Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N	SBS80O	SBS80P	SBS80Q	SBS80R
56e57223-264e-489d-bc9a-a07789065c40	380	44	0	7	0	15	14	0	0	15	0	0	28	0	0	0	0	0
56ffaa35-814c-4c0b-b3c6-d4514d34fec2	74	46	69	59	52	302	16	0	0	0	106	40	8	0	0	8	1	11
5702affd-eafe-42a4-8f56-c1f22f8f184d	439	0	0	0	0	0	10	3	0	0	0	0	6	2	0	0	0	2
5714b52d-7048-41b5-8141-bf42d960abe4	429	5	1	0	0	9	2	1	0	0	0	0	27	0	0	0	0	0
571ce258-b453-4cac-b05e-05755791be84	386	0	0	0	0	53	8	5	0	0	0	0	25	0	0	0	4	2
573ee34b-43a7-40d8-95ee-0ced4b46a7c8	389	18	0	10	0	27	7	0	0	0	1	1	27	0	0	0	8	0
5769ae11-5f1b-483f-b228-7584591c66e6	204	80	26	0	28	158	52	28	0	14	0	12	21	1	15	6	7	0
576a1741-8c65-40da-9f0f-b2ca805d70f3	194	173	15	57	0	108	100	0	6	12	0	18	0	9	0	13	3	1
577d5c9e-fbda-41d5-b0b3-cdb733453ea5	392	32	2	6	4	9	10	0	0	0	1	1	27	0	0	10	0	0
578ba169-1d2f-4187-b174-082bbc6a5bd2	406	44	0	4	0	0	14	0	0	0	0	0	24	0	0	0	0	0
57947014-053e-4c34-b6a7-9e6f36f48010	429	5	1	0	0	9	2	1	0	0	0	0	27	0	0	0	0	0
5808f774-c623-11e3-bf01-24c6515278c0	81	167	24	95	9	200	95	0	22	62	6	0	34	1	0	6	9	4
581be6cf-9778-49c3-9c77-1316eaa78929	441	0	0	0	0	0	1	2	0	0	0	0	24	0	0	0	0	0
589daa3f-0b76-4c9c-b494-048955e36052	411	13	0	0	6	9	0	45	0	0	0	15	20	0	33	2	0	0
589e0aea-9057-4b8c-8af1-74c74fe46a38	359	72	0	0	1	39	69	1	0	0	0	17	0	4	0	1	0	1
58c7e9c3-1345-48c0-a758-0887358b8696	441	0	0	0	0	0	16	3	0	0	0	0	0	0	0	1	3	0
58d3e932-b4a3-4cac-a6ac-73160e354a15	54	57	0	160	226	248	43	414	0	124	0	137	0	0	0	4	0	374
58e2453c-bb58-43a3-9642-705ec0e0bdbd	417	17	0	0	0	11	5	1	0	0	0	0	27	0	0	0	0	2
58f4ff52-c623-11e3-bf01-24c6515278c0	276	105	0	0	26	67	9	0	7	32	7	11	36	0	18	3	0	0
58faf969-bf37-4180-8807-2f44f2cc8eda	0	307	102	12	0	146	213	0	0	0	7	139	23	0	6	8	9	0
5912d4b3-2d5d-4b98-b967-1b4ff177097a	255	0	27	0	17	142	36	19	43	27	8	18	28	54	3	18	0	0
5935dd9d-d411-48f8-8512-aa73a63878b0	434	0	2	3	0	9	0	2	0	0	21	0	1	7	3	0	4	0
59632e7e-c622-11e3-bf01-24c6515278c0	43	197	23	165	77	178	30	0	10	49	153	46	0	78	24	27	5	0
5975deb5-00d2-4d18-b5c0-34ac9947fe11	235	92	0	16	0	117	31	5	0	31	21	0	17	9	5	1	3	0
597e4011-ea99-4356-b1d9-8cfe35db7c3b	249	91	39	5	3	111	75	0	0	9	0	7	27	0	0	0	1	0
59938f45-3e57-43d6-af3b-bb4968249e5a	195	169	0	7	5	110	83	0	0	50	0	30	28	0	1	0	2	1
59bfcb53-91c1-4dce-856a-f4afc8fa6224	431	0	0	0	0	0	0	1	0	0	0	0	24	0	0	0	0	0
59c18694-8a43-41dd-a6f6-52a20bc8dd54	185	212	0	0	6	64	60	2	0	138	0	22	42	0	3	7	3	17
59e2d6d1-debd-4796-ab0c-6a5673a990fc	418	0	4	4	0	21	0	2	0	0	26	0	0	10	3	0	4	0
5a51a6fc-c623-11e3-bf01-24c6515278c0	363	0	0	0	6	64	7	4	0	6	0	0	26	0	2	0	2	0
5a535c49-d42e-43c6-9d32-dc76f28d4f0f	401	24	0	6	2	8	2	0	0	3	0	0	30	0	0	0	0	0
5a5a8409-a8f2-4c7b-85e5-b8bd85f2930c	161	138	0	32	139	166	0	36	20	0	25	12	0	0	24	5	0	3
5a7f3c88-ef02-4e97-8009-5622245b6a09	332	11	22	36	26	80	0	10	0	3	83	0	0	0	3	2	1	3
5ab6a1d3-76f8-45d4-a430-d9831daa9ec4	291	3	8	0	7	141	13	0	2	11	4	0	17	7	2	0	9	0
5b178f44-c622-11e3-bf01-24c6515278c0	247	64	0	18	0	140	58	7	0	11	0	0	0	0	3	4	4	17
5b180356-cf58-4fad-a3d4-00fc12b43fcc	177	131	0	107	55	115	1	18	7	66	68	7	0	0	10	0	87	3
5b41e033-6df8-411e-a13b-59eeb8afbf9b	230	104	17	38	71	101	0	68	30	58	66	4	36	14	1	5	11	0
5b4b2312-acb5-4329-8d46-7f93213e3daf	411	37	0	10	0	0	17	0	0	0	0	0	23	0	0	0	1	0
5b560f4c-d2a3-43fa-b394-abef78bdefc1	28	189	43	97	16	223	104	47	0	20	0	25	28	35	19	4	2	15
5b7d5767-2037-4175-aec9-886776343181	162	62	144	242	429	128	15	261	12	0	0	43	35	0	47	0	155	44
5bb37ffc-c623-11e3-bf01-24c6515278c0	245	66	0	1	77	138	0	0	48	0	26	3	0	9	9	0	0	5
5bcf473f-417d-47a5-9745-ac7faf830b1f	259	39	43	56	30	109	4	0	24	23	53	6	0	16	2	0	38	0
5bdca282-c671-48ff-b32b-2380996016c0	426	2	1	2	0	2	1	0	0	0	0	0	30	0	0	0	0	0
5beafbbb-4613-4bab-977a-11c865e13a84	347	42	0	41	0	36	15	45	0	6	4	4	29	0	41	0	0	0
5bebc389-de0d-45b8-9d2f-6476988c358a	450	0	0	0	0	0	16	4	0	0	0	0	0	0	2	1	3	0
5c02d399-07af-4573-a568-bc1b256bc8f8	441	0	0	0	0	0	1	2	0	0	0	0	24	0	0	0	0	0
5c156f63-6537-4d93-a6c2-4155618cf638	422	5	0	0	0	13	7	3	0	0	0	0	22	0	2	0	0	0
5c3def3a-b515-41f6-8157-681b963534e7	205	0	0	143	241	58	106	54	195	122	130	431	55	0	7	0	547	0
5c4b369c-51a3-4ca7-8b9d-2a8e49c0dde7	253	114	16	42	0	76	51	0	0	18	8	12	33	1	1	0	3	5
5c775f90-83d4-4c1e-88c2-4e1ed1daa96f	390	0	4	8	0	50	9	0	2	0	2	0	24	0	0	0	7	2
5c8da06c-7964-4ad1-ac9e-d1b5507105d2	165	156	48	78	0	122	122	0	0	25	0	19	47	0	0	0	13	1
5c9b8a2c-c623-11e3-bf01-24c6515278c0	216	52	37	2	0	163	58	0	0	0	0	7	30	0	5	0	0	12
5cbd429f-ffab-41ad-8016-422f1c922e99	354	0	21	3	4	77	0	1	0	0	73	10	0	0	1	1	3	1
5cc7c966-499e-49e3-b509-4eeb00ee03d4	0	167	241	0	288	151	0	0	106	233	156	37	37	1	8	29	0	10
5cf21488-c622-11e3-bf01-24c6515278c0	325	62	0	14	6	64	13	0	0	3	18	0	13	3	4	4	5	1
5d58b984-e0b8-4237-a576-0e9d4079599e	155	242	0	0	78	41	0	0	7	75	124	53	0	0	0	12	6	0
5d6ad982-bb01-4233-b8fa-d129460eec79	224	99	34	51	0	81	62	0	2	6	1	7	20	0	3	6	37	7
5d922e48-aa70-454d-9417-c9af686feebc	116	209	16	142	20	122	105	5	0	6	0	16	30	29	16	11	10	8
5d9ff58c-5702-48fc-a66a-d1276327fd49	0	247	173	84	361	108	2	87	0	322	179	13	39	37	11	44	0	18
5dbf3203-ce73-41e4-bf9a-32fc856f73f5	0	0	972	475	711	0	96	0	315	0	399	462	111	0	95	125	16	34
5dc6f055-c4f6-49a1-a68c-94cf87cbd363	222	179	3	95	0	64	83	18	0	18	3	14	33	8	4	11	0	0
5dce221a-c623-11e3-bf01-24c6515278c0	119	9	80	8	1	294	122	0	1	20	0	28	23	0	17	2	2	0
5deeaa45-4c1b-4ab2-a487-93c548838f68	428	0	0	0	0	0	0	1	0	0	0	0	26	0	0	0	0	0
5df0aab4-0be2-4da3-a4b7-a10fca09a4ba	415	8	0	0	6	22	1	1	0	2	0	0	29	0	0	0	0	0
5df489bc-6178-49e4-8a42-506f70300dff	146	91	0	0	175	199	24	0	100	18	24	36	4	39	3	12	0	6
5e9c69d2-c622-11e3-bf01-24c6515278c0	337	40	0	35	24	64	6	3	25	24	61	22	0	0	17	12	0	0
5ead73fe-1c34-48ed-b20d-89fc3c82dbd6	0	414	66	0	271	14	0	0	0	231	195	77	0	16	0	20	0	0
5ecc88f7-8391-4168-af11-07a6bf9b3652	446	0	0	2	0	0	0	1	0	0	5	1	21	0	0	0	1	0
5eddfb26-c623-11e3-bf01-24c6515278c0	0	277	17	61	40	173	86	49	58	85	47	46	60	10	14	30	0	13
5ee1dda9-2e84-4617-af09-2ae02873b44d	285	124	0	25	0	49	22	0	0	2	4	10	35	4	2	3	0	0
5ee28a35-7aa0-48e3-9c14-daca7b0241fe	444	0	0	0	0	0	1	2	0	0	0	0	21	0	0	0	0	1
5f00a760-fbc0-41f0-b92b-b3c553eac0e5	275	66	101	0	68	73	0	115	0	39	79	0	7	0	7	0	39	0
5f096d7b-a1ea-4cc2-af73-10108089ae84	323	28	0	21	0	82	8	0	0	3	9	0	30	0	0	0	14	0
5f13e9b8-6c8e-4fd7-aef1-da4e5d5e2a5e	376	3	1	0	0	64	14	4	0	0	3	0	14	8	1	5	1	3
5f18b334-6616-406f-8f33-0592b56c14e6	365	17	5	9	0	47	15	0	1	0	0	0	28	0	1	5	0	0
5f53bcda-2fd3-4574-9cc2-5efe353372b2	432	17	0	0	0	0	9	1	0	0	0	0	22	0	0	0	0	0
5f94cb62-4019-47ff-bf6a-eeda8e9e033c	218	69	72	4	0	135	72	0	8	25	13	27	25	27	16	5	0	0
5fa88c3a-dbc1-43f2-82b2-e0592f35ce57	376	8	0	0	0	65	12	1	0	0	0	0	27	0	0	0	0	0
5fd632ea-085e-4e9b-8dcc-ec94e492d3bf	81	262	44	54	64	113	49	21	31	36	34	29	25	25	6	15	18	20
5fd77ba9-5015-4d8b-86a0-582e5c76bdd6	213	70	26	29	0	157	63	17	12	2	3	16	29	0	4	4	10	0
5fe83740-0688-46fe-97b4-4c7c8cfa206e	418	5	0	5	0	8	0	0	0	0	0	0	31	0	0	0	0	0
5fe8a231-bbac-4f91-a47a-0de4fee752d3	409	12	0	0	3	11	0	3	0	0	0	0	27	0	0	0	0	0
6012cb02-c623-11e3-bf01-24c6515278c0	225	57	43	0	37	143	61	8	12	9	0	13	16	0	5	28	5	0
603594e3-e427-494c-b9ee-e872d6629563	385	21	8	28	0	33	43	0	0	0	2	24	20	7	8	0	0	0
60413de1-6cd2-4f74-8180-3bdd394d6d16	136	70	0	360	529	152	55	206	35	52	0	71	15	0	0	0	0	396
6051f40a-99e5-4461-9255-0e70d757b4d5	128	114	132	206	34	170	60	0	11	0	111	23	13	12	12	0	3	0
60525b38-c34b-479b-86d3-013c7e567b8f	0	204	296	766	386	12	80	83	38	226	143	0	122	49	31	34	66	64
606111e3-6b7d-42a6-b7d0-9d6c3e33acd6	441	0	0	0	0	0	1	2	0	0	0	0	24	0	0	0	0	0
606d7f5e-ff98-4245-a9ac-281f5074f97a	383	23	0	0	0	45	33	1	7	0	0	0	0	8	2	2	1	3
60aff7a0-4960-4ed1-922b-3233ccbfdba1	227	21	88	42	66	147	104	80	20	25	0	35	6	51	9	0	15	0
60c33e32-7e19-4e71-b075-a63fcf27e660	270	0	92	164	28	110	75	5	0	2	39	0	20	99	1	0	0	0
60e78c80-41a5-456a-9a81-9007d18fd72c	0	181	52	193	0	217	54	0	38	214	138	0	0	22	8	26	7	15
60f81dba-c623-11e3-bf01-24c6515278c0	259	55	24	33	19	116	48	11	8	33	18	0	20	4	3	34	0	4
616ff577-c5c3-432e-a857-f29901de119c	427	9	1	0	0	6	15	1	3	11	0	3	23	3	0	0	0	0
6172ca02-c622-11e3-bf01-24c6515278c0	241	78	36	0	0	135	74	18	7	19	10	28	11	0	2	2	6	4
61973578-4c0d-4a3f-b9c4-f96ceab24629	138	276	73	40	0	28	166	0	6	146	0	95	68	19	0	0	0	8
61a48c69-4f7d-4dc6-aff7-88a6c33137df	357	37	26	0	0	42	22	1	0	19	0	0	34	0	1	0	0	4
61cad26a-cbc6-4977-83b9-dc61e49f2861	74	242	0	187	24	149	105	14	4	15	16	37	36	10	34	4	28	10
61d941f1-87df-43af-8a29-b6809c809275	280	58	22	47	0	104	95	1	14	25	0	18	24	0	2	0	14	3
6218f366-d5d2-4289-a95e-eeedfae7523a	124	225	0	81	25	46	159	79	46	255	0	32	9	74	98	0	0	0
622eaa04-b8f9-471b-98b0-7befd119f14c	59	164	189	122	21	96	41	0	94	175	216	134	29	74	48	27	23	17
6239e340-d50c-45b1-a7ca-e1135671ae0f	420	0	4	0	0	20	5	2	0	0	0	0	26	0	0	0	0	0
626c9788-d70c-449b-b9dc-5e3f6fc00991	324	52	6	13	4	68	32	11	16	26	10	8	21	0	6	0	8	3
627823ec-c623-11e3-bf01-24c6515278c0	0	372	34	45	446	87	0	0	1	175	109	0	0	7	11	23	16	22
6297aa77-37a0-4f46-987b-32bd8653c0c2	322	31	10	11	2	78	24	0	0	16	2	0	24	6	8	1	4	0
62ac7c91-da99-4144-b927-e90528dcd8d4	414	21	0	0	0	0	8	1	0	0	0	0	24	0	0	0	0	0
62ea1264-47b6-4a6b-9fa6-779837f8e905	410	13	0	29	0	0	43	5	0	18	0	6	23	0	0	26	0	0
62fceb56-8c6e-4d20-9d2f-5b7042854d23	421	7	5	0	0	0	5	0	0	0	0	0	29	0	0	0	0	0
631ab9d0-5400-400c-b0bc-c3e576bcfe06	242	34	97	47	0	130	92	0	0	13	0	0	29	38	4	13	0	0
631eedb3-dbd1-4606-90e1-ea91b9a77a5a	441	0	0	0	0	0	1	2	0	0	0	0	24	0	0	0	0	0
632f3eb0-c623-11e3-bf01-24c6515278c0	319	79	1	4	4	57	18	2	0	7	15	15	22	2	1	8	4	0
637208b2-d8b6-45a3-a389-6f34db18fea4	391	0	0	11	0	37	1	0	0	0	3	0	25	0	2	1	8	1
63762458-902a-4329-a823-703b54cb5f9d	269	46	29	15	5	122	57	0	1	9	0	6	23	6	0	0	1	0
638e80c7-9a6e-4a32-a621-fc4168e72343	429	0	0	0	0	0	0	1	0	0	0	0	27	0	0	1	0	0
63a907ff-1042-4f9c-a385-55a32b3e103b	388	16	7	12	0	42	10	1	5	5	21	0	1	6	3	0	4	3
63adc09c-e1b1-40dd-9c35-2f8276b656fc	242	43	52	33	19	121	57	0	11	34	16	7	28	34	0	2	19	0
63bc376e-5a3d-44fd-8d77-686dfc41e458	376	0	0	7	1	53	4	4	0	0	0	0	27	1	0	1	0	0
63d0c49d-918d-41fb-808a-1f8001981917	443	0	1	0	0	0	0	2	0	0	1	0	21	1	0	0	4	0
63db50d6-5ef2-44d0-9906-26eae74ecf44	55	0	0	0	400	188	0	1400	292	0	313	701	367	0	70	32	0	13
63ea274b-d42b-4787-9c54-8ee95ea376ec	428	0	0	0	0	0	0	1	0	0	0	0	26	0	0	0	0	0
63f5bb12-1b20-49d4-9e98-570e368f947d	437	0	8	5	0	2	4	0	0	0	0	0	27	0	0	0	1	0
63faa59e-6649-412e-823a-338d0662ec72	375	49	1	9	1	25	31	0	0	0	0	0	22	0	2	0	0	1
63fef3fe-c622-11e3-bf01-24c6515278c0	229	111	4	32	0	120	79	0	0	3	0	20	16	13	1	7	2	2
6400c324-2c94-477d-acb9-669d4ea46f1e	442	0	0	0	0	0	0	4	0	0	31	0	0	0	2	0	1	2
642e1379-1061-40bc-9a4c-f7c191e84d9d	34	248	110	207	192	123	29	49	0	93	138	146	37	21	13	24	45	8
64446aec-c125-4c81-b9cc-62482cb1aaed	392	0	27	0	0	41	30	0	0	1	0	9	28	0	5	0	0	0
644c669b-937b-4adc-81b9-6a1811cba9da	326	44	12	14	3	77	50	1	0	13	2	1	4	24	2	9	1	0
64623aaa-a274-4baa-8b71-958d9c8df733	56	77	497	521	324	5	112	133	93	148	209	128	176	106	24	78	47	16
6495e68e-1434-45d3-a03d-f286447dda79	11	242	46	186	146	168	52	6	69	37	69	46	35	20	30	1	37	8
649f2c20-5b50-40a8-a6fd-9a51f3d5b9df	0	287	136	186	187	104	72	162	12	18	93	172	62	109	24	21	25	17
64a17d5b-8f40-4ccf-8f2f-e68c5fe6b1ff	428	0	0	6	0	0	0	0	0	0	0	0	29	1	0	0	0	0
64b80154-c623-11e3-bf01-24c6515278c0	277	98	0	29	11	86	25	1	1	0	7	0	26	0	0	13	8	1
64c2e6a0-2341-49c4-a6dd-656e7bb505dd	428	0	0	0	0	0	0	1	0	0	0	0	26	0	0	0	0	0
64dd81e1-35fa-4579-8a4c-f7486adbb949	276	25	66	129	257	82	0	15	0	0	8	67	0	0	0	102	81	0
64e5ee38-e5c6-4911-ad87-c50dd8e52f1b	441	0	0	0	0	0	1	2	0	0	0	0	24	0	0	0	0	0
64f696a6-58b2-40a8-b848-fd775cd52529	449	1	0	0	0	0	18	3	2	1	0	0	2	0	0	2	3	0
6507e084-c038-4ba6-a431-fb9a53190d5f	317	56	11	0	0	77	38	34	7	4	0	0	19	4	0	9	2	0
650fe009-da01-4717-89df-9c95fafe3d7e	227	169	0	65	6	65	39	4	2	21	12	0	27	0	4	0	0	6
6527aa5a-c622-11e3-bf01-24c6515278c0	339	37	22	6	2	57	22	5	0	17	11	0	21	0	8	24	0	0
654dba9f-cfe5-4121-97c7-868613cdef53	209	134	3	52	18	106	14	0	25	20	55	0	7	0	2	15	0	9
6551ec26-4166-4d4f-bee2-444ea2466978	338	46	0	0	0	66	14	0	0	15	4	1	30	0	0	0	2	2
65723119-bdfe-46f0-b629-c171023abd71	376	5	0	133	339	0	184	207	0	0	56	456	26	130	0	0	30	56
65be412d-46c3-4cbf-9b46-b35351e53065	0	254	209	186	276	138	51	0	1	0	128	165	10	28	27	21	0	19
65d2dbc3-a163-4696-b246-47a430e66572	258	109	29	28	0	87	80	0	0	0	0	0	13	4	4	5	6	1
65f702b8-c623-11e3-bf01-24c6515278c0	250	63	0	11	11	118	8	0	0	42	15	0	47	0	5	0	0	3
65f9a820-f026-4a10-8bb7-1fbc3b38321e	38	369	3	362	41	42	48	15	0	36	45	0	87	32	8	13	26	2
6622f932-c622-11e3-bf01-24c6515278c0	392	26	11	0	0	23	17	0	6	3	2	4	21	0	4	0	8	0
66290cc6-1f1f-4a0b-83d1-423952da4840	285	5	29	0	23	129	6	56	18	9	38	0	24	0	0	1	18	1
66701395-5a53-41bb-866b-3bbf08bc33ab	428	0	0	8	0	0	0	0	0	0	11	0	8	9	3	0	0	3
669f0e01-28f6-4ed8-bdb5-73f84ea28f78	0	218	238	176	0	151	312	0	0	29	24	167	68	15	15	1	4	23
66b4a1f3-480f-4050-96ac-920c1c080864	413	2	3	0	0	25	12	1	0	0	0	0	22	0	4	0	0	1
66d312fc-809d-428b-98e3-a29d211db35c	253	63	13	63	43	102	19	44	49	6	0	17	38	0	74	0	0	0
66eb4833-1b87-4fd9-a53d-26dc7ad6de29	444	0	0	0	0	0	8	3	0	0	0	0	14	0	0	0	0	2
670f971f-a525-4ef8-91ba-610cfbaeb914	189	140	30	39	0	126	74	0	0	0	0	19	32	0	2	1	0	2
67189cd8-c623-11e3-bf01-24c6515278c0	283	55	0	18	12	98	7	8	15	5	15	0	34	0	6	4	1	3
6726c157-f688-491d-8b56-35628645df89	253	74	101	75	5	86	86	0	10	1	22	0	6	0	5	72	0	0
674819dc-c622-11e3-bf01-24c6515278c0	272	41	12	54	0	112	57	0	0	8	0	13	31	17	4	4	8	0
675a5a32-b405-4f03-bfcd-756343d1dfaf	211	13	0	14	59	220	0	30	2	0	66	17	0	0	5	0	9	3
6763f295-f2bf-4975-bea5-c1a490d9a1fa	400	50	0	3	0	0	21	0	0	0	0	0	22	1	0	1	0	1
6764e0a2-7a78-45c1-9189-6001c6518ce4	0	154	486	502	204	25	196	0	167	49	202	328	178	0	41	52	24	46
6797443c-eb4a-4654-b957-c0056e5a4206	0	302	113	215	0	119	73	0	6	0	105	88	75	0	15	30	10	0
67a2e34f-454e-4253-8f22-262fc74d312c	429	0	1	0	0	1	0	0	0	0	0	0	30	0	0	0	0	0
67bb70b2-b6f8-4aa9-80ce-48829f9fec56	318	0	0	0	0	0	34	1490	0	142	199	509	125	0	0	79	30	33
67f88cd9-ab77-4227-a8d7-5512246f9772	442	0	0	0	0	0	8	2	0	0	0	0	21	0	0	1	0	0
68054218-c623-11e3-bf01-24c6515278c0	0	408	112	346	0	0	158	0	6	47	86	156	106	4	12	25	37	19
681e2301-2057-40e4-ab63-934775d63faa	303	36	0	20	13	98	21	5	6	3	0	0	28	4	0	16	0	0
6821446e-8e76-46fe-b0b9-47feb46d2585	37	197	224	275	73	136	90	12	0	0	141	53	50	41	8	2	12	5
6847e993-1414-4e6f-a2af-39ebe218dd7c	442	0	0	0	0	0	8	2	0	0	0	0	21	0	0	1	0	0
68509ede-3dcf-4a6e-9af0-4a9bb4dfa567	0	197	137	323	221	147	69	62	57	72	66	0	89	0	18	45	68	27
6867811f-ac89-47da-b5dc-1270033c36e7	263	7	88	183	22	110	78	2	0	6	40	2	22	105	1	0	0	0
687baf0b-aed9-4ab2-adb6-556a1d177a24	328	3	8	0	4	98	22	0	0	14	3	2	28	0	1	0	2	0
68956108-2606-4696-b038-462b6c432398	441	0	0	0	0	0	3	2	0	1	0	0	19	0	2	0	5	0
68b7fdb1-22b5-4152-9e69-a41151640cd8	246	109	0	59	0	93	18	0	0	0	9	0	42	4	2	0	0	0
68ba1105-569a-4209-9b45-0e2d64931806	310	19	26	26	1	104	74	5	8	22	0	0	5	17	15	0	4	0
68c2a355-862c-4657-b296-5776ed8447b0	355	11	23	35	0	33	21	0	10	46	18	0	23	26	0	5	14	1
690e481c-c623-11e3-bf01-24c6515278c0	0	231	141	0	345	163	9	41	85	40	89	3	12	48	5	14	25	1
692dfa4f-45e5-4183-b5da-6650a1fbcabd	220	53	91	26	41	144	108	22	0	26	28	30	1	16	5	1	12	16
6947cd78-0a51-4949-8383-343f9122d953	341	55	5	2	0	44	32	0	0	0	0	6	27	0	0	0	0	0
6962bc97-fbb8-4220-a600-e3c251e245cb	23	67	149	175	266	272	21	49	21	4	88	71	46	11	6	61	48	19
69c3c88c-d51e-4e03-b96b-ec4f1a0faa2d	207	137	30	214	57	85	163	31	16	45	0	15	10	71	4	0	10	1
69d6142c-3a16-46c9-8bed-1f4edc267c4d	412	0	0	0	3	30	4	2	0	3	0	0	26	0	0	0	0	0
69dbe6ef-f5de-4c1f-b2f2-963dcb6ccd3e	310	61	16	5	2	79	52	0	0	13	0	9	26	0	1	4	1	0
69f37546-c622-11e3-bf01-24c6515278c0	310	62	0	13	0	83	32	0	2	4	1	1	21	5	2	0	4	0
69fe982d-6ab8-49b7-9efa-8349d60eb076	434	0	0	0	0	0	0	2	0	0	0	0	21	0	0	0	1	0
6a0d0c42-1884-4c6a-936a-678a822c0936	170	105	86	64	10	117	60	60	5	53	41	26	42	50	41	0	0	5
6a129b50-c623-11e3-bf01-24c6515278c0	55	199	39	87	117	194	5	0	0	31	106	12	4	0	22	12	7	0
6a7cdaf6-211e-4eb8-a70e-1153d69c45e4	0	321	65	331	386	36	39	58	96	72	106	68	26	205	10	3	25	17
6aa00162-6294-4ce7-b6b7-0c3452e24cd6	265	83	8	5	0	101	59	2	0	0	0	8	19	0	0	0	3	0
6aba73ff-81e0-4f8d-ad12-e3136196e814	429	0	1	0	0	1	0	0	0	0	0	0	30	0	0	0	0	0
6ad44218-d34e-4126-bf56-1be2140cd3fb	322	1	14	14	21	91	38	0	16	23	0	2	14	27	5	0	11	0
6b20f942-7b89-497c-8a2e-ccce74d20ca9	234	47	8	99	64	137	48	6	0	30	0	18	24	61	4	1	11	0
6b25a78f-20dc-4ccc-b4c0-f9885d16725d	32	145	73	88	147	242	27	27	0	7	116	69	20	0	11	20	25	22
6b50391f-d890-4ca0-b942-beab0f8bf1c9	118	75	50	4	0	242	61	0	0	0	4	22	44	0	3	17	3	0
6ba5f81a-b7a0-4c18-a112-2e11094eec85	358	0	20	18	0	69	9	0	0	1	27	0	12	0	6	0	5	1
6baee028-c622-11e3-bf01-24c6515278c0	47	241	19	65	3	197	139	1	0	31	22	39	9	4	19	5	0	7
6bbd66dd-efee-4d6e-b02f-f88e98526b82	280	4	16	0	2	160	51	7	1	0	0	8	20	0	0	0	10	4
6bd4bca3-e568-4d1b-8b42-401fdf13d751	384	9	15	11	0	34	25	0	0	0	0	0	25	0	5	1	0	0
6bdf00f6-670f-466e-87fb-e853e41f000e	190	133	9	9	7	133	14	0	1	29	59	7	9	0	7	8	3	0
6c306cbe-c623-11e3-bf01-24c6515278c0	235	88	26	83	51	102	11	12	0	74	77	0	1	27	21	1	2	10
6c31d730-1734-44ac-92b3-760981528723	81	110	140	174	226	189	34	114	1	43	80	100	21	35	13	37	0	57
6c642c0b-4dd0-406c-ac68-ea376802d61b	395	8	3	8	0	24	5	0	2	0	0	0	29	0	2	1	0	0
6c65cb6d-8c50-4c7c-bc84-eeebe09fbe01	45	180	28	960	990	0	122	438	0	100	39	280	2	225	27	631	0	65
6c884037-49f9-41c3-b0e5-9cbcd545aeb7	219	94	19	28	55	123	12	0	49	0	43	35	25	33	5	5	0	0
6c8e9197-fd16-4fed-bfda-e349cab26314	0	52	172	102	139	303	12	68	66	68	150	47	47	0	90	2	0	0
6c8f3dc9-21bf-4859-9599-231ac040eb7d	440	0	0	0	0	0	20	1	4	0	0	0	0	1	2	2	0	2
6ca5c1bb-275b-4d05-948a-3c6c7d03fab9	299	47	1	0	3	89	0	4	12	54	0	0	41	4	0	2	0	0
6ce42746-88aa-485f-a1c4-1759aad95914	107	120	11	224	186	204	20	15	35	0	7	60	5	83	10	14	2	2
6ce66be0-c623-11e3-bf01-24c6515278c0	259	53	10	5	21	115	40	9	28	0	0	0	23	13	6	0	5	14
6cfce053-bfd6-4ca0-b74b-b2e4549e4f1f	420	12	1	0	0	0	0	0	0	8	0	0	30	0	0	0	0	0
6d0851ba-271a-408f-bcc3-c104b452c9e5	252	91	28	0	0	111	63	0	0	3	0	12	32	0	0	1	0	0
6d2a5ee7-9e46-4c09-a982-7b61b5d9bdea	286	0	55	6	41	114	5	0	0	0	61	14	0	0	42	0	0	0
6d325c96-8f5c-4064-9806-4364016da8a4	354	34	16	0	0	45	22	0	0	0	0	0	25	0	0	2	0	0
6d3551d6-b5f4-4fd1-b8d7-8e5931096c19	307	29	11	41	0	107	25	0	12	18	22	0	17	2	2	2	5	1
6d3d5531-16b4-46ec-bd7e-394946855d62	371	0	1	0	17	61	0	1	0	0	41	0	0	0	0	0	4	2
6d4a548a-7e30-4b6b-9a13-72827eed439c	157	0	62	17	75	248	8	9	20	0	50	19	6	25	5	7	11	4
6d7f44df-e9f0-4542-a6d8-d14ee7804002	245	0	0	0	346	0	0	429	0	319	0	168	0	0	184	0	484	0
6d936ef9-b5df-44d3-831f-528bf8ddc131	223	180	0	0	0	59	20	0	0	163	0	6	57	8	0	0	0	2
6d9d7ffc-c622-11e3-bf01-24c6515278c0	118	88	13	5	53	244	4	0	30	3	61	7	0	3	8	7	9	2
6dac8ca0-f776-4ea2-85c4-aefba4966be7	27	192	94	119	127	173	62	233	53	39	35	102	63	23	119	4	0	23
6dbac113-d4cf-4db5-97c9-50fa400bb47e	33	126	76	90	0	259	41	0	14	29	64	14	39	13	6	7	23	5
6dbc5c31-043b-40e9-bf1a-e7b4ec351b4d	249	0	96	0	130	113	23	40	53	84	83	37	29	0	3	31	53	0
