Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N	SBS80O	SBS80P
c00d925a-ca4d-4561-a8f2-d4542f218086	420	24	3	0	0	0	19	0	0	0	0	0	27	0	0	0
c00de7a0-0b09-4e07-988c-ef2a7f8e932a	340	0	0	670	0	0	19	0	0	0	307	171	12	0	0	0
c016d025-3c92-41c5-b846-493b1fcce79e	321	11	25	136	462	63	13	335	0	0	0	260	23	32	0	7
c021b61c-c622-11e3-bf01-24c6515278c0	66	107	71	13	28	257	120	0	72	11	22	0	36	10	1	14
c0523251-3ac2-4292-bb00-9ae9ea9009f6	253	12	47	0	93	153	17	22	20	16	14	0	8	9	0	53
c05adc19-2e01-4712-a35a-69eee4d40998	95	164	57	140	370	136	85	151	0	55	2	130	0	63	124	122
c065761d-f775-457f-bda0-4c7c257a701e	107	30	117	237	196	227	40	1	36	0	188	112	7	13	0	11
c0812962-a345-48b7-aec0-01336c2d1eed	381	5	13	2	13	36	5	2	0	0	0	0	35	0	0	11
c082dc34-457e-40ec-8258-e11e8ed362c2	411	0	10	12	0	12	0	0	0	0	0	0	34	0	0	0
c08f65a0-bf4c-462e-9d07-ad56b3adcac8	233	122	42	20	1	101	104	0	35	11	0	2	31	1	0	1
c121de15-78f7-4698-91bf-fd0485c466c2	425	0	0	0	2	1	0	2	0	0	0	0	31	0	0	0
c13d7ee5-2bf0-43e4-9cd3-9326ed9355cf	390	25	0	3	0	18	5	1	10	0	0	0	32	0	0	0
c13fb736-614c-4d5f-83bf-2d7586f4fb53	107	155	97	21	147	130	23	0	180	0	87	1	32	6	38	33
c14407ad-670e-4d1e-9417-2b76f4810fff	442	0	2	0	0	0	2	3	0	0	11	0	12	1	0	5
c14b2c74-447b-4526-a6e9-415d2728c7ca	344	49	9	0	0	53	45	0	12	0	0	2	29	1	0	3
c158ac2a-c622-11e3-bf01-24c6515278c0	393	20	3	2	5	20	1	0	0	0	0	0	34	0	0	0
c15a51cc-4fdc-4343-a410-13ddc238dac8	276	2	30	38	92	151	52	39	0	22	0	0	26	4	0	0
c19a1388-95e6-4708-a24c-3738f1908071	416	6	3	0	0	20	21	4	0	0	0	0	21	0	4	1
c1abb741-4fcd-4161-b057-c7efd619cc99	388	13	0	0	11	14	0	0	0	0	67	0	0	5	0	5
c1b44966-0f72-4c4f-8783-ab3ffe7f17b2	0	367	205	478	0	4	200	141	42	0	50	119	117	20	14	35
c1d9ed06-7498-4c6c-a0de-dbf28e868109	0	277	249	961	11	0	266	0	56	52	74	136	200	16	93	15
c20cb5c8-a6d0-4150-b72b-3f7e8909d72b	400	7	2	0	2	23	3	1	3	0	0	0	34	0	0	0
c2124bb2-30e1-4093-9a8a-3a188a6dc0a9	150	83	113	56	1	146	165	216	39	6	0	75	21	8	101	63
c21a5d55-9790-429f-a4e6-420293c07b53	343	46	0	31	20	44	13	0	4	32	37	5	0	3	34	0
c271b7d2-c622-11e3-bf01-24c6515278c0	233	48	0	19	0	171	39	0	11	2	7	0	27	4	0	9
c27290e4-6835-448a-abdc-df8ddd5f4630	286	43	47	46	129	77	55	96	0	0	0	123	42	0	39	4
c285c2fa-24b4-47a1-874d-86e74b002b05	281	67	5	18	0	93	31	0	10	0	1	1	36	0	6	0
c298ec82-8305-4c89-898f-268308f782b2	356	31	13	2	0	66	33	0	0	2	0	0	21	2	0	0
c29f6ed6-880d-4f03-977e-1087738e5e60	437	0	0	0	0	0	15	3	0	0	0	0	8	0	0	2
c2aafb9c-230a-43df-9a43-b34aa145a7bd	372	51	0	27	0	16	30	0	0	0	0	3	26	4	0	0
c2ec7f57-8510-4bbf-a2e9-dbd9ce8dcad1	0	176	176	9	0	230	178	0	51	25	22	67	42	28	8	9
c307688c-b1fa-47f6-a9e2-1ea41f7645b6	428	0	0	0	0	0	0	3	0	0	0	0	26	0	0	0
c36213e4-c057-46f5-ada5-f1f921855bb4	417	0	0	0	4	21	6	5	0	0	0	0	24	4	0	0
c3679262-63d7-463e-9501-6ab3f177aee8	323	57	49	74	22	31	99	1	30	0	0	0	20	24	0	0
c3cb64b3-842b-4b42-8c42-020a0206eb06	281	33	33	0	0	127	90	0	0	0	0	4	24	3	0	0
c437535b-2acc-4236-beae-94e2c1336830	0	47	343	0	677	292	16	140	0	20	0	47	0	18	91	0
c459dba5-b27c-46f0-b5b8-c62d597a0542	382	27	0	11	2	21	17	0	9	0	0	0	30	0	0	0
c488a170-c622-11e3-bf01-24c6515278c0	255	50	0	5	5	145	75	0	7	0	0	0	22	0	0	7
c48d7f4a-e98a-4077-a749-eb9f56f05b84	9	267	79	663	575	76	112	481	25	18	0	173	30	65	245	79
c4c776f8-ee3f-4cce-beb9-8dcf262cdcdf	423	0	0	0	0	11	15	3	0	4	0	0	10	2	0	6
c4e048de-1d43-4fbd-8289-9279b16c8a3a	437	0	0	0	0	0	0	3	0	0	0	0	28	0	0	0
c504d5a9-29b0-4b7e-ac7b-5e543449a0f4	438	0	9	1	0	0	5	0	0	3	0	0	24	0	0	3
c556f81b-8a6c-4bbb-876f-2e2ce570c185	188	0	0	0	263	0	0	1623	12	416	62	664	106	0	853	0
c56505cb-e150-408d-9df6-3af4e608c376	439	0	0	0	0	4	14	4	0	0	0	0	16	0	0	0
c569b867-dadd-4591-af17-7e9b74699561	396	18	0	0	0	29	18	1	0	1	0	0	27	0	0	2
c59188a8-c6bb-433c-97fe-69f79a126d03	437	0	0	0	0	0	0	3	0	0	0	0	28	0	0	0
c5ad7238-c622-11e3-bf01-24c6515278c0	156	85	47	24	45	184	52	7	28	0	34	12	21	14	24	15
c5bc0826-8037-4fe6-ad4e-b1b675e771fb	414	17	0	0	0	0	9	0	0	0	0	0	30	0	0	0
c612570a-881d-421f-98b9-0e4563133744	0	263	188	216	968	10	41	41	173	268	0	93	25	16	182	38
c61ded54-f80e-4da8-b1d8-e22551c96118	384	21	0	1	0	25	13	0	23	6	3	0	25	7	0	0
c6224ab0-74f5-4f0a-9fe0-c083f806c853	437	0	0	0	0	0	0	3	0	0	0	0	28	0	0	0
c642b9cc-bdb1-4796-9692-8be92398be17	348	25	0	0	0	73	26	6	1	0	0	2	27	2	0	1
c66926a8-474d-482c-bfb7-043029c8b737	229	68	0	9	0	170	60	2	26	4	0	6	27	1	0	2
c66c92d5-df65-46e6-861d-d8a98808e6a3	386	20	6	23	0	36	0	0	0	3	49	0	0	3	0	3
c67409b2-ac25-42a0-8543-4636ef132fe4	255	40	6	150	0	87	9	207	8	61	155	38	0	77	38	0
c6888be2-4517-41e4-a801-9c915f24e737	420	0	0	0	0	27	21	3	0	1	0	0	16	2	0	0
c691d6b3-8e70-4951-8551-2ee4e4d0d10b	89	105	98	160	139	202	67	24	43	20	43	0	31	0	49	69
c6a28615-1b92-4085-956e-eeedb2573c03	211	144	51	82	0	55	328	0	0	0	0	179	37	12	0	0
c6bb32f0-c622-11e3-bf01-24c6515278c0	323	47	43	82	15	57	38	96	11	5	16	10	36	1	0	0
c6d6f49e-6e95-4e41-8388-71f6fe017d80	453	0	0	0	0	0	18	4	0	0	0	0	0	0	0	2
c73f3f82-3091-46dd-b667-e96a1d8c501c	435	2	3	0	0	0	6	1	0	0	0	0	28	0	0	2
c741fb12-8160-43a7-bc70-2c545ea0031d	261	15	63	2	0	142	53	0	25	8	6	0	33	0	3	0
c75cc75a-7496-420f-b526-ea63c77e9839	0	380	90	814	18	4	173	0	34	0	34	0	140	13	32	64
c766274a-3c1e-443f-9ed4-c0e2b9c904d1	443	0	0	0	0	0	18	3	0	1	0	0	0	1	2	0
c767254e-b289-4904-a80f-050cf01ff8ba	0	69	827	690	438	0	213	0	0	71	301	341	127	65	64	32
c76f7fcc-2748-4b6d-805e-d21652dd5e3a	0	295	288	476	536	0	68	325	20	73	260	326	6	38	98	118
c79ce3d3-4758-4f52-9da1-38f994c99f4e	295	96	28	64	6	50	0	0	0	16	90	8	0	6	0	11
c7d798b8-c622-11e3-bf01-24c6515278c0	315	66	0	60	24	71	52	6	13	11	0	1	31	0	0	9
c8381701-31cb-465a-bdf2-1b8132be7a14	423	0	0	0	0	0	0	2	0	0	0	0	30	0	0	0
c8e961b4-e324-40a2-89f6-736ec3845bc9	374	49	0	11	7	7	0	0	6	0	0	0	37	12	0	1
c8f61136-0bea-4fb4-bb63-699af7f22146	425	3	3	0	0	10	1	2	0	0	0	0	30	0	0	0
c8f64a71-e545-4eb6-9da3-2d43ae0c2627	319	108	0	40	0	35	19	0	2	0	26	6	20	0	2	0
c906a13e-c622-11e3-bf01-24c6515278c0	184	129	0	48	80	137	0	16	0	0	111	5	0	11	3	11
c955387a-16e5-447c-8e69-e4c04a9861d5	437	0	0	0	0	0	0	3	0	0	0	0	28	0	0	0
c95a2b1b-726c-4608-9fff-d57b6f1aa75a	334	45	34	41	19	46	59	23	37	7	14	30	45	1	2	9
c971ffa7-ce37-4138-b028-598a30478e25	323	0	76	0	9	93	56	1	23	4	0	0	24	0	18	12
c9959f68-c385-4c1f-9188-8203844d288e	3	188	166	43	0	224	180	0	49	0	38	89	39	7	41	3
c9ad6b1c-baa0-45a7-b7c4-733728505b8a	283	104	0	54	33	58	13	1	25	0	93	0	1	11	6	8
c9ca979d-b3ad-4ff0-92d0-140105413d28	425	0	3	0	0	0	0	0	0	0	0	0	33	0	0	0
c9e7c629-7b57-4ede-b315-0cea8c97c48e	196	19	48	72	80	214	8	0	39	0	79	0	16	24	0	2
c9e7cff0-aec2-4ff2-8091-7cbea2bf5991	149	146	47	0	4	183	133	1	0	0	0	35	11	0	5	0
c9f87f0d-4967-4be2-8b92-a20f1980ea22	380	34	4	6	0	21	28	0	0	0	0	0	27	0	0	0
c9f91ded-3b04-4cd1-8ea6-bbc635a8a4f0	28	234	266	296	129	64	227	7	130	60	163	369	89	12	0	24
ca004926-f3ac-4824-8ed5-d84e62efdfae	13	0	310	651	644	117	113	141	393	0	143	354	153	47	184	199
ca137611-533a-4d20-a85d-8e4c3a1eab2d	307	29	2	0	19	113	0	7	1	0	79	0	0	1	0	4
ca284012-bd06-47a3-8a9d-c6b185d87d85	114	278	52	91	0	61	139	0	15	33	0	0	19	8	0	42
ca2b9fe2-97e0-4d4f-afd7-a5acf638800f	402	0	10	6	0	19	0	0	0	0	0	0	32	4	0	2
ca49fdb1-d55a-427c-9819-90980dcd956f	391	44	3	1	0	0	21	0	2	0	0	0	26	0	0	1
ca5ded1c-c622-11e3-bf01-24c6515278c0	212	119	0	0	0	121	63	0	34	0	6	28	27	4	0	15
ca8fa9f5-3190-440d-9879-22e33d05ca6c	330	59	0	0	0	61	49	0	0	5	0	1	10	4	0	0
caf2e99d-8f1f-4043-b567-c3fe28dc33ac	29	310	61	74	8	53	162	0	470	0	0	68	122	2	0	0
cafe9603-a804-48fb-9217-e2d1c3c346c5	127	86	147	135	10	161	66	0	47	84	97	54	57	37	0	12
cb381d49-4546-400c-af02-f877083caa0a	175	141	91	54	48	100	97	58	37	13	0	10	38	0	48	31
cb4608a7-6aec-4cba-b20f-489e214c9dbd	309	9	37	0	11	107	47	25	3	2	0	0	23	0	0	45
cb56e4c2-2fff-4f09-be34-fbdaa3794b35	353	0	0	5	16	83	18	7	0	0	0	0	25	24	0	6
cb573c96-f6d4-4897-8919-9827f623b6a7	310	19	0	6	37	121	0	0	5	8	42	0	0	4	1	3
cb5e1546-cda6-4991-911c-f3dd9f1a475a	147	144	136	241	0	116	240	0	27	7	12	33	45	0	0	31
cb74d12c-eed1-4b14-8f93-d70e625eb65e	401	0	2	10	0	31	0	0	0	1	6	0	24	0	0	0
cb753e6f-5ea3-4b58-9db3-7a62d15c8b2e	32	197	99	124	183	193	88	18	44	60	24	51	46	20	52	0
cb783f8b-d092-4104-b809-3f90b19df7df	259	0	0	467	0	0	212	784	64	0	180	850	314	0	191	0
cb86fbb6-c622-11e3-bf01-24c6515278c0	278	27	0	19	58	135	0	17	0	22	34	0	0	2	18	1
cb89cea8-f78e-4024-97c2-8f24debee1bc	423	0	0	0	3	0	0	0	3	0	0	0	32	0	0	0
cba4de91-cce7-4edc-8450-d0a52c959586	349	70	1	0	0	36	37	0	2	5	0	11	17	0	7	4
cbb788dd-964b-4cfd-80e1-979c7b5b3c52	418	0	0	0	0	22	12	4	0	0	0	0	22	0	0	0
cc19a480-9c66-4ee8-a0c0-921acac02689	0	192	149	739	218	86	189	228	164	13	0	0	118	194	46	54
cc39b534-5ba1-4ea0-956b-676f6732beec	420	9	0	19	0	2	0	0	0	0	15	0	12	3	2	2
cc4f9175-a8c8-424a-99d7-8bd11cae0e52	191	118	20	81	115	147	10	21	0	0	39	26	0	34	0	22
cc69fe94-0ecf-45ad-a03f-8fb7198e8657	372	20	8	4	0	41	19	0	0	0	0	0	29	0	0	0
cc6ab103-f07c-4b80-8c8e-cddc8a4da02e	426	0	0	0	0	2	0	2	0	0	0	0	29	0	0	0
cc792058-c622-11e3-bf01-24c6515278c0	293	26	5	10	0	119	41	0	27	2	1	0	28	9	5	2
cc7af465-22ed-485d-a78c-282b840bf7c9	344	13	40	18	6	48	55	0	9	0	0	0	23	0	0	56
cc7bba1d-8990-4557-a565-9cff1085f023	414	3	0	0	1	11	7	5	1	0	0	0	27	0	0	0
cd0aeed5-93a1-4287-8a88-fe6b7b5e3983	144	93	14	337	461	122	17	664	86	70	39	144	49	52	0	28
cd0c3b1f-c73a-4991-8724-4e74381900cb	51	207	0	20	0	98	116	3	614	0	0	140	140	0	0	0
cd29af7e-d670-4d8e-83e2-da6e52abda71	409	19	11	0	0	9	34	0	0	0	0	0	25	6	0	3
cd2a045b-fbde-49c6-8be6-c0e3ecee246f	406	5	0	0	0	22	10	1	0	1	0	0	20	2	0	7
cd3d7559-b583-4474-81df-4bf9232de3c2	251	32	54	107	47	144	14	5	0	2	104	19	0	31	0	1
cd9efdef-a7fb-49e5-9515-63606ae8bbfc	66	216	58	128	263	143	34	115	0	23	87	104	0	98	45	0
cda1a403-16b6-487c-a82a-c377d1d0f89d	195	188	0	87	161	95	0	30	0	0	26	2	0	3	33	25
cdbbd701-9c05-4f9e-923d-06039dd8a04d	39	276	57	112	2	151	207	0	38	0	0	58	23	13	0	40
cdc2c513-590f-444b-9347-32ba365313a7	407	0	0	0	0	30	9	5	0	0	0	0	27	2	0	0
cdc672cc-35df-4f10-88f1-d3e40dabf601	311	24	0	0	13	111	24	0	0	0	9	0	12	5	0	10
cdcc04fc-c622-11e3-bf01-24c6515278c0	176	98	14	23	47	194	21	0	14	0	62	0	0	6	1	17
cdf045a6-ab6a-4dc5-b0b0-d72fbb26b0bb	409	16	16	26	0	0	19	0	4	0	0	0	34	0	0	0
cdf313c8-59f9-41c6-9bd2-f47cb4287da5	424	14	0	0	0	11	17	0	6	5	1	0	12	0	0	2
ce6154e9-3f3a-442f-a608-35e1bab66927	426	0	0	0	0	0	0	2	0	0	0	0	28	0	0	0
ce799e7b-30e7-44a5-a185-3e50d5e059ef	0	166	114	219	78	185	218	169	178	84	119	0	2	21	50	51
ce85ccf3-6621-4976-b187-2f28d45dd4d9	22	197	94	115	81	223	36	12	39	23	157	65	4	18	0	16
cef1fb1c-18fa-453a-b87f-295d3b0bc12b	432	0	0	0	0	0	5	3	0	0	0	0	19	0	0	0
cf072bfe-3191-4a71-9e0b-decaa28365e1	174	70	30	55	38	169	9	0	188	35	92	0	0	22	0	0
cf2d34c4-c622-11e3-bf01-24c6515278c0	0	215	94	0	275	229	6	0	48	0	73	107	10	10	0	8
cf5deb22-f7eb-409d-a0e4-882716199c39	441	0	0	0	0	0	0	2	4	0	3	0	23	0	0	4
cf6c7066-6611-43ec-aef1-295a976cce5b	0	273	345	231	53	45	87	0	0	39	238	126	58	27	0	6
cf777ef1-765f-4828-b789-f5aa6722eb35	256	40	9	38	0	152	66	0	2	0	7	6	20	1	11	24
cfe0bf13-2ff4-4164-9b6a-cd3615bf3ddc	139	52	133	20	195	213	20	25	0	35	34	58	0	16	44	0
d00625b4-6e0e-4d96-8e4c-8f1ddcc7aded	423	0	0	0	0	0	0	2	0	0	0	0	30	0	0	0
d0161ca7-3c33-4fe5-80df-0cc4b3c4e8ee	400	15	7	0	0	28	18	0	0	2	0	0	20	1	0	4
d01710f9-efc8-4b5f-9e53-300b30f9219f	426	8	11	0	0	2	35	0	0	0	0	9	27	0	0	0
d02597f8-3ac7-4165-a65f-0e134e5d215b	316	31	29	36	39	81	12	14	0	25	0	0	30	16	23	2
d0469256-c622-11e3-bf01-24c6515278c0	206	177	5	34	0	87	94	3	4	0	0	0	8	12	17	1
d053f88f-09e6-472e-a691-bb293c461399	236	76	18	17	5	147	49	0	7	0	16	25	28	13	0	0
d056645f-4dd3-49f3-b0a4-2293e2b4d82c	311	11	116	80	0	48	92	0	0	2	0	33	55	0	56	0
d05ea63c-86a3-463a-a790-2edaa74b4da7	246	97	49	88	182	64	95	53	0	26	0	52	15	72	0	17
d0a0d845-32e2-4590-b909-29bd27b92900	310	111	0	253	186	34	34	0	0	0	11	74	0	0	0	3
d0a33fd2-085c-488b-b843-2ca97c85a5cb	423	0	0	0	0	0	0	2	0	0	0	0	30	0	0	0
d0e033bc-8e97-4322-b3b1-8626f1e2449b	330	0	0	21	61	30	146	41	57	125	107	378	61	12	0	98
d0f4dd92-a63b-4766-8889-5327fca1bd91	283	86	36	20	0	73	97	0	0	0	0	4	32	0	0	1
d1132127-1250-43af-9c16-425798a3d1a7	320	85	0	0	0	56	51	98	0	13	20	34	25	0	0	0
d113ce88-04ab-4675-b363-92f80c28de34	450	0	0	0	0	0	15	4	0	0	0	0	5	0	0	1
d12cfd8b-682d-41df-acf8-ee7f68a6241c	0	304	97	1038	98	0	130	38	118	0	77	0	220	19	20	98
d17c2123-d262-43f4-9d06-3547f991cde7	409	0	0	0	0	32	4	4	6	0	0	0	20	2	0	6
d1804679-e728-4597-ac69-49554c087b9e	107	199	40	35	101	147	35	0	87	69	100	0	16	3	12	0
d182b67c-c622-11e3-bf01-24c6515278c0	255	0	21	6	19	147	81	12	84	7	0	0	0	6	106	16
d1842491-29ff-4801-8c8a-4d619f749dd1	99	90	89	0	335	151	18	309	58	114	0	102	0	2	0	262
d1875ee6-6677-4117-a7a8-930ab5cde775	205	128	0	0	0	125	76	0	93	0	0	11	34	4	0	1
d18c6e64-9598-488a-8ab3-3652072f9277	112	207	140	112	167	103	130	62	0	0	1	70	33	8	27	42
d1be624b-eb76-4ce3-a6ba-ffc5b23953d3	436	2	0	0	0	0	10	3	0	0	0	0	26	0	0	0
d1cebf4a-4127-47ee-85cb-465fca2ac445	345	50	2	0	0	56	39	1	0	0	0	0	27	1	0	0
d1d2932b-f1c4-4080-9b75-dcf1ab0ab217	437	0	4	0	0	0	2	1	0	0	0	0	30	0	0	0
d252a54e-0377-4b3e-8228-26108ea704fa	391	11	3	0	0	28	8	0	0	0	0	0	33	0	0	0
d252f328-4583-4e97-9a71-bb2885f06f73	203	108	29	0	161	151	2	0	7	0	41	17	15	6	0	0
d25a4c65-9cb4-4611-909e-e68f93408d84	325	31	27	19	27	77	16	27	18	0	63	31	0	1	20	25
d2620dab-4319-499a-b8f1-9575aaf8f4f3	282	97	14	32	0	85	63	0	0	0	14	8	11	2	8	0
d277e679-9fdd-44cd-9f2c-f9927e44d721	304	47	0	18	0	92	38	3	56	0	0	5	39	0	0	0
d2ab2555-7288-47a4-a80c-bf62d65b67b8	99	173	137	35	29	159	115	64	46	0	14	34	41	24	0	20
d2ab7fd4-d1c7-48ae-ba9a-78c5d811465e	410	24	0	0	3	12	13	1	3	0	0	0	26	2	0	0
d2b7bb0a-c622-11e3-bf01-24c6515278c0	400	6	5	13	0	38	14	0	0	2	6	0	17	0	2	1
d2e4dc23-992d-4e44-add4-2972718083cb	0	231	218	57	489	111	17	56	128	116	132	87	29	45	25	0
d31cce9d-1b38-44fd-9378-0d128e12a011	345	54	9	12	2	60	53	9	10	0	0	2	18	0	0	0
d32f41fb-0744-4a62-81f6-0260c4920049	288	92	48	25	0	46	147	0	17	0	0	41	30	15	0	0
d333b55b-8bac-4a99-9d23-3cc0c25057bf	215	73	4	45	62	126	0	0	105	45	43	0	46	0	0	11
d3709eea-ca2a-49ac-b79c-871a5473d450	321	53	0	25	0	64	10	18	5	8	15	0	16	6	16	1
d392ded3-afc8-4c79-b278-40245f18f2f8	20	259	56	22	325	191	2	41	28	9	26	62	0	28	25	11
d3ad5b5a-c622-11e3-bf01-24c6515278c0	238	133	1	6	9	101	52	11	9	0	3	10	24	15	2	7
d3aff5d3-23c0-43ae-9c01-8ddd776b530b	285	68	77	160	12	61	58	0	25	13	37	0	32	20	0	0
d3b72600-a888-4ef6-ac5d-661c105405dd	313	105	0	55	0	25	8	0	3	1	8	0	37	0	4	0
d3d65db3-36f9-41c7-8e5e-1683ce94dfcb	22	202	0	284	243	198	44	0	0	95	69	85	0	24	148	35
d3daf373-1485-455e-a0a1-8e33d215d623	106	223	51	134	0	121	182	0	10	0	0	30	29	4	0	28
d404ac28-da11-4746-9c3b-cf0b1888f67b	271	81	70	0	77	78	26	0	2	2	27	33	9	11	0	0
d414e076-dcb6-4edf-adef-0abdc57354ea	390	5	4	7	0	36	12	1	0	0	0	0	28	0	0	1
d429c27a-5963-42fe-b3a0-7252c20669d8	362	52	0	1	0	44	39	1	5	0	10	11	2	5	5	0
d432e99a-67fb-4609-b90f-99438eee7cae	283	59	22	58	1	76	17	0	66	0	75	0	23	1	0	38
d452293a-6148-4fcf-9fbc-446815016751	184	96	98	132	99	126	13	18	32	17	54	6	17	39	0	46
d4615ca0-b5c7-4a5c-8593-bd50034a78ae	274	134	0	88	39	30	93	62	19	0	0	69	35	21	0	0
d4907a1b-8b06-47c5-8bca-c781d9cddaf8	245	67	27	56	220	97	20	88	0	34	0	42	20	64	78	0
d4b80307-abbd-48bb-b52c-6dcd409699a2	283	57	33	30	19	109	81	30	7	0	0	3	23	1	0	3
d4bf6034-aeae-48a6-907b-10e2cc904015	0	179	729	446	659	0	72	0	0	0	167	375	0	117	42	0
d4c6061b-5019-4564-806d-4e75910a4690	419	0	0	0	0	27	5	3	4	0	2	0	20	0	0	4
d4c9e5c6-c622-11e3-bf01-24c6515278c0	325	69	0	0	0	69	44	0	7	0	6	2	15	0	8	1
d4cf11be-3bd7-403b-9722-91d8e8761e4d	214	45	61	42	0	166	91	0	31	0	0	0	36	0	0	13
d4ea36e2-1323-4441-8c63-40ce269608f4	392	4	0	0	1	33	0	3	0	0	0	0	29	0	0	3
d4ecbf52-f6a9-4394-9d3b-8eb8eee1b17b	426	0	0	0	0	0	0	2	0	0	0	0	30	0	0	0
d515c7d2-2314-46bf-9736-ff3f3d2ab599	439	0	0	0	0	10	29	2	0	5	0	0	0	1	3	0
d5372745-95cf-4572-a6e7-e7f5b796911a	0	0	725	44	1525	0	31	13	332	508	42	630	116	99	91	119
d53c2680-89ac-4f87-a7ba-f4c669546b76	89	146	5	94	39	243	29	0	8	0	83	1	12	13	2	6
d5423a93-0a72-43cf-a7ae-9011f47553c7	366	4	0	0	2	61	13	2	0	0	0	0	34	4	0	0
d5443922-fea5-4ff0-bd6e-8ce04e1951d8	228	97	0	32	7	111	0	0	84	0	93	0	8	2	0	3
d54ca81c-1bcc-41ea-b17a-9f7249ebe9c1	93	166	211	124	216	147	34	107	0	0	97	65	18	3	22	0
d5796835-d6cd-427e-a398-5fbef88b0648	345	46	3	0	0	52	40	0	8	0	0	1	23	0	5	0
d5c87d16-172f-4790-8867-949dcaa534d4	392	2	0	0	0	35	14	2	0	0	0	0	26	4	0	0
d5f92ce6-796f-480d-bf98-e1080a279207	386	0	3	0	2	55	9	0	13	0	5	0	27	0	0	2
d609ce92-9edd-4286-bd5f-b93304cae9a2	383	0	0	0	9	39	0	0	0	0	64	0	0	1	0	2
d60f54f5-b154-42c4-99fb-cea4e7a33dc7	284	80	27	102	0	62	182	0	5	3	0	51	40	0	34	0
d60f880a-c622-11e3-bf01-24c6515278c0	224	54	0	60	34	158	73	148	15	18	0	0	8	108	0	0
d648c804-4eaf-4252-8b6f-13378158a07d	411	0	5	0	7	16	0	3	0	0	57	1	0	2	0	1
d6738c83-7b52-4224-846a-67bd085aaab8	316	96	0	40	1	42	45	0	3	0	7	14	19	7	0	0
d67cad13-e849-48b0-926c-10b6046ba0b9	63	49	504	407	629	142	22	439	0	0	94	64	0	16	67	6
d692ecd0-2433-426b-9af2-a30c44a80f7c	345	39	3	10	0	52	16	0	0	6	3	5	24	2	0	1
d6ccfd6f-2ea9-499d-a25d-4ba9d4a9258e	390	6	0	2	10	42	15	0	5	2	0	0	29	5	1	0
d6ee68e5-ceb3-4a63-b3bd-e64fe5398102	421	0	4	0	0	18	8	2	0	0	0	0	27	0	0	0
d6faafa5-7279-4dc3-be71-45af5c855b34	418	14	0	0	0	10	35	0	0	9	0	0	0	1	1	2
d707940e-0f9d-4da3-9380-90a422e44efd	46	149	203	55	107	217	89	35	31	15	26	0	64	8	0	28
d709d214-02ee-46c1-a73a-e7074cb2623e	338	46	8	5	0	56	63	0	3	0	0	28	30	8	0	0
d72a7338-c144-4c62-a70e-2177a3b4b77e	415	0	0	3	0	15	0	1	0	0	42	1	0	0	0	6
d733cf1a-4c42-4def-b6cb-5ef2c6a27fcd	279	85	0	0	58	87	4	0	22	0	71	17	0	14	0	8
d74be531-b0fd-42c3-954e-4a4f7eef922a	416	13	0	0	0	0	2	2	0	0	0	0	29	0	0	0
d7578910-c622-11e3-bf01-24c6515278c0	327	65	0	0	5	54	23	0	21	7	0	0	36	1	0	0
d7f8e1f3-a9a7-4929-92df-1283bac815d2	304	79	35	47	0	50	149	6	10	0	0	19	0	21	0	10
d8415cf6-8e4d-4c54-811e-199da14237f1	431	0	19	4	0	7	0	0	0	0	12	0	19	0	0	4
d876d576-c622-11e3-bf01-24c6515278c0	221	173	0	18	18	52	31	10	51	0	24	4	26	7	14	15
d88296ac-bb0d-47ab-9051-6c358f0af780	439	0	0	0	0	0	5	2	6	0	0	0	30	0	0	0
d884d070-6077-4155-9978-76aca7ba1e76	423	12	0	0	0	5	8	3	0	0	0	0	26	0	0	0
d8995dfa-a780-4fe6-b3f8-fb464f51a1cf	374	30	34	16	4	19	16	0	0	0	4	0	19	0	0	46
d8c2b4b2-e12b-43d2-bafc-87b29f027797	13	0	1001	612	673	0	155	0	55	110	338	312	115	72	11	33
d8c6d4b8-f279-4edc-aaa3-a1cc266aec4d	36	181	267	766	326	0	297	192	9	207	1	34	47	10	296	183
d8d5585d-32cd-4ac4-b410-a4122a17a558	0	302	355	864	118	0	215	0	0	16	83	86	157	26	0	30
d8de6de6-4cfe-4239-9ebd-3437aa65efb2	266	14	61	0	2	140	77	25	25	2	0	0	29	1	22	0
d8e2af63-afe0-4f15-88b4-78118cf68160	390	29	3	0	0	14	8	0	0	0	0	0	30	0	0	0
d8f0becd-fda8-41f4-a424-e082f9eae22c	33	62	379	561	321	153	140	26	0	57	301	164	28	29	50	23
d8fbb398-d1da-4444-984a-22c8523625da	31	28	593	118	219	0	221	28	366	247	381	372	92	134	0	35
d91e1a92-837d-44d6-92d8-419f435effe0	400	29	0	12	7	0	5	1	37	0	13	0	38	3	0	0
d91f487e-0895-44ef-aeb1-a62bd576f8b0	143	147	47	172	176	113	144	96	10	40	0	123	38	96	0	97
d926a39f-d057-4e78-8907-b74f52157d99	429	0	6	0	15	1	0	0	18	0	66	0	0	2	0	3
d9338d73-1d5e-4808-91f2-b5a09f7342de	392	0	5	0	0	47	9	3	0	0	0	0	24	3	0	8
d9690a27-bb02-498e-b15c-ee76e31d16ee	288	136	0	48	0	35	37	34	4	3	0	0	27	0	0	39
