Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N	SBS80O	SBS80P	SBS80Q	SBS80R	SBS80S	SBS80T	SBS80U	SBS80V	SBS80W	SBS80X	SBS80Y	SBS80Z
5b178f44-c622-11e3-bf01-24c6515278c0	215	22	34	135	0	0	55	0	0	44	0	12	17	1	13	3	0	2	1	1	0	10	0	2	1	5
5b180356-cf58-4fad-a3d4-00fc12b43fcc	89	88	81	227	0	41	12	4	70	2	15	20	29	13	31	57	5	3	7	3	3	4	0	44	4	0
5b41e033-6df8-411e-a13b-59eeb8afbf9b	154	42	57	184	11	43	16	39	71	0	50	32	34	0	20	21	35	4	1	0	5	1	23	4	7	0
5b4b2312-acb5-4329-8d46-7f93213e3daf	377	11	24	29	0	0	0	0	0	13	1	25	14	1	0	0	0	0	0	0	0	0	0	2	0	2
5b560f4c-d2a3-43fa-b394-abef78bdefc1	35	93	143	159	39	9	129	0	9	79	32	31	24	22	18	14	3	4	13	6	3	10	3	0	17	0
5b7d5767-2037-4175-aec9-886776343181	127	257	0	144	145	282	65	52	86	0	266	45	60	7	18	0	7	8	33	4	5	37	0	90	33	8
5bb37ffc-c623-11e3-bf01-24c6515278c0	175	5	22	211	0	64	9	43	4	0	0	4	1	1	19	24	2	1	7	4	1	4	10	1	15	0
5bcf473f-417d-47a5-9745-ac7faf830b1f	195	17	24	161	54	33	15	2	26	7	0	13	20	14	15	60	5	1	1	3	0	1	0	19	16	0
5bdca282-c671-48ff-b32b-2380996016c0	399	0	1	13	2	0	1	0	0	2	0	26	17	2	0	0	0	0	0	0	0	0	1	0	0	0
5beafbbb-4613-4bab-977a-11c865e13a84	301	27	20	82	11	0	0	0	2	12	44	29	17	9	4	18	0	1	29	1	1	0	0	2	0	0
5bebc389-de0d-45b8-9d2f-6476988c358a	425	0	0	0	0	0	0	0	0	16	0	10	20	0	0	0	0	1	1	0	1	0	0	1	0	1
5c02d399-07af-4573-a568-bc1b256bc8f8	423	0	0	0	0	0	0	0	0	2	0	23	20	0	0	0	0	0	0	0	0	0	0	0	0	0
5c156f63-6537-4d93-a6c2-4155618cf638	405	0	6	0	0	0	13	0	0	6	0	22	20	0	0	0	1	0	1	0	0	0	0	0	0	0
5c3def3a-b515-41f6-8157-681b963534e7	82	124	0	187	0	151	0	179	203	102	3	60	174	427	15	158	0	12	0	0	0	3	0	285	129	0
5c4b369c-51a3-4ca7-8b9d-2a8e49c0dde7	234	33	85	87	23	0	26	0	6	39	0	32	5	13	13	13	1	0	0	13	0	3	4	3	0	0
5c775f90-83d4-4c1e-88c2-4e1ed1daa96f	365	2	0	41	5	0	23	0	0	9	0	23	17	0	0	9	0	0	0	0	0	1	0	3	0	0
5c8da06c-7964-4ad1-ac9e-d1b5507105d2	144	83	109	134	59	1	53	0	6	87	1	47	0	17	20	0	4	3	0	5	6	2	2	9	4	0
5c9b8a2c-c623-11e3-bf01-24c6515278c0	187	2	29	140	30	0	81	0	0	44	0	26	15	10	0	0	1	1	4	0	2	8	1	0	1	0
5cbd429f-ffab-41ad-8016-422f1c922e99	346	1	7	36	9	14	44	0	27	2	0	3	10	4	0	25	1	3	1	4	1	1	2	2	0	6
5cc7c966-499e-49e3-b509-4eeb00ee03d4	44	0	184	0	148	209	187	116	261	0	0	48	1	24	86	0	11	26	11	17	16	14	15	3	42	1
5cf21488-c622-11e3-bf01-24c6515278c0	292	8	41	83	4	7	17	0	7	11	0	18	11	0	0	14	0	2	3	9	4	0	1	3	0	0
5d58b984-e0b8-4237-a576-0e9d4079599e	94	0	165	161	0	56	0	25	123	0	4	16	0	42	0	37	25	10	1	7	4	3	14	3	3	0
5d6ad982-bb01-4233-b8fa-d129460eec79	220	44	79	71	43	4	40	0	10	46	0	27	3	9	0	7	0	6	2	0	0	7	0	22	0	0
5d922e48-aa70-454d-9417-c9af686feebc	128	136	168	89	26	8	74	0	9	80	0	34	19	12	1	15	9	7	11	10	7	5	3	4	6	0
5d9ff58c-5702-48fc-a66a-d1276327fd49	0	97	182	133	142	210	46	69	361	0	123	61	0	0	87	0	21	31	12	28	59	15	46	2	0	0
5dbf3203-ce73-41e4-bf9a-32fc856f73f5	7	329	24	0	961	612	0	237	221	75	0	101	35	371	9	319	85	103	79	41	58	43	52	44	5	0
5dc6f055-c4f6-49a1-a68c-94cf87cbd363	169	85	124	143	26	0	2	0	9	61	22	39	5	16	8	11	2	8	3	5	7	1	0	0	2	7
5dce221a-c623-11e3-bf01-24c6515278c0	134	15	0	153	63	4	162	0	11	90	0	24	0	25	11	0	0	3	12	0	1	1	4	4	0	9
5deeaa45-4c1b-4ab2-a487-93c548838f68	412	0	0	0	0	0	0	0	0	0	0	25	18	0	0	0	0	0	0	0	0	0	0	0	0	0
5df0aab4-0be2-4da3-a4b7-a10fca09a4ba	398	0	7	12	0	1	14	0	2	2	1	26	17	0	2	0	0	0	0	0	0	0	0	0	2	0
5df489bc-6178-49e4-8a42-506f70300dff	144	6	44	153	0	113	76	99	23	18	5	11	13	30	41	19	16	8	3	12	7	4	2	0	24	6
5e9c69d2-c622-11e3-bf01-24c6515278c0	266	19	14	137	0	22	0	18	34	11	5	11	13	25	9	44	11	9	12	4	0	1	1	1	3	0
5ead73fe-1c34-48ed-b20d-89fc3c82dbd6	5	25	358	77	42	181	5	41	301	0	0	30	0	49	42	1	11	19	3	19	28	7	12	6	34	8
5ecc88f7-8391-4168-af11-07a6bf9b3652	425	0	2	0	0	0	0	0	0	1	0	21	18	2	0	6	2	0	0	0	0	0	0	0	0	0
5eddfb26-c623-11e3-bf01-24c6515278c0	14	54	222	140	3	20	92	81	66	68	34	51	19	53	39	31	7	19	10	10	8	9	14	0	2	0
5ee1dda9-2e84-4617-af09-2ae02873b44d	222	18	78	139	3	0	0	1	0	18	0	33	8	16	3	15	0	2	1	0	1	0	1	0	6	0
5ee28a35-7aa0-48e3-9c14-daca7b0241fe	424	0	0	0	0	0	0	0	0	2	0	22	20	0	0	0	0	0	0	0	0	1	0	0	0	0
5f00a760-fbc0-41f0-b92b-b3c553eac0e5	218	0	35	129	75	58	22	3	76	0	114	20	16	0	0	22	30	4	7	3	5	2	0	21	0	9
5f096d7b-a1ea-4cc2-af73-10108089ae84	289	18	13	95	0	0	29	0	6	7	0	27	12	1	0	11	0	0	0	1	0	0	1	8	0	0
5f13e9b8-6c8e-4fd7-aef1-da4e5d5e2a5e	384	0	7	0	0	0	48	0	0	11	0	16	19	0	0	7	0	3	0	0	1	1	0	0	0	0
5f18b334-6616-406f-8f33-0592b56c14e6	331	7	2	69	10	0	15	0	0	11	0	27	12	2	0	0	2	4	1	0	0	0	0	0	0	0
5f53bcda-2fd3-4574-9cc2-5efe353372b2	412	0	19	1	0	0	0	0	0	8	0	22	17	0	0	1	0	0	0	0	0	0	1	0	0	0
5f94cb62-4019-47ff-bf6a-eeda8e9e033c	222	0	67	71	57	3	78	0	6	56	0	25	14	28	23	26	0	5	11	0	3	0	2	0	19	0
5fa88c3a-dbc1-43f2-82b2-e0592f35ce57	372	0	7	16	0	0	44	0	0	10	0	23	15	0	0	0	1	0	0	1	0	0	0	0	0	0
5fd632ea-085e-4e9b-8dcc-ec94e492d3bf	85	44	218	106	32	47	68	20	24	36	16	29	29	26	44	39	3	11	4	16	9	13	0	8	0	0
5fd77ba9-5015-4d8b-86a0-582e5c76bdd6	201	23	52	116	26	0	76	2	0	51	16	24	9	14	5	11	0	2	3	2	0	0	15	6	0	1
5fe83740-0688-46fe-97b4-4c7c8cfa206e	392	4	3	16	2	0	5	0	0	0	0	27	15	0	0	1	1	0	0	1	0	0	0	0	0	0
5fe8a231-bbac-4f91-a47a-0de4fee752d3	383	0	9	22	0	0	4	0	0	1	2	25	18	0	0	0	0	0	0	0	0	0	0	0	1	0
6012cb02-c623-11e3-bf01-24c6515278c0	158	0	18	187	38	18	50	16	14	49	4	20	26	17	3	0	17	18	4	0	0	1	1	3	0	0
603594e3-e427-494c-b9ee-e872d6629563	376	26	18	5	10	0	23	0	0	34	0	23	11	22	0	7	16	0	6	0	1	0	1	0	0	0
60413de1-6cd2-4f74-8180-3bdd394d6d16	52	438	0	241	0	307	17	116	117	32	167	33	136	15	64	0	0	1	0	64	0	240	37	0	0	0
6051f40a-99e5-4461-9255-0e70d757b4d5	109	157	96	141	131	54	82	0	22	44	0	28	1	13	0	87	2	1	9	15	8	0	0	3	3	23
60525b38-c34b-479b-86d3-013c7e567b8f	0	662	170	0	256	175	95	111	248	64	61	112	116	0	105	133	98	26	22	26	12	43	36	26	3	0
606111e3-6b7d-42a6-b7d0-9d6c3e33acd6	423	0	0	0	0	0	0	0	0	2	0	23	20	0	0	0	0	0	0	0	0	0	0	0	0	0
606d7f5e-ff98-4245-a9ac-281f5074f97a	359	0	20	48	0	0	10	0	0	34	0	3	17	0	2	0	6	1	1	1	1	2	0	0	2	1
60aff7a0-4960-4ed1-922b-3233ccbfdba1	153	57	0	178	66	38	68	25	0	79	44	16	66	29	46	13	0	3	7	0	0	1	0	5	32	10
60c33e32-7e19-4e71-b075-a63fcf27e660	217	143	0	126	104	16	41	0	26	56	0	28	29	0	0	44	2	0	1	0	35	0	0	3	13	21
60e78c80-41a5-456a-9a81-9007d18fd72c	0	136	161	177	61	0	67	19	137	51	4	26	0	0	125	118	8	19	5	7	3	12	0	4	15	10
60f81dba-c623-11e3-bf01-24c6515278c0	251	32	44	78	13	2	69	18	34	38	2	25	26	3	8	13	0	21	2	0	6	4	0	0	0	0
616ff577-c5c3-432e-a857-f29901de119c	392	0	4	24	1	0	1	0	0	12	0	24	19	6	12	3	3	0	0	0	1	0	0	0	0	0
6172ca02-c622-11e3-bf01-24c6515278c0	220	0	55	114	29	3	61	0	0	57	18	18	9	26	23	18	2	2	1	0	0	3	6	3	0	3
61973578-4c0d-4a3f-b9c4-f96ceab24629	68	67	173	170	80	0	0	0	33	113	0	70	4	83	137	0	35	1	2	3	3	9	2	0	10	0
61a48c69-4f7d-4dc6-aff7-88a6c33137df	326	0	26	48	22	0	21	0	0	17	0	29	17	0	24	0	0	0	1	0	0	3	9	0	0	0
61cad26a-cbc6-4977-83b9-dc61e49f2861	87	179	192	119	0	19	73	0	1	80	9	40	13	32	22	44	10	4	24	8	5	7	0	15	6	0
61d941f1-87df-43af-8a29-b6809c809275	198	55	16	183	36	1	23	3	2	71	0	31	17	16	29	0	0	0	2	0	1	3	7	8	4	1
6218f366-d5d2-4289-a95e-eeedfae7523a	56	123	124	170	0	10	0	55	50	106	45	43	49	37	239	0	0	1	69	2	4	3	1	0	66	0
622eaa04-b8f9-471b-98b0-7befd119f14c	63	25	201	61	176	49	53	43	153	43	0	42	31	144	84	185	26	24	34	32	30	11	4	15	0	0
6239e340-d50c-45b1-a7ca-e1135671ae0f	405	0	4	0	0	0	20	0	0	5	0	24	18	0	0	0	0	0	0	1	0	0	0	0	0	0
626c9788-d70c-449b-b9dc-5e3f6fc00991	299	9	38	62	0	2	31	11	6	26	4	22	23	12	26	16	5	0	4	1	0	1	2	3	0	5
627823ec-c623-11e3-bf01-24c6515278c0	0	66	284	113	1	248	44	62	247	0	46	12	0	0	50	0	42	14	11	17	14	16	26	14	21	0
6297aa77-37a0-4f46-987b-32bd8653c0c2	289	8	18	83	13	0	30	0	11	20	0	25	14	1	6	6	0	1	5	1	1	0	1	3	3	0
62ac7c91-da99-4144-b927-e90528dcd8d4	386	1	16	17	0	0	0	0	0	6	0	24	16	0	0	0	0	0	0	2	0	0	0	0	0	0
62ea1264-47b6-4a6b-9fa6-779837f8e905	393	40	12	8	0	0	0	0	5	30	6	30	13	8	11	0	0	17	0	0	0	0	0	0	0	0
62fceb56-8c6e-4d20-9d2f-5b7042854d23	399	0	5	10	7	0	0	0	0	4	0	26	15	0	0	0	0	0	0	1	0	0	0	0	0	0
631ab9d0-5400-400c-b0bc-c3e576bcfe06	240	50	26	74	86	0	86	0	0	67	0	30	11	0	18	2	0	10	4	0	16	0	3	0	16	0
631eedb3-dbd1-4606-90e1-ea91b9a77a5a	423	0	0	0	0	0	0	0	0	2	0	23	20	0	0	0	0	0	0	0	0	0	0	0	0	0
632f3eb0-c623-11e3-bf01-24c6515278c0	282	0	55	86	1	6	15	0	0	14	0	23	17	17	11	18	0	5	0	2	4	0	0	1	0	1
637208b2-d8b6-45a3-a389-6f34db18fea4	367	6	1	30	0	0	18	0	0	2	0	23	18	0	0	7	0	1	1	0	0	1	0	5	0	0
63762458-902a-4329-a823-703b54cb5f9d	223	18	16	135	27	1	50	2	3	43	0	25	13	8	7	0	12	1	0	0	0	1	0	0	4	0
638e80c7-9a6e-4a32-a621-fc4168e72343	412	0	0	0	0	0	1	0	0	0	0	25	19	0	0	0	0	1	0	0	0	0	0	0	0	0
63a907ff-1042-4f9c-a385-55a32b3e103b	372	4	19	17	3	0	20	0	0	10	0	10	15	0	11	22	0	0	1	1	0	1	1	1	2	14
63adc09c-e1b1-40dd-9c35-2f8276b656fc	191	23	20	155	58	11	46	12	37	44	0	32	17	15	5	15	0	3	0	1	21	0	1	11	0	0
63bc376e-5a3d-44fd-8d77-686dfc41e458	358	4	0	31	0	0	29	0	0	4	0	24	19	0	0	3	0	1	0	1	0	0	0	0	0	0
63d0c49d-918d-41fb-808a-1f8001981917	423	0	0	0	0	0	2	0	0	1	0	21	20	0	0	4	0	0	0	1	0	0	0	1	0	0
63db50d6-5ef2-44d0-9906-26eae74ecf44	179	0	0	15	80	599	68	184	0	0	1113	130	0	493	32	159	0	5	66	0	0	0	706	2	0	0
63ea274b-d42b-4787-9c54-8ee95ea376ec	412	0	0	0	0	0	0	0	0	0	0	25	18	0	0	0	0	0	0	0	0	0	0	0	0	0
63f5bb12-1b20-49d4-9e98-570e368f947d	415	1	0	0	7	0	9	0	0	4	0	25	18	0	0	4	0	0	0	0	0	0	0	0	0	1
63faa59e-6649-412e-823a-338d0662ec72	352	11	36	38	4	0	10	0	0	23	0	25	14	0	0	0	1	0	1	0	0	1	0	0	0	0
63fef3fe-c622-11e3-bf01-24c6515278c0	177	33	63	170	18	0	36	0	0	60	0	25	5	21	0	5	3	5	1	0	9	3	1	3	0	1
6400c324-2c94-477d-acb9-669d4ea46f1e	424	0	0	0	0	2	0	0	6	0	0	8	19	0	0	15	1	0	1	1	0	1	1	0	3	0
642e1379-1061-40bc-9a4c-f7c191e84d9d	55	174	211	83	87	138	76	0	94	23	35	41	55	113	79	102	47	19	9	39	12	5	2	18	0	0
64446aec-c125-4c81-b9cc-62482cb1aaed	380	0	6	8	19	0	33	0	0	23	0	25	18	11	1	0	1	0	4	0	0	0	0	0	0	4
644c669b-937b-4adc-81b9-6a1811cba9da	313	19	35	50	10	0	44	0	9	38	0	15	14	1	8	1	0	6	1	0	1	0	1	2	15	0
64623aaa-a274-4baa-8b71-958d9c8df733	8	450	139	0	423	185	93	126	222	94	64	127	182	106	63	186	49	60	17	12	41	18	33	17	35	0
6495e68e-1434-45d3-a03d-f286447dda79	37	169	194	106	25	88	113	74	57	41	0	36	45	37	34	62	15	5	20	9	20	5	1	16	0	0
649f2c20-5b50-40a8-a6fd-9a51f3d5b9df	51	181	248	27	94	127	118	28	38	58	110	45	90	130	47	98	70	17	16	27	19	12	13	8	15	0
64a17d5b-8f40-4ccf-8f2f-e68c5fe6b1ff	401	5	0	12	0	0	0	0	0	0	0	26	17	0	0	1	0	0	0	0	0	0	0	0	2	0
64b80154-c623-11e3-bf01-24c6515278c0	239	27	69	112	0	7	28	0	1	20	1	25	14	0	4	13	0	8	0	3	2	1	3	5	0	1
64c2e6a0-2341-49c4-a6dd-656e7bb505dd	412	0	0	0	0	0	0	0	0	0	0	25	18	0	0	0	0	0	0	0	0	0	0	0	0	0
64dd81e1-35fa-4579-8a4c-f7486adbb949	217	135	0	149	97	182	0	0	57	4	47	6	19	40	0	5	0	64	1	9	8	0	0	51	2	15
64e5ee38-e5c6-4911-ad87-c50dd8e52f1b	423	0	0	0	0	0	0	0	0	2	0	23	20	0	0	0	0	0	0	0	0	0	0	0	0	0
64f696a6-58b2-40a8-b848-fd775cd52529	425	0	2	0	0	0	0	0	0	16	0	12	18	0	2	0	3	1	0	0	1	0	0	1	0	0
6507e084-c038-4ba6-a431-fb9a53190d5f	281	1	35	90	7	0	33	8	0	29	26	22	21	5	5	0	0	6	0	0	1	1	0	1	6	0
650fe009-da01-4717-89df-9c95fafe3d7e	167	64	116	146	0	2	3	0	8	29	1	30	15	0	20	14	10	0	3	3	0	4	4	0	0	8
6527aa5a-c622-11e3-bf01-24c6515278c0	325	0	36	32	15	0	36	0	14	19	1	23	21	5	6	12	0	14	6	0	4	1	1	0	0	0
654dba9f-cfe5-4121-97c7-868613cdef53	203	34	112	93	6	19	40	19	36	13	0	18	2	0	0	35	0	10	1	1	5	7	4	0	0	11
6551ec26-4166-4d4f-bee2-444ea2466978	296	0	26	90	0	0	22	0	10	12	0	27	15	4	7	0	0	0	0	0	0	1	3	1	0	4
65723119-bdfe-46f0-b629-c171023abd71	320	257	0	45	0	261	0	0	17	132	175	41	65	307	0	0	0	0	0	376	0	0	0	2	0	0
65be412d-46c3-4cbf-9b46-b35351e53065	43	170	245	22	162	242	163	0	40	35	0	25	15	107	3	84	13	18	21	45	31	12	4	1	0	12
65d2dbc3-a163-4696-b246-47a430e66572	223	33	78	108	33	0	30	0	0	58	0	23	8	0	1	0	0	4	4	0	2	2	0	6	11	0
65f702b8-c623-11e3-bf01-24c6515278c0	230	11	45	107	0	2	54	1	44	5	6	40	6	0	7	0	2	1	4	0	2	4	0	0	2	0
65f9a820-f026-4a10-8bb7-1fbc3b38321e	33	298	306	104	43	23	2	0	24	39	8	74	30	0	28	89	21	9	4	6	6	4	1	11	4	0
6622f932-c622-11e3-bf01-24c6515278c0	363	0	19	37	11	0	6	3	0	14	0	22	14	4	5	6	0	0	3	0	0	0	5	5	0	0
66290cc6-1f1f-4a0b-83d1-423952da4840	265	0	3	84	11	17	70	23	29	6	41	20	25	0	0	13	2	2	0	0	1	1	12	10	4	3
66701395-5a53-41bb-866b-3bbf08bc33ab	412	0	0	0	0	0	0	0	0	0	0	15	17	0	0	21	0	0	1	1	1	1	1	0	0	0
669f0e01-28f6-4ed8-bdb5-73f84ea28f78	29	172	217	47	211	6	150	0	28	232	0	69	3	144	1	26	14	9	12	0	18	18	3	10	0	22
66b4a1f3-480f-4050-96ac-920c1c080864	390	0	2	18	2	0	16	0	0	11	0	22	18	0	0	0	0	0	3	0	0	1	0	0	0	0
66d312fc-809d-428b-98e3-a29d211db35c	216	52	33	127	27	36	35	36	4	14	47	35	14	19	14	11	0	2	53	0	2	0	0	7	0	0
66eb4833-1b87-4fd9-a53d-26dc7ad6de29	423	0	0	0	0	0	0	0	0	8	0	18	20	0	0	0	0	0	0	0	0	1	0	0	1	0
670f971f-a525-4ef8-91ba-610cfbaeb914	108	31	76	230	49	0	16	0	0	56	0	34	1	21	0	9	8	2	2	5	0	3	1	0	0	2
67189cd8-c623-11e3-bf01-24c6515278c0	267	9	42	80	0	5	45	12	8	8	4	27	19	2	2	16	0	2	4	7	4	1	0	0	0	0
6726c157-f688-491d-8b56-35628645df89	210	59	55	122	111	15	28	0	9	67	0	21	3	4	0	26	0	43	5	0	6	2	10	0	0	0
674819dc-c622-11e3-bf01-24c6515278c0	262	51	29	77	20	0	57	0	8	43	0	30	9	12	0	3	0	3	3	0	8	1	4	6	7	0
675a5a32-b405-4f03-bfcd-756343d1dfaf	191	5	0	152	0	51	93	0	21	5	16	0	24	7	0	37	2	1	4	6	1	2	7	1	0	23
6763f295-f2bf-4975-bea5-c1a490d9a1fa	376	4	40	17	2	0	0	0	0	16	0	24	14	1	0	0	0	1	0	0	3	1	0	0	0	0
6764e0a2-7a78-45c1-9189-6001c6518ce4	0	347	195	0	466	194	59	66	41	161	0	125	58	291	89	275	54	43	31	26	11	34	9	1	0	78
6797443c-eb4a-4654-b957-c0056e5a4206	0	142	280	89	106	16	100	0	18	62	0	58	0	83	0	115	22	20	11	6	0	2	11	10	0	0
67a2e34f-454e-4253-8f22-262fc74d312c	409	0	0	0	1	0	7	0	0	0	0	26	17	0	0	0	0	0	0	1	0	0	0	0	0	0
67bb70b2-b6f8-4aa9-80ce-48829f9fec56	303	0	0	0	0	38	0	0	123	119	1082	21	240	387	22	61	0	41	0	26	0	2	404	0	0	90
67f88cd9-ab77-4227-a8d7-5512246f9772	418	0	0	0	0	0	5	0	0	8	0	22	20	0	0	0	0	1	0	0	0	0	0	0	0	0
68054218-c623-11e3-bf01-24c6515278c0	0	261	458	0	133	15	1	0	24	123	0	90	0	145	35	123	3	19	9	11	20	14	12	26	0	0
681e2301-2057-40e4-ab63-934775d63faa	265	17	17	106	3	7	39	3	0	17	2	25	19	2	6	8	0	9	0	2	4	0	1	0	0	1
6821446e-8e76-46fe-b0b9-47feb46d2585	66	236	182	58	189	74	115	0	37	66	0	46	28	26	0	100	56	7	7	9	31	5	13	3	0	2
6847e993-1414-4e6f-a2af-39ebe218dd7c	417	0	0	0	0	0	7	0	0	7	0	22	20	0	0	0	0	1	0	0	0	0	0	0	0	0
68509ede-3dcf-4a6e-9af0-4a9bb4dfa567	45	303	174	33	83	94	149	107	120	54	26	69	97	0	27	57	45	30	11	21	2	19	5	27	0	0
6867811f-ac89-47da-b5dc-1270033c36e7	209	159	3	128	106	12	44	0	28	59	0	31	27	1	0	46	2	0	1	0	36	0	0	3	15	19
687baf0b-aed9-4ab2-adb6-556a1d177a24	285	0	0	104	9	0	31	0	16	17	0	26	15	4	0	0	0	1	1	2	0	0	1	1	0	0
68956108-2606-4696-b038-462b6c432398	423	0	0	0	0	0	1	0	0	4	0	20	20	0	1	0	0	0	1	0	0	0	0	3	0	0
68b7fdb1-22b5-4152-9e69-a41151640cd8	172	58	67	185	0	0	7	0	1	14	0	37	8	0	0	17	1	1	1	0	1	0	3	1	8	0
68ba1105-569a-4209-9b45-0e2d64931806	270	30	0	112	32	0	44	6	14	56	8	19	9	0	8	0	0	0	11	2	4	0	0	3	8	0
68c2a355-862c-4657-b296-5776ed8447b0	336	13	5	42	37	0	6	3	21	17	1	29	6	9	31	35	0	4	0	0	16	1	0	9	0	0
690e481c-c623-11e3-bf01-24c6515278c0	4	33	175	100	44	194	161	156	140	2	52	19	33	0	0	0	27	12	6	18	29	2	10	16	18	1
692dfa4f-45e5-4183-b5da-6650a1fbcabd	150	46	29	173	63	14	64	2	31	84	0	12	55	18	12	8	16	1	3	55	0	4	0	0	0	0
6947cd78-0a51-4949-8383-343f9122d953	300	2	31	84	12	0	9	0	0	23	0	28	10	9	0	0	0	0	0	0	0	1	0	1	0	2
6962bc97-fbb8-4220-a600-e3c251e245cb	65	172	69	103	108	169	183	27	82	21	28	27	70	31	7	62	33	38	5	13	2	15	35	22	10	0
69c3c88c-d51e-4e03-b96b-ec4f1a0faa2d	93	233	70	238	56	25	0	16	23	120	5	34	50	4	38	7	0	0	3	0	34	1	7	6	0	33
69d6142c-3a16-46c9-8bed-1f4edc267c4d	393	0	0	15	0	0	21	0	2	4	0	24	19	0	1	0	0	0	0	1	0	0	0	0	0	0
69dbe6ef-f5de-4c1f-b2f2-963dcb6ccd3e	268	8	35	104	18	0	30	0	6	39	0	28	14	10	9	0	0	3	1	0	1	1	3	1	0	0
69f37546-c622-11e3-bf01-24c6515278c0	286	12	41	79	0	0	40	0	0	25	0	23	13	3	5	4	1	0	1	2	3	0	0	1	0	1
69fe982d-6ab8-49b7-9efa-8349d60eb076	414	0	0	0	0	0	0	0	0	0	0	21	19	0	0	2	0	0	0	2	0	0	0	0	0	0
6a0d0c42-1884-4c6a-936a-678a822c0936	156	54	95	90	73	6	80	0	53	46	45	40	39	26	17	32	12	3	30	8	26	4	0	0	0	0
6a129b50-c623-11e3-bf01-24c6515278c0	73	74	163	132	27	84	105	0	90	2	0	17	12	0	0	43	8	11	16	7	8	1	8	6	3	0
6a7cdaf6-211e-4eb8-a70e-1153d69c45e4	18	357	280	0	25	249	133	117	112	25	43	37	75	18	75	69	2	6	7	26	107	8	16	17	0	42
6aa00162-6294-4ce7-b6b7-0c3452e24cd6	235	10	55	106	7	0	42	0	0	44	0	22	13	8	0	0	6	1	0	0	1	0	2	1	0	0
6aba73ff-81e0-4f8d-ad12-e3136196e814	409	0	0	0	1	0	7	0	0	0	0	26	17	0	0	0	0	0	0	1	0	0	0	0	0	0
6ad44218-d34e-4126-bf56-1be2140cd3fb	302	14	0	65	17	16	48	9	10	29	0	20	15	4	19	5	0	1	4	0	2	0	0	7	12	0
6b20f942-7b89-497c-8a2e-ccce74d20ca9	213	94	22	101	14	31	96	0	28	38	0	29	39	14	21	17	1	2	3	0	0	0	0	3	26	0
6b25a78f-20dc-4ccc-b4c0-f9885d16725d	20	77	118	182	49	97	136	0	83	22	8	20	53	50	0	59	9	17	8	22	1	14	5	8	13	0
6b50391f-d890-4ca0-b942-beab0f8bf1c9	113	0	49	165	38	3	133	0	0	47	0	32	8	23	0	9	0	11	3	0	4	1	2	2	0	0
6ba5f81a-b7a0-4c18-a112-2e11094eec85	354	8	0	22	14	0	45	0	9	9	0	16	13	0	0	21	3	1	4	0	0	1	0	3	0	3
6baee028-c622-11e3-bf01-24c6515278c0	66	73	196	133	15	0	106	0	30	104	0	24	7	31	7	4	1	5	12	13	2	5	2	0	11	1
6bbd66dd-efee-4d6e-b02f-f88e98526b82	293	0	3	58	4	0	103	0	2	40	4	19	15	10	0	0	5	0	0	0	0	3	0	4	0	0
6bd4bca3-e568-4d1b-8b42-401fdf13d751	363	10	0	37	18	0	15	0	0	18	0	26	9	1	0	0	4	1	4	0	3	0	0	0	0	0
6bdf00f6-670f-466e-87fb-e853e41f000e	147	0	92	169	8	12	45	0	43	11	0	19	5	8	2	28	6	6	5	6	1	1	1	3	0	0
6c306cbe-c623-11e3-bf01-24c6515278c0	193	58	61	130	37	35	27	0	84	10	21	21	10	0	16	44	16	2	15	26	6	6	0	1	2	0
6c31d730-1734-44ac-92b3-760981528723	73	154	57	139	126	160	136	11	80	24	111	31	39	69	34	65	30	26	10	17	3	39	14	0	7	0
6c642c0b-4dd0-406c-ac68-ea376802d61b	363	5	1	45	8	0	4	0	0	4	0	26	15	0	0	3	0	1	1	0	0	0	0	0	0	1
6c65cb6d-8c50-4c7c-bc84-eeebe09fbe01	0	1074	109	66	78	569	71	127	287	79	284	61	351	186	63	62	0	379	16	25	174	69	2	0	0	0
6c884037-49f9-41c3-b0e5-9cbcd545aeb7	144	6	51	208	38	52	10	37	17	10	2	27	5	38	0	39	8	6	4	7	7	0	0	3	26	0
6c8e9197-fd16-4fed-bfda-e349cab26314	15	66	75	122	114	108	236	55	135	13	69	36	20	32	0	75	10	8	66	6	2	2	17	0	0	36
6c8f3dc9-21bf-4859-9599-231ac040eb7d	418	0	0	0	0	0	0	0	0	22	0	7	17	0	0	0	3	1	1	0	1	1	0	0	0	1
6ca5c1bb-275b-4d05-948a-3c6c7d03fab9	217	0	7	171	7	0	10	7	11	0	6	35	18	0	56	2	3	2	0	3	0	0	0	0	1	0
6ce42746-88aa-485f-a1c4-1759aad95914	138	206	65	105	33	147	146	40	0	14	23	23	8	34	0	35	11	9	8	2	0	6	6	3	43	0
6ce66be0-c623-11e3-bf01-24c6515278c0	221	8	29	124	3	7	54	31	4	33	0	22	30	5	0	6	1	1	4	1	6	9	0	2	0	0
6cfce053-bfd6-4ca0-b74b-b2e4549e4f1f	397	0	10	9	2	0	1	0	2	0	0	27	16	0	7	0	0	0	0	0	0	0	0	0	0	0
6d0851ba-271a-408f-bcc3-c104b452c9e5	216	3	54	130	29	1	46	0	0	46	0	31	7	14	4	0	5	2	1	2	0	1	0	0	1	0
