Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E
fc447d55-95d8-0b34-e040-11ac0d483afa	164	768	359	0	3
fc447d56-0d53-e0c3-e040-11ac0c4846a8	140	52	520	412	0
fc453f67-6623-4e8c-b519-0bd79e4d4651	319	559	10	418	0
fc5dc6d8-62d2-76d8-e040-11ac0d4863c3	271	508	113	0	430
fc639186-8302-798e-e040-11ac0c484cec	283	101	236	275	64
fc63cbab-d27a-5ebb-e040-11ac0c48724f	55	730	513	304	43
fc68c24d-47ad-7961-e040-11ac0c48595c	80	234	521	633	0
fc68e599-6a40-61dc-e040-11ac0d48700d	234	754	130	175	466
fc6d77a9-121b-48ab-a899-713c3d1319a2	95	68	562	619	0
fc78685a-7053-152a-e040-11ac0c480ded	301	432	121	0	0
fc7eb420-5c13-20bd-e040-11ac0d484574	7	262	682	938	0
fc7f8eeb-9c40-123e-e040-11ac0c484061	176	942	208	499	404
fc806c50-2f6e-418d-e040-11ac0d485f01	118	485	413	302	505
fc812906-d3b6-4210-a842-96f095280cbf	444	0	0	17	6
fc8130df-18fe-c74d-e040-11ac0d485df2	440	60	10	22	23
fc8130df-1bc2-c537-e040-11ac0d485de6	367	215	77	156	70
fc8130df-1cdd-cade-e040-11ac0d485dec	449	0	0	9	12
fc8130df-1e8f-c879-e040-11ac0d485df4	355	0	110	283	0
fc8130df-1f21-c8f9-e040-11ac0d485dfc	408	156	0	0	0
fc8130df-2211-cfcc-e040-11ac0d485dde	167	0	458	368	0
fc8130df-24d9-32f1-e040-11ac0d485df0	447	52	0	3	14
fc8130df-2628-304a-e040-11ac0d485dfa	363	42	127	140	0
fc8130df-297f-34a3-e040-11ac0d485e02	428	9	37	57	6
fc8130df-2ca4-39d2-e040-11ac0d485e00	448	19	0	16	2
fc8130df-2d5f-3b53-e040-11ac0d485dee	302	229	122	572	111
fc8130df-2e39-3814-e040-11ac0d485de0	386	0	62	330	0
fc8130df-30a5-3e6a-e040-11ac0d485de2	143	259	431	410	0
fc8130df-3147-3e94-e040-11ac0d485df8	420	9	37	168	0
fc8130df-3225-3f96-e040-11ac0d485dfe	317	77	153	375	46
fc8130df-3361-3c8a-e040-11ac0d485dea	374	0	98	294	0
fc8130df-34f8-22c6-e040-11ac0d485de8	354	155	94	262	9
fc8130df-35ac-2304-e040-11ac0d485dda	21	754	229	2124	214
fc8130df-6860-7677-e040-11ac0d485ddc	217	484	254	0	0
fc8130df-6977-7704-e040-11ac0d485de4	403	54	21	81	187
fc8130df-6bec-7627-e040-11ac0d485e04	73	438	514	710	19
fc8130df-897d-5404-e040-11ac0d485e0a	354	242	39	425	146
fc8130df-8e4e-586b-e040-11ac0d485e08	393	231	0	34	310
fc8130df-8ec8-5b1e-e040-11ac0d485e06	115	451	546	71	76
fc8130df-90ba-5d94-e040-11ac0d485e0c	124	706	382	352	65
fc8130df-e399-e34d-e040-11ac0c483279	384	0	86	168	0
fc8130e0-08dd-b996-e040-11ac0c48327b	297	376	0	616	1052
fc8130e0-095f-b953-e040-11ac0c483287	408	0	64	48	0
fc8130e0-096a-b991-e040-11ac0c48327d	413	19	71	26	31
fc8130e0-09f1-b964-e040-11ac0c48326e	298	508	18	121	592
fc8130e0-0b9c-bbc9-e040-11ac0c483266	408	0	15	162	284
fc8130e0-0bc1-bba7-e040-11ac0c483289	418	151	0	0	19
fc8130e0-0bfa-bba4-e040-11ac0c48328d	443	5	7	28	0
fc8130e0-0c53-b432-e040-11ac0c483283	446	36	0	3	0
fc8130e0-0d25-b475-e040-11ac0c483277	455	1	0	3	12
fc8130e0-0db6-b568-e040-11ac0c483281	447	12	0	21	0
fc8130e0-0dcf-b558-e040-11ac0c483285	385	180	59	0	0
fc8130e0-0e1f-b54d-e040-11ac0c48326c	127	1319	35	860	1087
fc8130e0-0f1a-b6eb-e040-11ac0c48328f	151	864	154	677	0
fc8130e0-0fde-b756-e040-11ac0c48328b	281	398	232	0	108
fc8130e0-a38a-23b9-e040-11ac0c48327f	82	1073	282	572	74
fc8130e0-a39a-23b5-e040-11ac0c483270	402	0	56	89	0
fc8130e0-a538-dda3-e040-11ac0c483264	233	557	152	261	616
fc8130e0-a539-dda8-e040-11ac0c48326a	332	651	0	220	373
fc8130e0-a774-d834-e040-11ac0c483268	250	147	256	473	80
fc8130e0-a8b4-d80d-e040-11ac0c483272	395	207	37	0	12
fc8130e0-a94d-d9d0-e040-11ac0c483262	367	156	0	457	777
fc8130e0-ad63-b804-e040-11ac0d485e10	250	40	406	35	37
fc8130e0-ad66-b82e-e040-11ac0d485e0e	391	284	0	0	41
fc8130e0-ad8a-b832-e040-11ac0d485e14	431	102	8	31	121
fc8130e0-aed2-bb2f-e040-11ac0d485e12	315	205	147	251	0
fc8130e2-f2ef-d096-e040-11ac0c483293	374	171	50	7	0
fc8130e3-01ba-c740-e040-11ac0c483291	27	1170	465	67	186
fc8130e3-023d-c7d4-e040-11ac0c483295	288	744	0	220	177
fc8130e5-18b8-ef38-e040-11ac0c483297	325	191	95	214	468
fc81312a-99ae-7672-e040-11ac0c4832a2	342	444	0	70	390
fc81312a-d451-38fb-e040-11ac0c4832a4	417	48	17	29	0
fc813235-5ed8-7695-e040-11ac0d485e3e	0	1325	395	322	324
fc876f51-0577-3b53-e040-11ac0d48515e	442	0	0	73	1
fc876f5c-8339-bc9c-e040-11ac0d485160	325	0	145	576	0
fc876f66-ff0d-f338-e040-11ac0d485162	393	0	61	31	2
fc8edf46-2005-1af4-e040-11ac0d481414	0	911	691	522	387
fc93369d-3ffb-1b53-e040-11ac0c4852ba	445	0	0	1	10
fc93b9ab-760a-5223-e040-11ac0c482177	187	511	320	98	219
fc93bd81-a3f9-2f8e-e040-11ac0d48306f	445	0	0	1	10
fc93e38d-6bd5-9912-e040-11ac0c4838cd	445	0	0	1	10
fc9404ed-1ba3-2638-e040-11ac0c484da2	445	0	0	9	8
fc9469d0-4d0e-bb59-e040-11ac0d481e59	447	0	0	3	12
fc94ea15-2d98-0c5b-e040-11ac0c48569b	446	0	0	4	9
fc94ec40-2cf2-7ce8-e040-11ac0d4871fb	408	0	53	44	0
fc9500f3-e7d0-9820-e040-11ac0c48617e	427	0	33	14	12
fc950c33-faa4-0241-e040-11ac0c486786	390	116	0	137	284
fc95d5ce-6899-62f1-e040-11ac0c486011	295	0	236	141	0
fc962061-8ab0-42b3-e040-11ac0c4810cc	337	10	161	265	0
fc9650a1-9aef-ab3b-e040-11ac0c4829a7	302	0	207	368	0
fc968a86-32e3-ee88-e040-11ac0d487adb	344	37	178	114	0
fc969f27-bdc6-cd03-e040-11ac0c48577e	353	0	134	229	0
fc96e36c-67f1-4c02-e040-11ac0d48393d	450	5	0	16	6
fc96f0df-ef04-411e-e040-11ac0d484291	444	0	0	1	10
fc975588-6e70-b496-e040-11ac0c484689	410	22	57	64	0
fc97c1c5-9f4a-be90-e040-11ac0c480992	358	0	160	118	0
fc990cee-3a1e-9d45-e040-11ac0c484ab3	405	40	72	32	0
fc99832e-a4ae-8259-e040-11ac0c48131c	441	9	1	26	8
fc998aec-57dd-eab2-e040-11ac0d48680a	442	0	0	5	11
fc99b734-7f61-88d1-e040-11ac0c482e88	442	0	0	6	16
fc99bbb0-e5c7-fb9e-e040-11ac0d4807e1	445	0	0	1	10
fc9d5fc6-546f-27b7-e040-11ac0d485f87	456	0	0	9	9
fc9d5fc6-719b-0525-e040-11ac0d485f83	451	0	12	29	1
fc9d5fc6-7f7d-1313-e040-11ac0d485f85	356	324	0	121	0
fc9d5fc7-a87b-c5e7-e040-11ac0c4850aa	459	0	0	2	13
fc9d704c-0cfb-0407-e040-11ac0d486980	394	0	76	63	0
fc9d93b6-77c6-8719-e040-11ac0d487dec	390	0	77	76	0
fc9d93b6-92e8-acb7-e040-11ac0d487dee	340	0	180	142	0
fc9dbf68-4599-3c64-e040-11ac0d481623	279	138	219	451	7
fc9ef456-75a2-5967-e040-11ac0c484477	328	77	137	63	0
fc9f6916-da31-ab17-e040-11ac0c4808f3	55	1178	269	465	54
fc9f6cb0-ceb9-790d-e040-11ac0c480ad1	0	1542	316	671	86
fc9f9295-01f6-a9e0-e040-11ac0d4845af	359	0	146	119	0
fc9f998b-cc72-f6ea-e040-11ac0c482425	417	0	52	167	0
fca04929-586a-0594-e040-11ac0c48099d	407	0	51	71	0
fca07e09-1fd2-9ef5-e040-11ac0d485bbd	71	0	637	870	0
fca08ee9-b480-4dc7-be56-f1eb03b56f7c	312	52	188	447	0
fca1c663-dec0-db39-e040-11ac0c486140	457	0	0	8	9
fca2d62f-2756-939e-e040-11ac0d4865e6	436	0	16	21	1
fca3f7d0-2231-661c-e040-11ac0c4832fd	287	361	89	115	1152
fca6150f-d555-a29e-e040-11ac0d4873b2	182	837	147	617	665
fccb865d-83ed-4bfe-ad84-0689813ae977	439	6	11	18	4
fce8d8c6-f2a0-43a8-9a7a-b9c519a6686c	245	57	304	313	0
fd163b56-1c2d-4e63-9fad-ba3221ae274b	452	0	8	15	5
fd504153-3cf6-44b9-99d5-21961ebac188	155	216	446	471	111
fd74de4d-6973-4597-a541-e8a13d80ad55	452	0	9	53	0
fdbd0277-ddbf-4cc5-8ec3-3644b9553627	323	334	128	0	31
fdf7dfb7-9285-46b3-be60-672164507705	362	0	101	171	0
fdf9a814-c622-11e3-bf01-24c6515278c0	423	36	31	29	9
fe04d042-a4cc-4a14-8197-415ea40951aa	100	87	572	470	0
fe083d2d-d088-4ac1-825b-8c5bbfe974ac	383	31	115	18	18
fe4611c2-bd37-4605-adfe-60efe0392b03	458	15	0	3	10
fe63d42b-d471-45b6-9bdf-1a3b55465d37	472	6	0	9	5
fe8c62a6-c113-46e8-ab91-fdb90bb6a59f	301	508	0	381	417
fe96d91c-3686-4125-af71-b8703a011ad4	297	748	0	390	74
fea5827b-251d-474b-8713-fc76db995fe7	32	890	559	0	100
fec30898-f86b-4207-aa78-de77142c8f50	421	5	40	35	0
feccc27e-5c2e-4339-8746-0945fee93c1e	363	102	106	199	83
feccee20-a62d-4152-b832-b9fdaca87a61	255	579	68	340	910
ff3fe4a3-7d19-4d4d-81b6-aaa41ba5bf39	217	1023	74	228	129
ff870342-f0d6-4450-8f9c-344c046a0baf	344	0	204	179	2
ffa976f0-aa60-4867-842e-361afa7d68ac	456	0	0	17	7
ffad9288-c622-11e3-bf01-24c6515278c0	270	0	257	560	0
ffb4f42b-58e9-40c3-8963-11804f041375	321	0	181	200	0
ffdd4feb-aca3-4104-b1e8-954d705a6450	355	158	109	19	0
ffe4bb51-e98a-41a7-a4e1-c3970386889c	318	15	216	197	0
PD10010a	29	434	771	0	448
PD10011a	138	718	341	0	243
PD10014a	0	503	815	301	215
PD11326a	0	915	503	799	0
PD11327a	0	1877	373	0	930
PD11336a	362	87	120	90	109
PD11337a	137	24	674	188	273
PD11338a	54	0	887	0	253
PD11339a	160	424	464	0	530
PD11340a	33	872	555	143	418
PD11341a	293	49	259	130	0
PD11342a	112	104	756	0	128
PD11343a	76	564	626	0	367
PD11344a	0	0	994	276	369
PD11345a	0	1409	456	140	763
PD11346a	71	815	498	25	895
PD11347a	43	39	887	115	393
PD11348a	3	75	972	172	385
PD11349a	0	903	613	12	809
PD11352a	131	0	682	191	70
PD11355a	304	99	145	225	0
PD11357a	153	530	513	0	150
PD11358a	0	8	1039	179	209
PD11359a	49	0	890	279	87
PD11360a	148	417	499	0	402
PD11361a	0	36	1096	107	213
PD11364a	111	563	629	18	33
PD11365a	153	573	479	26	0
PD11366a	148	587	464	0	137
PD11367a	114	174	653	216	195
PD11368a	3	869	645	204	605
PD11369a	122	544	436	279	636
PD11370a	105	44	758	142	89
PD11372a	129	56	692	166	167
PD11374a	0	0	990	215	443
PD11375a	128	0	728	20	235
PD11376a	117	125	709	60	259
PD11379a	283	180	239	353	0
PD11380a	113	98	728	117	159
PD11381a	0	0	998	204	248
PD11383a	421	0	65	20	7
PD11384a	201	68	552	51	160
PD11385a	0	1160	499	47	648
PD11386a	24	23	944	207	225
PD11388a	114	440	541	0	664
PD11389a	173	0	603	69	107
PD11391a	60	88	762	623	552
PD11393a	153	1055	141	37	759
PD11394a	40	0	909	114	334
PD11395a	80	348	762	126	52
PD11396a	0	716	782	0	497
PD11397a	15	979	561	270	412
PD11398a	128	728	369	333	0
PD11399a	87	6	788	101	392
PD11402a	78	0	808	178	207
PD11462a	0	754	758	0	483
PD11464a	13	26	954	275	360
PD11465a	34	752	679	0	576
PD11740a	208	19	525	84	90
PD11741a	402	124	63	0	55
PD11742a	0	291	828	613	116
PD11743a	0	219	941	346	321
PD11744a	46	0	920	75	119
PD11745a	0	909	702	77	419
PD11748a	0	393	787	668	244
PD11750a	164	530	350	0	139
PD11751a	74	790	380	282	0
PD11752a	218	534	310	149	104
PD11753a	75	685	618	0	259
PD11755a	0	656	565	917	0
PD11756a	117	0	754	133	88
PD11757a	110	717	382	241	0
PD11760a	0	140	1009	92	287
PD11761a	332	224	160	0	219
PD11762a	38	38	966	43	218
PD11765a	0	48	1145	260	486
PD11766a	38	30	865	355	286
PD11767a	0	0	1024	116	324
PD11769a	53	65	847	289	112
PD11816a	86	669	620	0	212
PD11818a	181	91	512	247	563
PD11819a	439	0	40	6	18
PD13162a	62	401	706	58	315
PD13163a	0	374	875	566	279
PD13164a	111	381	649	0	347
PD13165a	0	446	754	1010	113
PD13166a	315	103	214	211	67
PD13167a	9	810	691	145	512
PD13168a	0	311	944	397	517
PD13296a	23	679	532	325	0
PD13297a	0	362	738	958	58
PD13298a	0	1106	583	29	1058
PD13299a	0	964	709	147	482
PD13302a	242	325	251	246	266
PD13304a	448	62	0	0	0
PD13306a	396	0	90	59	0
PD13307a	98	265	626	346	161
PD13310a	71	537	708	77	250
PD13311a	194	386	361	0	21
PD13312a	89	0	761	363	19
PD13416a	38	10	936	212	113
PD13418a	0	816	731	537	588
PD13419a	392	1	108	86	0
PD13420a	62	0	841	311	52
PD13422a	426	2	54	40	1
PD13424a	45	766	650	32	504
PD13425a	133	782	298	257	439
PD13426a	69	287	826	0	336
PD13427a	0	0	1118	245	235
PD13428a	314	209	159	127	20
PD13602a	0	964	733	169	738
PD13603a	206	793	208	58	264
PD13604a	44	477	758	170	299
PD13605a	0	251	914	633	405
PD13606a	247	467	184	83	447
PD13607a	0	267	1036	280	562
PD13608a	282	93	263	256	86
PD13609a	0	364	826	630	449
PD13618a	248	70	461	0	87
PD13619a	73	646	573	218	78
PD13620a	69	246	617	908	32
PD13622a	0	893	601	401	490
PD13623a	0	1942	420	568	134
PD13625a	0	1158	563	148	231
PD13626a	8	1026	630	100	36
PD13627a	134	562	375	109	0
PD13629a	137	46	654	245	41
PD13630a	110	212	653	343	168
PD13631a	128	368	586	110	132
PD13752a	304	107	206	138	0
PD13753a	0	0	1008	275	304
PD13754a	272	487	150	66	0
PD13755a	262	76	275	194	0
PD13756a	100	66	755	141	106
PD13757a	0	140	903	467	347
PD13758a	116	35	541	510	0
PD13760a	228	409	206	147	0
PD13761a	217	622	162	34	0
PD13762a	0	132	926	616	140
PD13763a	0	175	846	710	157
PD13764a	187	1005	95	112	842
PD13765a	344	23	164	148	131
PD13766a	9	78	916	337	119
PD13767a	0	837	752	64	132
PD13768a	23	1625	370	43	258
PD13770a	37	1001	473	0	395
PD13771a	6	309	766	601	85
PD14432a	216	0	478	184	22
PD14433a	398	70	64	60	83
PD14435a	17	1389	424	140	372
PD14437a	58	1163	311	82	633
PD14439a	231	0	475	155	14
PD14441a	233	22	454	154	36
PD14442a	222	0	524	33	69
PD14450a	228	13	471	140	97
PD14453a	43	990	462	335	455
PD14454a	95	72	766	113	226
PD14456a	161	0	652	194	78
PD14457a	121	655	504	35	322
PD14458a	215	328	490	0	87
PD14459a	298	0	310	189	30
PD14460a	352	90	165	147	51
PD14461a	392	34	92	116	22
PD14462a	115	0	782	62	184
PD14465a	209	186	436	270	118
PD14467a	197	0	550	232	35
PD14468a	294	0	325	107	5
PD14471a	114	598	513	243	35
PD14472a	226	0	483	157	0
PD14473a	240	0	461	153	103
PD17973a	71	12	707	611	0
PD17981a	59	1134	370	257	156
PD17991a	203	0	514	191	0
PD17994a	138	51	700	63	106
PD18017a	166	38	601	213	65
PD18020a	0	1017	512	439	110
PD18022a	241	550	179	0	381
PD18024a	0	1171	510	382	193
PD18031a	262	349	187	0	153
PD18037a	35	852	529	119	357
PD18045a	199	749	168	157	611
PD18046a	179	332	462	68	116
PD18047a	235	409	335	0	171
PD18048a	82	673	522	25	230
PD18049a	318	234	148	32	0
PD18050a	130	848	370	85	412
PD18100a	243	0	480	42	33
PD18101a	161	0	657	58	68
PD18116a	0	214	661	911	0
PD18149a	36	75	878	155	254
PD18188a	237	21	477	22	127
PD18189a	174	424	480	9	98
PD18247a	172	16	633	46	40
PD18251a	91	740	508	91	296
PD18257a	176	55	590	127	117
PD18258a	256	0	417	109	4
PD18259a	135	101	624	221	5
PD18264a	225	29	534	45	95
PD18269a	257	0	440	82	23
PD18728a	232	0	501	8	77
PD18730a	426	12	58	30	0
PD18733a	290	0	314	193	81
PD18734a	261	380	240	42	561
PD18748a	242	0	430	203	47
PD18749a	277	442	229	0	0
PD18751a	233	0	440	267	151
PD18754a	229	0	489	129	45
PD18756a	289	0	363	34	25
PD18768a	360	79	151	141	0
PD18769a	161	0	646	98	51
PD18771a	254	0	377	171	0
PD18775a	136	0	676	227	13
PD18776a	176	104	556	107	25
PD22036a	423	0	90	1	44
PD22251a	359	19	152	184	5
PD22355a	67	206	557	552	0
PD22357a	289	475	117	73	431
PD22358a	242	303	267	0	89
PD22359a	349	60	186	113	15
PD22360a	0	950	552	35	79
PD22361a	315	201	170	184	55
PD22362a	186	339	393	183	270
PD22363a	174	703	251	48	0
PD22364a	287	511	96	125	0
PD22365a	297	203	207	0	189
PD22366a	11	1112	444	251	38
PD23550a	353	411	0	0	603
PD23554a	95	665	423	70	108
PD23558a	57	1110	380	166	0
PD23559a	191	167	410	241	0
PD23560a	270	226	273	113	64
PD23561a	430	37	10	76	135
PD23562a	132	586	414	143	31
PD23563a	0	949	495	918	244
PD23564a	446	20	24	42	0
PD23565a	178	563	318	79	221
PD23566a	54	869	490	66	59
PD23567a	142	128	489	414	0
PD23569a	316	91	205	102	0
PD23570a	341	0	158	188	0
PD23574a	63	903	419	238	0
PD23577a	144	218	424	337	0
PD23578a	99	369	505	326	0
PD23579a	393	203	41	0	0
PD24182a	114	708	394	0	182
PD24186a	171	491	344	0	160
PD24189a	393	29	89	56	0
PD24190a	251	751	108	70	309
PD24191a	179	518	339	16	21
PD24192a	87	327	493	442	0
PD24193a	207	41	469	143	43
PD24194a	5	369	734	463	186
PD24195a	358	162	126	0	15
PD24196a	249	600	156	26	257
PD24197a	83	408	510	430	0
PD24199a	193	586	274	84	219
PD24200a	403	10	60	77	0
PD24201a	0	1208	396	526	208
PD24202a	104	211	495	579	0
PD24204a	388	16	124	22	8
PD24205a	225	67	336	251	0
PD24206a	0	2289	0	1476	3029
PD24207a	238	433	247	455	179
PD24208a	236	230	363	97	7
PD24209a	314	9	260	191	51
PD24212a	184	787	187	160	238
PD24214a	259	417	213	7	357
PD24215a	181	704	264	0	72
PD24216a	269	0	299	232	0
PD24217a	247	103	344	167	368
PD24218a	191	322	412	266	69
PD24220a	306	544	0	145	654
PD24221a	238	376	324	0	0
PD24223a	416	113	44	0	0
PD24224a	308	309	128	0	184
PD24225a	371	180	119	0	122
PD24302a	338	130	129	102	0
PD24303a	146	464	406	0	112
PD24304a	183	381	359	0	130
PD24306a	139	417	456	0	59
PD24307a	379	92	97	88	10
PD24308a	109	1390	127	0	715
PD24314a	270	366	240	71	124
PD24318a	231	538	242	0	221
PD24320a	345	69	164	201	0
PD24322a	270	104	259	267	29
PD24325a	126	896	301	226	94
PD24326a	219	446	334	0	103
PD24327a	309	548	0	199	585
PD24329a	336	614	0	108	51
PD24332a	293	132	233	129	144
PD24333a	184	737	261	91	0
PD24335a	255	851	0	304	618
PD24336a	204	19	474	169	0
PD24337a	18	391	595	773	0
PD3851a	247	262	298	370	69
PD3890a	0	381	911	654	578
PD3904a	0	209	923	549	224
PD3905a	4	1555	338	280	55
PD3945a	39	871	454	0	690
PD3989a	182	393	517	0	201
PD4005a	203	72	419	200	0
PD4006a	31	736	554	297	68
PD4069a	166	0	580	336	12
PD4072a	180	102	358	443	0
PD4076a	200	10	406	317	0
PD4085a	0	588	782	323	101
PD4086a	5	559	812	21	374
PD4088a	45	185	742	586	206
PD4103a	95	1165	237	111	382
PD4107a	0	1013	609	247	94
PD4109a	213	496	305	89	47
PD4115a	28	650	690	0	293
PD4116a	0	892	687	115	246
PD4192a	57	334	656	286	59
PD4194a	123	94	509	462	0
PD4198a	0	806	626	195	823
PD4199a	81	6	767	376	161
PD4225a	60	55	793	469	50
PD4248a	0	811	655	323	519
PD4252a	0	848	756	1	539
PD4255a	27	678	534	367	94
PD4261a	83	0	793	280	119
PD4264a	135	173	618	347	135
PD4266a	163	0	628	136	31
PD4267a	153	351	575	0	144
PD4315a	227	247	260	327	470
PD4604a	0	840	630	333	262
PD4605a	296	207	196	248	119
PD4606a	213	0	362	467	0
PD4607a	34	42	890	271	179
PD4613a	273	48	278	237	0
PD4826a	18	362	714	586	366
PD4833a	0	686	748	0	360
PD4836a	0	132	966	312	184
PD4841a	0	1389	182	1503	0
PD4844a	144	204	434	366	0
PD4845a	306	151	201	0	92
PD4847a	153	696	345	108	87
PD4872a	0	149	911	325	227
PD4874a	133	739	343	40	167
PD4875a	0	731	741	52	479
PD4876a	5	224	896	280	105
PD4951a	90	74	759	237	50
PD4952a	0	1325	455	325	300
PD4953a	10	221	848	304	139
PD4954a	0	123	912	332	57
PD4955a	0	0	993	187	501
PD4956a	0	181	819	734	63
PD4957a	112	114	709	141	136
PD4958a	197	19	392	285	0
PD4959a	0	186	936	338	216
PD4962a	110	1201	203	301	176
PD4965a	40	205	805	292	145
PD4967a	0	81	886	775	138
PD4968a	22	764	681	32	461
PD4969a	105	0	772	107	136
PD4970a	0	279	859	458	144
PD4971a	69	1298	339	369	94
PD4972a	15	2	981	216	159
PD4975a	118	643	419	0	2
PD4976a	10	876	627	342	245
PD4977a	82	57	838	81	85
PD4978a	16	1236	452	173	935
PD4980a	78	101	757	448	104
PD4981a	43	0	948	6	191
PD4982a	216	0	515	102	72
PD4983a	41	0	893	218	111
PD4985a	102	0	738	408	76
PD4986a	41	0	854	489	95
PD5925a	183	422	375	0	0
PD5928a	55	225	767	353	266
PD5930a	40	414	688	129	143
PD5932a	0	360	790	688	90
PD5934a	74	821	415	192	0
PD5935a	44	886	515	98	0
PD5936a	190	0	495	361	0
PD5937a	0	0	1077	67	263
PD5942a	278	546	119	102	198
PD5944a	310	328	142	0	0
PD5945a	62	420	562	351	0
PD5946a	360	42	130	71	878
PD5947a	372	205	26	218	214
PD5948a	54	899	456	178	86
PD5950a	204	500	261	234	16
PD5951a	0	363	876	145	381
PD5953a	0	0	987	292	74
PD5956a	0	176	815	817	190
PD5959a	0	1147	600	102	891
PD5960a	0	239	999	353	330
PD5961a	0	581	836	0	539
PD5964a	0	44	1091	148	418
PD6016a2	36	0	962	77	213
PD6041a	409	168	11	0	0
PD6042a	31	280	796	202	167
PD6043a	20	394	823	73	216
PD6044a	103	0	751	161	363
PD6045a	10	0	1002	98	260
PD6046a	21	544	718	464	484
PD6047a	136	724	355	222	67
PD6048a	138	414	426	569	384
PD6404a	0	548	745	132	601
PD6405a	11	1011	562	65	805
PD6406a	157	597	346	0	25
PD6409a	138	545	395	144	0
PD6410a	190	109	410	219	0
PD6411a	95	456	478	327	0
PD6412a	116	37	629	537	8
PD6413a	0	215	855	296	145
PD6414a	0	218	747	881	0
PD6415a	0	1099	446	900	91
PD6416a	133	211	428	554	0
PD6417a	145	275	516	423	81
PD6418a	344	0	178	120	0
PD6422a	163	851	212	248	348
PD6466b	329	0	211	170	0
PD6684a	0	882	663	100	337
PD6711a2	380	16	103	76	0
PD6719a	0	215	915	362	262
PD6720a	33	119	880	228	167
PD6721a	251	56	286	386	0
PD6722a	0	0	997	259	340
PD6727b	172	1043	162	200	233
PD6728b	0	90	812	1130	93
PD6729a2	0	591	819	0	554
PD6730b	310	242	188	0	0
PD6731a2	0	12	1014	223	232
PD6732b	0	1405	316	0	1435
PD6733b	191	183	439	273	33
PD7066a	0	1466	443	137	502
PD7067a	58	1085	331	284	1532
PD7069a	322	142	188	90	135
PD7199a	157	63	573	369	41
PD7201a	135	0	661	229	0
PD7202a	0	973	569	177	821
PD7203a	0	725	638	430	34
PD7204a	37	0	934	73	368
PD7205a	191	733	236	89	490
PD7206a	245	543	177	256	97
PD7207a	238	51	472	150	39
PD7209a	212	0	520	150	2
PD7210a	211	36	525	130	37
PD7211a	141	164	471	332	0
PD7214a	69	0	845	225	77
PD7215a	218	111	355	223	0
PD7217a	14	257	854	349	160
PD7218a	213	17	482	202	0
PD7219a	93	72	751	251	62
PD7220a	430	113	26	0	177
PD7221a	191	1	524	279	0
PD7238a	146	47	656	188	42
PD7240a	140	193	521	422	27
PD7243a	126	741	417	0	566
PD7248a	57	963	443	119	104
PD7249a	192	664	297	37	261
PD7250a	86	847	433	3	95
PD7304a	51	1072	493	0	446
PD7305a	73	0	770	316	676
PD7306a	10	525	758	0	804
PD7307a	0	126	859	405	616
PD7316a	0	224	907	432	223
PD7321a	0	112	906	676	109
PD7322a	224	0	460	247	111
PD7341a	33	312	778	249	402
PD7344a	334	136	175	0	55
PD7426a	0	1241	452	410	0
PD7428a	191	332	345	198	0
PD8609a	288	0	314	222	96
PD8610a	253	128	296	184	0
PD8611a	0	353	774	710	69
PD8612a	315	463	88	0	188
PD8614a	107	370	656	71	302
PD8615a	237	191	414	98	49
PD8617a	206	0	521	199	10
PD8618a	0	0	1047	587	244
PD8619a	147	608	385	39	533
PD8620a	199	0	553	135	24
PD8621a	51	0	778	588	0
PD8622a	120	665	561	0	181
PD8623a	157	404	578	0	42
PD8652a2	29	719	510	219	0
PD8660a2	5	1613	194	52	1331
PD8828a	98	0	813	70	87
PD8830a	244	393	276	20	62
PD8832a	0	1348	482	395	270
PD8964a	0	67	927	728	81
PD8965a	215	3	377	458	0
PD8969a	191	553	331	9	4
PD8973a	79	91	787	214	320
PD8977a	0	1233	593	0	378
PD8978a	0	77	942	486	153
PD8979a	82	1273	294	0	770
PD8980a	0	950	564	393	271
PD8981a	120	175	629	323	293
PD8982a	93	888	354	230	237
PD8984a	0	166	903	559	98
PD8995a	105	401	578	0	750
PD8996a	0	14	975	150	641
PD8997a	0	957	558	18	1098
PD8998a	58	0	816	159	598
PD8999a	18	0	934	513	164
PD9000a	0	971	675	8	288
PD9001a	38	75	904	205	169
PD9002a	229	323	305	137	185
PD9004a	0	975	713	270	269
PD9009a	253	334	267	0	81
PD9063a	61	0	875	129	223
PD9064a	77	793	485	10	6
PD9065a	240	0	467	106	16
PD9067a	192	0	578	74	65
PD9193a	76	103	762	176	527
PD9464a	36	1075	456	230	633
PD9467a	170	94	572	136	124
PD9539a	54	856	540	0	660
PD9541a	129	0	719	45	163
PD9544a	176	0	641	0	187
PD9567a	65	307	742	142	360
PD9568a	0	1154	534	80	347
PD9569a	142	229	545	337	45
PD9570a	153	0	706	0	85
PD9571a	0	1099	574	283	354
PD9572a	85	534	685	0	289
PD9573a	213	7	520	149	31
PD9574a	156	0	659	179	77
PD9575a	253	455	227	0	0
PD9576a	0	1260	498	228	428
PD9577a	131	0	674	203	134
PD9578a	237	0	487	22	78
PD9579a	378	0	119	80	0
PD9581a	185	0	577	202	3
PD9582a	107	772	436	0	662
PD9584a	376	0	118	100	0
PD9585a	152	102	465	309	0
PD9589a	60	0	896	95	123
PD9591a	160	9	620	262	147
PD9592a	0	1004	746	263	316
