BP10MB[0],BP10MB[1],BP10MB[2],BP10MB[3],BP10MB[4],BP10MB[5],BP10MB[>5],BPArm[0],BPArm[1],BPArm[2],BPArm[3],BPArm[4],BPArm[5],BPArm[6],BPArm[7],BPArm[8],BPArm[9],BPArm[10],BPArm[>10 & <=20],BPArm[>20 & <=30],BPArm[>30],CN[0],CN[1],CN[2],CN[3],CN[4],CN[>4 & <=8],CN[>8],CNCP[0],CNCP[1],CNCP[2],CNCP[3],CNCP[4],CNCP[>4 & <=8],CNCP[>8],OsCN[0],OsCN[1],OsCN[2],OsCN[3],OsCN[4],OsCN[>4 & <=10],OsCN[>10],SS[<=2],SS[>2 & <=3],SS[>3 & <=4],SS[>4 & <=5],SS[>5 & <=6],SS[>6 & <=7],SS[>7 & <=8],SS[>8],NC50[<=2],NC50[3],NC50[4],NC50[5],NC50[6],NC50[7],NC50[>7],BoChr[1],BoChr[2],BoChr[3],BoChr[4],BoChr[5],BoChr[6],BoChr[7],BoChr[8],BoChr[9],BoChr[10],BoChr[11],BoChr[12],BoChr[13],BoChr[14],BoChr[15],BoChr[16],BoChr[17],BoChr[18],BoChr[19],BoChr[20],BoChr[21],BoChr[22],BoChr[23],type
226,24,44,7,7,5,3,9,1,10,4,4,3,6,1,2,1,0,5,0,0,2,30,92,71,23,12,8,0,172,32,0,1,9,1,31,23,9,7,2,7,1,1,0,3,35,69,53,76,1,0,0,0,0,0,1,0,15,12,4,6,6,7,5,5,5,3,5,3,2,8,4,6,9,3,21,4,1,7,5,0
301,6,14,0,1,0,0,34,3,7,0,3,0,0,1,0,0,0,0,0,0,7,10,39,1,5,0,0,12,14,24,0,0,0,0,15,13,0,2,0,0,0,0,0,0,8,9,8,26,11,0,0,1,0,0,0,0,1,0,1,1,5,1,2,2,3,1,2,0,0,0,1,0,0,0,0,0,1,0,1,0
284,13,10,2,1,0,6,32,4,2,3,0,0,0,1,0,0,0,3,0,1,2,33,50,14,6,30,5,11,84,22,2,3,0,6,36,13,4,2,1,2,2,0,0,5,27,41,28,30,9,1,0,0,0,0,0,0,48,0,0,1,0,3,0,2,3,0,1,1,0,0,0,0,7,5,10,8,0,1,0,0
322,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,8,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
235,26,22,8,5,3,17,13,3,10,4,2,2,1,1,1,2,1,2,0,4,0,49,70,103,98,203,37,2,244,152,49,31,44,17,196,68,18,13,6,6,1,7,32,94,101,186,89,46,5,1,0,0,0,0,0,0,2,2,8,7,17,4,7,49,146,3,3,33,6,3,1,11,8,1,14,12,4,148,1,0
294,10,10,0,1,1,0,37,2,3,1,1,0,1,0,0,0,0,1,0,0,2,3,12,18,13,12,2,11,8,14,2,10,1,4,22,4,0,0,0,2,0,0,0,2,1,6,15,25,13,0,0,0,0,1,0,0,2,2,3,1,1,2,7,1,4,1,1,2,1,3,1,1,4,5,1,1,1,1,4,0
247,24,35,6,3,0,1,19,1,7,1,9,1,3,0,1,2,1,1,0,0,1,33,74,36,6,3,0,3,123,3,3,1,0,0,9,11,3,7,2,3,2,0,1,3,10,34,32,68,5,0,0,0,0,1,0,0,5,4,13,5,9,7,4,3,5,0,2,2,1,1,2,3,1,4,2,3,0,0,3,0
319,1,2,0,0,0,0,45,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,24,0,0,0,0,21,5,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,2,1,11,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
242,53,17,1,1,2,0,17,4,6,7,3,3,2,4,0,0,0,0,0,0,3,36,55,24,8,1,0,4,98,6,0,0,0,0,12,8,8,7,0,2,0,0,0,5,3,11,32,70,6,0,0,0,0,1,0,0,8,4,7,6,3,4,1,1,6,5,2,5,1,2,3,2,0,2,1,8,0,0,1,1
228,11,53,6,15,2,7,13,0,5,0,8,1,6,1,2,4,3,5,0,0,0,19,126,100,24,5,0,3,223,26,1,0,0,0,30,26,10,10,1,7,3,0,0,3,68,77,47,77,2,0,0,0,0,0,1,0,10,10,8,9,13,10,2,11,10,11,3,8,1,12,3,6,2,0,7,6,2,2,1,0
288,16,12,0,0,0,0,34,1,5,1,3,1,0,1,0,0,0,0,0,0,2,21,39,1,0,0,0,12,39,1,0,0,0,0,15,7,2,2,0,1,0,0,0,1,7,3,8,31,13,0,1,0,0,0,0,0,4,2,4,1,2,3,0,0,0,1,0,0,0,4,0,1,0,0,1,0,1,0,0,0
305,6,5,0,0,0,0,36,4,6,0,0,0,0,0,0,0,0,0,0,0,1,7,23,8,0,0,0,14,12,4,0,0,0,0,17,5,1,0,0,0,0,0,0,1,5,0,1,15,17,0,0,1,0,0,0,0,1,0,0,1,3,0,2,2,0,1,2,0,0,0,1,0,1,0,0,0,1,0,1,0
307,10,4,1,0,0,0,40,4,2,0,1,0,0,1,0,0,0,0,0,0,2,9,28,6,0,0,0,15,19,2,0,0,0,0,19,3,1,0,0,1,0,0,0,1,0,4,7,18,15,0,1,0,0,0,0,0,4,0,2,0,0,0,0,0,1,0,0,0,0,3,0,0,1,1,1,0,1,1,1,0
243,11,50,3,4,1,4,15,1,10,1,6,2,3,2,1,0,1,4,0,0,45,41,103,3,0,0,0,4,82,87,0,0,0,0,6,21,1,8,1,8,2,0,2,13,37,34,35,68,3,0,0,0,0,1,0,0,7,9,5,6,9,4,6,7,4,9,5,7,0,0,2,1,1,0,1,1,2,0,3,0
298,19,3,1,0,0,1,39,2,3,2,0,1,0,0,0,0,0,1,0,0,1,17,30,7,2,1,0,16,30,0,4,0,0,0,17,6,1,2,0,1,0,0,0,0,2,8,7,31,10,0,1,0,0,0,0,0,4,0,2,6,0,1,5,0,3,1,0,0,0,3,0,0,0,0,0,0,1,0,1,0
312,2,1,0,1,0,0,44,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,25,3,0,0,0,20,8,0,0,0,0,0,21,1,0,0,1,0,0,0,0,0,0,4,1,12,14,1,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
289,8,24,0,1,0,0,29,0,9,2,7,0,1,0,0,0,0,0,0,0,0,14,36,24,5,5,0,9,53,7,0,0,0,0,13,17,2,2,0,1,0,0,0,0,6,17,11,44,6,0,0,0,1,0,0,0,6,4,4,3,7,0,2,5,1,2,1,0,2,4,0,0,1,2,1,1,0,0,1,0
246,16,47,2,1,2,2,18,2,8,1,6,0,3,1,3,0,2,2,0,0,42,31,89,2,1,0,0,4,60,81,1,0,0,0,8,25,2,8,0,6,0,0,0,2,40,27,25,69,2,0,0,0,0,1,0,0,2,7,10,4,9,5,5,5,3,4,4,5,2,2,0,2,2,1,0,0,1,0,3,0
320,0,2,0,0,0,0,46,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,22,4,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,2,1,9,16,0,0,0,0,1,0,0,1,1,1,1,0,2,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0
320,0,2,0,0,0,0,46,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0,0,0,0,22,4,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,2,0,11,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
286,11,12,3,1,2,7,29,0,9,1,3,0,1,0,0,0,1,2,1,1,0,9,57,21,25,47,20,9,90,32,17,0,6,10,58,31,6,4,1,0,0,2,3,21,27,58,25,32,11,1,0,0,0,0,0,0,2,2,0,1,51,1,2,18,0,17,0,8,0,1,0,0,1,6,7,1,2,0,1,0
282,14,15,3,1,0,1,28,8,2,0,3,1,1,2,0,0,0,1,0,0,2,28,38,18,2,2,0,10,39,24,0,3,1,0,17,10,2,2,1,2,0,1,0,2,6,18,19,34,10,0,1,0,0,0,0,0,3,0,13,1,0,1,4,0,12,0,3,0,0,0,0,7,1,1,1,2,0,2,1,0
311,1,6,0,0,2,2,43,0,1,0,0,0,0,1,2,0,0,1,0,0,1,15,37,7,1,0,0,19,32,3,2,0,0,0,24,1,2,0,2,2,0,0,1,6,3,13,8,19,11,1,0,0,0,0,0,0,0,5,4,0,7,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
288,10,14,1,3,0,0,30,3,6,1,4,0,1,0,1,0,0,0,0,0,2,3,14,22,28,6,1,7,35,14,0,2,0,2,11,13,0,3,1,0,0,0,1,2,5,13,12,33,10,0,0,0,0,1,0,0,4,7,1,2,2,3,1,4,2,4,1,3,1,1,6,2,2,7,1,3,2,3,0,0
271,34,13,4,0,0,0,24,6,5,7,1,3,1,1,0,0,0,0,0,0,5,34,42,14,1,0,0,6,72,0,0,0,0,0,8,15,5,4,0,0,0,0,0,5,9,3,17,53,9,0,0,0,0,1,0,0,4,4,2,5,3,2,3,5,5,3,1,0,1,1,2,1,3,4,2,0,1,0,1,1
279,29,12,2,0,0,0,25,7,7,3,3,2,0,1,0,0,0,0,0,0,1,28,41,13,0,0,0,7,54,5,0,0,0,0,14,14,1,2,0,1,0,0,0,4,5,6,14,47,7,0,0,0,1,0,0,0,6,1,1,2,1,5,0,2,4,1,1,4,1,3,1,0,0,4,0,2,1,0,1,1
256,17,25,5,6,2,5,16,2,9,3,7,1,3,1,0,1,0,2,0,1,6,10,34,50,47,32,0,2,96,37,14,3,6,0,26,28,2,6,2,4,0,3,6,8,14,52,36,55,5,0,0,0,0,1,0,0,9,3,9,7,14,5,16,3,5,6,2,8,9,4,0,2,7,23,2,6,2,1,2,0
240,27,26,3,7,2,11,15,3,3,3,3,2,2,3,5,2,1,4,0,0,8,77,99,24,7,9,5,3,178,21,2,2,2,1,26,27,5,7,4,4,1,0,1,13,26,64,59,60,6,0,0,0,0,0,1,0,12,11,7,6,4,4,11,1,5,8,10,1,5,6,0,5,12,5,0,6,2,1,8,0
309,5,8,0,0,0,0,40,1,4,2,1,0,0,0,0,0,0,0,0,0,0,6,21,9,4,5,0,15,14,5,1,1,0,0,16,8,0,0,0,0,0,0,0,0,4,4,2,21,14,0,0,1,0,0,0,0,3,2,1,1,3,1,4,2,0,1,0,0,0,1,0,0,3,0,0,0,0,0,1,0
322,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,8,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
261,23,18,5,8,0,7,24,1,8,0,6,0,2,0,2,0,1,1,3,0,13,69,85,24,0,0,0,8,136,31,0,0,0,0,17,21,4,7,2,8,0,0,0,3,33,53,41,55,6,1,0,0,0,0,0,0,4,3,2,13,16,4,38,3,3,4,5,5,1,1,0,1,0,1,0,0,0,0,1,0
260,27,21,5,2,0,1,22,4,6,2,2,4,3,0,0,2,0,1,0,0,0,6,44,42,13,21,0,4,79,18,4,2,0,0,17,18,5,2,1,3,0,0,2,3,22,17,26,52,4,0,0,1,0,0,0,0,10,5,3,2,12,3,7,6,12,1,3,4,0,2,0,1,2,2,4,2,1,0,0,0
192,31,55,14,9,5,16,8,3,4,4,2,4,3,2,3,1,2,7,4,1,7,78,134,80,61,31,3,1,255,73,22,6,10,4,89,61,20,9,2,5,1,5,11,23,55,102,105,93,0,0,0,0,0,1,0,0,9,12,23,9,33,21,18,11,2,9,9,25,2,8,3,7,17,5,16,5,3,5,7,0
292,13,10,1,0,0,0,31,4,10,0,0,0,0,1,0,0,0,0,0,0,0,19,36,3,1,0,0,8,34,2,0,0,0,0,15,5,0,3,0,1,0,0,1,1,4,2,10,35,6,0,0,0,1,0,0,0,0,0,2,0,1,2,1,0,2,1,2,1,4,1,0,1,1,0,1,1,0,1,1,0
279,13,13,0,2,1,8,28,3,5,2,1,0,3,0,0,0,1,2,1,0,3,12,37,39,25,11,0,8,82,19,2,1,0,0,19,16,7,4,0,3,0,1,2,5,15,25,33,39,7,0,0,1,0,0,0,0,11,2,1,11,2,2,7,1,5,2,18,4,5,1,1,2,1,1,1,1,1,8,2,0
281,15,22,2,1,0,1,23,5,9,3,4,1,3,0,0,0,0,0,0,0,1,29,47,17,4,1,0,4,70,5,0,0,0,0,10,8,5,3,0,2,0,0,0,2,8,18,13,52,6,0,0,0,0,1,0,0,3,3,5,1,2,1,5,2,4,5,1,1,2,2,3,1,2,0,0,4,1,0,3,0
213,34,24,10,9,6,20,14,2,7,0,1,2,0,3,1,0,3,7,1,5,5,44,98,101,74,119,49,2,300,82,28,25,22,10,131,55,11,10,7,10,2,5,6,23,114,165,108,66,3,0,0,1,0,0,0,0,5,8,10,22,33,14,6,15,42,10,89,5,5,7,0,47,41,0,1,22,7,1,2,0
311,1,3,0,1,0,0,41,1,3,0,1,0,0,0,0,0,0,0,0,0,0,5,25,4,0,0,0,18,10,1,0,0,0,0,19,3,0,1,0,0,0,0,0,0,4,2,0,13,15,0,1,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0
285,13,10,4,2,1,1,28,5,6,2,1,1,1,0,1,0,0,1,0,0,2,19,34,15,8,7,4,5,41,16,4,3,1,1,26,7,5,2,0,0,0,0,3,5,9,12,13,37,10,0,0,1,0,0,0,0,1,5,1,1,3,1,1,8,12,2,0,2,1,1,3,1,2,6,2,0,0,0,2,0
308,8,6,0,0,0,0,38,4,5,0,0,1,0,0,0,0,0,0,0,0,0,4,14,18,6,2,0,15,12,6,2,0,0,0,18,5,0,1,0,0,0,0,0,1,3,3,4,20,13,0,0,0,0,1,0,0,4,1,1,0,1,3,1,2,1,1,0,3,1,1,0,0,2,1,2,1,1,1,1,0
313,2,1,0,0,0,0,43,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,22,1,1,0,0,20,3,1,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,3,0,8,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0
225,15,42,9,14,1,10,12,2,8,1,4,2,3,1,2,1,2,6,1,1,6,15,58,88,58,37,40,1,174,59,8,6,12,20,56,53,5,12,1,6,0,1,3,9,53,93,65,77,1,0,0,0,1,0,0,0,27,10,14,7,13,13,20,47,5,4,10,1,3,5,4,8,22,3,2,4,9,2,11,0
285,21,4,0,2,1,3,28,7,4,0,2,3,0,0,0,2,0,0,0,0,0,2,2,14,26,23,19,6,30,9,7,3,6,8,30,11,0,2,0,0,0,1,0,6,7,17,13,32,10,0,0,0,1,0,0,0,8,5,1,3,2,10,6,11,1,5,2,3,2,3,2,4,8,1,2,1,2,1,1,0
292,10,10,3,1,0,0,33,3,5,2,1,0,1,0,0,0,0,1,0,0,6,29,30,1,0,0,0,11,43,0,0,0,0,0,14,7,0,1,0,1,1,0,0,0,1,14,12,28,11,0,1,0,0,0,0,0,0,0,11,0,0,2,6,0,1,1,1,1,1,0,1,0,4,3,0,1,1,1,1,0
288,6,13,4,3,1,7,30,3,6,2,2,0,1,0,0,0,1,2,0,1,1,35,44,26,23,15,5,8,78,24,4,6,8,5,35,19,2,5,1,3,0,0,1,8,18,55,24,34,9,1,0,0,0,0,0,0,1,0,1,2,45,1,0,11,3,8,3,1,0,2,0,2,1,0,16,0,1,5,1,0
314,3,3,1,0,1,0,44,0,2,1,0,0,0,0,1,0,0,0,0,0,1,10,26,3,1,0,0,19,15,1,1,0,0,0,21,2,0,0,0,1,0,0,0,1,2,5,6,11,16,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,0,0,1,1,0
262,35,20,3,1,1,0,17,6,13,5,3,2,0,1,0,0,0,1,0,0,2,32,53,23,6,1,0,3,84,8,1,0,0,0,9,16,3,3,1,1,1,0,0,1,12,13,22,66,3,0,0,0,0,1,0,0,4,4,13,2,4,3,3,3,2,3,2,1,1,3,2,2,4,2,0,0,2,2,1,1
300,6,11,2,3,0,0,34,1,7,0,4,0,2,0,0,0,0,0,0,0,0,8,39,15,6,2,0,11,35,6,4,1,0,0,17,7,3,3,0,0,0,0,1,1,4,13,15,26,10,0,1,0,0,0,0,0,3,1,1,2,0,0,1,2,0,2,1,1,0,2,0,0,1,4,8,0,0,0,1,0
263,35,11,6,1,1,5,24,5,6,3,1,1,1,2,1,1,0,3,0,0,1,49,68,28,4,5,0,6,107,19,4,1,0,0,25,18,6,4,3,1,1,0,2,9,21,25,36,54,8,0,1,0,0,0,0,0,5,5,13,1,1,2,1,2,2,15,1,0,2,4,2,1,17,7,1,0,0,3,1,1
312,4,6,0,0,0,0,38,4,6,0,0,0,0,0,0,0,0,0,0,0,0,8,29,2,1,0,0,15,14,2,0,0,0,0,17,6,0,0,0,0,0,0,0,0,4,2,0,20,14,0,0,1,0,0,0,0,1,0,0,1,1,0,0,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
281,10,23,3,3,1,1,27,4,7,0,3,3,2,0,0,0,1,1,0,0,1,42,58,10,1,0,0,6,86,2,0,0,0,0,13,11,1,1,3,4,0,0,0,0,6,32,25,39,10,0,0,1,0,0,0,0,0,3,5,1,0,13,1,6,1,0,1,6,1,1,0,1,4,1,1,1,2,3,1,0
317,5,0,0,0,0,0,44,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,22,3,0,0,0,20,4,1,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,14,15,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0
304,2,13,1,1,0,1,34,2,7,0,2,1,2,0,0,0,0,0,0,0,2,21,40,2,0,0,0,15,40,1,0,0,0,0,17,5,2,1,0,2,0,0,0,0,2,13,13,25,12,0,1,0,0,0,0,0,2,0,1,0,0,0,4,2,0,3,5,4,0,0,0,0,1,0,0,0,1,0,1,0
315,1,0,0,0,0,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,22,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,8,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,3,1,0,0,0,0,43,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7,21,0,0,0,0,20,5,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,1,0,0,12,15,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
291,15,12,1,2,1,0,28,9,7,1,0,0,1,1,0,1,0,0,0,0,2,10,21,20,20,6,0,8,27,18,8,2,0,0,19,7,1,1,2,0,0,1,0,3,4,10,17,35,9,0,0,0,1,0,0,0,2,3,11,1,3,2,5,2,8,0,2,4,0,2,2,0,3,0,1,1,1,2,2,0
315,3,3,1,0,0,0,42,1,4,1,0,0,0,0,0,0,0,0,0,0,2,7,27,0,0,0,0,18,9,3,0,0,0,0,20,4,0,0,0,0,0,0,0,0,2,3,3,13,15,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0
249,14,40,3,13,3,0,21,3,3,2,3,2,4,0,4,2,0,4,0,0,35,38,97,2,22,0,0,5,73,97,0,0,0,0,9,30,4,9,0,8,0,0,0,0,58,17,47,70,2,0,0,0,0,1,0,0,7,11,8,9,5,7,7,5,4,7,7,2,3,3,0,4,1,0,1,0,2,0,1,0
276,7,18,2,6,1,6,28,0,7,0,1,2,2,0,2,0,2,1,0,1,0,66,90,3,0,0,0,10,136,0,0,0,0,0,10,4,0,3,0,3,4,0,0,10,29,40,29,42,9,0,1,0,0,0,0,0,6,5,7,3,22,4,1,1,0,2,4,0,1,0,0,10,2,0,0,0,0,0,1,0
311,4,7,0,0,0,0,38,4,5,0,1,0,0,0,0,0,0,0,0,0,0,2,7,12,14,7,0,15,9,9,0,0,0,0,18,4,1,1,0,0,0,0,0,0,1,6,2,20,13,0,0,0,1,0,0,0,2,2,2,1,5,1,3,4,1,0,1,1,0,0,3,0,1,1,1,1,3,1,0,0
312,1,3,0,0,0,0,42,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0,19,7,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,3,0,12,15,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
285,5,16,4,4,4,4,28,1,10,1,0,1,2,0,0,1,0,3,1,0,0,39,64,25,9,7,0,8,96,20,2,2,0,0,34,17,2,5,3,2,0,0,1,5,13,44,38,30,13,0,1,0,0,0,0,0,1,1,1,3,3,1,17,16,0,0,0,10,1,1,0,9,3,1,8,0,1,1,1,0
316,5,1,0,0,0,0,43,4,1,0,0,0,0,0,0,0,0,0,0,0,0,4,22,4,1,0,0,19,6,1,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,1,1,16,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,2,0,0,1,0,0,1,0
272,10,28,5,5,0,2,20,4,8,2,8,0,2,0,1,0,1,2,0,0,7,29,75,27,1,0,0,5,101,11,3,0,0,0,7,24,2,4,0,4,0,0,0,2,12,38,32,51,4,0,0,0,1,0,0,0,2,5,9,3,3,1,3,8,3,3,5,5,2,2,1,2,2,1,0,0,2,0,1,0
153,36,72,21,19,4,11,7,1,5,0,2,3,1,1,5,3,1,11,5,1,2,15,71,83,114,144,18,1,236,153,26,6,3,0,74,97,12,14,4,5,0,0,2,45,86,70,139,105,0,0,0,0,0,1,0,0,44,29,37,24,15,20,13,38,12,12,29,15,1,3,20,9,10,10,15,14,1,1,4,1
304,9,3,0,0,0,0,37,5,2,2,0,0,0,0,0,0,0,0,0,0,0,5,25,8,0,0,0,14,14,1,0,0,0,0,19,4,0,0,0,0,0,0,0,0,0,3,1,21,13,0,0,1,0,0,0,0,0,2,0,1,1,0,0,1,0,2,0,1,0,0,0,1,2,0,1,0,0,0,1,0
292,13,13,0,3,0,1,30,3,7,3,2,1,0,1,1,0,0,0,0,0,4,28,36,11,2,0,0,9,50,6,1,0,0,0,17,10,1,2,1,1,0,0,0,1,3,15,17,36,9,0,0,1,0,0,0,0,1,0,0,1,2,5,0,5,9,2,0,1,0,0,1,1,2,4,0,2,0,6,2,0
296,9,14,1,2,0,0,32,4,4,3,2,1,1,0,1,0,0,0,0,0,0,20,39,11,1,1,0,12,43,5,0,0,0,0,17,5,4,1,0,2,0,0,0,5,6,10,8,30,13,0,1,0,0,0,0,0,6,2,0,5,1,6,0,1,1,0,1,4,0,0,1,0,2,0,0,0,0,1,1,0
239,17,48,4,6,1,1,12,2,10,1,5,2,6,2,4,1,1,0,0,0,10,65,88,19,1,0,0,1,141,19,0,0,0,0,3,15,2,4,2,12,1,0,1,4,32,35,47,60,4,0,0,0,0,0,1,0,4,6,2,3,3,5,1,3,2,2,4,12,4,4,3,13,6,4,5,1,1,2,5,0
266,15,24,4,3,1,3,22,2,6,2,8,1,0,3,0,1,0,0,0,1,2,14,41,40,25,12,31,5,95,16,6,4,7,14,38,22,6,6,2,1,0,0,1,7,29,47,18,58,5,0,1,0,0,0,0,0,9,2,4,6,4,5,4,2,6,2,49,5,1,1,1,2,6,0,0,5,2,1,7,0
307,3,5,1,0,0,0,39,1,5,0,1,0,0,0,0,0,0,0,0,0,0,5,29,5,0,0,0,16,16,0,0,0,0,0,17,5,0,1,0,0,0,0,0,0,2,5,2,16,14,0,1,0,0,0,0,0,3,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
290,9,9,2,2,0,4,31,3,6,0,2,1,0,0,0,0,1,1,1,0,1,24,43,17,4,6,1,11,55,13,0,4,1,0,32,12,1,4,1,0,0,0,0,1,15,21,19,29,11,1,0,0,0,0,0,0,1,10,1,1,2,1,0,17,1,0,8,2,1,1,0,0,4,2,0,0,0,0,1,0
284,14,12,4,1,0,1,29,3,8,1,1,0,1,0,2,0,1,0,0,0,0,0,1,17,30,32,3,7,47,3,3,3,0,4,14,13,1,2,0,2,0,0,1,3,5,12,20,32,10,0,0,0,1,0,0,0,3,3,2,7,3,1,3,1,5,1,3,3,5,1,5,19,2,9,1,2,2,1,0,0
297,9,6,1,0,1,2,34,5,3,1,0,1,0,0,1,0,0,1,0,0,3,15,31,11,3,2,0,11,39,3,0,0,0,0,17,7,2,2,1,0,0,0,0,2,3,13,9,24,14,0,1,0,0,0,0,0,1,1,1,0,0,4,0,2,9,0,0,0,1,1,1,0,2,2,7,0,1,0,1,0
272,13,25,3,0,1,2,24,1,8,3,6,1,0,0,1,0,0,2,0,0,12,28,65,8,2,0,0,7,68,24,0,0,0,0,7,16,2,6,0,0,2,0,0,3,14,19,25,48,6,0,0,0,1,0,0,0,9,4,4,2,2,1,2,3,0,4,2,3,7,0,0,1,0,1,0,0,2,2,1,0
302,10,5,1,3,1,0,37,3,2,1,2,1,2,0,0,0,0,0,0,0,0,21,34,2,4,3,0,15,31,7,0,2,0,0,23,3,1,1,0,2,0,0,0,1,6,10,7,30,10,0,1,0,0,0,0,0,3,0,3,0,0,7,0,4,1,0,0,0,0,0,0,0,1,6,2,1,0,0,1,0
292,1,2,4,3,1,13,40,1,0,0,0,0,2,0,0,0,0,0,0,3,0,84,105,0,0,0,0,18,166,0,0,0,0,0,19,0,0,0,0,2,2,0,1,12,24,60,68,9,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,3,0,16,61,0
318,1,3,0,0,0,0,46,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,13,13,2,0,0,21,7,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,2,1,0,14,14,0,0,1,0,0,0,0,0,0,0,1,1,0,3,0,0,1,0,1,1,4,0,0,1,0,1,1,0,1,1,0
305,2,9,0,0,0,0,38,1,5,1,1,0,0,0,0,0,0,0,0,0,0,3,16,15,6,3,0,17,10,9,0,1,0,0,19,7,1,0,0,0,0,0,0,1,4,4,3,18,13,0,0,1,0,0,0,0,2,1,1,0,3,1,4,0,0,1,3,5,1,0,0,1,1,0,1,1,0,1,0,0
263,18,26,0,7,0,2,22,2,7,2,4,0,5,1,1,0,1,1,0,0,8,7,32,24,41,25,0,3,54,60,0,0,0,0,18,29,5,2,0,1,0,1,0,3,17,27,24,61,4,0,0,0,0,1,0,0,18,6,8,8,2,5,8,5,3,1,2,2,1,5,3,1,4,1,3,10,1,1,7,0
308,1,7,0,0,0,0,38,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2,16,4,15,1,0,15,14,1,0,0,0,0,16,7,0,0,0,0,0,0,0,0,1,5,3,14,15,0,0,1,0,0,0,0,0,0,1,3,1,0,3,0,1,0,0,3,3,1,1,0,1,0,1,3,0,0,0,0
310,3,3,0,0,0,0,41,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,27,0,1,0,0,19,7,2,0,0,0,0,20,2,0,1,0,0,0,0,0,0,1,3,2,12,14,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
