Samples	SBS80A	SBS80B	SBS80C	SBS80D
ca49fdb1-d55a-427c-9819-90980dcd956f	436	0	42	11
ca5ded1c-c622-11e3-bf01-24c6515278c0	342	0	113	174
ca8fa9f5-3190-440d-9879-22e33d05ca6c	413	0	63	43
caf2e99d-8f1f-4043-b567-c3fe28dc33ac	47	80	313	919
cafe9603-a804-48fb-9217-e2d1c3c346c5	248	147	396	329
cb381d49-4546-400c-af02-f877083caa0a	294	154	253	240
cb4608a7-6aec-4cba-b20f-489e214c9dbd	414	63	90	51
cb56e4c2-2fff-4f09-be34-fbdaa3794b35	444	45	37	11
cb573c96-f6d4-4897-8919-9827f623b6a7	415	88	0	53
cb5e1546-cda6-4991-911c-f3dd9f1a475a	278	0	736	165
cb74d12c-eed1-4b14-8f93-d70e625eb65e	447	11	17	0
cb753e6f-5ea3-4b58-9db3-7a62d15c8b2e	201	329	303	398
cb783f8b-d092-4104-b809-3f90b19df7df	313	1416	1592	0
cb86fbb6-c622-11e3-bf01-24c6515278c0	405	157	0	49
cb89cea8-f78e-4024-97c2-8f24debee1bc	448	13	0	0
cba4de91-cce7-4edc-8450-d0a52c959586	423	0	66	50
cbb788dd-964b-4cfd-80e1-979c7b5b3c52	461	7	10	0
cc19a480-9c66-4ee8-a0c0-921acac02689	137	858	1149	246
cc39b534-5ba1-4ea0-956b-676f6732beec	447	21	16	0
cc4f9175-a8c8-424a-99d7-8bd11cae0e52	354	248	117	105
cc69fe94-0ecf-45ad-a03f-8fb7198e8657	435	0	50	8
cc6ab103-f07c-4b80-8c8e-cddc8a4da02e	449	10	0	0
cc792058-c622-11e3-bf01-24c6515278c0	391	0	76	101
cc7af465-22ed-485d-a78c-282b840bf7c9	414	34	136	28
cc7bba1d-8990-4557-a565-9cff1085f023	447	11	11	0
cd0aeed5-93a1-4287-8a88-fe6b7b5e3983	314	1781	195	30
cd0c3b1f-c73a-4991-8724-4e74381900cb	30	126	200	1033
cd29af7e-d670-4d8e-83e2-da6e52abda71	454	0	62	0
cd2a045b-fbde-49c6-8be6-c0e3ecee246f	451	9	14	0
cd3d7559-b583-4474-81df-4bf9232de3c2	378	188	182	63
cd9efdef-a7fb-49e5-9515-63606ae8bbfc	261	680	207	232
cda1a403-16b6-487c-a82a-c377d1d0f89d	351	312	56	126
cdbbd701-9c05-4f9e-923d-06039dd8a04d	239	0	486	291
cdc2c513-590f-444b-9347-32ba365313a7	455	8	17	0
cdc672cc-35df-4f10-88f1-d3e40dabf601	417	18	33	51
cdcc04fc-c622-11e3-bf01-24c6515278c0	339	94	47	193
cdf045a6-ab6a-4dc5-b0b0-d72fbb26b0bb	441	0	83	0
cdf313c8-59f9-41c6-9bd2-f47cb4287da5	466	11	15	0
ce6154e9-3f3a-442f-a608-35e1bab66927	449	7	0	0
ce799e7b-30e7-44a5-a185-3e50d5e059ef	129	522	481	522
ce85ccf3-6621-4976-b187-2f28d45dd4d9	222	260	251	369
cef1fb1c-18fa-453a-b87f-295d3b0bc12b	452	7	0	0
cf072bfe-3191-4a71-9e0b-decaa28365e1	253	217	0	412
cf2d34c4-c622-11e3-bf01-24c6515278c0	160	419	2	494
cf5deb22-f7eb-409d-a0e4-882716199c39	461	16	0	0
cf6c7066-6611-43ec-aef1-295a976cce5b	73	235	700	520
cf777ef1-765f-4828-b789-f5aa6722eb35	394	0	164	74
cfe0bf13-2ff4-4164-9b6a-cd3615bf3ddc	286	396	96	206
d00625b4-6e0e-4d96-8e4c-8f1ddcc7aded	448	7	0	0
d0161ca7-3c33-4fe5-80df-0cc4b3c4e8ee	457	0	34	4
d01710f9-efc8-4b5f-9e53-300b30f9219f	453	0	65	0
d02597f8-3ac7-4165-a65f-0e134e5d215b	405	108	75	66
d0469256-c622-11e3-bf01-24c6515278c0	335	0	166	147
d053f88f-09e6-472e-a691-bb293c461399	374	0	133	130
d056645f-4dd3-49f3-b0a4-2293e2b4d82c	376	0	382	46
d05ea63c-86a3-463a-a790-2edaa74b4da7	348	373	242	93
d0a0d845-32e2-4590-b909-29bd27b92900	389	291	336	0
d0a33fd2-085c-488b-b843-2ca97c85a5cb	448	7	0	0
d0e033bc-8e97-4322-b3b1-8626f1e2449b	405	447	550	65
d0f4dd92-a63b-4766-8889-5327fca1bd91	370	0	181	81
d1132127-1250-43af-9c16-425798a3d1a7	443	115	88	56
d113ce88-04ab-4675-b363-92f80c28de34	466	9	0	0
d12cfd8b-682d-41df-acf8-ee7f68a6241c	124	384	1542	207
d17c2123-d262-43f4-9d06-3547f991cde7	461	22	0	0
d1804679-e728-4597-ac69-49554c087b9e	235	232	37	447
d182b67c-c622-11e3-bf01-24c6515278c0	361	121	102	176
d1842491-29ff-4801-8c8a-4d619f749dd1	256	1140	0	233
d1875ee6-6677-4117-a7a8-930ab5cde775	316	0	94	267
d18c6e64-9598-488a-8ab3-3652072f9277	260	314	405	235
d1be624b-eb76-4ce3-a6ba-ffc5b23953d3	459	7	11	0
d1cebf4a-4127-47ee-85cb-465fca2ac445	418	0	61	42
d1d2932b-f1c4-4080-9b75-dcf1ab0ab217	460	8	6	0
d252a54e-0377-4b3e-8228-26108ea704fa	448	0	26	0
d252f328-4583-4e97-9a71-bb2885f06f73	327	227	0	186
d25a4c65-9cb4-4611-909e-e68f93408d84	416	172	63	56
d2620dab-4319-499a-b8f1-9575aaf8f4f3	388	0	143	85
d277e679-9fdd-44cd-9f2c-f9927e44d721	393	0	84	125
d2ab2555-7288-47a4-a80c-bf62d65b67b8	261	107	304	318
d2ab7fd4-d1c7-48ae-ba9a-78c5d811465e	458	7	27	2
d2b7bb0a-c622-11e3-bf01-24c6515278c0	455	8	41	0
d2e4dc23-992d-4e44-add4-2972718083cb	38	966	0	737
d31cce9d-1b38-44fd-9378-0d128e12a011	426	0	99	49
d32f41fb-0744-4a62-81f6-0260c4920049	366	0	295	88
d333b55b-8bac-4a99-9d23-3cc0c25057bf	293	168	9	305
d3709eea-ca2a-49ac-b79c-871a5473d450	416	42	48	52
d392ded3-afc8-4c79-b278-40245f18f2f8	213	516	0	376
d3ad5b5a-c622-11e3-bf01-24c6515278c0	373	0	99	149
d3aff5d3-23c0-43ae-9c01-8ddd776b530b	364	54	333	97
d3b72600-a888-4ef6-ac5d-661c105405dd	392	0	97	70
d3d65db3-36f9-41c7-8e5e-1683ce94dfcb	233	541	411	264
d3daf373-1485-455e-a0a1-8e33d215d623	276	0	460	182
d404ac28-da11-4746-9c3b-cf0b1888f67b	356	117	80	134
d414e076-dcb6-4edf-adef-0abdc57354ea	444	2	38	0
d429c27a-5963-42fe-b3a0-7252c20669d8	446	0	65	26
d432e99a-67fb-4609-b90f-99438eee7cae	360	96	100	163
d452293a-6148-4fcf-9fbc-446815016751	299	286	199	193
d4615ca0-b5c7-4a5c-8593-bd50034a78ae	385	116	296	67
d4907a1b-8b06-47c5-8bca-c781d9cddaf8	357	545	55	101
d4b80307-abbd-48bb-b52c-6dcd409699a2	394	29	172	84
d4bf6034-aeae-48a6-907b-10e2cc904015	52	1351	1176	207
d4c6061b-5019-4564-806d-4e75910a4690	462	19	3	0
d4c9e5c6-c622-11e3-bf01-24c6515278c0	413	0	62	71
d4cf11be-3bd7-403b-9722-91d8e8761e4d	332	0	214	153
d4ea36e2-1323-4441-8c63-40ce269608f4	447	12	6	0
d4ecbf52-f6a9-4394-9d3b-8eb8eee1b17b	448	9	1	0
d515c7d2-2314-46bf-9736-ff3f3d2ab599	469	9	11	0
d5372745-95cf-4572-a6e7-e7f5b796911a	0	3253	374	648
d53c2680-89ac-4f87-a7ba-f4c669546b76	307	73	160	230
d5423a93-0a72-43cf-a7ae-9011f47553c7	440	0	34	12
d5443922-fea5-4ff0-bd6e-8ce04e1951d8	327	98	9	231
d54ca81c-1bcc-41ea-b17a-9f7249ebe9c1	244	537	275	247
d5796835-d6cd-427e-a398-5fbef88b0648	417	0	62	44
d5c87d16-172f-4790-8867-949dcaa534d4	448	2	25	0
d5f92ce6-796f-480d-bf98-e1080a279207	446	15	13	28
d609ce92-9edd-4286-bd5f-b93304cae9a2	439	59	0	0
d60f54f5-b154-42c4-99fb-cea4e7a33dc7	377	0	447	46
d60f880a-c622-11e3-bf01-24c6515278c0	400	285	140	75
d648c804-4eaf-4252-8b6f-13378158a07d	442	61	0	0
d6738c83-7b52-4224-846a-67bd085aaab8	403	0	133	54
d67cad13-e849-48b0-926c-10b6046ba0b9	185	1743	498	76
d692ecd0-2433-426b-9af2-a30c44a80f7c	424	0	53	29
d6ccfd6f-2ea9-499d-a25d-4ba9d4a9258e	450	19	28	10
d6ee68e5-ceb3-4a63-b3bd-e64fe5398102	458	6	16	0
d6faafa5-7279-4dc3-be71-45af5c855b34	461	3	26	0
d707940e-0f9d-4da3-9380-90a422e44efd	208	194	274	397
d709d214-02ee-46c1-a73a-e7074cb2623e	418	0	132	35
d72a7338-c144-4c62-a70e-2177a3b4b77e	445	38	0	0
d733cf1a-4c42-4def-b6cb-5ef2c6a27fcd	381	137	0	127
d74be531-b0fd-42c3-954e-4a4f7eef922a	450	5	7	0
d7578910-c622-11e3-bf01-24c6515278c0	401	0	36	102
d7f8e1f3-a9a7-4929-92df-1283bac815d2	395	0	295	40
d8415cf6-8e4d-4c54-811e-199da14237f1	459	21	16	0
d876d576-c622-11e3-bf01-24c6515278c0	328	53	65	218
d88296ac-bb0d-47ab-9051-6c358f0af780	464	12	6	0
d884d070-6077-4155-9978-76aca7ba1e76	459	6	12	0
d8995dfa-a780-4fe6-b3f8-fb464f51a1cf	438	36	79	9
d8c2b4b2-e12b-43d2-bafc-87b29f027797	0	1641	1572	287
d8c6d4b8-f279-4edc-aaa3-a1cc266aec4d	121	1138	1429	164
d8d5585d-32cd-4ac4-b410-a4122a17a558	118	249	1678	207
d8de6de6-4cfe-4239-9ebd-3437aa65efb2	373	18	146	127
d8e2af63-afe0-4f15-88b4-78118cf68160	441	0	25	8
d8f0becd-fda8-41f4-a424-e082f9eae22c	130	897	1085	215
d8fbb398-d1da-4444-984a-22c8523625da	0	1190	967	708
d91e1a92-837d-44d6-92d8-419f435effe0	429	42	22	52
d91f487e-0895-44ef-aeb1-a62bd576f8b0	311	495	498	138
d926a39f-d057-4e78-8907-b74f52157d99	454	86	0	0
d9338d73-1d5e-4808-91f2-b5a09f7342de	455	13	23	0
d9690a27-bb02-498e-b15c-ee76e31d16ee	401	32	128	90
d991f23a-dc1b-427a-b798-bd4187d3aa02	459	8	15	0
d9c5493e-f969-4c04-a646-9a3134011021	416	146	48	51
d9cd7f95-07d3-4b87-be83-87340b08d249	287	221	247	211
d9e66fc5-9018-4568-b388-c5eb756f7823	237	0	385	337
da10f77f-4414-4125-b359-de596421cca6	460	8	6	0
da1ed4b9-f428-48aa-834d-1d9673999044	286	499	430	162
da43386c-47f8-4e03-b6ca-8b94e13792e7	0	1095	1284	390
da5b9926-c622-11e3-bf01-24c6515278c0	167	55	431	493
da910f22-126e-41dc-be6b-47c8f69ad106	242	182	730	265
dabb5a94-9706-4429-8db0-c328e2004340	12	1062	144	699
dabdd983-a819-410e-bfb8-5c66a66cf5ab	455	0	30	4
dacd4cc2-fc2b-4fbd-adf6-c8a46ae69c91	453	50	0	0
db198301-6c69-4d56-88d1-c650406423dd	413	0	207	28
db2a1df8-487d-4dad-a347-5c5ed539d5ad	400	42	119	113
db37739d-af50-4e63-9147-1a7d25630ac6	443	0	20	8
db4592fb-13c2-4d61-9dc3-a5d43def8d4b	449	15	1	0
db45d81f-695c-4f99-beea-6dbec1ff47fc	78	919	107	715
db4d1d04-1189-4c0e-99a7-904667af07b5	440	16	46	5
db650eff-4e2c-4ce3-9124-7697b6e03359	400	976	107	37
db98d6d5-94a5-4559-8f29-49eb74f83ce3	448	7	0	0
db9ce6c6-529c-4da6-92c4-f4f3fc3fe109	439	0	34	11
dbacc1ad-c88a-4bcf-a45f-e9c83c762164	449	7	0	0
dbae3c4e-6d66-483a-a611-7285067bf85c	410	0	50	72
dbbd54db-4470-4df6-b5be-3e175c7133b0	207	0	344	357
dbd834cb-b14f-4380-9741-f96551268447	370	0	139	107
dbfa4e8a-c622-11e3-bf01-24c6515278c0	382	0	82	90
dbfdb5c6-f52e-48f3-87e7-fb922df9e7a9	240	24	87	512
dc107863-2c7d-4b19-8afb-666c7798f0da	413	0	106	73
dc4ba4bc-6333-4fe9-8805-e058cc9e6e18	264	187	102	339
dc4bc4c4-2cc1-4a2e-a9f2-613088af17bf	410	0	122	51
dc505248-ed04-4f77-a7c6-3fefbc5df27b	435	0	24	36
dc537fcf-d910-4c4b-8af9-e7da429f2633	0	6363	0	289
dc57c2e7-4c5b-4e2b-93c6-f032fcebc2fa	462	13	0	0
dc7faf84-4438-447b-abcf-a3af87043654	378	43	47	112
dc85552c-2488-48d9-9da1-67a380945b85	327	0	407	137
dc856038-f5f7-4dfc-a0a4-3e3a6b8d160f	382	121	108	74
dcc938da-3e45-4c2f-ae0f-47817be04518	358	0	53	209
dccddb92-bb26-4dc9-a935-2320d089a54a	459	8	15	0
dce54d09-9827-4fe2-abe1-c5b7d528ba7f	105	51	710	502
dcf45005-7e6d-4c26-9994-f973da7e814f	402	175	0	74
dcf98acc-736b-4af6-bdca-a320a413165a	329	0	431	112
dd09c7aa-744a-413d-839f-e75e1825f9f9	423	68	37	45
dd2e7b3c-c622-11e3-bf01-24c6515278c0	410	0	81	81
dd4fdb6a-8067-4b64-ab74-bbb0fec34ca9	463	11	0	0
dd5ed858-0623-4387-b1bf-109175c32ef4	451	0	42	7
dd67dec6-35dd-4efe-b913-ed4884855365	319	588	42	173
dd7d623b-b9af-4147-9aa6-e09793691f10	416	0	72	80
dd8f3e1c-6ed6-41c2-957d-6f679a3cb3ca	426	31	108	55
dd9d2e9e-02dc-40fc-842b-c5b9707fca56	437	0	142	11
ddb6c68e-0c90-4bde-a011-523600ce8b29	447	6	11	0
ddc422e4-87e2-4fc0-b56b-ddc2d6a92f58	437	0	139	0
ddc7377d-82c3-480a-be3c-3d1da52c77d4	373	1418	248	0
dddea2e4-b8c3-4157-9d92-6de472e8375a	460	15	0	0
de4c3f91-d164-47df-9971-feba840d247c	424	0	34	30
de4d6f9f-d64a-41b9-a928-64e79b9f7d5f	473	12	17	0
de4f520c-c622-11e3-bf01-24c6515278c0	403	118	50	76
de4faf55-1bcf-427f-b019-829bb4b64ff1	407	0	109	48
de55876b-5d7d-46e7-bf3e-35db7a155300	448	7	0	0
de581588-be15-4bf4-95d1-aa5478b53ab6	321	502	255	171
de614a3e-1c0d-49c7-a2f1-28bc58e6e5c7	127	628	284	442
de8ef60b-4dbe-4aa8-adef-6f58cdfada29	251	540	226	300
de92d076-24b7-46eb-8df6-56094d264f3b	448	5	15	0
de99a4de-e916-4572-ac9e-73e341827229	449	0	22	0
deb0de92-a46b-4e71-814c-2f6c5e97dbcd	410	0	38	59
deb9fbb6-656b-41ce-8299-554efc2379bd	276	0	410	203
dec775c5-7d9a-4dc5-b399-dc4b7ba49d73	0	1633	322	637
decfb419-63b3-47b0-9dfc-baae180566a0	449	0	34	0
ded2689b-8e37-480c-b37c-acc538e54ddf	233	0	460	237
ded8b673-53df-4038-a375-7cd0fd2a1b9f	247	0	969	249
def5526a-774a-4704-bb24-10c4e713649a	459	6	12	0
df291849-4c35-44e1-b013-8f6b7ee36113	163	1707	580	208
df2d41c4-7e79-4a46-aa4a-2a11c051ac40	443	0	90	12
df4366c4-170f-4233-b577-a8ea277b069c	109	4689	777	192
df6b025e-ccb7-4f1a-ba22-1dcf76e6554c	446	15	9	3
df814571-57f1-4e55-bc1a-c892c568c4ba	424	0	47	35
df8a913c-5160-4fc5-950d-7c890e24e820	251	1013	200	193
df9f8c80-c622-11e3-bf01-24c6515278c0	347	15	418	104
dfa20d2d-1ba3-476a-b4b9-21d21470bee2	348	0	235	168
dfde4013-9062-42f5-a42b-626ef8334a41	314	36	137	242
e04bcdff-3206-4c25-bae9-09f0222b074a	67	953	308	598
e053d377-e4f2-4aee-af7d-e61605e0f4f5	437	0	87	8
e07991a4-0901-4ed1-8704-aa376565d862	369	32	203	104
e07affb1-b6b2-40a4-9c54-0e72f5ea5045	406	3	123	66
e0aa815f-668a-4de9-bb32-3f215bb7f843	414	0	204	38
e1217ebe-1826-41a9-b6c4-702100a66f5e	447	8	12	0
e127e9e4-c622-11e3-bf01-24c6515278c0	365	0	114	114
e1b169c3-44e0-43e5-9ee3-2df7a678a5ea	425	0	49	38
e1df938f-1f23-4291-98ef-13db6debb796	371	151	0	104
e1f0c565-6ed3-4e42-bc3e-c7b0003e837a	460	11	16	0
e1fc4226-40ce-43b7-b92e-aa7cecd0cf4d	455	0	37	0
e23462f2-cb86-4a3e-8521-221f4bec247c	456	129	30	55
e23c591e-c622-11e3-bf01-24c6515278c0	383	19	36	110
e2774050-1257-4c29-b201-d79ce70fe17e	383	41	27	125
e2b09705-c5c8-48ee-a90e-19648a7bf2cb	430	0	55	18
e2b2357c-da6f-4ca3-9c07-a22f0423e8fe	313	0	342	185
e2b5c926-491d-430d-8d9c-5c73d7752d1b	315	529	251	159
e2e6a409-b64d-463c-ac3b-e7987a3124f0	367	0	153	132
e2fa7251-507e-4d76-95a3-a228adc3885a	394	0	123	62
e30c64d5-e796-4cfc-8dc8-6e62bf97822f	414	36	57	56
e34bcc5e-c622-11e3-bf01-24c6515278c0	424	0	48	54
e3eb5217-50e4-49e2-a6fa-f847d091f3c9	457	3	27	0
e3ef5cad-4d6e-4f04-babb-a908ee02644b	369	206	0	114
e41bc2ec-3e0b-4c37-806b-3f6f25c8c4db	373	0	179	119
e45f3391-2e74-4767-817a-280cebac7c57	162	1642	1154	0
e4aaca83-3ae9-47f6-a975-c144767ad705	121	1457	824	145
e4c8c7f0-5bac-4d59-91c4-c98207150548	246	0	273	327
e4fd1b3e-c622-11e3-bf01-24c6515278c0	418	0	69	43
e5193d7e-e8b7-4098-bf98-8b3a62781d13	287	84	247	262
e52ffa79-557a-4024-81f3-f3826c227ec5	115	882	678	459
e541b5b9-546d-47bc-acd6-4006ce0eec1d	469	2	32	0
e5593865-5f8e-4a4c-b36f-73fbe64d66da	345	425	576	0
e55f338f-97e2-4394-ae23-c92606069485	315	230	195	216
e56b0990-ff67-47c1-b9ad-87ef1d4aa2ae	216	234	630	267
e592e8db-b3d1-4ab5-ae0d-de4b5b4c0f1a	457	8	12	0
e5c89fcf-cc57-4fad-a138-ea47ee9ea225	446	115	0	9
e6168db0-d12f-4218-8ab9-bd704201cb2b	169	0	910	328
e63fac5a-cc48-4ab4-b69d-3f0be6ad684d	447	18	0	0
e64e9f76-c622-11e3-bf01-24c6515278c0	325	119	225	176
e6772001-dffc-4fb4-86e9-6c395edd176d	396	0	116	68
e6801359-d1d7-4871-b2fb-180674a2e469	441	381	64	0
e68bc7b4-b6b1-4807-b52c-7c7a19cdc373	460	21	0	0
e6c78a98-f45b-482b-a551-4f11b8c1ff8b	289	0	400	208
e6eda5db-4d4f-418e-b0d4-ed9b3e5259d3	418	9	125	58
e6f7344b-951f-4f3f-b140-7bf53164c462	183	665	500	285
e7048a93-a1ed-4cdc-a1ab-fa507408ca77	305	175	305	216
e7335a24-e5fc-4558-9eba-511c5a802320	446	7	16	0
e75fbf08-c622-11e3-bf01-24c6515278c0	219	0	730	247
e7603fc8-9b73-4c17-86f9-46ca1bceeb1d	364	79	224	101
e76128b3-8629-4ffd-b02a-e3f0aae8b1a9	461	11	0	0
e7a0889c-dd8c-4230-9c63-384f1f6ee577	323	360	148	145
e7c90af0-4b03-453e-b44f-e07248415088	311	480	61	178
e7d74d34-3255-4c20-90fd-b105e6e229c8	86	788	474	533
e7dc7492-3a84-49c7-8dea-8f508b53dc40	389	165	98	64
e7ebc6fb-0926-4c8a-a67b-0c6b9c1ffaba	174	484	122	490
e8392f20-c9e3-4649-b64f-5b266c393a76	300	215	113	221
e84debc4-b47d-48ed-a0d0-2859f0ebf987	202	0	394	410
e84e0649-a2e8-4873-9cb6-1aa65601ae3a	318	220	33	191
e88397a6-c622-11e3-bf01-24c6515278c0	442	16	0	10
e89e9c69-ffcd-4a4c-818d-1dee43ddc76a	351	288	214	125
e9032df3-8692-4146-a867-b9b64c9b310a	355	1098	364	0
e91ab7da-79a6-4ea0-bc24-7aacb39f7614	101	1161	170	433
e93b0979-65ef-4883-9b6e-39eb17966e66	315	139	32	203
e9445993-854d-44fc-a063-eacf70222fdf	326	256	45	210
e97ea3d7-9fcd-4df1-9ea8-587cb3be75ec	124	389	0	682
e98e4e23-a139-4fff-b017-35f3f976eddd	466	11	16	0
e99ccc0c-c622-11e3-bf01-24c6515278c0	397	0	62	80
e9cb8877-8e83-46c0-93f0-ea20530c9400	290	200	66	260
e9d607e8-41c3-4210-870b-a9ab9b1d1c8c	409	0	77	40
e9d98643-01ee-40c3-a617-e004559625cd	331	3	456	149
ea121956-77f5-4da3-ab15-0b825469eafe	366	0	194	116
ea1cac20-88c1-4257-9cdb-d2890eb2e123	336	377	202	230
ea2055d1-7b8b-4aaf-9a70-8802f4deef9b	395	0	146	88
ea351a5c-2982-4499-b631-c003deff7d33	449	8	13	0
ea43434b-197e-48ac-ae2e-46bc7f3776de	0	2726	1041	314
ea4a5ca7-86f9-47c7-81be-0c2c669a999f	444	0	36	0
ea6efcd1-11de-45f0-8bde-f1c06ad27e79	176	1315	317	197
ea7d37ca-0dac-4ae6-ad03-97c6df3d116d	447	3	17	0
ea83f4e6-d2fa-481e-9e2f-e0489f3cbc93	448	11	5	0
eab71331-53d3-4cf5-96c9-5121a3962c27	436	33	67	39
ead1bc2e-42c3-46d9-8f6f-8cb16ba9d2c3	296	1486	120	96
eae45fbe-9f7d-4f59-a0a9-1f0f0d69afc4	447	16	3	0
eb1531b0-8af1-4b2b-9192-644cb47101fc	114	666	1371	283
eb1792ee-6946-4e0d-bdd1-c924328dba5d	333	0	187	171
eb18e71d-2a27-4eae-aa27-4b2c0716d2ba	460	8	0	0
eb588266-c622-11e3-bf01-24c6515278c0	365	0	204	115
eb59b79f-bd36-4bf4-83e3-2af73bd1d30a	384	943	27	69
eb9a8f12-6451-43cc-95b3-2e86cf704c96	158	691	354	411
eba6d269-27f8-4e50-b59a-5d639bdd5cff	448	0	36	19
ebc1a26b-9582-4756-acd5-b02d1152319d	451	2	15	18
ebe0ed67-2d3f-45cd-8f9b-4912595b16a0	377	0	624	0
ebe80d6c-7513-4f5e-9919-669b6d1fa68c	459	0	44	0
ec16d1f5-f8a9-4c19-8cce-92f6ea9eb3f7	314	148	78	235
ec23a354-e339-4466-9a1b-8e886ef627e6	418	0	61	55
ec31e921-0782-4f77-ac23-4190af1e61ee	348	0	147	113
ec399861-7a56-4ffd-8619-700b6e3a4367	223	531	283	346
ec43c4b5-fb72-4a4a-af03-10c2d05ff159	431	0	69	16
ec474dfa-527c-44f3-9224-bf1c858cabfc	370	49	201	115
ec4d4cbc-d5d1-418d-a292-cad9576624fd	339	1415	529	0
ec5e2990-c622-11e3-bf01-24c6515278c0	385	174	0	129
ec646623-6d33-4fbd-888e-89f55d82eb11	408	0	118	63
ec77847e-48fd-4ba5-bc3e-3cd1b149b552	340	0	239	160
ece0f3a4-a204-4c52-bb1f-88d44a875b2e	313	0	290	159
ecf4e05a-0912-4b93-ad66-323002f0c845	439	16	42	19
ecfe388a-99f5-44b9-9226-a6ae6d892538	319	117	129	246
ed1f5a41-921f-469a-bc04-306a5435e067	460	22	2	0
ed32c725-08ae-48eb-8fa2-719b9aeb7550	91	1779	1249	95
ed46bb2e-97e3-4914-a086-de80e00d6ee8	446	41	6	0
ed4b53cb-5473-4bc1-9d84-0b0ad93cbd57	335	0	209	138
ed52e836-c622-11e3-bf01-24c6515278c0	447	20	0	34
ed7be9ae-e603-4731-8d91-a8285abaee33	329	0	0	271
eda1d8d9-e8f5-46f2-bb16-15d0b10c2cf9	289	0	278	252
edac1323-2497-45e6-9148-e9c955292ba2	229	360	76	446
edc070db-b768-478f-ae75-4c4012bdc3fe	450	10	0	0
edc8839f-fa6b-41e0-ad49-f688073730bd	116	513	484	481
eddfbfb9-3ae8-449b-b870-46062a2571c1	79	760	283	610
edeea137-080d-42d3-a0ce-5cfe0d4a68e7	366	0	188	87
ee368301-b2f7-428f-9330-67c054c1a09d	445	27	0	0
ee5d5e7d-78cf-4a29-a9ee-56aa3da877dd	283	0	313	270
ee6cc68e-8d2a-41ee-82c6-0fecdf7e6259	293	472	16	256
ee7b8074-c622-11e3-bf01-24c6515278c0	383	18	32	117
ee8ba991-8c96-476e-b096-49f3aaaffc2f	304	621	258	194
ee963667-56b1-49bd-8896-e07b536d3014	373	0	234	90
eeddf701-93f9-4f10-85cb-9dce1760bae8	376	0	142	99
ef002c3d-358f-4fc0-98f3-2f8b89de4374	181	507	144	444
ef3a0ccd-85bc-4e5f-a8c6-5a2e2d9e6717	328	299	304	201
ef3b454c-b2cf-4f68-a2ab-733620b6714e	447	0	23	0
ef673d3d-2031-4036-ba25-4bc7ef04075b	357	0	127	118
ef76231d-5a21-4bbd-9847-c01be6fe8916	448	7	6	0
ef78f09c-c622-11e3-bf01-24c6515278c0	347	0	144	151
efacd7d6-56cf-4f6a-87f0-1a7ab6b1a643	374	98	116	105
efbec43c-0c16-4006-abe8-c3ec2ec42c05	237	0	349	352
efc39172-083c-4297-b922-3f58df781332	351	0	129	123
efe4d5dd-fffb-41df-ab86-be06cc16646f	260	816	74	285
efec3225-de07-4559-9a90-95223495cc61	165	0	775	371
effb868c-f905-41a0-ace1-b5e508732534	445	0	58	19
f03330dd-c616-4ad5-abc3-6d6b0445e9e9	462	18	0	0
f047cb85-8f88-45d5-83c3-0416c9f3fff7	446	5	47	8
f04aecf0-eb12-4ab9-928e-7bcf201b0b40	448	8	21	0
f064f762-c622-11e3-bf01-24c6515278c0	353	21	53	183
f075dcdb-4b6a-4186-bfc5-c1787c4a14ac	386	0	82	120
f0768c67-f38c-40a8-8f27-81a927fb5dca	348	104	17	197
f07b9192-c86f-4ee4-a3b5-feb9c5098bf4	330	324	0	236
f0a33adc-ea90-46ef-a24a-a8d7e4e15db3	23	1739	600	486
f0b46dcd-ce45-4405-8744-8f8b35606b75	459	8	7	0
f0e0d978-3e32-4444-a07a-26049b2594e6	190	481	0	490
f0f2030e-17fd-4dd9-9104-899e59d72ed8	228	0	228	406
f1504811-8363-41e6-b43c-62452b1262d3	93	721	861	384
f1534b2a-5350-442c-bb9d-8c7142668d31	439	8	48	42
f15989a1-e820-4879-a535-438277acad49	460	34	0	0
f181848a-c622-11e3-bf01-24c6515278c0	296	214	17	252
f1a4f60a-5228-47cd-883f-ff8d2dfe1633	87	145	1657	331
f1d73c2f-3d7d-4a0f-871b-b3bf76d865dc	390	88	0	108
f1d9124e-dfa2-415e-b8b8-dd872fd3e2cb	375	79	131	98
f1fdacf3-2bb5-400c-895d-ec7f472fa0d4	449	4	27	0
f21832da-df8b-43d4-9bf4-34ad72b1bcd9	448	7	0	0
f221c897-6ad0-0df9-e040-11ac0c4813ef	273	568	259	200
f221cbb5-eefa-187f-e040-11ac0c481708	67	984	621	488
f24688a9-7952-49d8-ba80-2bbad472379c	423	0	85	25
f266899a-1dab-4226-a965-bc1327c64080	449	0	18	0
f269134a-e3d5-4020-bcf5-01fb42f914b2	458	8	0	0
f26b1f44-12de-43ba-85bb-bc61741a5a88	0	940	1219	448
f283ed80-8302-4f26-99ed-ea20d101289d	384	0	106	115
f2b2111c-c622-11e3-bf01-24c6515278c0	346	128	0	200
f2c08ac1-4755-4c36-a11d-338d8df9fa0d	459	3	25	0
f2d18ad2-2f18-4c1d-8b35-46f999a82f30	457	10	6	8
f2e639cc-c30c-459f-8afc-7ace7d0209c5	292	680	501	114
f35f7712-d5c6-47f6-98ed-704edbbc1e19	310	292	0	216
