Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N	SBS80O
PD11381a	0	356	83	6	11	0	106	2	130	466	261	29	0	0	0
PD11383a	380	65	0	0	0	4	6	0	21	0	34	2	0	0	1
PD11384a	104	200	28	32	4	120	21	42	96	251	107	0	0	27	0
PD11385a	0	119	704	6	437	37	35	322	0	492	0	21	46	53	82
PD11386a	27	347	118	0	43	0	147	0	142	390	167	24	9	6	3
PD11388a	0	372	175	0	217	0	0	374	3	368	0	0	87	78	85
PD11389a	82	386	0	0	29	0	41	2	42	225	123	18	0	4	0
PD11391a	162	106	153	229	0	0	293	223	514	112	5	118	120	5	45
PD11393a	101	169	451	91	591	0	11	438	0	101	0	0	13	160	19
PD11394a	1	396	44	0	45	0	81	77	128	378	197	0	0	0	50
PD11395a	25	240	122	74	15	111	102	0	219	349	19	32	10	27	23
PD11396a	0	241	303	74	153	22	10	200	126	673	0	0	46	115	32
PD11397a	0	250	348	235	352	0	97	130	56	447	24	21	91	115	71
PD11398a	15	285	312	304	196	75	34	0	76	85	58	26	50	21	21
PD11399a	39	339	20	15	19	15	84	141	147	362	105	0	0	45	43
PD11402a	24	392	45	43	10	0	101	38	106	348	160	0	0	0	4
PD11462a	0	222	298	51	189	33	0	175	237	538	0	7	126	72	47
PD11464a	0	376	41	128	0	0	115	92	246	357	153	0	112	0	8
PD11465a	0	227	178	125	243	64	17	220	125	548	0	0	205	83	6
PD11740a	141	275	25	39	4	26	32	3	87	193	99	0	0	0	2
PD11741a	255	38	0	0	36	155	0	39	21	38	0	0	14	22	26
PD11742a	0	252	361	142	56	38	317	0	163	294	117	39	7	8	54
PD11743a	4	303	235	78	30	0	192	66	241	459	123	16	48	32	0
PD11744a	0	445	0	7	0	0	65	0	207	278	139	13	0	0	6
PD11745a	115	39	518	66	195	0	40	138	208	531	49	0	13	123	72
PD11748a	26	147	617	0	15	0	418	77	222	382	0	37	53	80	18
PD11750a	0	50	261	0	231	311	0	79	127	52	17	0	9	0	46
PD11751a	0	2	627	115	206	244	69	8	48	0	134	0	35	9	29
PD11752a	184	0	239	145	111	140	10	60	160	68	131	0	25	28	14
PD11753a	0	362	149	0	300	13	0	30	116	396	0	62	56	110	43
PD11755a	75	59	856	200	79	0	424	28	165	58	89	0	33	39	33
PD11756a	58	401	0	8	0	0	103	0	195	188	89	39	0	0	11
PD11757a	25	75	457	185	123	190	6	0	113	37	118	0	53	50	18
PD11760a	31	321	100	0	8	0	126	41	316	409	56	0	0	58	62
PD11761a	263	0	114	0	33	110	0	146	63	56	43	0	17	90	0
PD11762a	48	334	43	6	0	12	53	5	300	341	119	2	0	0	40
PD11765a	0	266	112	44	0	0	118	51	562	531	249	0	0	0	6
PD11766a	51	295	187	0	44	0	286	71	147	365	56	20	0	34	18
PD11767a	0	385	43	6	0	0	74	81	341	306	195	33	0	0	0
PD11769a	15	382	93	16	16	0	177	0	157	253	124	63	18	38	14
PD11816a	36	298	241	0	212	14	12	32	59	402	37	40	53	116	35
PD11818a	164	174	127	45	81	0	122	252	99	245	134	0	151	0	0
PD11819a	392	20	0	0	0	36	0	5	12	2	36	0	0	0	0
PD13162a	5	9	374	0	0	255	50	180	140	367	61	0	7	70	24
PD13163a	39	148	411	38	11	0	339	23	314	446	82	19	113	18	93
PD13164a	25	325	97	0	121	36	27	124	136	329	39	0	131	61	37
PD13165a	0	207	405	430	0	0	382	0	314	349	108	0	32	54	42
PD13166a	199	113	102	4	56	110	160	33	0	38	0	0	21	0	74
PD13167a	64	150	370	127	173	0	53	233	278	357	54	0	103	129	76
PD13168a	0	179	342	25	11	0	194	120	381	544	212	0	112	0	49
PD13296a	0	0	706	0	128	212	171	41	84	21	107	0	39	34	16
PD13297a	0	257	404	336	15	0	405	0	180	282	49	75	64	9	40
PD13298a	58	95	450	111	509	0	2	508	165	599	87	56	0	95	41
PD13299a	0	119	506	0	231	30	78	141	266	532	132	80	54	63	70
PD13302a	135	169	127	149	158	93	83	152	39	38	52	0	6	129	0
PD13304a	395	38	0	2	21	25	1	0	4	0	0	0	7	13	4
PD13306a	321	65	9	0	0	69	41	0	3	0	36	1	0	0	0
PD13307a	74	271	226	113	54	0	161	36	83	265	69	11	42	91	0
PD13310a	45	324	113	43	171	0	65	37	174	366	33	127	42	76	27
PD13311a	0	46	205	0	104	353	12	42	50	43	69	0	1	10	27
PD13312a	0	447	49	98	0	0	163	0	86	206	119	57	0	0	7
PD13416a	0	426	43	31	0	0	104	0	192	276	144	74	0	19	0
PD13418a	43	0	738	0	119	0	298	216	435	534	86	39	23	61	80
PD13419a	333	88	36	0	2	39	61	0	5	2	17	0	0	0	4
PD13420a	0	438	89	15	0	0	200	0	120	240	99	65	0	0	0
PD13422a	356	31	12	0	0	63	25	3	4	0	26	0	3	0	0
PD13424a	0	311	156	164	286	11	0	179	133	453	68	0	227	0	9
PD13425a	123	0	525	147	275	108	68	300	91	97	109	0	13	25	28
PD13426a	0	238	22	0	37	119	0	58	211	649	0	0	49	113	22
PD13427a	0	324	64	0	0	0	131	0	451	368	193	67	0	0	0
PD13428a	143	60	85	64	68	227	57	27	0	26	28	1	0	38	5
PD13602a	0	89	510	97	236	0	39	239	277	831	185	0	22	55	24
PD13603a	113	58	403	59	274	140	7	168	0	139	49	0	79	32	8
PD13604a	4	267	169	105	62	62	109	103	225	381	0	29	133	87	12
PD13605a	0	203	312	107	52	0	306	42	296	539	215	29	96	0	6
PD13606a	227	0	357	13	170	59	6	272	46	91	93	0	90	0	4
PD13607a	1	225	174	81	0	0	130	93	300	805	174	8	6	88	60
PD13608a	187	161	120	33	25	72	164	64	37	9	0	0	43	16	49
PD13609a	138	47	437	91	110	0	446	158	311	350	0	0	93	30	58
PD13618a	138	256	0	0	22	76	23	6	68	213	26	1	0	21	16
PD13619a	0	376	281	123	174	0	65	13	94	180	33	100	57	34	58
PD13620a	68	251	296	317	27	0	446	0	189	92	0	39	35	65	47
PD13622a	79	62	647	217	231	0	114	242	183	411	99	0	31	25	44
PD13623a	0	0	1303	0	226	0	359	117	837	25	0	0	95	34	68
PD13625a	14	190	497	199	363	25	38	73	198	272	43	0	84	27	77
PD13626a	0	304	378	155	239	0	27	0	146	271	1	33	121	91	34
PD13627a	0	112	346	71	165	248	32	5	73	0	59	9	24	23	13
PD13629a	11	355	38	110	0	86	85	0	98	200	93	34	0	0	13
PD13630a	151	155	243	18	56	13	283	37	218	191	0	0	6	42	73
PD13631a	42	198	188	95	35	131	21	46	131	268	69	7	15	67	11
PD13752a	152	57	64	53	14	223	68	3	34	13	37	3	0	34	0
PD13753a	0	351	144	12	15	0	173	51	221	408	210	0	0	0	2
PD13754a	115	129	217	69	166	179	10	0	0	14	0	15	0	35	26
PD13755a	165	133	173	35	0	118	86	0	26	0	50	0	3	18	0
PD13756a	32	370	17	74	0	19	73	0	140	307	82	0	0	26	28
PD13757a	20	216	431	16	0	0	221	127	283	306	231	0	0	0	6
PD13758a	53	332	359	43	0	9	309	0	35	0	23	0	0	36	3
PD13760a	19	108	247	129	60	281	0	0	0	6	31	0	49	49	11
PD13761a	0	39	328	0	225	338	18	0	0	0	0	49	0	33	5
PD13762a	0	284	255	185	0	0	289	0	355	302	125	3	0	0	16
PD13763a	0	297	386	135	47	0	409	33	240	234	52	9	0	40	6
PD13764a	186	0	625	25	391	0	44	547	96	59	6	0	118	30	114
PD13765a	256	81	64	0	14	73	95	68	23	11	26	0	99	0	0
PD13766a	31	282	274	0	0	33	267	9	257	221	59	0	0	3	23
PD13767a	0	312	284	136	184	0	3	0	180	425	19	75	35	92	40
PD13768a	10	187	689	48	472	0	1	115	0	349	0	116	105	171	56
PD13770a	0	26	612	0	304	172	0	225	7	312	71	0	34	103	40
PD13771a	40	233	443	144	6	0	265	11	156	228	93	54	30	39	25
PD14432a	123	354	20	28	0	0	108	0	60	92	65	31	0	16	3
PD14433a	367	39	61	0	17	0	35	45	9	6	15	0	0	81	0
PD14435a	6	215	477	290	494	9	2	166	158	261	0	0	66	122	76
PD14437a	88	76	843	0	492	0	33	405	0	175	23	0	66	2	44
PD14439a	126	322	0	37	0	28	100	0	91	88	36	0	28	0	19
PD14441a	168	228	45	49	0	37	75	0	100	113	69	0	13	0	2
PD14442a	132	261	0	0	0	82	39	2	154	93	46	26	0	0	13
PD14450a	190	249	60	0	10	0	119	25	121	102	23	5	0	45	0
PD14453a	48	122	464	255	381	56	105	226	134	209	97	0	42	125	21
PD14454a	38	312	65	3	3	65	127	84	241	208	27	0	12	80	7
PD14456a	132	291	51	0	0	0	175	0	166	170	20	0	0	68	12
PD14457a	46	138	289	45	234	137	53	129	63	354	24	0	47	27	51
PD14458a	58	268	0	57	73	138	13	0	90	271	0	23	53	47	29
PD14459a	204	192	21	15	0	65	145	19	42	66	10	14	0	34	0
PD14460a	291	105	57	25	13	32	100	34	38	14	0	0	17	72	7
PD14461a	336	75	78	0	0	18	67	25	0	0	9	0	2	27	19
PD14462a	103	316	0	0	9	0	63	0	213	270	126	5	1	32	5
PD14465a	200	129	159	56	0	14	169	42	145	125	0	0	0	83	97
PD14467a	130	302	68	0	0	20	193	0	94	128	0	25	0	54	0
PD14468a	189	223	0	19	0	63	76	0	63	42	20	8	14	12	2
PD14471a	20	245	189	237	104	103	64	0	170	196	14	0	63	47	51
PD14472a	134	315	0	0	0	25	102	0	111	51	55	71	0	0	2
PD14473a	184	258	18	25	0	11	112	29	113	118	42	2	23	22	0
PD17973a	7	405	255	148	0	0	330	0	113	83	25	12	0	16	7
PD17981a	31	218	637	198	339	0	41	92	0	237	0	7	35	99	42
PD17991a	87	329	18	35	0	53	118	0	76	120	26	40	0	3	3
PD17994a	103	249	60	9	0	69	58	0	254	160	81	0	0	0	15
PD18017a	127	216	172	0	0	70	193	15	131	158	0	0	0	0	1
PD18020a	61	24	788	152	215	50	144	66	140	158	120	0	39	59	62
PD18022a	179	0	332	0	244	139	0	246	78	47	42	0	7	26	11
PD18024a	48	0	923	21	262	26	179	94	229	211	114	0	44	30	75
PD18031a	42	0	159	0	180	364	0	113	45	20	6	0	0	0	22
PD18037a	27	133	603	11	285	67	72	195	72	257	50	0	29	14	77
PD18045a	183	7	498	14	291	42	53	396	48	5	106	0	124	8	109
PD18046a	56	165	171	34	52	169	36	64	107	161	31	12	5	41	53
PD18047a	100	217	110	16	139	101	0	69	67	169	0	4	93	18	47
PD18048a	0	185	315	14	245	132	59	93	107	209	22	0	19	28	104
PD18049a	134	57	60	61	53	262	0	0	26	6	27	0	33	5	8
PD18050a	138	43	387	101	279	51	0	159	89	266	115	0	183	0	34
PD18100a	189	241	0	0	0	23	41	0	155	75	43	17	0	14	0
PD18101a	62	298	0	0	0	92	63	0	138	193	86	0	0	0	12
PD18116a	85	61	895	0	0	0	530	0	162	0	52	0	0	0	1
PD18149a	77	256	190	0	6	0	116	58	255	294	112	0	0	0	34
PD18188a	171	235	0	0	0	39	50	34	141	129	20	0	35	0	30
PD18189a	53	179	153	30	110	175	27	35	130	157	41	7	31	19	38
PD18247a	74	301	0	6	0	93	35	0	214	77	68	23	0	0	16
PD18251a	67	233	300	91	268	14	55	115	158	194	32	0	68	60	71
PD18257a	159	245	103	0	0	7	127	26	171	164	12	0	21	15	15
PD18258a	162	269	0	8	0	51	99	0	112	53	9	13	1	0	9
PD18259a	0	184	148	0	0	231	168	0	139	108	29	48	0	19	12
PD18264a	191	228	23	0	0	34	84	12	182	159	3	0	11	1	0
PD18269a	194	254	0	0	0	23	56	0	147	34	43	49	0	2	0
PD18728a	184	201	0	0	0	54	14	0	177	101	81	5	0	0	1
PD18730a	375	54	7	0	0	32	23	0	11	0	17	0	0	7	0
PD18733a	202	219	7	43	0	30	125	43	43	76	26	0	0	27	37
PD18734a	137	183	118	46	128	59	9	373	58	107	15	0	10	44	197
PD18748a	115	306	0	29	0	69	134	33	82	46	39	40	9	0	20
PD18749a	80	279	35	17	176	122	0	0	0	67	0	69	32	62	9
PD18751a	155	295	10	43	36	0	181	48	65	117	18	26	22	61	14
PD18754a	126	288	0	1	0	64	107	0	112	97	13	42	1	37	4
PD18756a	212	201	0	0	0	47	27	0	84	71	58	11	0	0	0
PD18768a	249	146	17	69	20	83	57	1	3	29	8	29	5	12	3
PD18769a	87	312	30	5	0	67	84	0	224	75	53	15	0	0	4
PD18771a	153	297	7	19	0	27	110	0	53	54	29	47	0	0	6
PD18775a	61	400	57	0	0	0	170	0	164	98	23	55	0	0	24
PD18776a	87	238	93	55	0	96	20	0	138	121	99	0	0	0	21
PD22036a	366	50	0	0	0	43	17	22	24	30	0	0	0	6	0
PD22251a	290	92	63	41	6	50	87	0	2	20	52	0	14	0	2
PD22355a	0	173	387	154	6	160	262	0	74	11	49	39	26	41	0
PD22357a	198	0	256	45	144	126	0	289	41	60	63	0	95	0	68
PD22358a	4	52	79	0	142	371	0	71	87	0	46	0	0	43	6
PD22359a	241	71	64	0	4	133	98	20	32	14	0	0	46	0	0
PD22360a	0	53	702	0	281	165	2	57	88	82	114	0	28	25	19
PD22361a	245	92	153	73	42	67	67	59	40	0	48	0	0	0	39
PD22362a	229	0	343	0	51	37	140	146	177	65	0	0	101	24	58
PD22363a	0	44	373	12	233	302	11	13	0	0	71	33	12	35	37
PD22364a	151	153	175	110	192	110	23	0	0	16	0	37	0	19	33
PD22365a	158	86	65	0	129	180	0	106	38	46	38	0	15	14	21
PD22366a	0	2	742	121	310	181	73	46	104	55	106	0	46	30	40
PD23550a	286	3	179	5	248	77	0	388	11	29	0	0	128	0	13
PD23554a	0	55	506	0	246	247	27	86	17	27	132	0	0	0	18
PD23558a	0	231	595	132	404	75	26	11	48	11	21	72	0	38	49
PD23559a	45	92	234	19	14	262	155	0	81	17	47	11	0	20	12
PD23560a	204	35	209	0	37	131	54	43	70	25	88	0	33	0	17
PD23561a	385	7	19	0	0	0	45	57	21	4	8	0	142	0	0
PD23562a	0	172	312	98	212	208	48	29	57	39	83	7	0	14	27
PD23563a	73	0	873	212	190	0	473	158	330	34	10	0	72	110	71
PD23564a	375	24	2	0	0	55	39	0	3	10	0	2	15	4	3
PD23565a	0	35	222	106	172	330	27	171	124	28	42	0	24	61	17
PD23566a	0	104	526	34	273	184	33	52	96	48	91	0	20	55	22
PD23567a	0	100	292	28	8	277	275	2	52	12	25	16	11	66	9
PD23569a	245	91	104	36	0	85	22	0	48	1	69	0	0	9	4
PD23570a	315	67	125	0	0	25	125	0	3	0	27	0	0	0	0
PD23574a	0	123	540	154	312	161	82	0	66	54	63	0	0	0	68
PD23577a	0	50	350	93	0	305	140	0	49	10	93	0	2	2	29
PD23578a	16	136	482	43	69	180	166	0	87	9	91	0	0	0	20
PD23579a	215	45	19	0	100	206	0	0	0	28	0	12	3	3	6
PD24182a	0	0	420	0	294	294	0	83	81	98	94	0	0	5	29
PD24186a	0	51	192	0	267	327	0	72	149	5	53	0	6	33	11
PD24189a	317	116	0	39	0	36	8	0	5	7	21	4	0	12	2
PD24190a	164	88	301	115	314	101	0	214	35	0	34	0	18	86	19
PD24191a	0	76	283	0	166	302	20	37	51	0	77	0	20	18	23
PD24192a	0	163	448	87	47	169	203	0	40	5	41	57	36	16	37
PD24193a	106	333	0	61	31	35	83	6	110	55	65	0	4	0	14
PD24194a	26	248	428	116	51	0	227	85	216	138	94	0	101	0	27
PD24195a	174	123	9	0	78	193	0	22	5	20	1	4	4	19	9
PD24196a	151	8	298	49	258	183	0	166	16	70	55	0	1	9	24
PD24197a	0	62	454	57	94	238	256	6	91	0	75	0	28	59	11
PD24199a	70	53	380	8	143	197	29	180	40	45	56	0	45	61	49
PD24200a	297	27	3	44	0	119	11	0	0	3	45	0	0	0	1
PD24201a	105	0	915	187	381	0	212	135	162	1	85	0	86	0	69
PD24202a	0	231	330	206	43	143	271	1	36	0	55	0	15	32	26
PD24204a	320	87	0	13	0	49	0	0	29	14	45	0	0	0	1
PD24205a	0	89	129	38	2	347	128	0	6	0	72	40	20	0	8
PD24206a	0	0	336	1281	1714	0	593	1580	554	40	0	117	292	85	202
PD24207a	280	0	317	154	120	0	229	88	146	29	34	0	14	0	141
PD24208a	103	251	0	109	67	110	47	0	125	39	12	0	5	50	15
PD24209a	164	127	61	0	0	158	143	44	29	11	0	4	84	0	0
PD24212a	0	131	341	140	318	227	39	187	0	1	43	0	29	59	41
PD24214a	62	122	169	0	163	224	21	268	46	0	15	0	92	0	71
PD24215a	0	136	334	0	299	255	2	58	15	19	0	27	25	23	28
PD24216a	91	225	18	120	0	178	88	0	17	11	52	0	0	0	0
PD24217a	244	106	185	0	13	4	118	229	145	40	15	0	111	0	19
PD24218a	130	194	116	174	92	74	93	15	161	61	71	27	18	26	8
PD24220a	157	0	248	81	178	144	19	428	18	4	0	0	161	0	211
PD24221a	53	163	82	32	105	238	0	11	130	29	4	0	32	41	18
PD24223a	319	31	21	11	34	104	0	0	1	23	14	0	2	6	7
PD24224a	139	37	95	0	189	243	0	99	11	50	19	0	0	39	8
PD24225a	281	37	44	0	71	104	0	56	56	53	11	0	64	0	15
PD24302a	211	18	72	69	15	197	16	0	28	7	57	3	0	0	6
PD24303a	0	0	272	0	198	351	0	65	78	72	68	0	0	22	2
PD24304a	0	53	163	0	216	342	0	59	123	34	50	0	0	3	10
PD24306a	0	103	189	0	221	287	0	3	125	57	55	0	0	7	24
PD24307a	320	73	37	45	25	33	30	0	12	23	35	0	0	33	0
PD24308a	146	0	896	0	630	0	0	469	17	54	7	0	0	0	122
PD24314a	72	72	138	66	68	280	18	139	72	0	46	0	14	64	22
PD24318a	138	134	246	19	183	103	0	158	97	26	15	0	73	25	15
PD24320a	265	20	83	56	9	140	120	2	56	0	21	0	5	0	2
PD24322a	165	171	153	61	15	76	118	32	17	0	45	0	68	0	8
PD24325a	0	140	356	259	304	194	50	78	128	23	1	0	32	32	46
PD24326a	54	209	102	32	170	186	1	76	116	0	47	45	27	27	10
PD24327a	127	0	168	223	205	234	0	432	29	0	70	0	79	69	5
PD24329a	256	0	246	144	206	118	0	42	0	31	2	0	17	0	47
PD24332a	193	81	117	5	12	117	62	90	70	0	65	0	117	0	2
PD24333a	31	268	310	73	268	111	7	0	0	0	15	73	53	49	15
PD24335a	248	0	482	161	371	0	108	411	27	7	44	0	97	0	72
PD24336a	39	280	64	14	8	163	109	0	73	28	63	20	0	0	5
PD24337a	0	301	485	335	75	0	290	0	104	23	107	0	25	4	28
PD3851a	123	86	128	227	29	186	79	32	77	104	80	60	17	8	10
PD3890a	33	27	588	0	0	0	404	132	388	771	0	49	40	58	34
PD3904a	22	249	308	30	39	0	349	0	215	426	74	56	2	31	104
PD3905a	47	36	741	338	400	62	0	39	208	74	73	0	80	101	33
PD3945a	0	166	543	0	365	73	0	453	32	213	56	0	0	136	17
PD3989a	33	265	48	42	106	129	0	65	78	375	0	9	22	80	41
PD4005a	2	102	181	0	0	328	146	0	22	38	51	0	0	12	12
PD4006a	0	62	602	36	139	169	166	60	142	89	58	2	80	31	50
PD4069a	80	371	51	55	0	0	177	0	85	118	58	83	6	10	0
PD4072a	47	117	298	169	0	202	125	0	10	0	115	0	0	0	0
PD4076a	39	309	136	82	2	123	165	0	15	0	42	0	0	9	11
PD4085a	0	321	329	74	179	0	145	0	114	342	83	171	1	16	19
PD4086a	37	219	289	39	161	26	16	127	203	410	139	0	0	69	36
PD4088a	78	205	363	63	25	0	360	52	181	217	26	13	168	0	13
PD4103a	35	0	789	30	337	155	0	314	11	45	68	0	48	98	60
PD4107a	0	114	525	116	263	103	94	0	171	295	64	101	15	81	21
PD4109a	84	162	262	42	149	149	55	47	37	67	4	0	15	26	51
PD4115a	0	219	278	0	267	85	0	62	151	338	93	46	25	32	65
PD4116a	0	46	486	0	243	160	113	66	271	254	76	46	79	59	41
PD4192a	0	44	422	0	56	248	242	43	136	97	39	0	34	2	29
PD4194a	54	156	410	35	0	127	237	0	34	20	88	0	27	0	0
PD4198a	88	14	626	13	227	0	59	406	168	404	185	0	209	0	51
PD4199a	6	384	138	0	6	31	289	54	156	172	0	53	51	15	36
PD4225a	23	380	176	86	0	0	254	0	192	150	61	80	0	4	21
PD4248a	54	103	519	115	230	0	140	216	222	365	136	0	57	110	41
PD4252a	0	222	300	0	313	0	77	161	260	510	100	0	53	127	21
PD4255a	0	27	632	64	132	184	159	90	108	48	114	0	25	59	58
PD4261a	33	384	94	21	0	0	149	0	126	245	115	79	0	18	11
PD4264a	70	331	41	200	25	10	137	19	137	238	85	0	32	32	51
PD4266a	87	372	13	0	0	0	102	0	114	156	80	31	0	2	1
PD4267a	14	305	53	0	115	112	0	10	126	336	0	30	24	62	36
PD4315a	111	81	140	145	82	155	150	327	118	7	26	0	56	101	32
PD4604a	4	9	683	65	152	128	126	105	137	378	143	0	54	43	38
PD4605a	237	42	180	51	77	97	149	76	37	25	26	0	0	49	20
PD4606a	126	279	170	18	0	25	321	0	2	0	0	58	43	0	0
PD4607a	0	348	67	81	16	44	161	12	211	285	141	0	0	28	22
PD4613a	158	144	97	60	0	119	103	0	38	12	52	17	31	0	5
PD4826a	23	126	340	210	60	86	274	143	197	309	79	0	135	0	64
PD4833a	0	105	363	0	210	128	0	113	290	370	93	0	23	69	30
PD4836a	1	358	237	0	0	0	245	25	293	311	0	67	46	0	11
PD4841a	0	0	1390	713	178	0	272	0	156	18	297	0	0	11	39
PD4844a	0	116	335	78	35	259	175	0	31	0	87	8	7	6	11
PD4845a	201	0	108	0	52	193	0	63	55	2	59	0	0	0	17
PD4847a	0	133	252	161	196	236	8	78	121	40	46	0	21	78	19
PD4872a	0	318	258	8	6	21	223	69	287	227	67	50	25	27	26
PD4874a	7	0	443	0	242	287	36	123	90	16	74	0	76	9	19
PD4875a	23	99	473	0	196	69	23	166	158	500	144	0	28	87	37
PD4876a	0	246	261	0	19	84	209	0	173	331	72	50	14	32	19
PD4951a	9	364	129	18	0	52	144	0	150	181	70	38	17	14	24
PD4952a	16	0	784	151	391	93	124	124	167	302	81	0	74	58	40
PD4953a	0	224	311	0	27	103	224	33	188	263	50	50	16	13	20
PD4954a	0	354	245	0	0	0	206	0	185	236	83	78	0	17	20
PD4955a	0	327	208	0	0	0	103	214	182	423	183	0	0	10	31
PD4956a	0	294	376	94	10	0	446	0	150	262	0	65	15	34	51
PD4957a	71	253	129	0	0	56	111	11	156	241	68	8	12	46	50
PD4958a	0	83	192	0	3	338	201	0	0	0	45	14	0	7	10
PD4959a	0	315	268	25	30	0	238	21	187	445	83	0	2	30	32
PD4962a	33	175	621	237	434	60	54	125	1	21	31	0	143	30	26
PD4965a	29	271	188	128	13	34	101	0	171	317	160	0	0	20	55
PD4967a	0	265	483	20	0	0	468	15	231	262	80	48	3	0	5
PD4968a	8	140	397	48	217	98	16	189	132	451	92	0	113	15	44
PD4969a	49	371	26	0	0	28	93	16	209	193	108	16	0	6	5
PD4970a	15	291	229	199	44	0	137	0	145	392	204	45	3	36	0
PD4971a	150	0	648	255	349	12	114	2	109	238	48	0	78	152	14
PD4972a	0	399	81	0	1	0	130	0	180	346	155	78	0	0	3
PD4975a	0	14	383	0	226	321	16	12	72	0	97	0	0	14	27
PD4976a	30	205	412	243	206	5	49	56	144	344	116	70	25	104	91
PD4977a	45	354	35	0	0	24	84	0	232	241	84	27	0	0	17
PD4978a	87	9	608	188	348	0	30	537	203	393	0	0	65	125	219
PD4980a	55	287	169	67	0	32	313	7	176	233	0	33	28	88	0
PD4981a	0	446	0	0	6	0	19	1	198	343	158	6	0	0	11
PD4982a	129	311	0	0	22	17	76	0	49	190	78	32	0	0	1
PD4983a	0	421	38	34	0	0	112	0	181	259	153	65	0	0	0
PD4985a	36	346	40	99	0	36	185	0	135	209	127	103	0	3	5
PD4986a	0	421	61	111	0	0	257	0	135	275	68	142	0	9	0
PD5925a	0	82	197	0	149	325	0	6	97	20	65	0	12	22	5
PD5928a	54	281	207	106	46	0	190	72	219	267	74	0	137	0	13
PD5930a	0	108	378	31	46	195	42	83	183	149	119	13	7	28	32
PD5932a	0	253	479	131	8	0	331	4	249	237	65	82	55	0	34
PD5934a	0	187	483	170	260	138	38	0	64	22	52	0	9	48	31
PD5935a	0	143	467	124	256	160	24	3	203	11	49	0	5	64	34
PD5936a	44	333	23	149	0	92	126	0	62	67	99	51	0	0	0
PD5937a	2	372	31	0	0	0	52	10	392	345	168	15	0	0	20
PD5942a	49	100	192	103	195	275	19	176	0	27	0	28	20	32	27
PD5944a	83	94	67	0	183	290	0	0	0	28	0	11	0	17	7
PD5945a	0	0	426	101	75	289	183	0	124	52	89	0	0	38	18
PD5946a	328	0	0	50	52	24	0	519	153	79	79	0	167	30	0
PD5947a	298	19	114	85	56	54	80	121	0	28	15	0	157	0	8
PD5948a	0	22	544	133	261	237	31	73	104	47	128	0	45	28	20
PD5950a	137	88	374	55	171	109	100	15	7	6	84	0	36	11	22
PD5951a	72	174	275	56	34	0	72	105	267	458	108	0	16	63	65
PD5953a	0	398	71	27	0	0	204	0	240	259	81	64	0	0	9
PD5956a	0	272	258	352	9	0	298	11	200	352	173	0	22	21	30
PD5959a	44	60	565	51	348	0	54	391	131	647	108	0	148	126	67
PD5960a	0	243	321	23	0	0	182	37	402	497	127	40	0	18	31
PD5961a	0	248	247	0	182	10	0	181	239	537	96	0	56	128	32
PD5964a	0	332	86	2	0	0	108	87	539	343	141	10	16	37	0
PD6016a2	31	378	7	22	0	0	46	3	279	324	160	25	0	0	13
PD6041a	282	0	43	0	65	168	3	0	0	3	0	7	4	11	2
PD6042a	18	149	381	0	0	138	124	79	235	196	99	5	26	0	26
PD6043a	0	316	133	76	125	61	65	52	288	240	70	26	40	28	6
PD6044a	74	310	82	0	20	0	129	141	121	309	114	0	0	45	33
PD6045a	0	404	35	0	0	0	112	44	186	412	102	0	0	70	5
PD6046a	27	195	142	358	180	55	157	154	226	448	97	18	86	71	17
PD6047a	55	138	435	162	207	132	21	67	79	24	103	0	0	72	9
PD6048a	141	153	273	258	129	0	227	185	215	61	36	40	167	7	39
PD6404a	8	168	556	0	50	9	5	333	122	488	154	0	0	96	37
PD6405a	107	0	609	5	271	0	37	391	136	484	61	0	128	156	69
PD6406a	0	34	349	0	217	322	0	36	62	11	64	0	0	9	21
PD6409a	0	49	396	24	123	283	75	26	85	4	68	0	48	0	41
PD6410a	0	45	213	0	9	361	155	17	48	0	69	0	0	0	11
PD6411a	0	0	495	49	81	297	163	31	101	0	97	14	12	5	11
PD6412a	0	413	142	137	10	55	338	33	116	0	0	6	8	51	18
PD6413a	0	253	344	0	6	65	217	49	170	259	34	22	12	41	39
PD6414a	21	237	693	31	0	0	524	9	216	0	0	90	0	22	3
PD6415a	48	0	968	239	200	0	403	85	336	41	64	0	37	47	68
PD6416a	95	165	433	182	0	63	187	0	51	0	126	0	0	24	0
PD6417a	78	170	193	218	31	118	173	27	166	143	58	0	51	0	14
PD6418a	237	133	0	29	0	97	69	0	19	11	27	18	0	0	2
PD6422a	109	0	460	195	273	137	22	226	89	53	133	0	56	0	69
PD6466b	253	95	76	0	0	96	139	0	31	7	0	2	0	11	0
PD6684a	0	58	485	52	265	133	61	103	123	457	117	0	0	64	64
PD6711a2	247	30	25	7	0	173	45	0	0	0	33	3	0	12	0
PD6719a	9	293	262	18	31	1	268	54	315	315	46	23	79	0	40
PD6720a	30	328	151	43	27	0	119	0	157	362	152	18	0	22	18
PD6721a	115	308	56	166	19	46	164	0	5	0	0	18	6	65	11
PD6722a	0	347	183	0	0	0	256	106	217	452	0	0	0	26	9
PD6727b	85	163	353	289	459	82	31	134	59	57	0	0	0	0	98
PD6728b	0	311	397	153	0	0	569	0	202	82	0	289	0	39	83
PD6729a2	9	220	298	4	153	32	28	254	301	425	89	0	29	76	46
