Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N	SBS80O	SBS80P	SBS80Q	SBS80R	SBS80S	SBS80T	SBS80U	SBS80V	SBS80W	SBS80X	SBS80Y	SBS80Z	SBS80AA	SBS80AB	SBS80AC
PD11380a	31	100	303	22	7	67	0	199	28	51	47	11	70	30	8	75	68	31	5	5	4	7	6	1	12	6	7	0	14
PD11381a	0	36	373	4	27	37	0	350	39	53	81	13	133	11	0	83	122	7	7	12	8	23	11	0	7	4	6	0	3
PD11383a	278	129	22	0	0	11	0	0	0	4	8	0	30	1	13	10	0	0	1	1	2	2	0	0	0	0	1	0	0
PD11384a	19	183	151	15	4	20	53	175	18	18	11	46	61	32	3	77	68	22	3	8	9	8	1	8	3	10	0	2	4
PD11385a	0	0	149	16	394	21	47	336	269	22	10	298	14	101	39	118	139	51	47	27	58	2	39	0	16	24	20	57	40
PD11386a	57	0	343	0	68	60	20	238	39	83	56	0	97	8	26	79	142	31	5	16	6	6	14	0	4	6	0	3	16
PD11388a	44	0	327	0	75	112	15	264	109	5	0	332	14	21	21	0	104	22	43	25	75	24	14	0	19	18	26	14	36
PD11389a	60	106	302	0	0	23	0	153	28	24	26	10	71	9	0	23	66	19	1	9	0	10	0	1	6	3	0	0	2
PD11391a	0	137	20	306	12	47	46	196	0	120	162	34	76	21	173	508	0	31	24	6	16	23	7	45	9	19	22	0	25
PD11393a	0	110	86	188	187	107	67	307	304	0	2	268	5	12	144	41	0	48	19	28	44	14	4	24	26	77	0	16	17
PD11394a	36	23	338	1	1	51	30	293	50	47	50	56	105	4	19	77	107	9	32	19	0	9	10	0	10	19	1	0	0
PD11395a	0	123	274	0	73	113	0	203	10	93	51	0	39	94	0	61	99	9	11	27	12	4	19	0	30	7	10	1	5
PD11396a	0	0	340	0	62	106	1	500	74	77	41	184	5	147	17	35	99	27	14	30	47	49	37	1	22	22	28	12	18
PD11397a	9	22	265	166	175	154	0	402	164	69	96	126	41	100	36	0	57	38	39	37	30	26	25	0	13	42	50	20	35
PD11398a	8	76	287	150	212	120	18	90	79	40	64	17	51	126	25	0	0	17	11	25	15	27	5	34	19	7	9	13	13
PD11399a	16	104	274	5	0	68	0	311	26	59	46	107	74	26	14	60	64	11	26	2	0	24	5	14	5	28	0	5	0
PD11402a	0	110	302	55	0	14	0	298	21	49	43	24	96	13	4	87	79	6	7	15	8	2	2	0	4	19	7	0	6
PD11462a	6	0	329	0	78	168	4	361	90	57	41	146	17	134	67	83	131	45	21	38	42	12	31	0	13	8	24	10	39
PD11464a	0	45	351	118	8	77	0	242	27	58	41	77	108	28	23	161	118	35	10	9	1	9	4	15	4	5	3	1	50
PD11465a	14	0	309	56	42	133	33	362	143	56	35	212	17	112	23	38	119	48	6	31	14	23	18	34	24	28	38	3	70
PD11740a	22	211	181	26	8	24	0	166	9	19	20	12	65	17	0	60	32	5	4	3	0	16	2	0	2	7	9	4	2
PD11741a	198	139	29	0	0	27	56	32	16	0	0	33	7	28	15	7	0	1	13	9	0	1	2	9	1	8	5	4	4
PD11742a	0	0	290	164	229	87	75	164	28	174	55	0	87	72	44	64	123	15	29	39	12	14	12	5	17	15	2	29	3
PD11743a	0	32	299	85	97	72	0	363	23	114	81	31	85	54	39	165	93	27	4	12	3	35	20	29	8	15	13	10	18
PD11744a	0	60	409	0	0	70	0	145	14	34	22	0	95	11	0	121	123	11	7	3	4	10	2	0	5	10	3	0	1
PD11745a	7	78	121	63	229	86	1	440	98	51	28	90	36	116	81	191	98	51	38	33	2	42	33	0	25	26	1	30	12
PD11748a	0	0	212	110	378	2	15	245	30	217	68	9	46	66	94	241	112	36	12	15	29	21	9	9	22	34	32	12	16
PD11750a	42	13	89	0	99	127	264	127	91	0	0	34	23	35	64	37	0	16	27	7	12	18	3	0	14	1	28	2	10
PD11751a	0	0	93	86	386	99	258	8	86	41	7	0	59	114	91	16	0	20	17	13	41	26	6	15	13	7	16	3	5
PD11752a	3	278	4	96	167	146	28	115	35	26	0	71	66	76	28	21	0	3	10	8	0	0	102	0	11	7	8	0	6
PD11753a	17	36	356	0	1	203	0	335	106	40	73	58	4	69	11	0	48	12	19	25	76	12	19	13	13	29	36	17	9
PD11755a	0	8	154	291	560	98	59	126	6	220	4	0	86	113	91	76	0	32	22	26	25	25	10	22	22	24	32	2	4
PD11756a	17	112	312	20	11	44	0	87	18	46	36	0	78	2	1	148	98	10	9	0	0	9	14	4	5	3	0	0	8
PD11757a	33	27	162	103	281	129	143	66	36	26	3	0	58	133	57	16	0	19	10	18	16	18	10	16	26	17	16	2	9
PD11760a	21	37	326	0	29	90	0	258	25	81	44	16	68	35	36	198	129	25	34	8	0	13	8	0	9	24	0	7	7
PD11761a	153	170	0	0	61	67	52	101	11	4	0	116	34	35	38	0	0	43	3	3	3	3	0	6	2	15	6	0	9
PD11762a	23	79	269	0	0	67	8	238	3	28	43	15	87	17	7	230	92	11	25	14	7	10	14	7	0	5	0	0	4
PD11765a	0	0	281	58	55	97	0	296	28	40	34	49	158	0	27	457	220	17	14	18	0	17	27	0	11	4	16	1	14
PD11766a	0	100	238	88	82	32	4	315	25	148	68	26	62	2	35	120	71	29	14	19	6	34	16	21	5	11	0	0	3
PD11767a	14	23	350	0	2	88	0	240	3	32	67	77	124	11	9	238	91	12	6	14	2	12	7	3	6	12	0	5	16
PD11769a	31	35	383	19	99	99	0	79	30	96	54	0	91	25	17	40	164	18	9	8	2	14	14	0	2	17	12	0	8
PD11816a	69	3	298	0	75	134	27	316	82	34	51	48	27	77	23	0	96	29	16	32	36	3	12	10	13	25	26	14	11
PD11818a	22	209	85	132	16	62	0	344	42	60	47	150	84	9	89	64	0	40	5	12	14	0	9	32	3	4	0	0	60
PD11819a	327	77	0	0	0	0	27	0	0	1	0	4	27	0	16	16	4	2	0	0	0	0	2	0	0	0	0	0	0
PD13162a	15	15	87	0	143	0	203	306	5	61	4	110	24	90	69	162	56	30	15	26	13	7	22	26	18	18	3	10	4
PD13163a	17	0	262	80	289	137	0	238	24	185	71	26	90	62	56	151	168	26	51	7	5	9	38	0	0	22	25	14	41
PD13164a	10	106	292	0	22	151	0	274	55	37	36	127	42	50	12	6	58	28	18	13	17	15	4	0	9	22	29	9	46
PD13165a	0	0	250	376	293	95	0	243	6	197	67	0	114	103	21	191	98	22	28	34	0	19	46	21	16	35	34	0	14
PD13166a	86	208	45	74	75	1	65	66	36	78	12	18	24	6	24	13	0	10	41	2	0	0	5	4	0	1	1	0	15
PD13167a	33	14	264	82	195	233	0	269	73	66	23	178	57	109	102	55	112	75	39	9	36	19	27	2	14	18	10	18	35
PD13168a	0	0	253	82	177	141	0	423	29	105	54	88	132	40	53	222	143	17	34	12	0	33	39	0	6	30	8	0	48
PD13296a	0	0	26	50	425	82	284	63	49	98	0	2	56	105	100	36	16	16	13	32	24	9	19	4	13	23	7	1	6
PD13297a	0	0	316	309	293	45	0	119	28	208	95	0	81	102	28	128	122	27	24	24	40	22	19	0	33	12	14	0	27
PD13298a	28	8	161	69	235	199	0	453	272	17	41	423	55	54	69	67	199	60	25	18	14	51	40	28	35	22	104	26	3
PD13299a	0	0	232	0	212	196	14	408	99	88	105	77	64	125	123	111	137	40	36	33	42	31	46	11	13	10	27	14	8
PD13302a	143	35	123	124	77	44	103	85	101	31	51	101	50	36	42	36	0	30	1	4	5	0	35	0	7	42	7	6	11
PD13304a	317	101	15	0	2	14	2	0	6	4	0	0	13	6	14	0	1	1	1	0	2	1	1	1	1	1	3	3	0
PD13306a	241	134	25	4	18	0	37	0	0	19	9	0	29	4	12	5	0	1	0	0	0	0	3	0	0	1	1	1	1
PD13307a	49	41	271	96	127	39	27	186	41	92	61	8	61	68	50	56	84	30	1	8	0	4	14	9	9	30	15	6	13
PD13310a	51	26	340	0	66	183	0	182	83	63	80	85	43	63	0	0	156	36	13	14	1	17	39	0	12	7	68	5	10
PD13311a	38	16	81	0	67	61	320	78	41	17	0	26	27	46	34	17	0	12	15	17	1	13	10	5	8	1	0	8	3
PD13312a	13	54	411	60	76	45	0	58	9	86	58	0	89	38	0	25	132	12	7	3	17	8	6	0	1	6	10	0	8
PD13416a	41	11	405	0	35	74	0	142	15	59	74	0	99	37	0	99	132	26	2	6	21	7	8	0	3	8	0	3	2
PD13418a	0	0	112	49	453	138	0	354	84	167	70	129	86	95	126	299	209	37	46	16	12	45	39	24	20	27	12	16	7
PD13419a	238	128	49	17	33	1	12	6	1	33	0	0	23	5	13	3	0	1	3	0	0	0	7	0	1	0	0	13	0
PD13420a	24	30	397	32	79	25	0	115	13	97	64	0	81	17	0	87	110	8	4	15	11	5	12	0	3	4	28	0	5
PD13422a	313	63	16	0	8	0	48	0	0	15	5	0	22	6	17	4	0	0	0	0	0	0	0	4	0	1	0	0	1
PD13424a	0	38	318	113	28	189	0	380	128	36	27	163	49	87	43	0	98	15	6	24	12	32	11	58	18	7	32	12	73
PD13425a	48	84	0	173	244	115	117	242	100	45	0	203	56	82	104	32	0	9	18	65	54	35	44	7	3	25	0	0	4
PD13426a	0	102	262	0	0	93	0	380	23	31	0	64	3	119	0	108	138	14	8	18	16	25	32	1	21	20	10	16	14
PD13427a	0	0	369	0	56	134	0	203	3	51	68	0	145	0	0	300	183	12	9	17	0	19	3	0	8	7	0	6	5
PD13428a	93	145	27	62	45	0	163	40	41	25	15	9	25	27	27	21	0	31	5	7	0	9	0	2	2	4	0	0	4
PD13602a	0	0	161	56	193	148	0	670	119	69	59	166	87	121	82	154	189	20	17	56	18	41	54	36	26	33	9	11	9
PD13603a	32	143	33	83	200	61	100	223	134	8	0	138	28	65	47	3	0	25	10	21	20	1	78	23	7	11	4	0	31
PD13604a	0	63	309	35	86	137	0	234	37	99	68	100	31	110	28	75	97	25	5	14	36	19	24	8	18	26	17	8	39
PD13605a	0	0	284	157	193	130	0	378	45	158	80	5	137	29	59	147	197	19	11	10	7	12	36	0	42	14	10	0	43
PD13606a	113	121	0	60	156	74	48	236	72	8	0	173	47	43	84	0	0	4	8	45	0	0	3	52	29	15	6	0	31
PD13607a	0	9	281	46	36	72	0	554	35	99	80	67	101	81	26	205	217	32	35	10	0	36	21	2	22	39	0	22	17
PD13608a	132	108	118	81	89	28	54	26	16	84	14	39	28	18	32	15	0	11	27	8	0	2	0	18	8	11	0	0	13
PD13609a	1	119	96	276	222	112	0	360	34	224	35	30	66	26	142	209	72	20	33	16	2	8	8	7	3	41	79	8	20
PD13618a	42	203	187	0	0	10	0	125	21	24	3	7	29	26	10	65	56	17	9	2	0	2	3	2	3	1	8	10	1
PD13619a	23	4	401	38	175	140	0	103	73	64	86	49	39	110	24	0	47	20	28	39	27	27	10	11	17	6	6	8	13
PD13620a	25	69	236	325	253	80	0	41	12	225	76	0	65	72	25	98	48	12	25	41	9	10	15	0	8	37	9	44	12
PD13622a	10	34	145	196	335	75	0	335	115	77	0	161	69	130	105	156	125	41	27	21	97	19	3	23	32	18	2	20	14
PD13623a	0	0	0	30	817	520	0	319	0	325	0	2	35	231	196	221	0	44	42	47	19	33	42	7	44	27	36	20	7
PD13625a	8	0	251	163	245	230	40	290	136	51	8	47	47	118	83	43	40	9	38	17	44	16	22	19	36	24	11	46	18
PD13626a	0	0	393	50	206	210	0	183	89	55	63	12	27	138	44	0	62	25	14	27	34	17	18	7	11	18	50	21	26
PD13627a	2	13	168	40	181	88	255	15	72	25	8	0	34	78	54	26	0	19	7	7	8	10	9	6	14	4	14	19	4
PD13629a	1	112	302	64	37	17	30	96	7	52	36	0	65	53	0	78	90	12	9	10	0	12	5	0	14	7	1	6	7
PD13630a	45	129	136	120	157	68	0	153	32	145	17	18	40	11	30	152	47	5	41	16	0	1	56	13	9	24	20	0	1
PD13631a	0	109	214	23	81	43	70	177	25	33	42	22	44	92	49	98	80	18	5	7	20	10	10	5	11	19	8	8	1
PD13752a	79	178	34	39	53	23	139	9	9	38	16	0	31	31	17	13	0	24	1	1	0	2	2	2	10	2	0	0	2
PD13753a	2	48	312	71	66	33	0	311	38	78	38	28	122	0	17	185	118	17	9	19	2	7	21	0	16	3	4	9	13
PD13754a	61	153	99	34	161	40	98	8	91	4	7	27	15	46	0	0	0	18	15	5	22	3	12	0	12	6	19	15	4
PD13755a	78	173	103	31	145	13	62	0	2	44	2	4	43	41	7	13	0	14	2	4	0	2	2	5	3	7	2	0	5
PD13756a	0	115	316	28	2	47	0	190	11	53	38	0	67	46	5	72	102	11	16	8	8	3	1	0	9	18	0	2	0
PD13757a	3	13	232	83	268	76	33	255	11	107	18	100	134	34	41	194	100	16	12	12	25	36	13	4	17	10	6	0	4
PD13758a	30	69	285	121	287	20	31	0	8	148	0	0	57	32	0	9	3	26	6	6	9	4	5	4	11	12	8	8	3
PD13760a	42	101	125	51	183	37	162	0	35	6	5	1	22	103	0	0	0	22	6	1	13	13	11	0	7	5	21	0	18
PD13761a	23	63	74	0	225	15	270	0	161	5	15	9	0	38	0	0	0	23	9	18	10	22	3	4	11	15	8	9	5
PD13762a	0	0	325	192	172	88	0	180	1	136	49	0	118	34	10	240	122	19	18	16	25	7	10	0	18	13	10	4	7
PD13763a	0	0	334	226	271	41	0	139	45	185	31	10	88	13	34	198	97	60	12	10	9	17	8	3	20	7	19	3	8
PD13764a	125	62	0	125	301	176	3	304	160	29	0	347	34	72	199	0	0	81	62	0	13	0	7	33	0	16	19	30	43
PD13765a	183	121	33	54	29	4	70	41	15	44	10	26	31	7	50	26	0	6	0	0	10	0	0	0	5	9	0	0	36
PD13766a	0	63	226	73	176	62	64	157	7	129	19	1	75	6	17	178	73	9	15	14	28	12	2	2	20	17	0	8	6
PD13767a	0	0	403	0	130	165	0	252	88	56	85	14	33	147	32	31	123	29	19	31	21	19	16	7	19	19	17	21	8
PD13768a	16	0	252	8	409	189	0	266	207	27	89	164	0	142	50	0	75	40	25	35	126	26	33	0	26	33	33	27	21
PD13770a	0	0	106	0	309	56	174	237	156	0	5	147	23	109	130	83	79	35	21	41	57	29	28	0	17	24	13	17	10
PD13771a	26	7	286	128	310	53	14	121	19	145	70	9	80	95	42	93	95	20	16	16	2	16	20	6	13	21	0	34	10
PD14432a	45	155	262	32	33	24	0	38	9	56	32	0	57	12	13	33	53	18	4	0	2	3	4	2	4	3	2	3	1
PD14433a	254	133	9	16	47	10	6	28	15	18	0	21	26	8	38	4	0	6	0	1	0	0	0	0	0	35	0	0	0
PD14435a	9	9	248	184	257	241	6	267	213	30	44	135	30	122	76	29	33	31	42	31	69	16	59	41	39	35	3	28	15
PD14437a	0	52	83	34	488	70	58	244	258	12	0	292	20	59	128	85	18	27	30	62	14	33	53	13	37	18	13	13	33
PD14439a	51	170	241	46	2	46	0	44	0	56	16	0	49	16	2	36	49	7	11	0	5	5	3	0	1	4	0	0	15
PD14441a	29	227	146	58	44	17	0	80	6	34	2	0	60	14	7	83	44	5	4	0	0	6	5	6	1	1	0	6	14
PD14442a	52	165	175	0	0	10	40	49	5	19	25	2	48	5	16	155	39	7	10	5	0	7	4	0	4	2	0	4	0
PD14450a	56	195	162	20	58	33	0	60	17	57	23	16	48	0	22	86	44	25	2	0	8	1	2	0	3	11	0	0	0
PD14453a	0	37	139	244	231	179	99	278	162	62	33	136	71	95	125	49	36	34	15	49	44	31	15	53	6	53	0	1	8
PD14454a	0	103	253	45	5	61	56	172	13	67	21	38	55	22	38	166	61	16	5	11	3	3	6	3	7	34	0	3	5
PD14456a	25	174	209	33	54	67	0	119	0	89	28	0	56	6	5	85	63	1	9	8	0	1	2	2	5	37	1	5	1
PD14457a	0	120	138	36	136	86	61	323	113	47	22	119	29	70	23	28	50	32	30	26	5	7	6	76	5	14	11	3	21
PD14458a	33	156	237	0	0	65	9	170	30	37	40	11	12	71	9	55	38	11	12	10	20	7	12	0	15	9	31	9	11
PD14459a	18	292	103	36	50	5	0	25	0	72	24	20	35	8	16	35	37	1	1	12	0	4	0	3	1	21	7	1	0
PD14460a	231	87	86	57	37	26	19	20	7	56	8	17	20	18	29	17	0	18	4	2	0	0	26	0	0	15	0	0	5
PD14461a	232	137	45	14	70	0	0	0	2	35	3	22	23	14	21	0	0	7	10	0	0	0	6	0	1	10	2	0	2
PD14462a	52	111	251	0	0	68	0	178	24	29	37	5	89	0	6	134	86	11	6	6	0	7	2	0	0	24	9	0	8
PD14465a	98	133	133	98	117	66	0	78	0	102	4	32	31	41	36	77	50	32	52	0	0	0	9	0	3	25	0	0	2
PD14467a	63	127	245	29	83	9	0	26	15	100	25	0	34	6	10	87	80	11	2	0	2	8	13	0	3	21	14	0	1
PD14468a	86	194	153	18	18	17	4	15	1	41	18	7	35	15	3	45	19	4	3	0	0	4	11	6	1	6	0	0	7
PD14471a	0	104	265	99	140	135	14	109	43	63	51	30	42	115	12	35	56	21	24	13	30	15	16	31	6	10	0	5	19
PD14472a	23	210	214	0	26	44	0	10	0	52	60	0	60	11	0	65	53	7	4	0	4	1	14	2	1	1	3	0	1
PD14473a	52	194	171	34	32	31	0	50	8	58	14	22	49	8	21	73	64	3	0	7	0	5	2	33	5	16	0	0	5
PD17973a	32	32	340	181	205	7	0	41	0	157	30	0	65	42	0	100	43	17	9	19	15	10	7	2	12	13	7	15	0
PD17981a	24	0	256	92	401	75	15	181	179	31	48	107	26	132	41	19	51	24	24	16	60	4	12	40	16	40	25	25	12
PD17991a	0	196	243	15	47	23	0	40	0	67	37	0	44	32	0	42	66	10	3	0	0	2	0	0	5	5	31	0	0
PD17994a	41	127	200	10	46	58	33	74	6	25	1	17	71	14	8	187	83	12	11	9	0	12	2	0	1	7	0	0	3
PD18017a	23	164	146	16	121	2	42	119	2	105	33	9	30	5	16	134	21	5	4	9	21	6	21	4	9	3	9	0	4
PD18020a	0	0	137	137	467	129	103	172	86	92	27	18	69	143	127	68	36	16	35	14	49	15	42	14	20	28	0	31	3
PD18022a	97	90	0	0	154	115	140	196	87	3	0	138	32	29	114	7	0	10	9	0	17	12	5	22	0	24	23	26	1
PD18024a	0	0	51	105	520	155	109	252	92	104	9	24	69	115	152	155	50	34	41	26	46	25	37	2	10	13	45	12	3
PD18031a	11	146	0	0	71	46	234	74	91	0	0	74	10	11	37	34	0	8	16	3	0	14	28	25	5	3	0	0	10
PD18037a	6	0	169	49	287	81	115	294	133	49	22	115	31	83	101	74	25	19	39	10	20	10	33	17	28	13	38	22	9
PD18045a	38	135	11	105	260	134	91	144	140	28	0	254	49	55	181	4	0	18	56	1	3	14	78	9	9	14	7	12	34
PD18046a	48	93	166	0	108	65	90	107	37	29	24	78	35	57	0	45	42	18	28	11	0	4	18	7	3	10	0	25	9
PD18047a	37	164	172	4	53	89	34	144	63	2	20	78	20	46	19	29	32	8	23	16	13	7	9	0	5	11	1	20	31
PD18048a	26	0	209	50	127	103	141	200	114	44	6	42	27	57	83	60	57	33	55	12	10	12	21	9	6	8	12	0	8
PD18049a	111	140	50	20	46	44	148	0	23	4	3	8	21	48	6	0	0	8	4	6	8	5	2	3	4	0	8	0	12
PD18050a	0	148	57	114	147	120	47	359	118	12	42	73	55	96	131	53	0	13	22	22	0	8	42	68	6	19	22	0	51
PD18100a	98	161	171	0	10	47	0	25	0	21	13	0	52	4	2	107	52	15	2	2	0	6	4	0	1	5	0	0	0
PD18101a	0	165	211	5	0	11	54	123	7	27	14	2	67	5	0	134	82	3	11	1	0	3	5	3	2	1	6	0	2
PD18116a	27	44	120	146	708	47	0	24	0	251	0	0	94	53	0	103	0	24	14	21	15	25	11	9	11	18	11	5	5
PD18149a	0	112	217	14	127	49	6	201	33	62	15	37	85	11	26	193	96	6	25	7	4	6	7	3	34	8	11	0	3
PD18188a	45	212	166	0	0	61	0	92	0	37	10	33	40	4	15	68	39	10	18	2	1	0	0	6	4	2	1	1	17
PD18189a	54	82	196	0	72	97	93	111	50	35	23	32	32	65	32	47	42	9	19	24	0	8	13	4	8	8	17	4	8
PD18247a	48	123	224	0	8	48	40	37	0	13	22	0	63	19	0	168	45	9	12	6	0	9	5	1	3	2	0	0	2
PD18251a	0	101	223	91	154	171	14	224	118	44	28	70	42	58	73	47	21	23	37	11	0	14	28	26	32	25	18	13	20
PD18257a	21	194	174	14	74	41	0	117	6	71	19	12	44	11	30	119	44	4	10	16	0	5	4	0	2	18	6	0	9
PD18258a	35	225	179	24	16	22	0	8	0	48	13	0	37	6	11	89	41	5	6	1	0	1	9	1	1	0	6	0	2
PD18259a	38	23	180	22	99	26	198	26	6	84	27	0	40	25	16	116	77	16	9	8	0	13	8	1	8	6	0	9	5
PD18264a	39	212	148	0	27	29	0	78	6	46	9	6	37	0	23	148	63	5	1	7	2	0	9	19	0	5	7	0	2
PD18269a	140	113	188	0	13	41	1	0	0	26	32	0	52	3	3	106	45	9	3	3	0	0	5	0	3	5	6	5	0
PD18728a	78	184	134	0	0	51	14	56	4	6	12	0	64	1	9	118	58	4	4	0	1	0	7	6	2	2	1	0	2
PD18730a	322	64	36	4	6	6	20	0	0	15	0	0	21	5	14	4	0	6	0	0	1	1	0	1	0	0	0	0	0
PD18733a	89	195	137	61	31	10	0	47	5	61	15	40	42	7	10	30	39	6	20	0	0	8	5	0	2	17	1	0	0
PD18734a	122	69	150	46	60	99	36	112	69	15	1	302	25	39	59	0	61	9	97	3	36	6	17	27	0	15	5	4	0
PD18748a	26	194	212	47	31	10	13	0	0	63	31	36	46	11	12	78	46	4	12	4	1	6	21	0	4	2	6	0	6
PD18749a	1	227	204	0	33	81	19	53	80	1	50	4	10	39	8	0	14	25	3	11	17	6	3	13	1	5	23	11	6
PD18751a	59	158	209	68	25	30	0	73	32	90	54	22	47	6	30	34	50	4	9	2	12	0	3	35	2	33	0	0	4
PD18754a	33	185	199	15	7	16	20	57	4	52	45	0	38	12	12	101	37	13	4	6	0	0	12	1	2	11	8	0	2
PD18756a	113	181	129	0	0	25	12	51	4	16	17	0	48	3	4	58	29	3	1	8	0	3	1	0	3	0	0	1	1
PD18768a	220	83	110	42	11	1	39	22	11	36	34	2	20	34	9	10	0	4	1	16	1	3	7	3	4	3	3	1	1
PD18769a	0	190	212	7	43	47	12	39	0	35	22	5	63	10	5	173	49	7	5	6	0	1	7	3	5	6	0	2	2
PD18771a	55	192	195	24	44	5	0	0	0	52	30	0	45	14	0	53	58	1	5	0	0	13	1	0	3	6	4	1	1
PD18775a	0	141	292	28	79	33	0	23	7	76	39	0	60	4	0	133	78	6	16	7	0	0	3	6	5	1	1	5	9
PD18776a	44	129	191	9	67	30	49	86	0	11	28	0	67	43	8	115	36	6	14	5	0	11	3	1	0	2	9	1	3
PD22036a	250	158	12	0	0	0	3	22	4	17	0	26	16	2	6	22	2	7	0	1	0	3	4	0	1	1	1	0	0
PD22251a	151	203	39	46	64	0	13	14	9	43	18	0	39	12	19	5	4	2	2	0	1	0	26	0	1	1	0	0	7
PD22355a	0	0	190	149	241	30	216	11	11	133	65	0	55	84	20	44	0	19	3	18	17	9	16	1	11	14	13	1	11
PD22357a	143	80	0	86	86	81	118	180	58	6	0	200	33	51	86	0	0	11	32	6	3	1	56	0	0	5	7	21	35
PD22358a	12	123	39	0	35	114	270	40	58	0	0	53	30	3	28	0	0	17	6	0	12	10	7	8	5	13	10	6	2
PD22359a	171	128	52	10	56	11	77	4	5	56	12	8	16	12	26	23	0	3	1	1	0	5	4	26	1	1	0	1	13
PD22360a	0	0	112	0	377	112	204	142	126	26	0	7	47	105	120	47	0	27	16	44	9	9	30	0	9	14	15	10	8
PD22361a	132	169	77	62	122	41	15	0	19	40	0	54	38	37	31	7	0	10	21	8	0	26	1	3	4	0	4	3	1
PD22362a	57	174	10	41	225	77	31	124	27	93	0	83	30	32	87	108	0	34	36	0	0	2	1	26	11	22	0	0	40
PD22363a	27	6	103	2	209	82	297	1	111	5	25	1	27	68	71	0	0	19	20	2	28	18	17	7	10	7	13	0	0
PD22364a	87	167	116	68	154	38	37	15	122	10	33	0	17	42	2	0	9	15	20	0	2	18	13	4	5	5	5	14	1
PD22365a	59	199	28	0	31	68	112	105	55	1	0	80	30	0	34	0	0	23	14	0	9	13	2	2	0	4	12	1	14
PD22366a	0	0	79	117	433	167	204	125	120	49	0	28	58	120	96	11	6	32	26	53	23	11	27	2	17	16	25	0	11
PD23550a	196	109	0	63	58	83	37	135	119	0	0	280	4	8	90	0	0	25	8	4	25	0	4	32	0	11	12	24	40
PD23554a	0	0	104	0	254	59	288	86	116	26	11	15	44	65	118	29	0	14	12	20	10	26	27	0	16	6	14	0	1
PD23558a	0	0	238	70	361	146	127	48	180	17	50	46	34	101	41	10	0	23	29	42	42	24	26	4	13	12	7	22	0
PD23559a	27	115	102	35	162	53	179	22	1	86	15	0	38	48	16	21	0	16	8	14	1	10	3	12	19	3	0	2	1
PD23560a	140	108	48	11	131	63	93	57	11	36	1	33	47	36	37	9	0	9	9	0	0	23	1	0	6	5	15	5	12
PD23561a	314	82	0	46	0	22	0	33	1	24	0	31	22	10	46	1	0	1	0	1	0	0	0	0	0	0	0	0	54
PD23562a	0	28	165	73	151	89	239	86	89	26	27	21	47	57	43	21	0	14	16	38	8	1	26	6	7	6	8	12	2
PD23563a	0	0	124	312	545	204	39	151	49	255	58	17	68	116	195	141	0	48	39	23	23	34	16	18	25	39	44	16	7
PD23564a	258	160	0	3	13	0	3	0	0	27	7	0	9	9	16	10	0	2	1	0	0	1	1	4	1	1	2	0	4
PD23565a	0	63	81	95	74	123	266	107	71	31	0	88	25	68	70	21	0	7	8	7	4	20	6	23	64	27	0	6	4
PD23566a	0	0	167	38	269	153	214	105	107	36	0	23	44	94	89	6	0	31	12	18	27	16	20	27	13	10	7	11	1
PD23567a	17	12	121	91	181	16	289	10	11	130	37	0	36	37	22	47	3	22	7	4	0	10	27	14	2	15	7	0	5
PD23569a	140	177	57	8	90	22	34	3	2	13	12	0	45	32	15	26	0	8	4	0	4	0	19	1	0	1	0	0	1
PD23570a	265	66	46	25	116	0	23	0	0	61	2	0	34	0	3	2	0	5	0	0	0	8	0	0	0	1	5	24	1
PD23574a	0	0	162	131	310	107	193	84	141	47	1	0	46	96	59	32	9	20	38	22	18	5	16	8	23	7	30	13	5
PD23577a	6	32	111	75	216	28	278	7	2	77	13	1	49	81	21	23	0	11	16	12	0	11	6	6	13	2	9	14	3
PD23578a	22	46	169	57	323	79	149	27	20	92	0	0	57	76	31	18	0	8	14	25	23	22	10	6	16	3	6	0	0
PD23579a	144	180	19	0	17	7	91	17	61	0	2	8	0	16	2	18	6	3	4	3	6	1	1	9	4	4	0	8	6
PD24182a	14	0	0	0	186	111	342	219	121	8	0	14	41	43	91	36	0	13	23	15	2	8	25	24	32	18	8	2	2
PD24186a	15	56	65	0	80	160	279	91	107	0	0	31	36	9	64	34	0	21	10	10	14	14	12	17	14	10	10	1	6
PD24189a	219	154	65	10	12	2	0	0	2	9	13	0	24	21	10	4	0	3	1	4	3	8	1	0	0	2	0	0	0
PD24190a	74	117	70	119	136	116	98	89	127	2	0	124	29	51	118	0	0	62	12	0	82	10	11	27	1	3	0	6	5
PD24191a	43	24	104	0	149	91	273	35	71	16	5	9	37	44	67	5	0	15	13	5	18	10	7	2	2	8	0	14	6
PD24192a	0	0	186	88	282	18	220	0	39	102	56	0	44	89	30	46	18	17	22	5	10	9	25	0	9	6	3	9	16
PD24193a	0	214	239	69	0	80	0	70	3	50	8	0	58	11	16	16	18	5	8	1	0	5	7	3	10	5	3	3	1
PD24194a	10	26	284	126	239	129	7	214	4	140	63	24	78	90	82	58	0	13	15	20	5	16	10	15	22	11	13	12	31
PD24195a	151	128	80	0	0	27	104	24	33	0	0	19	10	22	12	3	0	6	4	1	11	13	2	2	3	1	1	3	1
