Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N	SBS80O	SBS80P	SBS80Q	SBS80R	SBS80S	SBS80T	SBS80U	SBS80V	SBS80W
f8696c79-b165-92a6-e040-11ac0c4804bf	64	0	275	138	55	88	21	9	9	18	44	0	24	81	35	0	1	2	1	0	58	14	17
f86975a2-78a4-ef8c-e040-11ac0c4809da	0	224	0	324	590	162	0	89	0	223	0	249	83	352	10	84	19	15	38	21	12	36	48
f86ae246-2492-9785-e040-11ac0d4813b0	0	150	160	234	491	290	0	104	0	31	0	165	34	204	11	0	27	58	46	114	53	12	13
f86b6ba2-8f4b-ee53-e040-11ac0d485904	144	145	85	87	78	257	57	8	8	29	39	71	13	74	30	0	62	4	27	9	1	0	47
f86b7e84-7040-c751-e040-11ac0c485675	46	11	151	240	732	249	462	57	24	61	0	253	45	358	103	236	0	26	0	23	156	9	10
f86e2d80-911b-7a19-e040-11ac0d486900	50	97	161	204	445	241	107	31	0	0	0	122	36	200	11	0	121	24	16	17	0	9	97
f8733b80-c622-11e3-bf01-24c6515278c0	201	89	102	98	56	0	61	64	24	79	0	0	34	12	0	3	21	4	2	0	8	5	8
f87348df-7186-4c6b-e040-11ac0c482ba9	0	0	277	31	271	265	185	0	145	88	120	47	47	15	0	265	43	5	0	0	0	0	19
f87cdca1-2c85-49d2-e040-11ac0d485c9d	76	68	223	113	223	45	0	140	7	0	0	39	44	16	0	51	0	13	36	13	2	7	6
f87d7c27-eeef-920e-e040-11ac0d48388d	48	38	115	71	200	349	925	0	359	74	0	246	68	94	0	48	0	79	122	0	311	65	0
f87e94a9-ef37-fcba-e040-11ac0c482332	234	48	106	54	142	80	24	110	0	0	37	30	17	16	0	15	3	1	0	0	9	88	12
f87eb1b5-1712-ca1f-e040-11ac0c483848	149	60	183	21	37	8	11	6	41	78	0	9	30	59	9	0	3	11	6	2	0	0	28
f8809cee-8f81-28f8-e040-11ac0d4873bf	419	11	0	0	0	4	9	5	0	2	0	0	24	0	2	1	0	0	2	0	0	0	0
f89ef95e-6e39-420b-a3c2-ccebcc69ce3b	350	52	38	0	3	0	6	50	2	0	5	0	0	0	3	2	1	3	3	5	0	2	6
f8a165b0-51df-413c-b7c6-c7fc80547db4	373	30	20	30	15	0	5	46	0	0	0	14	28	0	5	1	0	0	1	0	1	3	0
f8d89ae2-2c7d-40ae-8d40-34b93b16efc9	335	17	61	3	4	1	6	9	0	20	0	0	20	0	0	3	1	1	8	6	0	0	0
f8e61a02-654c-c226-e040-11ac0d481b60	392	24	11	9	0	1	7	8	0	5	0	0	25	0	0	3	0	0	2	1	1	0	0
f8e61a02-6e5e-c8e2-e040-11ac0d481b70	397	11	12	2	0	8	8	1	2	9	0	0	22	0	0	1	3	0	3	0	0	0	7
f8e61a02-8c03-ad45-e040-11ac0d481b62	416	0	0	4	0	1	8	1	0	0	0	0	26	0	0	3	0	0	2	0	0	0	0
f8e61a02-8c9e-aaee-e040-11ac0d481b6a	426	0	0	0	0	1	10	2	0	3	0	0	24	0	0	2	0	0	3	0	0	0	0
f8e61a02-8fbe-a9af-e040-11ac0d481b64	416	0	0	0	0	1	9	0	0	0	0	0	25	0	0	1	0	0	3	0	0	0	0
f8e61a02-909d-a906-e040-11ac0d481b6e	405	0	9	3	0	3	7	0	3	0	0	0	27	1	0	1	0	0	5	0	0	0	0
f8e61a02-90ec-96fd-e040-11ac0d481b5e	408	8	0	2	0	1	8	1	0	3	0	0	25	0	0	3	0	0	3	0	0	0	0
f8e61a02-92b1-947e-e040-11ac0d481b68	426	0	0	0	0	1	10	2	0	0	0	0	24	0	0	2	0	0	3	0	0	0	0
f8e61a02-938b-9428-e040-11ac0d481b6c	416	0	0	0	0	1	9	0	0	0	0	0	25	0	0	1	0	0	3	0	0	0	0
f8e61a06-42fa-e42c-e040-11ac0d481b72	423	3	0	0	0	1	10	1	0	0	0	0	24	0	0	2	0	0	4	0	0	0	0
f8efa5ad-3a4d-39d6-e040-11ac0c480132	416	0	0	0	0	1	9	0	0	0	0	0	25	0	0	1	0	0	3	0	0	0	0
f8efc19a-1e4b-e1b0-e040-11ac0c48104e	416	0	0	0	0	1	9	0	0	0	0	0	25	0	0	1	0	0	3	0	0	0	0
f8f0136b-09ec-d079-e040-11ac0c4842e7	416	0	0	0	0	1	9	0	0	0	0	0	25	0	0	1	0	0	3	0	0	0	0
f8f024e5-7096-3047-e040-11ac0d481c0f	427	0	0	0	0	1	10	2	0	5	0	0	22	0	0	1	1	0	3	0	0	0	0
f8f07989-2e2e-30f3-e040-11ac0d484490	417	9	0	2	0	1	9	5	0	0	0	0	24	0	0	4	0	0	3	0	0	0	0
f8f0a423-1a3e-4fcc-e040-11ac0c481cb6	414	1	0	4	1	1	8	1	0	3	0	0	26	0	0	3	0	0	2	0	0	0	0
f8f61e36-b934-9410-e040-11ac0c4804cc	412	3	0	0	0	3	8	0	3	0	0	0	27	1	0	1	0	0	3	0	0	0	0
f8f749b7-547d-49fa-9da2-44eed962b6fd	114	1	252	16	162	115	30	19	60	0	184	0	24	145	8	16	7	15	3	0	2	5	5
f8f7f274-dd98-3bb0-e040-11ac0c483fcd	416	0	0	0	0	1	9	0	0	0	0	0	25	0	0	1	0	0	3	0	0	0	0
f8f9d9b8-abdd-1afb-e040-11ac0d480523	251	0	122	112	54	0	0	100	7	0	0	20	41	0	0	0	0	0	4	40	0	0	0
f8fae6e5-93b5-7233-e040-11ac0c4830e7	416	0	0	0	0	1	9	0	0	0	0	0	25	0	0	1	0	0	3	0	0	0	0
f8fb791c-08b4-b6e1-e040-11ac0d4868f3	414	3	0	0	0	1	9	0	0	0	0	0	24	0	0	2	0	0	3	0	0	0	0
f9012277-55c4-2486-e040-11ac0c48236f	416	0	0	0	0	1	9	0	0	0	0	0	25	0	0	1	0	0	3	0	0	0	0
f901353f-fdeb-5a55-e040-11ac0c482e89	426	0	0	2	0	1	10	4	0	0	0	0	23	0	0	2	0	0	3	0	0	0	0
f901c7f7-891e-8ec1-e040-11ac0c480829	423	3	0	0	0	1	10	1	0	0	0	0	24	0	0	2	0	0	4	0	0	0	0
f9020478-c741-6776-e040-11ac0d481228	416	0	0	0	0	1	9	0	0	0	0	0	25	0	0	1	0	0	3	0	0	0	0
f9031d03-def1-24b4-e040-11ac0c486570	415	0	0	6	0	1	7	0	0	0	0	0	27	0	0	1	0	0	4	0	0	0	0
f9039bd6-8fa6-37cb-e040-11ac0d486d06	423	0	0	1	0	1	10	3	0	4	0	0	25	0	0	1	0	0	5	0	0	0	0
f903cfe2-c082-1bf6-e040-11ac0d4809f7	414	0	0	0	0	3	8	0	3	0	0	0	27	1	0	1	0	1	3	0	0	0	0
f9052bfc-94a0-cb29-e040-11ac0c48284a	356	13	54	0	2	7	12	7	15	0	0	0	27	2	0	3	1	2	2	0	0	1	1
f90a074e-d82f-f6bb-e040-11ac0d487334	426	0	0	0	0	1	10	2	0	0	0	0	24	0	0	2	0	0	3	0	0	0	0
f90b298a-0546-6c36-e040-11ac0c487a0b	424	0	0	0	0	2	11	5	0	0	0	0	23	0	0	2	0	0	3	0	0	0	1
f90cab09-6797-eccb-e040-11ac0d486aa3	416	0	0	0	0	1	9	0	0	0	0	0	25	0	0	1	0	0	3	0	0	0	0
f90d51f8-3bc4-2e66-e040-11ac0d484d19	416	0	0	0	0	1	9	0	0	0	0	0	25	0	0	1	0	0	3	0	0	0	0
f90dbdbf-f8cd-e0d8-e040-11ac0c482576	406	7	4	0	0	2	9	0	11	0	0	0	27	2	0	0	0	0	2	8	1	0	0
f90f8204-4d65-04fa-e040-11ac0c4841bb	418	0	0	0	0	1	9	0	0	0	0	0	23	0	0	1	0	2	3	0	0	0	0
f9101872-d864-c508-e040-11ac0c4818b5	409	14	7	8	0	1	7	11	0	0	0	0	24	0	3	1	0	0	2	0	0	0	0
f9116dda-19f4-9e1b-e040-11ac0c4872b8	416	0	0	0	0	2	10	1	0	0	0	0	25	0	0	1	0	0	3	0	0	0	0
f91661d6-a2b5-fac2-e040-11ac0d4852fd	400	9	8	2	2	1	7	2	0	4	0	0	28	0	1	1	0	0	2	0	0	0	0
f91a9af2-7909-099e-e040-11ac0c484205	416	0	0	0	0	1	9	0	0	0	0	0	25	0	0	1	0	0	3	0	0	0	0
f91ba748-5a05-e738-e040-11ac0c486a08	360	3	60	10	0	3	8	16	5	0	0	0	23	0	3	1	0	0	5	0	0	2	0
f91bde65-233d-2218-e040-11ac0c480a33	409	9	0	2	0	1	8	1	0	4	0	0	26	0	0	1	0	0	3	0	0	0	0
f91d1645-9b68-edbb-e040-11ac0c4854d8	416	0	0	0	0	1	9	0	0	0	0	0	25	0	0	1	0	0	3	0	0	0	0
f91faa2e-ea53-bef4-e040-11ac0d485f5d	393	11	11	0	0	2	9	0	3	2	0	0	25	2	0	1	0	0	3	0	2	0	1
f920200e-f349-3730-e040-11ac0d4825cc	412	1	2	3	0	1	8	1	0	2	0	0	27	0	0	1	0	0	3	0	0	0	0
f920ef57-c942-d2e1-e040-11ac0d481706	426	0	0	0	0	1	10	2	0	0	0	0	24	0	0	2	0	0	3	0	0	0	0
f921b592-fa4d-49f7-b773-81a0e903aaed	235	41	144	33	0	3	8	42	8	6	0	3	25	0	2	1	0	3	3	5	1	0	5
f92268fe-7a92-51e8-e040-11ac0d48733a	392	2	19	0	3	1	10	4	0	1	0	1	26	0	0	1	0	0	3	0	0	1	3
f925f24b-bffd-89ab-e040-11ac0d48682f	381	9	26	5	0	1	8	1	0	7	0	0	28	0	0	1	1	0	2	0	0	0	0
f926087f-0bec-1316-e040-11ac0c480a58	418	0	0	1	0	1	9	0	0	0	0	0	25	0	0	1	0	0	3	0	0	0	0
f92a34fa-014e-4b41-a6d0-3b46b8c8a3ee	310	19	74	45	33	0	1	48	0	21	0	19	27	0	0	3	0	2	0	2	1	12	3
f92a78d1-90ff-70c8-e040-11ac0d485eca	422	0	0	1	0	1	10	5	0	5	0	0	23	0	0	2	0	0	3	0	0	0	2
f92b2c52-ed64-4594-e040-11ac0d48425c	412	2	0	2	0	1	9	0	0	3	0	0	24	0	0	2	0	0	3	0	0	0	1
f92b8fda-350b-17d5-e040-11ac0c480ce8	425	2	0	0	0	2	9	3	0	3	0	0	25	0	0	1	0	0	3	0	0	0	1
f92c8821-daba-3727-e040-11ac0d480224	410	3	0	0	0	3	8	0	3	0	0	0	27	1	0	1	0	0	3	0	0	2	0
f92fde51-6a19-6641-e040-11ac0c484074	416	0	0	0	0	1	9	0	0	0	0	0	25	0	0	1	0	0	3	0	0	0	0
f937fc8b-6fa7-12fd-e040-11ac0d4850f9	416	11	0	0	0	3	9	2	3	5	0	0	26	0	0	1	0	0	3	0	0	0	3
f938b6f4-a457-c624-e040-11ac0c486fad	426	0	0	0	0	1	10	2	0	0	0	0	24	0	0	2	0	0	3	0	0	0	0
f939f757-a415-ad44-e040-11ac0d4868e5	426	0	0	0	0	1	10	2	0	0	0	0	24	0	0	2	0	0	3	0	0	0	0
f93abbbf-5e13-9b85-e040-11ac0d485718	414	9	3	0	0	6	10	1	1	0	1	0	25	0	0	4	0	0	3	0	0	0	0
f93c9e35-c76c-2b59-e040-11ac0d485dee	426	0	0	0	0	1	10	2	0	0	0	0	24	0	0	2	0	0	3	0	0	0	0
f93dd46d-4611-e84e-e040-11ac0c483323	416	0	0	0	0	1	9	0	0	0	0	0	25	0	0	1	0	0	3	0	0	0	0
f93f4445-6f19-403c-e040-11ac0d48556f	416	0	0	0	0	1	9	0	0	0	0	0	25	0	0	1	0	0	3	0	0	0	0
f940cea2-7e79-e422-e040-11ac0d483224	426	0	0	0	0	1	10	2	0	0	0	0	24	0	0	2	0	0	3	0	0	0	0
f942b732-7c0b-7ec6-e040-11ac0c483f86	426	0	0	0	0	1	10	2	0	1	0	0	22	0	0	2	0	0	4	0	0	0	1
f94c4f69-8119-4eaf-97c1-5106890c14d4	110	21	249	62	1	43	89	8	0	32	0	11	14	55	0	5	25	5	3	3	2	0	42
f9718c44-c622-11e3-bf01-24c6515278c0	172	41	200	43	0	46	20	11	19	0	0	7	17	79	0	1	21	5	4	3	0	7	6
f9837a56-7244-4846-a63d-266e6a92f168	159	79	187	28	6	25	11	43	19	14	0	9	23	8	19	2	5	3	7	1	0	1	3
f9854144-d92c-46da-ac87-9d1fd7efe67d	74	123	201	129	104	0	0	161	3	0	0	0	48	0	0	37	7	0	0	13	0	0	0
f988e698-9b34-45ce-ba4c-74e06e9cae4a	0	248	107	190	36	9	0	124	19	156	0	100	58	0	12	22	12	8	0	13	5	10	0
f98de26b-c7d6-435d-81fa-1f1869da9087	120	108	161	6	300	0	0	141	7	31	0	108	68	16	0	94	5	1	4	23	0	0	20
f9a81200-5381-496a-8062-099f9e793618	275	67	84	0	113	1	3	71	0	0	0	23	25	23	0	0	0	1	0	13	10	40	2
f9c07ba7-152a-f624-e040-11ac0c484cd5	337	0	76	16	0	0	10	9	3	0	1	0	26	0	0	1	0	0	4	0	3	0	0
f9c0a08b-d1e5-4c18-e040-11ac0c4864df	217	89	129	44	24	0	0	62	0	0	0	3	31	0	5	0	2	2	0	0	2	0	0
f9c0a0d9-5af6-4476-e040-11ac0d4830d3	221	54	127	61	22	0	0	70	0	0	0	23	37	0	0	11	1	6	0	0	3	0	0
f9c0a12c-2651-d9ea-e040-11ac0d483201	313	49	55	28	78	9	8	63	22	16	0	5	24	4	0	22	0	3	0	0	0	20	2
f9c1df10-25b8-c8ae-e040-11ac0d486375	334	33	54	8	7	1	5	15	0	3	0	2	29	0	0	0	0	3	3	0	5	0	0
f9c23ce8-7f1c-9417-e040-11ac0d482562	257	57	106	46	18	0	0	64	0	0	0	18	32	0	4	5	5	4	3	0	0	1	0
f9c23d09-74e4-07f9-e040-11ac0d482577	426	0	0	0	0	1	10	2	0	0	0	0	24	0	0	2	0	0	3	0	0	0	0
f9c26646-d2b0-cf30-e040-11ac0d483918	154	164	87	64	126	0	0	185	33	0	0	85	44	0	0	13	4	33	0	3	37	0	0
f9c39eb7-39a9-6626-e040-11ac0d4870c2	165	123	104	153	80	0	0	177	0	0	0	38	47	0	0	0	12	7	0	0	12	0	0
f9c3bc8e-dbc4-1ed0-e040-11ac0d4803a9	322	67	31	37	31	0	2	64	0	0	0	3	27	0	14	0	12	2	2	0	0	0	0
f9c3e4e3-1b95-b71a-e040-11ac0d4819e7	255	83	76	93	82	0	0	122	0	0	0	19	37	0	4	16	0	7	0	0	0	0	0
f9c3eaad-a0d9-8bf8-e040-11ac0d481d8e	50	0	214	0	91	11	42	0	497	0	0	107	143	506	0	3	12	18	0	27	4	4	0
f9c4e06c-e8a6-613b-e040-11ac0d4828ba	347	25	55	19	11	0	3	27	0	0	1	0	27	0	0	1	1	0	6	0	1	0	0
f9c51617-3fcb-91c5-e040-11ac0d484abf	271	67	65	51	55	0	0	123	0	0	0	72	39	0	15	5	0	8	0	10	0	2	0
f9c52187-2e82-d58a-e040-11ac0d484fc4	353	22	45	45	21	0	0	40	0	1	0	12	30	0	0	0	0	10	0	0	0	0	5
f9c52414-385d-8cc7-e040-11ac0d485037	322	22	78	31	11	1	2	33	1	0	0	5	30	0	0	1	0	1	11	0	0	0	0
f9c650e7-9053-78eb-e040-11ac0d4874bb	110	77	173	18	243	61	0	186	9	0	186	46	94	0	11	7	51	16	0	6	9	0	0
f9c65e3d-f3f7-dd5f-e040-11ac0d487b1f	348	30	54	15	0	2	5	18	4	0	0	1	28	3	3	0	0	0	4	0	0	0	0
f9c6f4ca-4bb8-26b4-e040-11ac0d485600	410	4	2	0	0	1	10	3	0	0	0	0	23	0	0	2	0	0	3	0	0	0	1
f9c70e38-dd99-3fe2-e040-11ac0d4862f2	278	62	85	38	25	1	2	56	0	0	0	1	29	0	1	0	0	4	3	1	0	1	0
f9dc999f-6dde-448d-9cf1-2897ddcf7b0b	0	0	0	771	3351	669	0	150	0	380	0	340	379	657	83	130	158	114	103	163	233	88	0
f9f04e42-63a2-4ee1-ade4-9e5bb5c20cdd	330	29	24	1	84	51	163	36	2	0	0	38	19	0	0	0	36	0	0	0	0	97	0
fa2c3620-7e82-4b12-b135-87986f0f2890	240	0	0	0	130	0	43	145	542	139	0	0	0	119	0	0	9	332	0	0	0	0	0
fa4d35e3-fc38-4e26-a9e0-521a648acec1	259	88	97	5	6	3	1	41	0	7	0	28	24	8	0	13	4	1	1	6	0	0	0
fa54205f-7e51-4e5a-9f0a-5e8a2e40235f	149	154	140	0	0	0	0	58	30	36	0	39	28	12	9	12	2	3	5	5	7	1	0
fa5e2900-95e7-4700-9707-a329cd0c77fd	428	1	0	0	0	1	8	13	0	0	0	0	15	0	2	3	0	2	3	0	3	0	0
fa676301-902f-473f-8313-5bff34ae549a	240	25	138	0	31	5	4	5	2	63	9	10	2	50	7	0	1	4	3	1	1	4	11
fa6a60f5-8949-4e01-9435-d3117601627f	88	28	257	62	0	134	138	0	19	0	83	24	29	60	0	6	38	21	11	5	25	0	0
fa718a69-7d09-424b-90a3-4839ba7dc9b2	320	66	40	0	0	7	14	0	35	0	3	0	37	25	2	0	4	0	0	0	2	1	0
fa837b4d-55a7-4dcf-9fdf-cf9c13644df7	414	2	0	1	0	1	8	1	0	0	0	1	27	0	0	1	0	0	3	2	0	0	0
fa8844f8-c4b6-487a-8187-e30c12a7a453	131	155	140	21	26	26	12	15	42	0	4	17	31	102	0	5	3	9	8	17	3	1	5
fa9996c3-b874-4424-a5a6-f1c7c0f42b9b	427	1	0	0	0	2	9	1	8	0	0	0	23	0	0	1	0	0	3	0	3	0	0
fa9a3247-a465-4fdf-bb64-5afaa83a5d76	330	28	63	16	0	5	20	24	4	10	0	0	25	0	0	1	0	0	5	0	1	0	15
fab0be4b-c84a-45cd-a76f-44d9a8bf1846	165	7	0	311	564	276	110	160	25	250	82	156	47	185	147	48	17	27	37	57	22	10	0
fab3d6f4-de1c-4d6c-bdea-ac39a7884657	168	64	131	11	107	90	57	80	117	46	9	41	18	0	159	0	5	7	5	0	0	0	0
fabf1f6c-c622-11e3-bf01-24c6515278c0	58	112	216	23	68	91	57	46	20	89	0	40	10	72	22	45	6	6	15	0	1	0	17
fae88d21-171c-4df4-b258-3c5948a1034b	388	0	24	0	0	4	11	15	8	12	0	0	11	0	0	4	1	0	6	7	3	0	0
faff4626-615b-416a-b7a6-9d177dcc94a9	79	194	131	62	27	138	0	7	51	69	39	25	7	51	15	6	18	10	20	6	4	6	0
fb0c6353-a90c-45e2-9355-7cd16cf756ff	7	92	221	76	185	184	31	36	145	0	101	53	42	193	24	16	19	11	8	36	18	5	90
fb194ca3-10aa-4dc5-8d08-619ddbd6d1b6	341	12	54	8	18	0	7	6	0	19	0	3	29	0	5	3	0	0	2	1	0	0	0
fb74cca4-ac9c-4be0-80e3-e71592f96aae	372	23	31	0	11	1	10	13	13	0	0	0	24	0	1	1	0	0	3	0	0	0	2
fb8b5ff5-4164-4276-b75b-b0ee6bda7329	223	99	113	13	51	3	2	53	24	0	9	16	33	0	3	8	1	0	2	6	6	0	6
fb9135d9-2acf-41dd-8552-359e6b8c9470	0	1	108	390	442	998	932	1	69	0	133	214	0	0	131	117	4	264	90	87	0	4	33
fbd899a0-c622-11e3-bf01-24c6515278c0	73	93	234	73	56	54	0	51	28	50	7	9	33	0	0	14	0	20	5	8	0	3	11
fbea74b5-b1a8-4767-af7c-e179ce8da071	419	0	5	0	0	1	10	10	0	4	0	0	20	0	0	2	1	0	3	1	0	1	1
fbf937f1-5f30-470c-8a77-46cd1c41e073	323	14	75	27	11	2	10	33	0	4	0	5	21	7	7	13	1	0	3	9	0	0	0
fc009c3d-66fc-4b9c-ae43-014607e3723a	268	43	129	9	0	2	2	31	2	0	0	3	23	0	0	5	0	0	6	2	2	0	0
fc249113-83d4-4abe-8c80-a4f7305dcd91	250	0	37	67	204	430	135	0	269	0	53	159	90	177	95	0	0	2	8	97	0	72	0
fc447d4f-2532-c8ea-e040-11ac0c48469f	0	132	242	149	17	10	3	148	8	74	0	41	32	0	5	31	9	0	7	5	6	2	0
fc447d51-cdc2-a180-e040-11ac0c4846a4	37	0	0	385	522	492	270	149	156	240	266	177	110	190	11	65	100	96	60	40	42	77	0
fc447d53-24d1-c83d-e040-11ac0c4846a6	175	35	79	93	270	348	172	61	67	30	17	140	52	56	33	0	6	5	67	0	0	74	210
fc447d55-95d8-0b34-e040-11ac0d483afa	0	58	270	121	112	129	0	0	200	0	29	0	57	238	0	7	16	7	0	12	8	16	14
fc447d56-0d53-e0c3-e040-11ac0c4846a8	0	354	60	81	127	12	0	136	51	107	0	52	49	15	4	16	14	5	0	10	13	15	3
fc453f67-6623-4e8c-b519-0bd79e4d4651	73	232	109	0	226	109	0	31	0	105	0	176	12	109	51	20	4	8	2	24	0	15	0
fc5dc6d8-62d2-76d8-e040-11ac0d4863c3	0	78	262	143	0	245	265	0	48	43	7	39	2	0	0	47	29	20	0	19	0	0	75
fc639186-8302-798e-e040-11ac0c484cec	62	142	209	90	77	57	42	97	6	36	0	46	25	7	4	2	4	1	13	0	28	11	0
fc63cbab-d27a-5ebb-e040-11ac0c48724f	0	276	18	188	139	121	35	75	146	195	0	86	53	126	22	22	24	25	11	64	0	15	4
fc68c24d-47ad-7961-e040-11ac0c48595c	1	221	61	334	114	46	0	175	48	178	0	88	77	0	12	10	21	25	14	13	22	8	0
fc68e599-6a40-61dc-e040-11ac0d48700d	103	107	107	155	171	360	172	14	74	57	80	48	40	0	9	71	39	30	10	28	0	78	6
fc6d77a9-121b-48ab-a899-713c3d1319a2	0	259	64	254	75	0	0	176	12	201	0	145	67	5	9	9	17	17	0	3	0	18	13
fc78685a-7053-152a-e040-11ac0c480ded	66	146	200	39	38	149	0	0	15	51	2	16	1	29	51	10	7	6	0	0	12	14	2
fc7eb420-5c13-20bd-e040-11ac0d484574	9	234	0	376	152	8	0	211	73	229	0	255	117	62	36	27	20	11	0	28	0	41	0
fc7f8eeb-9c40-123e-e040-11ac0c484061	122	15	86	98	473	135	161	56	208	53	101	17	91	214	0	308	0	33	25	0	0	17	16
fc806c50-2f6e-418d-e040-11ac0d485f01	14	214	67	247	50	211	272	84	84	95	40	116	52	39	0	20	68	46	20	34	0	39	11
fc812906-d3b6-4210-a842-96f095280cbf	411	2	0	6	3	1	7	0	0	4	0	1	28	0	0	1	0	0	2	0	0	0	1
fc8130df-18fe-c74d-e040-11ac0d485df2	364	7	45	14	3	18	13	21	0	4	10	1	17	16	0	0	0	15	2	0	0	5	0
fc8130df-1bc2-c537-e040-11ac0d485de6	291	9	68	55	97	62	23	48	46	49	62	0	24	2	0	0	2	2	3	0	0	26	16
fc8130df-1cdd-cade-e040-11ac0d485dec	414	0	0	2	0	3	8	2	3	7	0	0	23	0	0	1	4	0	3	0	0	0	0
fc8130df-1e8f-c879-e040-11ac0d485df4	298	15	64	127	67	0	0	112	0	0	0	0	34	0	0	0	24	0	0	3	0	4	0
fc8130df-1f21-c8f9-e040-11ac0d485dfc	269	7	131	18	7	9	4	0	0	19	0	3	2	64	0	1	5	7	4	8	3	1	2
fc8130df-2211-cfcc-e040-11ac0d485dde	0	265	135	151	8	4	0	149	0	73	0	106	49	2	9	0	7	10	0	5	14	6	0
fc8130df-24d9-32f1-e040-11ac0d485df0	402	2	0	5	0	8	9	9	0	21	10	0	14	3	0	24	4	1	3	0	1	0	0
fc8130df-2628-304a-e040-11ac0d485dfa	269	59	72	68	27	2	3	57	10	17	0	3	27	14	0	10	13	13	4	0	0	0	4
fc8130df-297f-34a3-e040-11ac0d485e02	362	24	30	9	13	3	7	24	9	10	0	2	23	2	2	8	0	7	2	0	0	0	0
fc8130df-2ca4-39d2-e040-11ac0d485e00	391	8	12	2	0	1	6	6	3	23	0	0	19	0	0	1	4	3	6	0	0	0	0
fc8130df-2d5f-3b53-e040-11ac0d485dee	196	19	114	121	316	64	30	153	63	0	25	0	44	30	42	0	0	30	31	0	9	10	39
fc8130df-2e39-3814-e040-11ac0d485de0	240	16	122	32	118	0	0	60	0	22	0	45	53	0	0	0	0	0	3	66	0	1	0
fc8130df-30a5-3e6a-e040-11ac0d485de2	0	212	128	190	117	54	0	133	49	140	0	45	42	14	20	26	15	18	5	22	5	8	0
fc8130df-3147-3e94-e040-11ac0d485df8	352	23	31	34	67	2	0	39	9	3	0	1	32	0	0	0	0	0	1	40	0	0	0
fc8130df-3225-3f96-e040-11ac0d485dfe	139	159	119	36	216	27	7	74	9	20	0	5	41	3	15	0	6	0	83	0	3	6	0
fc8130df-3361-3c8a-e040-11ac0d485dea	230	51	126	42	122	8	0	95	1	0	0	6	28	0	0	0	5	5	8	0	0	38	1
fc8130df-34f8-22c6-e040-11ac0d485de8	224	47	113	60	105	35	1	66	13	10	0	48	32	35	0	0	58	27	0	0	0	0	0
fc8130df-35ac-2304-e040-11ac0d485dda	0	92	0	353	690	267	0	156	0	469	0	686	218	0	19	0	31	41	0	0	8	312	0
fc8130df-6860-7677-e040-11ac0d485ddc	0	155	230	133	0	115	13	0	22	43	0	30	10	120	0	8	18	31	3	3	10	0	11
fc8130df-6977-7704-e040-11ac0d485de4	296	12	66	9	23	29	103	21	23	23	0	24	22	9	0	3	2	44	4	0	0	33	0
fc8130df-6bec-7627-e040-11ac0d485e04	0	294	0	281	165	149	0	131	35	247	0	194	100	0	5	10	9	104	0	16	0	10	4
fc8130df-897d-5404-e040-11ac0d485e0a	273	17	53	78	210	101	49	93	41	59	0	44	45	0	25	58	2	1	13	5	0	0	39
fc8130df-8e4e-586b-e040-11ac0d485e08	276	0	86	38	33	46	192	0	45	0	0	31	19	87	0	0	9	51	0	0	0	52	3
fc8130df-8ec8-5b1e-e040-11ac0d485e06	0	260	118	64	75	104	9	17	171	65	45	49	68	102	14	9	25	4	6	20	18	16	0
fc8130df-90ba-5d94-e040-11ac0d485e0c	0	135	148	199	196	180	0	15	74	171	94	97	94	67	45	25	24	41	4	3	0	15	2
fc8130df-e399-e34d-e040-11ac0c483279	279	21	101	60	45	2	5	64	2	0	0	0	30	0	15	0	2	0	2	1	4	5	0
fc8130e0-08dd-b996-e040-11ac0c48327b	197	78	0	101	197	284	522	101	59	143	0	267	36	23	0	41	8	50	23	0	0	171	40
fc8130e0-095f-b953-e040-11ac0c483287	320	28	67	23	2	1	3	22	6	0	0	0	29	3	0	6	1	0	5	0	4	0	0
fc8130e0-096a-b991-e040-11ac0c48327d	307	18	87	0	0	1	18	24	7	0	17	6	24	22	0	4	19	2	4	0	0	0	0
fc8130e0-09f1-b964-e040-11ac0c48326e	155	0	113	151	82	157	345	39	123	81	0	0	0	33	0	2	1	18	31	0	125	0	81
fc8130e0-0b9c-bbc9-e040-11ac0c483266	298	3	74	0	74	36	149	49	31	0	0	13	20	0	0	2	0	9	0	0	0	111	0
fc8130e0-0bc1-bba7-e040-11ac0c483289	299	0	106	11	16	51	11	0	0	34	8	0	14	7	0	3	2	1	8	3	1	1	12
fc8130e0-0bfa-bba4-e040-11ac0c48328d	355	0	56	10	1	2	4	7	0	11	0	0	25	0	0	0	3	1	6	0	2	0	0
fc8130e0-0c53-b432-e040-11ac0c483283	403	4	9	11	0	8	4	0	0	14	0	0	20	4	0	0	4	1	2	1	0	0	0
fc8130e0-0d25-b475-e040-11ac0c483277	404	0	12	0	0	1	7	2	8	8	0	0	22	0	0	1	0	3	3	0	0	0	0
fc8130e0-0db6-b568-e040-11ac0c483281	367	0	45	14	0	2	5	5	1	3	0	0	26	4	0	0	2	0	6	0	0	0	0
fc8130e0-0dcf-b558-e040-11ac0c483285	202	21	172	26	0	36	15	9	11	59	0	4	9	8	8	6	4	16	6	0	1	2	9
