Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N	SBS80O	SBS80P	SBS80Q
fd163b56-1c2d-4e63-9fad-ba3221ae274b	404	21	0	0	0	17	6	3	0	0	0	0	29	0	0	0	0
fd504153-3cf6-44b9-99d5-21961ebac188	34	362	252	76	77	0	164	48	97	40	56	60	62	0	32	9	30
fd74de4d-6973-4597-a541-e8a13d80ad55	393	11	15	3	0	38	22	1	0	0	0	0	28	1	2	0	0
fdbd0277-ddbf-4cc5-8ec3-3644b9553627	169	40	16	69	106	206	21	28	34	14	0	63	19	0	13	0	18
fdf7dfb7-9285-46b3-be60-672164507705	236	58	44	0	0	133	88	0	0	0	15	0	31	29	0	0	0
fdf9a814-c622-11e3-bf01-24c6515278c0	350	43	3	1	16	35	17	0	5	0	7	0	20	5	26	0	0
fe04d042-a4cc-4a14-8197-415ea40951aa	0	146	89	261	0	217	215	0	67	0	87	61	60	20	6	0	0
fe083d2d-d088-4ac1-825b-8c5bbfe974ac	308	33	7	5	9	93	13	9	47	3	0	0	35	0	0	0	3
fe4611c2-bd37-4605-adfe-60efe0392b03	425	0	6	0	0	12	0	3	2	3	0	9	19	3	1	3	0
fe63d42b-d471-45b6-9bdf-1a3b55465d37	425	9	0	0	0	16	27	1	0	9	0	0	0	0	2	3	0
fe8c62a6-c113-46e8-ab91-fdb90bb6a59f	177	107	352	64	228	76	21	212	0	21	23	0	4	234	37	51	0
fe96d91c-3686-4125-af71-b8703a011ad4	136	45	399	67	196	174	25	5	17	64	50	97	22	0	34	148	30
fea5827b-251d-474b-8713-fc76db995fe7	0	124	0	242	307	156	0	0	240	90	108	175	51	31	29	28	0
fec30898-f86b-4207-aa78-de77142c8f50	335	5	5	0	2	94	20	3	4	4	0	0	27	0	2	0	0
feccc27e-5c2e-4339-8746-0945fee93c1e	265	79	92	19	46	73	68	36	27	0	32	7	30	0	20	59	0
feccee20-a62d-4152-b832-b9fdaca87a61	124	85	213	207	223	112	8	610	107	0	147	107	31	170	0	3	5
ff3fe4a3-7d19-4d4d-81b6-aaa41ba5bf39	0	154	183	180	392	188	18	0	0	119	180	24	0	0	233	0	0
ff870342-f0d6-4450-8f9c-344c046a0baf	274	117	24	19	2	47	107	0	51	0	34	0	38	0	8	8	0
ffa976f0-aa60-4867-842e-361afa7d68ac	427	13	0	0	0	0	10	3	0	0	0	0	27	0	0	0	0
ffad9288-c622-11e3-bf01-24c6515278c0	115	132	192	69	0	169	225	2	28	0	72	0	43	26	12	2	0
ffb4f42b-58e9-40c3-8963-11804f041375	196	217	72	0	0	55	92	0	1	0	31	0	36	1	1	0	0
ffdd4feb-aca3-4104-b1e8-954d705a6450	233	56	28	24	33	145	4	0	31	0	9	47	27	0	3	0	1
ffe4bb51-e98a-41a7-a4e1-c3970386889c	236	106	16	103	0	77	117	0	26	0	10	0	18	32	1	0	4
PD10010a	0	326	28	158	210	0	6	120	126	426	29	40	88	90	15	0	20
PD10011a	18	59	7	335	363	232	2	41	0	205	0	0	67	35	23	45	8
PD10014a	0	200	14	469	35	18	178	44	75	507	1	105	86	43	30	29	0
PD11326a	63	0	0	1113	56	0	435	23	271	0	0	88	35	60	28	23	22
PD11327a	0	0	0	1142	476	0	0	445	520	271	0	26	132	0	54	39	75
PD11336a	287	75	33	53	40	46	34	50	20	20	0	0	38	0	1	0	71
PD11337a	87	275	58	75	8	16	125	82	131	291	0	0	60	9	21	37	21
PD11338a	0	384	0	0	33	0	5	11	95	461	32	0	173	0	0	0	0
PD11339a	2	378	0	104	133	0	8	311	55	277	0	211	0	0	72	27	0
PD11340a	0	72	137	444	251	159	25	196	38	366	0	135	99	48	19	32	0
PD11341a	151	80	0	88	0	204	104	0	42	9	0	11	15	11	3	13	0
PD11342a	0	332	2	2	0	92	43	10	189	249	18	60	51	22	11	19	0
PD11343a	0	263	41	172	127	58	24	139	70	439	0	150	0	23	43	74	10
PD11344a	0	322	10	168	34	0	206	76	124	509	24	0	128	0	0	0	38
PD11345a	35	48	181	621	243	0	10	428	136	492	0	312	60	0	53	76	73
PD11346a	55	123	0	475	62	0	10	568	38	366	0	293	46	0	83	83	102
PD11347a	14	319	4	122	45	4	86	94	123	416	0	0	125	0	51	44	30
PD11348a	0	319	38	117	66	0	105	39	139	488	29	0	129	0	22	63	53
PD11349a	18	50	0	552	190	72	0	452	148	362	0	169	104	34	117	29	40
PD11352a	22	413	15	33	0	0	101	0	107	176	81	27	79	3	12	0	5
PD11355a	87	0	146	37	0	338	60	0	11	13	0	15	38	8	8	4	8
PD11357a	30	310	0	128	95	38	39	45	28	324	43	196	0	30	13	27	0
PD11358a	0	335	39	121	0	0	48	0	219	409	60	0	171	26	4	3	0
PD11359a	0	388	28	75	0	0	134	0	113	302	109	15	134	0	7	0	0
PD11360a	36	168	0	168	92	133	19	205	71	301	0	123	29	53	3	57	8
PD11361a	0	354	0	70	0	0	64	0	420	302	80	0	142	0	18	2	0
PD11364a	5	266	81	72	39	97	47	0	159	296	33	188	19	14	20	15	3
PD11365a	13	248	71	134	26	116	29	0	101	196	27	189	0	31	36	14	0
PD11366a	20	370	0	69	230	14	6	7	122	99	113	173	28	15	44	26	0
PD11367a	49	323	97	120	82	7	118	33	129	223	0	0	72	0	60	26	13
PD11368a	27	152	186	357	272	31	96	214	110	537	0	21	31	208	79	2	3
PD11369a	89	116	248	265	116	30	17	310	46	416	0	82	96	0	54	0	132
PD11370a	0	416	33	6	0	0	34	0	110	241	94	61	119	0	22	2	0
PD11372a	69	312	0	104	56	11	115	0	78	278	50	0	71	13	12	41	0
PD11374a	0	304	0	193	0	0	208	149	108	523	0	0	79	0	29	55	0
PD11375a	39	339	0	0	31	46	33	54	137	265	21	0	106	21	19	0	0
PD11376a	78	218	37	77	0	48	43	55	122	385	0	16	78	81	32	0	0
PD11379a	148	66	157	129	19	191	153	12	51	31	0	14	24	0	31	4	25
PD11380a	40	368	50	34	38	0	70	0	128	278	25	11	79	67	5	4	18
PD11381a	0	329	13	100	23	0	73	0	122	484	107	0	199	0	0	0	0
PD11383a	372	64	0	0	0	4	5	0	21	0	8	3	34	0	2	0	0
PD11384a	90	195	50	15	3	124	18	30	85	273	0	13	81	40	1	14	0
PD11385a	0	107	24	611	380	57	34	287	0	495	44	86	12	75	72	30	40
PD11386a	2	354	0	115	48	0	120	0	126	381	81	0	134	40	4	2	16
PD11388a	0	324	0	175	75	0	0	398	21	367	0	287	0	0	62	18	32
PD11389a	59	388	7	0	31	0	33	0	40	228	36	1	92	37	0	0	0
PD11391a	151	107	224	157	11	0	249	206	460	113	139	0	69	32	41	35	91
PD11393a	50	186	115	407	604	52	10	378	0	120	0	0	0	47	21	155	0
PD11394a	0	365	0	60	67	0	62	49	112	393	62	0	155	0	46	26	0
PD11395a	19	278	58	98	0	61	118	0	182	325	36	136	21	17	15	4	0
PD11396a	0	231	66	220	26	0	56	210	107	685	0	276	0	46	19	42	11
PD11397a	0	233	227	315	286	0	99	117	47	447	57	159	26	41	58	77	48
PD11398a	0	310	277	273	132	44	53	13	69	78	28	163	40	27	16	9	26
PD11399a	18	330	55	10	25	21	73	116	130	405	0	3	88	7	40	53	0
PD11402a	5	385	72	47	20	0	77	14	90	378	21	0	130	0	5	27	0
PD11462a	0	240	40	231	94	0	44	184	210	529	11	223	0	70	34	5	80
PD11464a	0	344	146	50	14	0	95	66	219	373	32	0	134	42	9	0	104
PD11465a	0	251	134	123	186	27	46	200	107	545	0	125	0	87	3	48	159
PD11740a	123	275	59	21	0	28	26	0	80	213	0	6	78	5	3	9	0
PD11741a	259	54	0	0	13	117	0	46	23	37	0	58	0	0	21	13	3
PD11742a	0	235	157	333	36	39	279	0	147	287	89	71	100	8	44	23	0
PD11743a	0	285	106	209	25	0	172	38	211	485	42	26	102	53	0	30	43
PD11744a	0	410	3	9	0	0	52	0	194	280	64	11	121	0	6	10	0
PD11745a	83	64	85	416	140	21	60	121	173	556	0	130	36	115	60	47	0
PD11748a	0	174	23	567	27	15	372	49	181	375	75	7	34	61	16	68	48
PD11750a	0	52	0	221	203	304	0	65	107	69	0	55	27	19	43	0	18
PD11751a	0	0	134	546	165	257	66	16	42	0	5	124	89	26	25	12	19
PD11752a	181	4	149	216	70	130	19	73	148	82	0	128	86	0	11	16	2
PD11753a	0	331	0	120	164	0	17	62	123	389	67	291	0	0	23	50	0
PD11755a	22	75	270	766	70	66	366	21	134	74	0	51	90	40	32	43	18
PD11756a	34	406	7	8	0	1	82	0	186	181	78	0	91	4	12	0	2
PD11757a	4	90	183	382	72	199	24	14	100	46	0	168	75	25	14	30	24
PD11760a	8	331	3	90	23	0	115	15	276	417	39	2	72	38	57	42	0
PD11761a	252	0	0	97	38	115	0	134	49	61	0	25	40	81	4	24	15
PD11762a	22	328	5	42	0	26	42	0	277	356	50	1	112	2	39	1	0
PD11765a	0	240	27	135	0	0	83	27	524	554	109	0	224	0	12	0	4
PD11766a	30	303	17	185	50	0	251	44	122	371	47	0	61	57	17	19	0
PD11767a	0	350	2	59	0	0	52	65	318	326	87	0	172	1	5	16	11
PD11769a	0	374	3	104	15	0	150	0	148	224	131	64	109	0	11	29	4
PD11816a	18	308	0	193	108	0	38	60	61	392	50	255	17	22	21	41	3
PD11818a	153	172	88	124	103	0	98	222	76	270	0	0	110	39	2	0	137
PD11819a	386	15	0	0	0	42	0	7	12	5	0	0	35	1	0	0	0
PD13162a	0	15	0	304	0	257	68	160	100	385	0	93	47	54	22	33	4
PD13163a	24	170	58	390	16	0	291	10	276	423	98	46	93	0	82	32	85
PD13164a	18	342	4	84	71	0	45	131	125	320	11	138	28	25	28	31	87
PD13165a	0	197	480	392	0	0	331	0	274	371	8	24	109	20	38	69	10
PD13166a	183	119	32	100	61	117	137	26	0	38	0	0	13	0	66	0	18
PD13167a	41	177	132	313	129	0	73	225	242	352	0	143	47	137	65	21	70
PD13168a	0	168	90	313	25	0	159	87	341	587	29	0	174	0	48	55	93
PD13296a	0	0	43	618	109	228	153	39	66	35	0	94	82	7	17	47	21
PD13297a	0	243	344	380	0	0	353	0	158	263	111	55	68	47	32	16	46
PD13298a	36	122	85	403	438	0	16	476	146	591	86	146	59	112	32	28	0
PD13299a	0	126	0	418	152	18	98	147	241	531	108	228	87	56	56	13	23
PD13302a	107	164	149	127	189	125	58	123	21	34	33	0	65	45	0	90	0
PD13304a	392	42	0	0	9	10	6	1	4	0	0	36	6	0	2	2	0
PD13306a	315	61	3	12	0	72	32	0	4	0	9	0	34	0	0	2	1
PD13307a	38	274	129	196	61	29	139	18	64	267	44	39	70	42	0	61	25
PD13310a	18	327	13	94	88	0	84	65	173	328	138	206	24	54	17	2	12
PD13311a	0	40	0	165	80	352	20	43	45	56	0	66	44	26	24	0	1
PD13312a	0	411	78	71	0	0	136	0	82	179	120	40	107	0	6	2	0
PD13416a	0	389	18	54	0	0	86	0	179	262	117	37	126	36	0	5	0
PD13418a	51	0	23	671	101	0	262	186	379	543	96	77	97	48	72	50	16
PD13419a	321	90	5	37	3	38	55	1	3	1	0	5	21	3	4	0	0
PD13420a	0	407	12	110	0	0	164	0	114	226	120	13	99	0	0	1	0
PD13422a	347	28	0	13	0	67	22	4	4	0	2	0	27	0	1	3	5
PD13424a	0	292	177	125	211	0	28	176	126	472	0	165	41	0	4	2	178
PD13425a	89	0	165	456	244	150	62	286	71	125	0	96	86	0	26	53	0
PD13426a	0	312	9	0	0	24	0	60	173	621	0	241	0	26	10	37	5
PD13427a	0	297	0	86	0	0	89	0	428	366	144	0	187	0	1	0	0
PD13428a	128	60	68	68	71	237	46	16	0	27	0	0	28	70	7	3	0
PD13602a	0	79	138	418	159	0	56	214	244	896	4	170	122	14	17	66	7
PD13603a	84	58	83	343	239	174	4	157	0	158	0	84	41	16	9	20	59
PD13604a	0	301	99	138	2	12	129	115	202	368	35	171	2	32	6	50	86
PD13605a	0	192	135	315	71	0	252	5	263	552	108	0	179	15	6	17	93
PD13606a	194	0	47	302	186	104	0	248	30	122	0	3	75	0	8	23	86
PD13607a	0	207	105	138	0	0	120	52	260	840	55	39	133	66	53	72	5
PD13608a	167	167	59	115	34	80	144	59	30	7	0	0	15	9	44	21	29
PD13609a	127	68	173	413	124	0	380	118	259	378	0	0	49	0	50	74	56
PD13618a	129	264	0	0	7	51	31	1	59	217	0	35	25	34	13	0	0
PD13619a	0	340	98	243	85	0	87	46	97	162	102	219	25	21	43	4	16
PD13620a	41	277	327	302	27	0	393	0	170	66	79	39	29	0	40	74	8
PD13622a	57	94	234	562	187	0	112	220	147	432	0	105	86	65	40	22	22
PD13623a	0	0	0	1159	133	0	394	128	743	67	0	224	0	50	69	33	64
PD13625a	0	213	200	429	272	10	63	84	175	278	0	214	35	0	60	37	30
PD13626a	0	276	130	317	123	0	68	11	137	264	48	314	0	10	19	28	55
PD13627a	0	109	78	293	137	246	37	6	64	1	5	85	45	42	11	8	13
PD13629a	0	359	108	33	0	69	76	0	89	193	53	19	76	27	13	8	0
PD13630a	124	167	71	227	59	31	252	21	196	206	0	0	18	0	64	50	0
PD13631a	25	211	87	149	3	120	34	50	112	273	23	116	53	25	7	36	0
PD13752a	139	61	59	52	18	227	59	0	28	12	0	0	33	62	1	2	2
PD13753a	0	326	35	158	35	0	137	20	196	433	56	0	173	13	5	0	0
PD13754a	98	148	59	192	131	173	17	1	0	5	14	79	1	32	21	4	0
PD13755a	143	135	51	156	0	135	72	0	20	0	0	12	47	20	2	10	4
PD13756a	6	376	70	13	0	17	66	0	122	305	36	24	76	4	24	29	0
PD13757a	0	210	78	406	0	21	182	110	259	348	12	0	184	22	13	12	0
PD13758a	6	329	88	334	0	54	260	0	25	0	0	0	44	43	4	15	0
PD13760a	18	128	119	209	14	250	11	0	0	2	0	145	17	34	8	3	32
PD13761a	0	38	0	285	200	346	13	0	0	0	54	36	0	37	7	19	0
PD13762a	0	262	186	261	0	0	243	0	320	297	66	0	133	18	17	11	0
PD13763a	0	281	157	385	51	0	347	3	200	225	34	0	79	120	6	0	0
PD13764a	194	0	65	564	415	0	28	488	58	78	0	0	44	88	109	4	106
PD13765a	243	75	17	62	31	87	80	59	13	11	0	0	35	0	0	13	84
PD13766a	0	272	1	271	7	65	235	0	224	217	38	0	77	3	21	28	0
PD13767a	0	280	113	218	90	0	43	2	165	427	78	245	18	48	27	30	1
PD13768a	0	185	0	606	275	0	38	183	0	299	143	492	0	9	31	51	7
PD13770a	0	28	0	528	214	171	0	227	0	317	18	226	49	40	30	48	10
PD13771a	4	246	163	394	0	24	231	8	134	219	84	64	88	28	23	40	17
PD14432a	99	359	35	27	4	0	91	0	57	83	44	0	61	34	4	2	0
PD14433a	346	32	2	63	35	21	29	35	0	11	0	0	29	0	0	72	0
PD14435a	0	222	266	425	399	0	33	164	139	262	9	222	8	49	60	69	15
PD14437a	26	89	0	752	451	77	35	374	0	182	4	50	30	37	41	33	66
PD14439a	107	332	45	0	0	19	90	0	85	80	19	10	44	0	18	2	24
PD14441a	147	231	68	46	0	44	61	0	90	122	0	0	67	0	3	0	20
PD14442a	116	259	0	0	0	84	31	0	143	97	40	0	57	6	15	0	0
PD14450a	170	251	0	70	22	2	102	14	102	93	22	0	43	42	0	16	0
PD14453a	3	123	286	409	358	108	93	201	109	238	0	103	88	22	20	112	12
PD14454a	12	314	35	57	21	76	109	62	210	229	0	0	53	14	8	72	0
PD14456a	109	293	8	63	0	0	148	0	146	163	28	4	44	0	10	69	0
PD14457a	21	152	69	235	201	148	54	110	49	376	0	62	26	35	46	15	38
PD14458a	68	288	45	0	12	69	37	14	83	266	14	153	0	18	18	13	22
PD14459a	188	194	19	32	0	63	121	14	37	58	34	0	27	0	0	40	0
PD14460a	277	112	41	55	22	31	90	29	33	13	0	9	10	33	7	35	8
PD14461a	321	74	12	74	0	28	56	25	0	0	0	0	21	6	18	20	1
PD14462a	82	315	0	6	20	1	46	0	192	268	53	0	112	0	6	42	0
PD14465a	179	147	89	143	1	20	157	35	135	130	0	0	9	44	87	43	0
PD14467a	104	312	0	77	0	23	171	0	87	112	55	0	19	8	1	45	0
PD14468a	174	232	26	0	0	56	66	0	58	38	16	1	30	5	4	13	12
PD14471a	12	275	211	167	44	60	82	17	153	183	13	159	19	22	41	12	33
PD14472a	117	322	0	0	0	21	84	0	110	35	93	17	63	0	4	0	0
PD14473a	169	255	30	28	2	9	96	23	104	116	27	0	49	0	0	33	16
PD17973a	0	386	166	259	0	0	283	0	96	71	34	0	51	27	7	21	0
PD17981a	0	239	178	562	263	14	47	99	0	221	50	184	11	0	32	74	2
PD17991a	70	344	33	23	0	37	104	0	69	103	54	17	36	11	4	3	0
PD17994a	81	247	13	57	0	80	49	0	231	163	20	0	82	11	16	8	0
PD18017a	101	221	0	172	0	81	179	8	112	161	13	0	18	7	2	6	2
PD18020a	4	28	190	679	164	129	137	75	117	178	0	168	93	1	53	58	4
PD18022a	155	0	0	295	225	161	0	225	54	71	0	64	46	0	14	41	0
PD18024a	0	0	76	799	212	105	167	92	197	235	0	141	93	33	65	21	20
PD18031a	26	0	0	132	178	385	0	94	32	37	0	0	18	3	24	6	16
PD18037a	0	134	47	515	242	102	71	181	56	281	0	101	43	19	64	19	17
PD18045a	146	1	60	441	292	102	43	383	35	16	0	73	84	0	95	28	85
PD18046a	40	175	32	145	26	163	39	69	96	159	22	76	31	26	46	12	0
PD18047a	96	242	20	96	90	63	1	81	66	160	12	117	3	0	37	13	53
PD18048a	0	181	46	266	236	132	56	66	90	229	0	30	32	50	93	11	14
PD18049a	135	68	56	47	30	240	2	0	25	5	0	67	20	8	6	0	23
PD18050a	105	47	148	316	270	89	0	135	70	302	0	64	85	0	33	35	146
PD18100a	173	247	0	0	0	20	35	0	145	67	29	0	52	25	1	4	0
PD18101a	37	296	0	1	0	105	49	0	127	200	32	0	84	0	13	0	0
PD18116a	60	99	68	848	0	11	448	0	127	0	0	0	79	17	9	20	0
PD18149a	43	249	0	191	21	34	104	42	225	312	27	0	108	4	34	4	0
PD18188a	152	245	0	0	0	34	54	31	127	134	0	4	33	7	29	0	34
PD18189a	43	198	23	126	73	153	40	43	118	155	17	106	31	3	31	11	14
PD18247a	58	303	1	5	0	91	27	0	201	74	42	0	73	13	19	0	0
PD18251a	38	251	110	260	238	22	61	104	139	202	0	87	33	37	59	45	40
PD18257a	133	248	0	107	4	17	117	16	147	169	7	0	37	0	15	34	14
PD18258a	144	279	14	0	0	44	86	0	103	47	25	0	28	4	9	0	3
PD18259a	0	175	0	137	0	228	147	0	125	99	64	13	41	33	12	10	2
PD18264a	174	231	0	30	0	32	76	3	161	164	11	0	29	0	0	9	8
PD18269a	179	257	0	0	0	23	45	0	141	24	60	1	55	10	3	4	0
PD18728a	170	199	0	0	0	60	6	0	167	104	29	0	79	0	4	0	0
PD18730a	365	53	0	7	2	31	22	1	9	0	0	3	21	12	0	0	0
PD18733a	188	221	55	19	0	27	105	38	39	75	14	0	36	0	32	29	0
PD18734a	133	200	44	116	87	26	24	377	53	101	0	127	15	0	165	16	0
PD18748a	99	311	31	12	0	64	113	33	81	33	63	0	48	0	19	4	11
PD18749a	87	316	2	40	131	59	2	0	0	46	68	149	0	34	3	3	8
PD18751a	137	295	44	30	59	0	149	32	52	101	67	0	43	0	12	67	3
PD18754a	107	291	8	3	0	61	90	0	104	94	51	0	32	24	5	22	0
PD18756a	199	203	0	0	0	49	23	0	80	74	25	2	56	0	0	0	0
PD18768a	240	154	66	14	8	66	55	5	4	26	25	36	13	11	2	5	1
PD18769a	67	315	2	40	0	66	69	0	207	72	36	0	67	2	6	7	0
PD18771a	138	302	14	20	0	20	92	0	52	34	69	6	41	0	7	7	0
PD18775a	36	408	0	72	0	0	140	0	154	78	85	0	53	0	23	0	3
PD18776a	65	239	56	83	0	108	13	0	128	126	25	13	87	2	23	0	0
PD22036a	358	54	0	0	0	35	17	20	19	30	0	0	12	13	0	0	0
PD22251a	276	91	50	64	13	60	71	0	0	17	13	0	46	0	2	3	13
PD22355a	0	151	175	348	0	173	227	0	62	7	54	59	56	29	0	28	13
PD22357a	184	0	67	220	134	141	0	281	31	75	0	68	52	0	59	1	72
PD22358a	0	53	0	70	132	371	0	65	79	0	0	39	38	24	8	22	0
PD22359a	230	78	0	63	8	134	92	18	26	11	4	1	9	1	1	4	43
PD22360a	0	22	0	609	250	200	21	45	67	107	0	101	86	35	20	29	24
PD22361a	227	100	78	137	32	66	64	62	36	0	0	32	37	19	35	0	0
PD22362a	196	10	0	312	71	72	140	130	144	67	0	0	21	32	57	33	86
PD22363a	0	33	12	321	201	314	10	15	0	0	47	102	49	27	31	14	0
PD22364a	136	177	88	164	165	96	28	0	0	0	52	73	0	11	29	0	0
PD22365a	148	88	0	59	124	178	0	92	29	54	0	11	36	32	23	0	22
PD22366a	0	0	152	645	264	198	69	43	88	70	0	126	79	37	36	26	23
PD23550a	274	17	22	163	256	82	0	369	9	31	0	3	0	3	14	18	106
PD23554a	0	23	0	440	240	281	30	65	6	46	17	45	92	29	18	18	11
PD23558a	0	223	110	527	331	72	32	17	43	0	86	161	30	23	40	18	0
PD23559a	27	98	42	200	3	273	140	0	72	22	0	34	37	47	11	3	0
PD23560a	186	36	10	182	31	145	54	45	62	30	0	37	61	14	16	7	30
PD23561a	376	8	13	21	14	0	39	54	14	1	0	0	22	0	0	0	126
PD23562a	0	160	93	279	188	209	43	23	50	42	30	73	66	17	23	10	0
PD23563a	43	28	278	792	195	34	417	130	276	47	0	44	48	85	65	80	44
PD23564a	371	34	1	4	0	42	41	0	5	7	0	4	0	5	2	3	13
PD23565a	0	44	104	177	148	316	38	162	107	40	0	84	27	37	12	55	8
PD23566a	0	93	51	441	223	193	44	53	84	61	0	139	63	53	18	18	4
PD23567a	0	82	63	266	14	291	231	0	44	12	33	8	36	42	9	36	6
PD23569a	232	91	43	95	0	92	18	0	43	3	0	24	56	11	5	1	0
PD23570a	296	61	0	127	0	44	111	0	0	0	5	0	32	11	0	0	0
PD23574a	0	110	176	471	274	174	75	0	57	66	0	66	57	32	60	5	0
PD23577a	0	45	114	299	0	309	126	0	38	13	3	58	65	28	25	0	0
PD23578a	0	133	68	429	37	198	151	0	77	18	0	92	67	9	17	3	0
PD23579a	213	63	0	14	90	188	0	0	0	25	10	18	0	3	5	5	3
PD24182a	0	0	0	370	292	303	0	54	59	128	0	27	75	22	33	35	0
PD24186a	0	45	0	169	254	331	0	52	130	19	0	34	49	42	13	18	10
PD24189a	307	124	32	1	0	22	11	0	3	2	7	22	21	8	2	5	0
PD24190a	132	96	109	263	306	130	0	189	20	0	0	41	41	125	20	1	16
PD24191a	0	66	0	250	150	311	18	33	43	0	15	67	60	12	21	13	14
PD24192a	0	141	107	395	31	185	175	0	33	0	71	74	48	22	34	10	23
PD24193a	88	345	79	0	32	21	76	2	102	62	0	14	57	6	13	6	0
PD24194a	0	272	158	381	49	0	208	75	185	155	0	45	83	18	25	17	86
PD24195a	169	135	0	4	56	167	0	26	6	21	0	50	4	14	7	2	0
PD24196a	122	8	58	252	254	221	0	144	4	88	0	19	48	42	23	0	5
PD24197a	0	41	91	414	86	263	220	1	78	0	20	55	66	32	9	42	13
PD24199a	46	60	28	325	118	219	30	182	31	56	0	103	42	0	44	50	22
PD24200a	297	24	40	4	0	119	6	0	0	2	11	6	39	0	2	0	0
PD24201a	40	1	237	804	364	101	189	116	134	17	0	61	79	24	64	35	72
PD24202a	0	215	246	302	30	147	236	0	31	7	0	45	55	15	23	34	3
PD24204a	312	85	16	0	1	49	0	0	27	19	0	0	39	4	2	1	3
PD24205a	0	76	49	110	1	353	106	0	7	0	53	35	56	0	8	8	17
PD24206a	0	0	1189	423	1810	0	584	1362	453	69	157	0	6	208	170	162	201
PD24207a	270	0	190	299	118	13	203	79	128	42	0	28	47	0	122	0	13
PD24208a	93	270	108	0	58	82	49	0	112	39	0	38	23	24	14	23	0
PD24209a	154	142	12	67	0	149	132	44	28	5	5	0	4	0	1	1	81
PD24212a	0	125	138	307	292	230	34	174	0	3	24	89	35	21	35	33	16
PD24214a	51	126	3	164	147	224	19	267	40	0	0	53	23	0	64	2	70
PD24215a	0	136	0	284	263	251	10	53	11	22	25	86	6	20	24	17	13
PD24216a	79	228	128	19	0	170	77	0	15	13	0	15	45	9	0	2	0
PD24217a	220	106	0	181	32	18	112	214	116	46	0	0	36	0	21	35	92
PD24218a	118	210	158	117	71	54	90	22	145	54	40	84	63	21	7	5	1
PD24220a	141	0	114	227	196	172	11	415	11	8	0	6	16	0	188	0	144
PD24221a	55	184	18	69	54	192	19	31	120	26	0	136	4	0	12	15	3
PD24223a	314	36	11	14	26	95	0	0	0	24	0	25	16	4	6	1	1
PD24224a	122	36	0	79	196	262	0	77	1	64	0	0	23	10	9	50	0
PD24225a	276	46	0	42	53	83	0	58	49	56	0	45	17	0	14	0	53
PD24302a	207	21	65	61	7	192	16	0	25	9	5	36	42	6	6	1	0
PD24303a	0	0	0	224	166	350	0	56	63	92	0	76	53	34	6	8	0
PD24304a	0	43	0	138	206	346	0	40	104	56	0	22	49	34	14	1	0
PD24306a	0	88	0	160	186	289	0	0	111	75	0	69	51	13	24	5	0
PD24307a	304	76	45	33	28	37	26	0	8	18	0	0	33	58	0	0	0
PD24308a	150	0	0	836	602	6	0	422	0	71	0	38	37	35	115	20	9
PD24314a	72	87	62	124	36	253	25	152	65	0	0	116	32	0	18	29	0
PD24318a	122	153	18	220	146	93	7	163	86	23	0	101	18	11	13	8	50
PD24320a	255	25	69	80	8	142	105	1	49	3	0	5	26	0	3	0	8
PD24322a	141	167	86	142	26	97	96	27	10	0	0	0	49	10	10	10	58
PD24325a	0	146	259	315	273	183	50	66	108	32	0	81	25	22	41	28	14
PD24326a	57	223	22	96	103	140	21	99	117	0	18	148	24	30	4	0	0
PD24327a	125	0	230	143	194	229	0	418	18	24	0	106	53	0	2	68	31
PD24329a	237	20	134	213	164	115	10	49	0	28	0	90	6	0	38	0	5
PD24332a	176	81	23	104	25	131	54	88	61	0	6	14	54	0	3	13	98
PD24333a	6	278	62	260	215	111	17	11	0	0	74	147	17	0	10	46	19
PD24335a	246	0	182	446	332	0	100	397	15	21	0	126	41	0	53	5	64
PD24336a	19	283	28	61	12	167	93	0	67	31	22	2	56	14	6	5	0
PD24337a	0	286	364	447	54	0	258	0	92	30	8	52	88	39	25	17	17
PD3851a	112	94	216	106	18	179	74	32	68	111	67	58	62	13	10	15	11
PD3890a	10	75	0	530	0	0	374	92	327	763	99	0	30	86	33	53	52
PD3904a	0	269	46	295	48	0	293	0	190	399	132	9	87	0	93	44	0
PD3905a	14	88	335	631	289	61	0	67	185	71	0	290	59	45	24	47	26
PD3945a	0	172	0	478	275	53	0	437	19	226	0	210	43	85	12	44	0
PD3989a	45	290	23	35	0	48	22	91	74	363	8	233	0	36	25	0	0
PD4005a	0	96	0	171	0	328	130	0	14	38	15	30	42	4	12	14	0
PD4006a	0	61	68	518	91	174	163	68	123	102	0	144	43	20	40	26	45
PD4069a	57	374	50	64	0	0	150	0	81	93	110	26	65	15	0	4	5
PD4072a	15	114	196	267	0	245	100	0	8	0	0	5	92	30	3	8	0
PD4076a	15	314	103	130	0	128	142	0	12	0	0	13	42	19	11	4	0
PD4085a	0	288	62	286	107	0	141	0	111	334	176	180	69	26	12	2	0
PD4086a	13	224	56	237	114	32	31	118	181	435	0	116	94	70	31	19	0
PD4088a	57	232	93	354	49	0	304	33	150	194	68	0	60	0	13	7	150
PD4103a	0	0	51	671	276	209	11	316	0	53	0	192	46	19	49	87	10
PD4107a	0	117	108	438	187	96	104	0	156	288	110	204	47	64	14	30	0
PD4109a	60	172	53	225	123	159	54	46	29	74	0	68	15	6	44	19	3
