Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N	SBS80O	SBS80P	SBS80Q	SBS80R	SBS80S	SBS80T	SBS80U	SBS80V	SBS80W	SBS80X	SBS80Y
f8e61a02-90ec-96fd-e040-11ac0d481b5e	395	10	9	1	0	0	0	0	1	0	1	25	0	1	0	18	0	0	1	0	0	0	0	0	0
f8e61a02-92b1-947e-e040-11ac0d481b68	421	0	0	0	0	0	0	0	3	0	0	23	0	0	0	21	0	0	0	0	0	0	0	0	0
f8e61a02-938b-9428-e040-11ac0d481b6c	411	0	0	0	0	0	0	0	0	0	0	25	0	0	0	19	0	0	0	0	0	0	0	0	0
f8e61a06-42fa-e42c-e040-11ac0d481b72	416	0	6	0	0	0	0	0	2	0	0	23	0	0	0	21	0	0	0	0	0	0	0	0	0
f8efa5ad-3a4d-39d6-e040-11ac0c480132	411	0	0	0	0	0	0	0	0	0	0	25	0	0	0	19	0	0	0	0	0	0	0	0	0
f8efc19a-1e4b-e1b0-e040-11ac0c48104e	411	0	0	0	0	0	0	0	0	0	0	25	0	0	0	19	0	0	0	0	0	0	0	0	0
f8f0136b-09ec-d079-e040-11ac0c4842e7	411	0	0	0	0	0	0	0	0	0	0	25	0	0	0	19	0	0	0	0	0	0	0	0	0
f8f024e5-7096-3047-e040-11ac0d481c0f	422	0	0	0	0	0	0	0	3	0	0	22	0	3	0	21	1	0	0	0	0	0	0	0	0
f8f07989-2e2e-30f3-e040-11ac0d484490	411	1	13	0	0	0	0	0	5	0	1	23	0	0	0	19	0	0	1	0	0	0	0	0	0
f8f0a423-1a3e-4fcc-e040-11ac0c481cb6	397	14	1	3	2	0	0	0	2	0	0	26	0	0	0	18	0	0	1	0	0	0	0	0	0
f8f61e36-b934-9410-e040-11ac0c4804cc	399	8	4	0	0	0	0	0	0	2	1	27	3	0	0	17	0	0	0	0	0	0	0	0	0
f8f749b7-547d-49fa-9da2-44eed962b6fd	81	269	1	146	0	95	33	181	23	0	16	27	186	35	0	37	7	14	16	3	4	4	2	0	3
f8f7f274-dd98-3bb0-e040-11ac0c483fcd	411	0	0	0	0	0	0	0	0	0	0	25	0	0	0	19	0	0	0	0	0	0	0	0	0
f8f9d9b8-abdd-1afb-e040-11ac0d480523	247	122	0	54	119	0	10	0	86	7	0	44	0	0	22	0	0	0	0	0	33	1	0	6	0
f8fae6e5-93b5-7233-e040-11ac0c4830e7	411	0	0	0	0	0	0	0	0	0	0	25	0	0	0	19	0	0	0	0	0	0	0	0	0
f8fb791c-08b4-b6e1-e040-11ac0d4868f3	407	0	5	0	0	0	0	0	1	0	0	24	0	0	0	19	0	0	0	0	0	0	0	0	0
f9012277-55c4-2486-e040-11ac0c48236f	411	0	0	0	0	0	0	0	0	0	0	25	0	0	0	19	0	0	0	0	0	0	0	0	0
f901353f-fdeb-5a55-e040-11ac0c482e89	421	0	0	0	0	0	1	0	5	0	0	23	0	0	0	21	0	0	0	0	0	0	0	0	0
f901c7f7-891e-8ec1-e040-11ac0c480829	416	0	6	0	0	0	0	0	2	0	0	23	0	0	0	21	0	0	0	0	0	0	0	0	0
f9020478-c741-6776-e040-11ac0d481228	411	0	0	0	0	0	0	0	0	0	0	25	0	0	0	19	0	0	0	0	0	0	0	0	0
f9031d03-def1-24b4-e040-11ac0c486570	409	2	0	0	5	0	0	0	1	0	0	26	0	0	0	17	0	0	0	0	0	0	0	1	0
f9039bd6-8fa6-37cb-e040-11ac0d486d06	412	3	0	0	0	0	6	0	3	0	0	25	0	0	2	21	0	0	0	0	0	0	0	1	0
f903cfe2-c082-1bf6-e040-11ac0d4809f7	407	3	0	0	0	0	0	0	0	2	1	27	3	0	0	17	0	1	0	0	0	0	0	0	0
f9052bfc-94a0-cb29-e040-11ac0c48284a	332	82	5	5	0	2	0	0	6	12	5	27	7	0	0	17	1	1	1	0	0	1	0	0	1
f90a074e-d82f-f6bb-e040-11ac0d487334	421	0	0	0	0	0	0	0	3	0	0	23	0	0	0	21	0	0	0	0	0	0	0	0	0
f90b298a-0546-6c36-e040-11ac0c487a0b	420	0	0	0	0	0	0	0	6	0	1	23	0	0	0	21	0	0	0	0	0	0	0	0	0
f90cab09-6797-eccb-e040-11ac0d486aa3	411	0	0	0	0	0	0	0	0	0	0	25	0	0	0	19	0	0	0	0	0	0	0	0	0
f90d51f8-3bc4-2e66-e040-11ac0d484d19	411	0	0	0	0	0	0	0	0	0	0	25	0	0	0	19	0	0	0	0	0	0	0	0	0
f90dbdbf-f8cd-e0d8-e040-11ac0c482576	388	21	3	0	0	0	0	0	0	12	4	27	2	0	0	15	0	0	0	0	6	0	1	0	0
f90f8204-4d65-04fa-e040-11ac0c4841bb	413	0	0	0	0	0	0	0	1	0	0	23	0	0	0	19	0	1	0	0	0	0	0	0	0
f9101872-d864-c508-e040-11ac0c4818b5	385	29	11	0	6	0	0	0	11	0	0	24	0	0	1	18	0	0	0	2	0	0	0	0	0
f9116dda-19f4-9e1b-e040-11ac0c4872b8	407	4	0	1	0	0	0	0	1	0	1	25	0	0	0	19	0	0	0	0	0	0	0	0	0
f91661d6-a2b5-fac2-e040-11ac0d4852fd	380	28	6	4	0	0	0	0	2	0	0	27	0	1	1	17	0	0	0	1	0	0	0	0	0
f91a9af2-7909-099e-e040-11ac0c484205	411	0	0	0	0	0	0	0	0	0	0	25	0	0	0	19	0	0	0	0	0	0	0	0	0
f91ba748-5a05-e738-e040-11ac0c486a08	339	74	0	1	7	0	10	0	15	7	0	23	0	0	0	20	0	0	0	1	0	1	0	1	0
f91bde65-233d-2218-e040-11ac0c480a33	390	16	8	3	0	0	0	0	2	0	0	26	0	1	0	18	0	0	0	0	0	0	0	0	0
f91d1645-9b68-edbb-e040-11ac0c4854d8	411	0	0	0	0	0	0	0	0	0	0	25	0	0	0	19	0	0	0	0	0	0	0	0	0
f91faa2e-ea53-bef4-e040-11ac0d485f5d	376	29	9	0	0	0	0	0	1	1	1	25	3	0	0	19	0	0	0	0	0	0	1	0	0
f920200e-f349-3730-e040-11ac0d4825cc	397	13	0	0	0	0	4	0	2	0	0	26	0	0	1	18	0	0	0	0	0	0	0	0	0
f920ef57-c942-d2e1-e040-11ac0d481706	421	0	0	0	0	0	0	0	3	0	0	23	0	0	0	21	0	0	0	0	0	0	0	0	0
f921b592-fa4d-49f7-b773-81a0e903aaed	224	149	31	4	25	0	35	0	36	7	0	25	4	0	3	17	0	3	0	1	3	0	1	0	0
f92268fe-7a92-51e8-e040-11ac0d48733a	373	37	0	5	0	0	0	0	4	0	1	26	0	0	1	19	0	0	0	0	0	1	0	0	0
f925f24b-bffd-89ab-e040-11ac0d48682f	361	43	6	3	2	0	6	0	2	0	0	27	0	2	0	17	1	0	0	0	0	0	0	0	0
f926087f-0bec-1316-e040-11ac0c480a58	411	2	0	0	0	0	0	0	1	0	0	25	0	0	0	19	0	0	0	0	0	0	0	0	0
f92a34fa-014e-4b41-a6d0-3b46b8c8a3ee	287	95	15	31	48	0	12	0	42	0	0	29	0	15	19	12	0	1	2	0	2	10	0	0	0
f92a78d1-90ff-70c8-e040-11ac0d485eca	413	2	0	0	0	0	10	0	5	0	0	23	0	0	0	21	0	0	0	0	0	0	0	0	0
f92b2c52-ed64-4594-e040-11ac0d48425c	395	13	1	0	0	0	5	0	1	0	0	24	0	0	0	20	0	0	0	0	0	0	0	0	0
f92b8fda-350b-17d5-e040-11ac0c480ce8	418	0	7	1	0	0	0	0	4	0	0	24	0	1	0	19	0	0	0	0	0	0	0	0	0
f92c8821-daba-3727-e040-11ac0d480224	402	5	4	0	0	0	0	0	0	2	1	26	3	0	0	17	0	0	0	0	0	1	0	0	0
f92fde51-6a19-6641-e040-11ac0c484074	411	0	0	0	0	0	0	0	0	0	0	25	0	0	0	19	0	0	0	0	0	0	0	0	0
f937fc8b-6fa7-12fd-e040-11ac0d4850f9	409	0	10	0	0	0	9	0	3	3	0	26	2	1	0	19	0	0	0	0	0	0	0	0	0
f938b6f4-a457-c624-e040-11ac0c486fad	421	0	0	0	0	0	0	0	3	0	0	23	0	0	0	21	0	0	0	0	0	0	0	0	0
f939f757-a415-ad44-e040-11ac0d4868e5	421	0	0	0	0	0	0	0	3	0	0	23	0	0	0	21	0	0	0	0	0	0	0	0	0
f93abbbf-5e13-9b85-e040-11ac0d485718	397	21	4	0	0	2	0	2	2	1	2	25	1	0	0	19	0	0	1	0	0	0	0	0	0
f93c9e35-c76c-2b59-e040-11ac0d485dee	421	0	0	0	0	0	0	0	3	0	0	23	0	0	0	21	0	0	0	0	0	0	0	0	0
f93dd46d-4611-e84e-e040-11ac0c483323	411	0	0	0	0	0	0	0	0	0	0	25	0	0	0	19	0	0	0	0	0	0	0	0	0
f93f4445-6f19-403c-e040-11ac0d48556f	411	0	0	0	0	0	0	0	0	0	0	25	0	0	0	19	0	0	0	0	0	0	0	0	0
f940cea2-7e79-e422-e040-11ac0d483224	421	0	0	0	0	0	0	0	3	0	0	23	0	0	0	21	0	0	0	0	0	0	0	0	0
f942b732-7c0b-7ec6-e040-11ac0c483f86	422	0	0	0	0	0	0	0	3	0	0	22	0	1	0	21	0	0	0	0	0	0	0	0	0
f94c4f69-8119-4eaf-97c1-5106890c14d4	142	170	11	5	34	41	122	5	6	0	75	13	44	26	6	21	23	5	3	0	5	1	4	1	17
f9718c44-c622-11e3-bf01-24c6515278c0	175	169	39	0	25	44	53	0	10	0	16	17	87	4	7	9	20	5	2	0	5	7	0	3	5
f9837a56-7244-4846-a63d-266e6a92f168	148	185	68	14	17	20	48	0	37	18	2	23	13	5	6	20	5	3	0	15	1	1	0	3	0
f9854144-d92c-46da-ac87-9d1fd7efe67d	88	174	115	107	127	1	46	0	135	2	0	51	0	0	0	0	6	0	34	0	12	1	1	0	0
f988e698-9b34-45ce-ba4c-74e06e9cae4a	0	77	225	40	178	12	172	0	103	23	0	58	0	75	87	0	11	9	20	8	12	9	7	3	0
f98de26b-c7d6-435d-81fa-1f1869da9087	113	178	94	276	44	0	0	0	121	13	9	72	0	53	97	0	5	1	81	0	16	0	0	7	33
f9a81200-5381-496a-8062-099f9e793618	268	87	60	110	0	2	19	0	62	0	0	28	15	15	22	11	0	1	0	0	10	33	6	0	2
f9c07ba7-152a-f624-e040-11ac0c484cd5	318	87	0	0	13	0	7	0	9	4	4	26	0	0	0	14	0	0	0	0	0	0	2	2	0
f9c0a08b-d1e5-4c18-e040-11ac0c4864df	184	174	75	25	48	0	0	0	54	0	0	32	0	0	3	3	2	2	1	5	0	0	2	0	0
f9c0a0d9-5af6-4476-e040-11ac0d4830d3	233	94	50	24	52	0	43	0	59	0	0	37	0	0	23	4	0	6	9	0	0	1	1	0	0
f9c0a12c-2651-d9ea-e040-11ac0d483201	307	48	42	79	28	6	30	0	54	22	4	27	5	15	1	16	0	3	17	0	1	16	0	0	0
f9c1df10-25b8-c8ae-e040-11ac0d486375	320	65	27	9	4	0	12	1	13	0	0	28	0	0	3	13	0	3	0	0	0	0	3	1	0
f9c23ce8-7f1c-9417-e040-11ac0d482562	234	138	48	18	50	0	0	0	55	0	0	33	0	0	19	6	4	3	5	4	0	1	0	2	0
f9c23d09-74e4-07f9-e040-11ac0d482577	421	0	0	0	0	0	0	0	3	0	0	23	0	0	0	21	0	0	0	0	0	0	0	0	0
f9c26646-d2b0-cf30-e040-11ac0d483918	169	72	157	133	67	0	25	0	158	34	0	50	3	0	82	0	4	32	14	2	4	2	24	0	0
f9c39eb7-39a9-6626-e040-11ac0d4870c2	141	142	117	86	162	0	0	0	152	0	0	51	0	0	32	0	11	7	1	1	2	0	13	0	0
f9c3bc8e-dbc4-1ed0-e040-11ac0d4803a9	324	20	65	36	31	0	20	0	55	0	0	28	0	0	1	9	11	2	0	12	0	0	0	0	0
f9c3e4e3-1b95-b71a-e040-11ac0d4819e7	241	96	81	87	98	0	1	0	105	0	0	40	1	0	14	3	0	7	16	4	0	0	0	0	0
f9c3eaad-a0d9-8bf8-e040-11ac0d481d8e	19	248	24	61	0	0	0	0	0	201	26	155	760	0	133	0	15	21	12	2	33	10	9	0	0
f9c4e06c-e8a6-613b-e040-11ac0d4828ba	319	84	17	12	19	0	0	1	24	0	1	28	0	0	0	11	1	0	1	0	0	0	1	5	0
f9c51617-3fcb-91c5-e040-11ac0d484abf	304	8	70	62	40	0	46	0	104	0	0	42	0	0	72	0	0	8	5	13	7	2	0	0	0
f9c52187-2e82-d58a-e040-11ac0d484fc4	332	64	17	19	47	0	4	0	35	0	0	32	0	1	13	8	0	10	0	0	0	0	0	0	2
f9c52414-385d-8cc7-e040-11ac0d485037	295	107	15	11	33	0	0	0	28	1	1	30	0	0	6	11	0	1	1	0	0	0	0	9	0
f9c650e7-9053-78eb-e040-11ac0d4874bb	135	137	66	275	6	51	27	207	156	7	0	96	0	0	35	0	50	16	13	12	6	0	8	0	0
f9c65e3d-f3f7-dd5f-e040-11ac0d487b1f	324	78	25	0	13	0	1	0	17	2	0	28	6	0	3	15	0	0	0	2	0	0	0	1	0
f9c6f4ca-4bb8-26b4-e040-11ac0d485600	392	17	2	0	0	0	1	0	3	0	1	23	0	0	0	20	0	0	0	0	0	0	0	0	0
f9c70e38-dd99-3fe2-e040-11ac0d4862f2	286	51	58	29	26	0	45	0	47	1	0	29	0	0	0	9	0	4	0	0	0	1	0	1	0
f9dc999f-6dde-448d-9cf1-2897ddcf7b0b	0	0	0	2899	1026	656	0	0	155	0	0	405	352	933	275	205	143	107	109	57	130	78	152	87	0
f9f04e42-63a2-4ee1-ade4-9e5bb5c20cdd	315	46	23	91	3	48	0	0	30	4	154	22	0	0	33	23	35	0	0	1	0	82	0	0	0
fa2c3620-7e82-4b12-b135-87986f0f2890	254	0	0	138	0	0	0	0	145	443	51	0	219	131	0	0	11	307	0	0	0	0	0	0	0
fa4d35e3-fc38-4e26-a9e0-521a648acec1	249	106	79	8	2	4	19	0	35	0	0	24	3	6	29	9	4	1	10	0	4	0	0	0	0
fa54205f-7e51-4e5a-9f0a-5e8a2e40235f	168	100	140	0	0	0	70	0	49	24	0	29	17	18	37	7	2	3	9	5	4	1	4	3	0
fa5e2900-95e7-4700-9707-a329cd0c77fd	420	0	4	0	0	0	0	0	13	0	0	16	0	1	0	20	0	1	1	1	0	0	2	0	0
fa676301-902f-473f-8313-5bff34ae549a	213	164	21	27	0	6	32	4	6	0	0	3	37	58	9	14	1	4	0	4	1	3	1	1	7
fa6a60f5-8949-4e01-9435-d3117601627f	149	132	26	2	27	120	114	87	0	0	133	27	74	0	21	15	35	20	7	0	5	0	22	12	0
fa718a69-7d09-424b-90a3-4839ba7dc9b2	294	76	53	0	0	5	0	3	0	20	14	38	39	0	0	4	4	0	0	2	0	1	3	0	0
fa837b4d-55a7-4dcf-9fdf-cf9c13644df7	405	4	4	0	0	0	0	0	1	0	0	26	0	0	3	17	0	0	0	0	1	0	0	0	0
fa8844f8-c4b6-487a-8187-e30c12a7a453	94	191	150	13	14	24	0	1	15	10	6	31	117	21	25	16	4	8	4	0	14	2	1	5	7
fa9996c3-b874-4424-a5a6-f1c7c0f42b9b	408	13	0	0	0	0	0	0	2	9	1	23	0	0	0	20	0	0	0	0	0	0	2	0	0
fa9a3247-a465-4fdf-bb64-5afaa83a5d76	345	17	26	5	2	1	57	0	21	3	13	24	5	0	0	15	0	0	0	0	0	0	0	1	12
fab0be4b-c84a-45cd-a76f-44d9a8bf1846	31	178	16	562	330	234	0	118	146	30	30	53	140	251	118	170	17	26	29	121	53	8	24	18	0
fab3d6f4-de1c-4d6c-bdea-ac39a7884657	119	206	34	129	23	80	0	19	69	129	49	25	0	28	23	26	6	8	0	137	0	2	0	1	2
fabf1f6c-c622-11e3-bf01-24c6515278c0	92	134	96	79	0	69	148	20	39	4	29	12	80	62	28	53	6	6	35	14	0	1	0	5	2
fae88d21-171c-4df4-b258-3c5948a1034b	372	31	0	0	0	0	13	0	16	9	0	12	0	7	0	25	1	0	2	0	4	0	1	1	0
faff4626-615b-416a-b7a6-9d177dcc94a9	47	188	179	22	79	135	0	31	6	53	2	9	42	55	19	4	17	10	8	10	3	5	5	22	14
fb0c6353-a90c-45e2-9355-7cd16cf756ff	41	146	96	174	38	162	109	107	35	93	20	44	228	47	45	43	18	11	14	19	27	7	12	3	54
fb194ca3-10aa-4dc5-8d08-619ddbd6d1b6	325	63	10	18	7	0	16	0	6	0	0	29	0	11	3	16	0	0	1	3	0	0	0	0	0
fb74cca4-ac9c-4be0-80e3-e71592f96aae	354	45	17	13	0	0	6	0	11	14	1	25	0	0	0	19	0	0	0	0	0	0	0	0	0
fb8b5ff5-4164-4276-b75b-b0ee6bda7329	194	157	84	51	17	3	0	8	45	27	0	34	0	5	16	11	1	0	7	1	3	0	3	2	2
fb9135d9-2acf-41dd-8552-359e6b8c9470	0	103	0	492	346	881	7	212	0	123	921	0	0	0	136	142	5	249	113	107	69	10	0	92	10
fbd899a0-c622-11e3-bf01-24c6515278c0	69	224	76	58	77	47	58	9	43	33	0	34	0	26	0	5	1	19	12	0	6	2	0	5	18
fbea74b5-b1a8-4767-af7c-e179ce8da071	405	12	0	0	0	0	7	0	10	0	0	20	0	0	0	22	1	0	0	0	0	1	0	0	0
fbf937f1-5f30-470c-8a77-46cd1c41e073	312	80	10	13	22	0	17	0	29	0	2	22	7	2	7	19	1	0	9	6	7	0	0	0	0
fc009c3d-66fc-4b9c-ae43-014607e3723a	255	128	33	0	4	0	28	0	28	3	0	23	0	0	4	13	0	0	3	0	1	0	1	3	0
fc249113-83d4-4abe-8c80-a4f7305dcd91	186	108	0	247	12	341	0	124	0	166	87	93	308	0	130	109	0	3	0	80	91	60	0	0	0
fc447d4f-2532-c8ea-e040-11ac0c48469f	20	126	103	39	89	8	270	0	119	9	1	34	4	8	27	13	9	1	24	0	6	2	5	4	0
fc447d51-cdc2-a180-e040-11ac0c4846a4	0	7	32	607	277	343	125	407	135	113	66	101	252	190	116	357	97	91	30	0	35	70	29	5	0
fc447d53-24d1-c83d-e040-11ac0c4846a6	194	36	0	319	31	297	166	90	49	80	128	55	66	50	93	114	5	4	1	32	0	66	0	56	58
fc447d55-95d8-0b34-e040-11ac0d483afa	0	219	67	94	80	115	107	37	0	88	0	61	324	15	0	0	16	9	13	0	13	15	10	0	11
fc447d56-0d53-e0c3-e040-11ac0c4846a8	17	12	325	135	55	12	175	0	112	47	0	51	18	55	38	3	14	6	14	0	10	13	11	1	0
fc453f67-6623-4e8c-b519-0bd79e4d4651	53	140	226	208	0	130	49	0	28	0	0	16	33	134	169	26	3	7	20	35	15	11	0	3	0
fc5dc6d8-62d2-76d8-e040-11ac0d4863c3	72	123	58	0	115	217	151	23	0	61	265	1	0	0	29	17	27	20	37	0	13	1	0	2	90
fc639186-8302-798e-e040-11ac0c484cec	114	99	129	89	54	47	144	7	80	9	31	25	11	13	35	25	4	1	1	0	0	10	22	9	0
fc63cbab-d27a-5ebb-e040-11ac0c48724f	0	0	226	155	141	95	223	28	62	115	13	55	146	119	68	50	23	24	15	15	54	14	1	3	0
fc68c24d-47ad-7961-e040-11ac0c48595c	25	0	219	114	320	35	175	0	146	56	0	77	0	92	74	32	20	24	6	8	11	9	16	9	0
fc68e599-6a40-61dc-e040-11ac0d48700d	96	111	80	190	145	310	55	109	8	94	161	38	0	26	18	66	37	29	58	4	23	64	0	9	28
fc6d77a9-121b-48ab-a899-713c3d1319a2	0	16	241	81	232	3	236	0	147	22	0	68	0	99	123	0	16	17	9	3	7	15	0	1	8
fc78685a-7053-152a-e040-11ac0c480ded	84	171	127	44	37	142	62	6	0	24	0	2	17	35	3	0	6	7	11	42	0	13	12	0	9
fc7eb420-5c13-20bd-e040-11ac0d484574	21	0	271	130	427	24	40	0	184	91	0	117	28	173	231	0	18	11	26	33	29	35	0	0	0
fc7f8eeb-9c40-123e-e040-11ac0c484061	63	166	13	424	127	116	0	95	54	143	135	95	248	123	0	108	2	31	255	0	0	18	1	12	0
fc806c50-2f6e-418d-e040-11ac0d485f01	13	50	192	89	185	163	134	100	70	76	215	49	65	40	91	98	64	43	12	0	31	35	0	8	0
fc812906-d3b6-4210-a842-96f095280cbf	396	15	1	3	4	0	0	0	0	0	0	28	0	2	2	16	0	0	0	0	0	0	0	0	0
fc8130df-18fe-c74d-e040-11ac0d485df2	354	39	3	11	1	13	25	16	18	0	3	18	15	1	0	20	0	14	0	0	0	4	0	0	0
fc8130df-1bc2-c537-e040-11ac0d485de6	234	137	0	94	65	48	0	61	42	41	13	28	13	38	0	33	2	2	0	0	0	21	0	1	12
fc8130df-1cdd-cade-e040-11ac0d485dec	396	13	0	0	1	0	3	0	3	4	0	23	0	3	0	20	4	0	0	0	0	0	0	0	0
fc8130df-1e8f-c879-e040-11ac0d485df4	293	58	17	67	128	1	15	0	96	0	0	38	1	0	0	3	22	0	0	0	5	4	0	0	0
fc8130df-1f21-c8f9-e040-11ac0d485dfc	262	120	2	2	8	15	38	0	1	0	0	3	43	30	5	12	5	6	1	0	6	1	2	2	0
fc8130df-2211-cfcc-e040-11ac0d485dde	70	0	258	18	111	9	197	0	123	0	0	48	1	21	97	0	6	10	0	4	5	5	10	0	0
fc8130df-24d9-32f1-e040-11ac0d485df0	386	14	3	0	8	4	3	11	10	0	1	15	0	14	0	24	4	1	18	0	0	0	0	0	0
fc8130df-2628-304a-e040-11ac0d485dfa	245	93	56	26	68	0	15	0	50	6	0	28	15	12	1	18	13	12	7	0	0	0	0	1	6
fc8130df-297f-34a3-e040-11ac0d485e02	350	31	21	18	5	0	19	0	21	8	1	24	5	4	0	16	0	7	5	2	0	0	0	0	0
fc8130df-2ca4-39d2-e040-11ac0d485e00	363	42	5	1	4	0	0	0	6	3	0	20	0	13	1	17	4	3	0	0	0	0	0	3	0
fc8130df-2d5f-3b53-e040-11ac0d485dee	155	155	7	299	124	43	2	41	132	45	9	50	52	9	0	46	0	29	0	33	0	9	7	20	69
fc8130df-2e39-3814-e040-11ac0d485de0	246	95	15	112	35	0	41	0	51	0	0	53	0	19	45	8	0	0	0	0	55	1	0	2	0
fc8130df-30a5-3e6a-e040-11ac0d485de2	0	81	187	126	163	49	202	0	109	57	0	44	9	72	27	14	15	18	21	13	19	8	4	5	0
fc8130df-3147-3e94-e040-11ac0d485df8	328	56	17	64	39	0	0	0	34	9	0	34	0	8	1	10	0	0	0	0	34	0	0	0	0
fc8130df-3225-3f96-e040-11ac0d485dfe	130	135	144	194	54	25	8	0	63	11	17	43	0	33	0	14	6	0	0	11	0	5	3	72	0
fc8130df-3361-3c8a-e040-11ac0d485dea	225	121	44	121	47	8	22	0	82	1	0	32	0	2	0	4	5	6	0	0	0	31	0	8	7
fc8130df-34f8-22c6-e040-11ac0d485de8	228	95	45	97	58	34	35	0	57	5	0	34	34	17	45	10	54	26	0	0	0	0	0	0	0
fc8130df-35ac-2304-e040-11ac0d485dda	0	0	226	599	492	266	0	0	138	0	0	226	0	377	670	0	28	43	0	12	0	259	6	0	0
fc8130df-6860-7677-e040-11ac0d485ddc	27	81	121	0	40	109	315	0	0	0	20	10	122	9	22	3	17	29	7	0	7	1	10	5	0
fc8130df-6977-7704-e040-11ac0d485de4	262	98	7	34	0	17	22	0	18	18	72	22	20	11	21	52	2	42	0	0	0	28	0	0	0
fc8130df-6bec-7627-e040-11ac0d485e04	0	0	305	164	301	126	108	12	111	52	0	97	0	145	159	20	9	99	9	2	16	10	0	0	9
fc8130df-897d-5404-e040-11ac0d485e0a	226	116	0	219	88	81	18	14	79	49	31	49	0	44	27	53	2	1	47	17	0	0	0	7	38
fc8130df-8e4e-586b-e040-11ac0d485e08	245	120	0	29	29	39	6	0	3	0	173	21	129	0	34	34	10	50	0	0	0	45	1	0	0
fc8130df-8ec8-5b1e-e040-11ac0d485e06	62	0	243	87	9	84	176	67	13	128	5	65	140	35	35	16	24	5	7	6	19	14	14	5	0
fc8130df-90ba-5d94-e040-11ac0d485e0c	12	86	117	192	176	158	194	109	11	81	9	90	56	112	63	16	23	39	21	34	9	14	0	7	0
fc8130df-e399-e34d-e040-11ac0c483279	292	60	19	46	48	0	52	0	54	1	0	31	2	0	0	13	2	0	0	11	0	4	3	0	0
fc8130e0-08dd-b996-e040-11ac0c48327b	122	89	57	258	65	214	54	81	84	58	418	37	49	62	225	164	8	49	22	0	0	136	2	5	82
fc8130e0-095f-b953-e040-11ac0c483287	314	60	26	3	18	0	19	0	19	3	0	29	6	0	1	12	1	0	4	0	0	0	2	3	0
fc8130e0-096a-b991-e040-11ac0c48327d	291	94	12	0	0	0	16	16	22	0	6	24	27	0	8	22	18	2	2	0	0	0	0	0	0
fc8130e0-09f1-b964-e040-11ac0c48326e	128	113	0	96	122	114	112	2	34	81	295	4	106	36	0	118	3	18	0	0	0	0	102	16	37
fc8130e0-0b9c-bbc9-e040-11ac0c483266	269	109	0	86	0	28	0	0	42	27	132	23	10	0	7	35	0	9	0	0	0	92	0	0	0
fc8130e0-0bc1-bba7-e040-11ac0c483289	271	126	0	18	13	40	10	10	1	0	4	15	8	20	0	23	2	1	1	0	1	1	1	3	19
fc8130e0-0bfa-bba4-e040-11ac0c48328d	334	77	0	2	11	0	0	0	6	0	0	25	0	6	1	14	2	1	0	0	0	0	1	3	0
fc8130e0-0c53-b432-e040-11ac0c483283	382	28	2	0	11	7	2	0	1	0	0	20	1	9	0	16	4	1	0	0	1	0	0	0	0
fc8130e0-0d25-b475-e040-11ac0c483277	381	30	0	0	0	0	0	0	3	9	0	22	0	4	0	19	0	3	0	0	0	0	0	0	0
fc8130e0-0db6-b568-e040-11ac0c483281	355	51	0	0	12	0	7	0	5	0	0	25	4	1	0	15	2	0	0	0	0	0	0	3	0
fc8130e0-0dcf-b558-e040-11ac0c483285	207	136	12	0	21	32	79	0	8	18	12	10	1	35	2	15	3	15	4	6	0	3	1	4	0
fc8130e0-0e1f-b54d-e040-11ac0c48326c	4	87	62	594	215	344	53	232	65	116	383	90	207	194	154	224	1	71	128	0	66	31	55	30	22
fc8130e0-0f1a-b6eb-e040-11ac0c48328f	0	98	64	292	351	139	231	0	63	0	9	72	82	182	67	19	9	28	56	0	27	2	35	20	0
fc8130e0-0fde-b756-e040-11ac0c48328b	197	106	22	0	0	53	72	0	0	51	20	61	301	0	60	17	5	25	11	0	0	4	3	11	0
fc8130e0-a38a-23b9-e040-11ac0c48327f	0	64	109	154	454	199	158	43	78	34	15	69	104	178	139	80	8	25	14	6	68	31	14	39	0
fc8130e0-a39a-23b5-e040-11ac0c483270	268	130	11	12	22	0	8	0	33	0	0	29	0	0	16	10	2	1	0	0	0	1	3	1	0
fc8130e0-a538-dda3-e040-11ac0c483264	78	66	70	116	132	146	199	75	26	33	317	34	114	63	89	100	23	29	26	0	6	1	0	76	0
fc8130e0-a539-dda8-e040-11ac0c48326a	214	94	0	210	55	137	0	90	37	128	110	21	39	107	23	103	0	5	81	70	0	5	0	42	5
fc8130e0-a774-d834-e040-11ac0c483268	8	244	103	178	161	46	30	5	131	28	41	40	13	16	13	33	11	39	26	1	0	22	0	0	17
fc8130e0-a8b4-d80d-e040-11ac0c483272	202	158	0	22	0	50	79	1	0	23	4	13	31	12	0	13	2	7	0	0	2	1	8	23	0
fc8130e0-a94d-d9d0-e040-11ac0c483262	167	167	6	236	8	102	0	57	53	62	317	49	48	55	119	134	19	14	0	0	0	3	0	141	0
fc8130e0-ad63-b804-e040-11ac0d485e10	149	96	193	0	0	0	0	0	23	90	7	54	85	0	32	8	3	1	5	5	8	9	0	0	0
fc8130e0-ad66-b82e-e040-11ac0d485e0e	256	114	0	23	49	87	30	0	2	0	3	11	36	3	7	20	7	1	1	0	0	1	1	64	0
