Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N	SBS80O	SBS80P	SBS80Q	SBS80R	SBS80S
bb567851-d4ff-4a93-8576-04a37aea68af	395	0	1	25	0	0	6	5	0	0	0	0	26	5	0	2	0	0	0
bb5bedd3-d8fc-4739-8e6b-9e37223f8be2	204	51	41	117	28	25	101	10	30	81	0	0	5	102	4	6	5	4	11
bb6150f7-23e4-40f2-b466-6b6edd19c502	218	46	18	136	58	42	17	0	40	46	31	0	0	34	4	16	2	1	36
bb659e7c-0b97-41b5-ac10-a66bb1f6f283	242	102	23	95	34	0	43	0	0	0	0	15	36	0	2	5	0	1	0
bb65d670-0411-4fc5-a6cb-019caec1ab36	49	163	101	146	252	168	80	76	86	103	80	0	40	101	11	15	10	9	14
bb66787e-e0b2-45b6-b452-98a6c32132e7	423	0	3	2	1	0	0	1	0	0	0	0	31	0	0	0	0	0	0
bb8176a7-ea7c-42d7-a85a-cec1ca386f2e	365	7	20	45	19	0	51	7	0	9	0	0	12	15	0	0	0	14	7
bb91765e-4c55-4e7d-93e8-77face8c91f4	419	9	2	11	4	1	3	0	1	4	0	0	30	0	0	0	0	2	0
bba106ce-c622-11e3-bf01-24c6515278c0	192	27	16	165	15	34	50	22	30	35	0	0	25	69	2	18	0	5	0
bbb2cf2f-8f32-43d4-846c-d1020e6329ec	92	189	45	76	187	222	8	135	13	0	48	75	27	172	23	4	22	66	0
bbbc531a-dd41-40b7-ae59-e35508aea0c7	408	0	27	18	9	39	39	50	14	0	0	0	18	15	0	2	0	4	0
bbdd7393-024b-4073-b5bc-ef7a68c15b8a	0	123	204	242	75	20	191	0	0	2	13	60	37	94	6	12	5	31	0
bbe59385-5f83-43f6-a485-517c860bef6f	0	272	79	159	256	216	2	29	0	2	178	60	0	59	14	12	19	3	4
bbff7954-95ec-455c-b0bc-92f67a09ee77	225	22	9	143	93	214	12	140	0	74	17	27	44	74	38	1	0	2	0
bc0dee07-de20-44d6-be65-05af7e63ac96	0	0	696	0	1704	607	164	0	163	177	285	57	269	0	46	193	30	17	95
bc1d5327-2e76-4e0e-b749-72a559469d0d	0	158	181	148	22	261	42	94	30	27	49	62	13	229	73	25	20	1	0
bc395326-1656-4ef2-bb19-0cb29194b91c	427	0	0	0	0	0	0	3	0	0	0	0	25	0	0	2	0	0	0
bc5160ae-d629-46c4-b068-7075876b9103	423	0	0	0	0	0	0	2	0	2	6	0	15	7	0	1	3	0	9
bc69c97c-65c1-4e1c-a241-d17d3130e024	406	18	3	16	0	0	3	3	0	0	0	0	29	2	0	0	0	0	0
bc9b66f5-fcb8-4545-ab2d-438bb810edc0	0	332	199	40	195	0	189	0	24	29	45	76	63	80	17	31	0	0	0
bc9f105f-6d99-44ac-9871-67defd5e85cd	84	287	85	78	0	10	122	0	5	208	3	82	77	0	0	15	12	0	0
bcc74a5e-c622-11e3-bf01-24c6515278c0	141	138	0	167	51	0	16	0	28	16	17	0	46	0	7	5	0	0	0
bcc819eb-f4d8-4ddc-9fdc-a6307fb6741b	360	22	0	43	3	1	0	4	0	20	0	0	34	0	1	2	0	0	0
bcd52bcb-6e35-4220-9775-96dabff926b4	439	0	0	0	0	0	1	5	0	0	0	0	24	0	0	0	0	0	0
bce88385-4a1b-4a8c-920c-060f6a2675d4	32	112	49	270	129	109	21	89	9	46	63	0	36	30	3	11	17	0	48
bcef0b6c-6584-4090-9d28-ef784a7e5fbb	130	48	62	208	93	73	23	7	4	10	40	15	32	80	1	33	0	0	8
bcefbf6a-80ff-4825-9d3a-492e2dceb35d	73	225	114	120	18	172	7	0	0	70	171	100	6	0	27	16	0	11	0
bcf54c96-2b62-4e24-926f-d77576250dd1	384	2	10	37	0	0	17	1	0	0	0	1	29	2	0	0	1	0	0
bcf76f1a-7109-422d-94c9-5e8364895fa0	0	0	1054	0	1749	2633	102	742	0	0	0	575	0	0	116	146	192	57	277
bcf858fd-cc3b-4fde-ab10-eb96216f4366	425	0	0	0	3	0	0	1	0	0	0	0	29	0	3	0	0	0	0
bd1ce02b-bfaf-4cde-aaac-06097a12e248	393	0	1	40	0	0	8	5	0	0	0	0	25	6	0	0	0	2	0
bd2cc59d-f5ce-46ed-beb0-4c80b24cbe71	439	0	3	0	4	0	3	2	0	0	3	0	18	6	0	0	0	2	1
bd2ec47b-a120-4b3b-b10d-aee09805ab33	425	0	0	18	0	0	29	2	6	0	0	0	0	0	2	0	5	3	0
bd2f8133-3e71-4c5e-998f-0c1a9fdfb75f	37	179	41	182	79	273	28	72	128	50	32	0	71	2	16	3	49	10	0
bd3028c7-1fde-401d-a6b2-5f8e61eb4aa1	271	69	39	89	24	0	92	0	0	3	0	16	28	0	2	0	15	0	0
bd3e88b3-b37c-4641-85fa-d8125ba324ca	0	343	153	58	313	30	225	0	0	54	7	65	60	87	16	9	12	15	38
bd403458-5154-488b-931a-a7e737a6bf8c	386	14	3	29	5	0	8	1	0	0	0	0	30	0	0	0	0	0	0
bd6bd940-ef06-433a-80d9-dca5683e9cd2	284	85	27	66	37	0	88	0	0	12	0	26	31	0	0	0	0	0	0
bdbcffb0-c7da-4e7d-8002-9feffe48533c	345	82	0	35	35	1	49	1	0	0	0	3	23	0	0	0	0	0	0
bdc039d6-4817-4e6f-b8c6-a40b1e8e1a06	379	50	1	8	0	0	15	0	0	0	0	5	26	0	1	0	1	1	0
bdeeb1a6-c622-11e3-bf01-24c6515278c0	341	0	7	89	0	2	17	3	0	9	0	0	26	5	1	5	2	0	0
bea0e802-96d3-46e2-8030-17019a71e0bb	412	15	2	13	0	0	6	3	0	0	0	0	28	1	0	0	0	0	0
beafb7c6-ef39-478e-aa47-0f1ad39f95a3	100	273	20	97	0	3	68	0	0	192	19	52	58	0	9	3	12	3	0
bef21282-c622-11e3-bf01-24c6515278c0	0	307	95	118	404	0	93	0	0	0	50	2	91	44	11	5	11	14	12
bef23192-57cd-4301-b7a7-5e82ca62482d	408	5	7	20	4	0	0	0	0	1	19	0	11	17	0	1	0	1	6
bf24366f-fd91-4d84-8b3d-eed80064250d	410	3	0	26	0	0	10	3	0	0	0	0	28	0	0	0	0	0	0
bf7462a2-394f-4838-bcb6-4d0126fa48b1	10	0	100	327	139	528	0	44	76	0	0	115	0	73	165	0	0	0	0
bf91afc4-aa2b-4365-80c5-b98c9d118e10	420	0	0	0	2	0	0	0	0	0	22	0	0	27	0	3	0	1	1
bff518fb-6da7-4dfc-ae4c-bd3f641028e2	0	109	803	0	437	550	47	0	91	0	438	479	125	0	60	50	45	0	13
c00d925a-ca4d-4561-a8f2-d4542f218086	417	21	5	4	2	0	17	1	0	0	0	0	26	0	0	0	0	0	0
c00de7a0-0b09-4e07-988c-ef2a7f8e932a	341	0	0	15	640	0	16	0	0	0	283	119	8	0	0	0	0	0	97
c016d025-3c92-41c5-b846-493b1fcce79e	331	47	18	0	145	431	19	309	0	0	0	155	2	76	0	22	0	0	133
c021b61c-c622-11e3-bf01-24c6515278c0	8	91	81	307	28	20	98	4	12	65	27	0	43	17	4	8	10	5	0
c0523251-3ac2-4292-bb00-9ae9ea9009f6	211	2	58	192	1	86	15	30	14	18	20	0	12	0	0	8	2	48	0
c05adc19-2e01-4712-a35a-69eee4d40998	79	153	80	155	155	357	71	155	46	0	34	116	0	0	61	50	91	71	20
c065761d-f775-457f-bda0-4c7c257a701e	71	44	117	230	216	186	28	3	0	32	187	100	12	64	10	4	9	9	0
c0812962-a345-48b7-aec0-01336c2d1eed	371	2	12	47	7	12	4	3	0	0	0	0	36	0	0	0	1	8	0
c082dc34-457e-40ec-8258-e11e8ed362c2	406	0	8	17	13	0	0	0	0	0	0	0	33	0	1	1	0	0	0
c08f65a0-bf4c-462e-9d07-ad56b3adcac8	205	108	50	137	29	1	86	0	10	31	0	3	32	0	0	1	3	0	8
c121de15-78f7-4698-91bf-fd0485c466c2	422	0	0	2	0	2	1	3	0	0	0	0	29	2	0	0	0	0	0
c13d7ee5-2bf0-43e4-9cd3-9326ed9355cf	383	21	0	29	5	0	4	2	0	9	0	0	31	0	0	0	0	0	0
c13fb736-614c-4d5f-83bf-2d7586f4fb53	70	150	108	177	19	143	12	0	0	159	90	14	37	0	0	6	63	9	0
c14407ad-670e-4d1e-9417-2b76f4810fff	435	0	0	0	0	0	4	4	0	0	8	0	10	11	0	1	0	2	3
c14b2c74-447b-4526-a6e9-415d2728c7ca	326	39	16	75	0	0	37	0	0	11	0	7	31	0	0	1	1	3	0
c158ac2a-c622-11e3-bf01-24c6515278c0	385	16	3	28	4	5	1	1	0	0	0	0	32	0	0	0	3	0	0
c15a51cc-4fdc-4343-a410-13ddc238dac8	259	8	19	114	33	77	44	29	21	0	0	0	23	102	0	3	0	0	0
c19a1388-95e6-4708-a24c-3738f1908071	409	5	6	23	0	0	19	4	0	0	0	1	21	1	0	0	7	0	0
c1abb741-4fcd-4161-b057-c7efd619cc99	377	4	0	37	0	18	0	0	0	0	56	0	0	0	0	4	1	6	0
c1b44966-0f72-4c4f-8783-ab3ffe7f17b2	0	370	180	4	441	0	172	130	0	40	57	99	96	55	39	18	5	14	72
c1d9ed06-7498-4c6c-a0de-dbf28e868109	0	297	249	0	871	0	217	0	43	50	138	156	200	38	90	15	40	2	0
c20cb5c8-a6d0-4150-b72b-3f7e8909d72b	392	9	1	21	0	2	4	2	0	3	0	0	32	9	0	0	0	0	0
c2124bb2-30e1-4093-9a8a-3a188a6dc0a9	105	70	127	198	74	22	131	210	0	31	7	88	34	0	14	10	107	15	0
c21a5d55-9790-429f-a4e6-420293c07b53	339	41	0	41	24	23	13	0	26	4	28	10	0	29	26	2	2	4	0
c271b7d2-c622-11e3-bf01-24c6515278c0	193	36	2	207	23	0	33	3	2	9	10	2	29	5	1	4	4	7	0
c27290e4-6835-448a-abdc-df8ddd5f4630	276	49	46	57	68	103	59	87	0	0	0	44	10	0	0	0	11	0	177
c285c2fa-24b4-47a1-874d-86e74b002b05	258	54	12	121	19	0	25	0	0	9	3	4	37	0	6	0	1	0	0
c298ec82-8305-4c89-898f-268308f782b2	339	26	14	75	4	0	28	0	1	0	0	2	21	12	0	2	0	0	2
c29f6ed6-880d-4f03-977e-1087738e5e60	433	0	0	0	0	0	16	4	0	0	0	0	7	0	1	0	0	4	0
c2aafb9c-230a-43df-9a43-b34aa145a7bd	365	39	3	33	26	0	25	0	0	0	0	6	28	0	1	3	0	0	0
c2ec7f57-8510-4bbf-a2e9-dbd9ce8dcad1	0	200	160	178	25	0	148	0	13	47	29	65	36	74	9	23	14	0	0
c307688c-b1fa-47f6-a9e2-1ea41f7645b6	426	0	0	0	0	0	2	3	0	0	0	0	24	0	0	0	2	0	0
c36213e4-c057-46f5-ada5-f1f921855bb4	411	0	0	22	0	4	7	6	0	0	0	0	22	4	1	4	0	0	0
c3679262-63d7-463e-9501-6ab3f177aee8	309	50	55	53	80	19	81	1	0	28	0	0	24	6	2	18	0	4	0
c3cb64b3-842b-4b42-8c42-020a0206eb06	246	16	47	164	0	0	74	0	0	0	0	13	31	0	0	4	0	0	0
c437535b-2acc-4236-beae-94e2c1336830	0	55	355	246	0	629	9	124	19	0	0	31	0	43	45	21	55	0	59
c459dba5-b27c-46f0-b5b8-c62d597a0542	370	19	1	40	14	2	13	1	0	9	0	0	30	0	0	0	0	0	0
c488a170-c622-11e3-bf01-24c6515278c0	220	35	9	181	16	4	61	2	0	7	0	1	27	0	0	0	0	8	0
c48d7f4a-e98a-4077-a749-eb9f56f05b84	41	220	50	0	566	516	80	427	25	29	53	194	47	355	4	48	242	0	0
c4c776f8-ee3f-4cce-beb9-8dcf262cdcdf	415	0	0	16	0	1	16	4	3	0	0	0	10	0	0	2	2	5	0
c4e048de-1d43-4fbd-8289-9279b16c8a3a	436	0	0	0	0	0	2	4	0	0	0	0	26	0	0	0	0	0	0
c504d5a9-29b0-4b7e-ac7b-5e543449a0f4	436	2	7	0	3	0	6	1	3	0	0	0	21	0	0	0	0	3	1
c556f81b-8a6c-4bbb-876f-2e2ce570c185	160	0	0	42	0	346	0	1564	371	0	137	640	96	0	377	1	453	0	0
c56505cb-e150-408d-9df6-3af4e608c376	437	0	0	1	0	0	14	4	0	0	0	0	15	4	2	0	0	0	0
c569b867-dadd-4591-af17-7e9b74699561	384	14	1	41	2	0	16	3	1	0	0	0	27	0	0	0	2	1	0
c59188a8-c6bb-433c-97fe-69f79a126d03	436	0	0	0	0	0	2	4	0	0	0	0	26	0	0	0	0	0	0
c5ad7238-c622-11e3-bf01-24c6515278c0	126	82	47	196	31	43	44	7	0	26	26	8	18	31	11	10	9	15	18
c5bc0826-8037-4fe6-ad4e-b1b675e771fb	411	16	0	3	1	0	8	1	0	0	0	1	29	0	0	0	0	0	0
c612570a-881d-421f-98b9-0e4563133744	0	271	207	9	192	893	30	40	271	151	31	91	32	18	59	14	126	40	47
c61ded54-f80e-4da8-b1d8-e22551c96118	373	16	0	38	4	0	13	0	6	21	4	0	24	0	0	6	2	0	1
c6224ab0-74f5-4f0a-9fe0-c083f806c853	436	0	0	0	0	0	2	4	0	0	0	0	26	0	0	0	0	0	0
c642b9cc-bdb1-4796-9692-8be92398be17	328	17	0	94	5	1	22	7	0	1	0	3	28	1	0	2	2	0	0
c66926a8-474d-482c-bfb7-043029c8b737	185	50	12	217	13	0	48	5	4	23	0	9	33	0	0	2	2	1	0
c66c92d5-df65-46e6-861d-d8a98808e6a3	377	13	3	40	21	0	0	0	6	0	39	0	0	18	2	2	0	1	7
c67409b2-ac25-42a0-8543-4636ef132fe4	241	19	13	104	133	0	6	203	63	17	132	47	0	35	9	53	9	47	0
c6888be2-4517-41e4-a801-9c915f24e737	413	1	0	21	0	0	19	3	0	0	0	0	15	15	1	2	0	0	0
c691d6b3-8e70-4951-8551-2ee4e4d0d10b	54	92	97	222	160	119	53	26	24	41	59	0	36	51	4	2	65	34	0
c6a28615-1b92-4085-956e-eeedb2573c03	186	107	76	113	117	0	263	0	0	0	0	164	58	0	4	11	0	0	0
c6bb32f0-c622-11e3-bf01-24c6515278c0	305	26	42	87	76	15	29	91	9	8	18	11	46	1	1	2	0	2	11
c6d6f49e-6e95-4e41-8388-71f6fe017d80	447	0	0	0	0	0	19	5	0	0	0	0	0	0	2	0	0	4	0
c73f3f82-3091-46dd-b667-e96a1d8c501c	435	3	3	0	0	0	6	2	0	0	0	0	26	0	0	0	0	2	0
c741fb12-8160-43a7-bc70-2c545ea0031d	220	9	66	180	9	0	44	0	7	21	8	0	36	0	9	0	0	2	0
c75cc75a-7496-420f-b526-ea63c77e9839	0	380	86	6	753	0	142	0	7	36	74	0	132	60	40	11	29	40	0
c766274a-3c1e-443f-9ed4-c0e2b9c904d1	437	0	0	0	0	0	20	4	0	0	0	0	0	0	1	2	3	1	0
c767254e-b289-4904-a80f-050cf01ff8ba	0	100	790	0	650	410	165	0	59	0	333	322	139	7	95	57	41	36	34
c76f7fcc-2748-4b6d-805e-d21652dd5e3a	0	292	248	0	451	514	57	302	81	15	234	256	6	78	29	32	131	53	148
c79ce3d3-4758-4f52-9da1-38f994c99f4e	273	71	28	89	59	14	0	0	20	0	71	6	0	0	1	6	1	9	22
c7d798b8-c622-11e3-bf01-24c6515278c0	295	56	0	85	58	20	44	6	10	13	1	6	32	27	0	0	0	6	0
c8381701-31cb-465a-bdf2-1b8132be7a14	423	0	0	0	0	0	0	3	0	0	0	0	29	0	0	0	0	0	0
c8e961b4-e324-40a2-89f6-736ec3845bc9	370	43	0	18	12	6	1	1	0	7	2	0	34	0	0	9	0	1	0
c8f61136-0bea-4fb4-bb63-699af7f22146	424	4	2	9	0	0	2	3	0	0	0	0	28	2	0	0	0	0	0
c8f64a71-e545-4eb6-9da3-2d43ae0c2627	311	95	0	54	39	0	17	0	0	3	22	4	17	0	7	0	1	0	7
c906a13e-c622-11e3-bf01-24c6515278c0	154	110	0	181	48	85	0	16	0	0	96	7	0	8	1	7	14	8	0
c955387a-16e5-447c-8e69-e4c04a9861d5	436	0	0	0	0	0	2	4	0	0	0	0	26	0	0	0	0	0	0
c95a2b1b-726c-4608-9fff-d57b6f1aa75a	317	38	32	59	52	15	53	21	12	34	0	8	34	0	0	0	2	2	67
c971ffa7-ce37-4138-b028-598a30478e25	293	0	78	111	0	7	50	3	2	20	1	0	28	14	1	1	17	13	0
c9959f68-c385-4c1f-9188-8203844d288e	0	184	159	196	53	0	147	0	0	43	41	86	41	61	27	6	12	14	0
c9ad6b1c-baa0-45a7-b7c4-733728505b8a	260	84	0	101	55	38	9	3	0	23	76	2	4	0	7	7	7	14	0
c9ca979d-b3ad-4ff0-92d0-140105413d28	423	0	3	2	1	0	0	1	0	0	0	0	31	0	0	0	0	0	0
c9e7c629-7b57-4ede-b315-0cea8c97c48e	146	2	59	266	68	78	4	0	0	35	73	0	22	0	3	18	0	1	22
c9e7cff0-aec2-4ff2-8091-7cbea2bf5991	117	127	56	204	0	3	112	0	0	0	0	37	15	34	6	0	3	0	0
c9f87f0d-4967-4be2-8b92-a20f1980ea22	370	28	7	35	10	0	23	0	0	0	0	0	27	0	0	0	0	0	0
c9f91ded-3b04-4cd1-8ea6-bbc635a8a4f0	30	242	223	42	281	122	191	0	55	119	160	317	89	123	27	9	12	24	32
ca004926-f3ac-4824-8ed5-d84e62efdfae	18	50	304	75	618	591	94	145	0	353	200	304	138	81	45	40	212	64	130
ca137611-533a-4d20-a85d-8e4c3a1eab2d	277	14	11	148	0	22	1	10	0	2	67	0	0	0	3	1	4	2	0
ca284012-bd06-47a3-8a9d-c6b185d87d85	93	251	62	109	101	0	114	0	32	16	0	4	19	0	2	8	1	40	0
ca2b9fe2-97e0-4d4f-afd7-a5acf638800f	398	0	7	20	8	0	0	0	0	0	0	0	31	6	0	4	0	1	0
ca49fdb1-d55a-427c-9819-90980dcd956f	383	36	5	14	5	0	17	0	0	3	0	0	25	0	0	0	1	0	0
ca5ded1c-c622-11e3-bf01-24c6515278c0	183	104	0	160	11	0	53	0	0	31	10	28	29	0	2	4	0	14	0
ca8fa9f5-3190-440d-9879-22e33d05ca6c	312	50	2	84	0	0	44	0	3	0	0	6	11	2	0	3	0	2	0
caf2e99d-8f1f-4043-b567-c3fe28dc33ac	2	308	80	108	72	7	127	0	0	417	4	73	131	0	23	3	4	0	0
cafe9603-a804-48fb-9217-e2d1c3c346c5	103	89	121	158	119	11	57	0	76	48	92	63	52	91	11	29	0	0	0
cb381d49-4546-400c-af02-f877083caa0a	153	134	90	121	62	50	79	53	10	34	0	16	38	31	3	0	52	8	7
cb4608a7-6aec-4cba-b20f-489e214c9dbd	287	9	33	107	2	11	40	25	0	3	0	7	23	37	0	1	0	33	0
cb56e4c2-2fff-4f09-be34-fbdaa3794b35	337	0	0	94	11	15	16	10	0	1	3	0	24	4	1	18	0	3	0
cb573c96-f6d4-4897-8919-9827f623b6a7	279	9	1	149	5	39	1	0	7	5	36	3	0	8	3	3	7	1	0
cb5e1546-cda6-4991-911c-f3dd9f1a475a	115	129	141	143	227	0	193	0	0	23	19	49	55	57	0	0	4	24	0
cb74d12c-eed1-4b14-8f93-d70e625eb65e	393	0	0	30	9	0	0	0	2	0	6	0	23	10	0	1	0	0	1
cb753e6f-5ea3-4b58-9db3-7a62d15c8b2e	16	189	87	180	116	166	78	11	57	45	11	38	34	91	48	16	3	0	45
cb783f8b-d092-4104-b809-3f90b19df7df	272	0	0	0	457	0	205	773	0	76	192	686	264	0	294	0	0	0	102
cb86fbb6-c622-11e3-bf01-24c6515278c0	245	14	0	166	19	56	0	17	24	0	28	0	0	13	5	2	13	5	4
cb89cea8-f78e-4024-97c2-8f24debee1bc	424	0	0	0	0	2	0	1	0	3	0	0	31	0	0	0	0	0	0
cba4de91-cce7-4edc-8450-d0a52c959586	339	59	7	52	0	0	33	0	3	3	0	13	16	0	7	0	2	5	0
cbb788dd-964b-4cfd-80e1-979c7b5b3c52	411	0	0	25	0	0	12	5	0	0	0	0	21	4	0	0	0	0	0
cc19a480-9c66-4ee8-a0c0-921acac02689	17	221	106	0	677	183	164	205	25	162	32	0	102	259	59	142	20	16	0
cc39b534-5ba1-4ea0-956b-676f6732beec	419	8	0	0	16	0	0	0	0	0	14	0	10	7	4	3	0	2	1
cc4f9175-a8c8-424a-99d7-8bd11cae0e52	166	101	28	165	69	112	7	20	0	0	37	30	0	35	9	27	0	18	0
cc69fe94-0ecf-45ad-a03f-8fb7198e8657	358	13	10	59	7	0	16	0	0	0	0	1	29	0	0	0	0	0	0
cc6ab103-f07c-4b80-8c8e-cddc8a4da02e	422	0	0	3	0	0	1	3	0	0	0	0	27	1	0	0	2	0	0
cc792058-c622-11e3-bf01-24c6515278c0	268	26	11	135	14	0	35	2	0	24	7	0	28	3	3	6	5	1	0
cc7af465-22ed-485d-a78c-282b840bf7c9	327	10	40	66	33	7	44	5	0	10	0	0	24	0	0	0	0	46	0
cc7bba1d-8990-4557-a565-9cff1085f023	408	3	0	15	0	1	7	6	0	2	0	0	26	1	0	0	0	0	0
cd0aeed5-93a1-4287-8a88-fe6b7b5e3983	154	76	18	70	290	435	6	601	99	75	3	104	51	177	0	41	0	37	83
cd0c3b1f-c73a-4991-8724-4e74381900cb	13	232	0	146	30	0	87	9	0	551	0	135	153	0	21	4	8	0	0
cd29af7e-d670-4d8e-83e2-da6e52abda71	405	17	15	14	2	0	30	0	0	0	0	2	24	0	0	5	0	2	0
cd2a045b-fbde-49c6-8be6-c0e3ecee246f	399	6	0	21	0	0	11	2	0	1	0	0	18	6	0	2	3	5	0
cd3d7559-b583-4474-81df-4bf9232de3c2	216	21	60	178	99	53	13	5	3	0	90	18	0	3	7	24	1	0	20
cd9efdef-a7fb-49e5-9515-63606ae8bbfc	55	193	67	156	121	260	28	110	20	0	82	89	0	44	61	75	5	0	14
cda1a403-16b6-487c-a82a-c377d1d0f89d	157	149	0	166	83	154	0	33	0	0	32	9	0	0	13	3	34	12	0
cdbbd701-9c05-4f9e-923d-06039dd8a04d	3	244	77	206	127	2	168	0	0	36	5	56	29	4	0	11	14	28	6
cdc2c513-590f-444b-9347-32ba365313a7	398	0	1	33	0	0	10	6	0	0	0	0	26	4	0	2	0	0	0
cdc672cc-35df-4f10-88f1-d3e40dabf601	285	17	5	127	0	13	22	1	0	0	6	0	12	8	0	4	3	8	8
cdcc04fc-c622-11e3-bf01-24c6515278c0	135	79	23	235	23	49	17	0	0	12	54	2	3	7	11	5	5	13	0
cdf045a6-ab6a-4dc5-b0b0-d72fbb26b0bb	405	16	17	1	27	0	16	0	0	4	0	0	34	0	0	0	0	0	4
cdf313c8-59f9-41c6-9bd2-f47cb4287da5	417	14	0	15	0	0	17	1	4	5	2	0	11	0	2	0	0	4	0
ce6154e9-3f3a-442f-a608-35e1bab66927	426	0	0	0	0	0	0	3	0	0	0	0	27	0	0	0	0	0	0
ce799e7b-30e7-44a5-a185-3e50d5e059ef	0	209	64	87	203	80	185	140	79	156	72	0	0	255	28	14	19	19	44
ce85ccf3-6621-4976-b187-2f28d45dd4d9	0	197	80	213	97	89	32	6	14	37	137	65	0	89	22	15	8	0	1
cef1fb1c-18fa-453a-b87f-295d3b0bc12b	430	0	0	0	0	0	6	3	0	0	0	0	18	0	0	0	2	0	0
cf072bfe-3191-4a71-9e0b-decaa28365e1	139	63	26	192	42	37	15	0	43	165	78	0	0	23	5	18	8	0	28
cf2d34c4-c622-11e3-bf01-24c6515278c0	0	231	72	172	0	250	7	0	0	42	53	80	0	101	12	10	8	4	33
cf5deb22-f7eb-409d-a0e4-882716199c39	439	0	0	0	0	0	0	3	0	4	5	0	22	2	0	0	0	2	0
cf6c7066-6611-43ec-aef1-295a976cce5b	0	317	271	0	208	60	71	0	23	5	212	126	44	136	13	24	18	0	0
cf777ef1-765f-4828-b789-f5aa6722eb35	224	28	20	182	44	0	54	0	0	2	11	9	23	0	4	2	15	14	0
cfe0bf13-2ff4-4164-9b6a-cd3615bf3ddc	95	52	131	236	11	188	17	26	23	0	36	57	0	47	50	14	1	0	0
d00625b4-6e0e-4d96-8e4c-8f1ddcc7aded	423	0	0	0	0	0	0	3	0	0	0	0	29	0	0	0	0	0	0
d0161ca7-3c33-4fe5-80df-0cc4b3c4e8ee	391	10	10	38	0	0	17	0	2	0	0	0	19	0	0	2	2	4	0
d01710f9-efc8-4b5f-9e53-300b30f9219f	420	5	13	8	1	0	29	1	0	0	0	12	29	0	0	0	0	0	0
d02597f8-3ac7-4165-a65f-0e134e5d215b	294	19	28	101	39	33	9	14	30	0	7	0	32	11	0	12	25	0	0
d0469256-c622-11e3-bf01-24c6515278c0	189	158	14	108	41	0	78	2	0	5	0	1	10	14	7	9	7	5	0
d053f88f-09e6-472e-a691-bb293c461399	203	62	26	182	22	7	41	0	0	6	17	22	29	1	4	10	0	0	5
d056645f-4dd3-49f3-b0a4-2293e2b4d82c	282	0	116	90	87	0	76	0	0	0	0	34	57	0	62	0	0	0	0
d05ea63c-86a3-463a-a790-2edaa74b4da7	238	66	51	78	86	168	72	46	28	2	0	59	28	54	0	55	0	16	9
d0a0d845-32e2-4590-b909-29bd27b92900	283	83	0	88	227	180	32	0	0	0	14	68	0	17	0	0	1	1	22
d0a33fd2-085c-488b-b843-2ca97c85a5cb	423	0	0	0	0	0	0	3	0	0	0	0	29	0	0	0	0	0	0
d0e033bc-8e97-4322-b3b1-8626f1e2449b	296	0	0	0	0	75	116	24	66	61	69	328	60	333	0	9	6	24	0
d0f4dd92-a63b-4766-8889-5327fca1bd91	257	68	44	109	29	0	78	0	0	0	0	8	35	0	0	0	0	4	0
d1132127-1250-43af-9c16-425798a3d1a7	296	72	0	80	2	0	50	93	16	1	5	20	15	0	2	0	0	0	50
d113ce88-04ab-4675-b363-92f80c28de34	445	0	0	0	0	0	16	5	0	0	0	0	4	0	1	0	0	4	0
d12cfd8b-682d-41df-acf8-ee7f68a6241c	0	296	79	0	947	62	107	34	19	116	120	0	208	123	38	14	34	58	2
d17c2123-d262-43f4-9d06-3547f991cde7	402	0	0	34	0	0	6	5	0	5	3	0	19	2	0	2	0	5	0
d1804679-e728-4597-ac69-49554c087b9e	78	174	45	184	34	95	29	0	72	79	83	0	17	19	18	3	9	0	12
d182b67c-c622-11e3-bf01-24c6515278c0	232	0	30	157	23	14	72	14	8	76	16	0	0	15	18	5	80	0	0
d1842491-29ff-4801-8c8a-4d619f749dd1	61	97	104	183	0	351	9	315	82	48	0	126	8	0	10	6	0	229	0
d1875ee6-6677-4117-a7a8-930ab5cde775	171	111	11	169	2	0	62	0	0	82	0	16	38	0	0	4	7	4	0
d18c6e64-9598-488a-8ab3-3652072f9277	101	183	128	109	111	149	105	59	0	4	9	66	36	74	41	7	0	32	0
d1be624b-eb76-4ce3-a6ba-ffc5b23953d3	433	3	0	2	0	0	10	4	0	0	0	0	25	0	0	0	0	0	0
d1cebf4a-4127-47ee-85cb-465fca2ac445	330	42	8	73	4	0	33	2	0	0	0	0	27	0	0	1	1	0	0
d1d2932b-f1c4-4080-9b75-dcf1ab0ab217	437	0	3	0	0	0	3	2	0	0	0	0	28	1	0	0	0	0	0
d252a54e-0377-4b3e-8228-26108ea704fa	383	9	4	35	0	0	8	1	0	0	0	0	31	0	3	0	0	0	0
d252f328-4583-4e97-9a71-bb2885f06f73	167	81	38	198	0	150	0	4	1	6	45	16	23	0	6	5	0	0	0
d25a4c65-9cb4-4611-909e-e68f93408d84	305	20	26	91	18	31	13	26	0	18	55	33	0	30	2	1	30	8	0
d2620dab-4319-499a-b8f1-9575aaf8f4f3	264	85	20	102	33	0	53	0	0	0	13	10	12	10	11	1	0	2	0
d277e679-9fdd-44cd-9f2c-f9927e44d721	269	38	0	130	24	0	32	5	0	50	0	6	41	0	0	0	4	0	3
