Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N
fc96f0df-ef04-411e-e040-11ac0d484291	435	0	0	0	0	7	2	0	3	8	0	0	0	0
fc975588-6e70-b496-e040-11ac0c484689	315	15	0	30	121	38	25	0	0	0	6	2	0	1
fc97c1c5-9f4a-be90-e040-11ac0c480992	259	0	14	121	96	32	73	15	2	23	1	0	0	0
fc990cee-3a1e-9d45-e040-11ac0c484ab3	323	11	6	21	104	23	20	0	0	19	18	0	0	4
fc99832e-a4ae-8259-e040-11ac0c48131c	392	6	0	0	42	8	17	0	6	11	0	0	0	3
fc998aec-57dd-eab2-e040-11ac0d48680a	434	0	0	0	0	7	6	0	3	8	0	0	0	0
fc99b734-7f61-88d1-e040-11ac0c482e88	431	0	0	0	0	12	0	0	4	14	0	1	1	1
fc99bbb0-e5c7-fb9e-e040-11ac0d4807e1	431	0	0	8	0	2	4	0	4	7	0	0	0	0
fc9d5fc6-546f-27b7-e040-11ac0d485f87	437	1	0	13	0	0	12	0	4	7	0	0	0	0
fc9d5fc6-719b-0525-e040-11ac0d485f83	417	3	0	27	11	0	27	0	1	7	0	0	0	0
fc9d5fc6-7f7d-1313-e040-11ac0d485f85	211	95	15	19	180	104	0	32	0	0	0	145	0	0
fc9d5fc7-a87b-c5e7-e040-11ac0c4850aa	447	0	0	3	0	0	8	0	7	9	0	0	0	0
fc9d704c-0cfb-0407-e040-11ac0d486980	336	13	0	55	61	0	61	0	0	5	2	0	0	0
fc9d93b6-77c6-8719-e040-11ac0d487dec	331	10	0	66	51	22	51	0	0	4	8	0	0	0
fc9d93b6-92e8-acb7-e040-11ac0d487dee	277	4	7	172	31	18	119	0	0	20	0	0	3	11
fc9dbf68-4599-3c64-e040-11ac0d481623	166	109	46	109	138	200	185	38	0	7	31	6	59	0
fc9ef456-75a2-5967-e040-11ac0c484477	174	19	3	24	241	30	45	1	5	30	4	24	3	2
fc9f6916-da31-ab17-e040-11ac0c4808f3	0	613	398	111	144	342	69	139	36	3	0	134	1	31
fc9f6cb0-ceb9-790d-e040-11ac0c480ad1	99	809	423	0	0	466	128	122	0	118	164	246	9	31
fc9f9295-01f6-a9e0-e040-11ac0d4845af	293	0	0	140	47	19	98	0	0	19	0	0	6	2
fc9f998b-cc72-f6ea-e040-11ac0c482425	373	0	0	87	0	8	111	45	0	0	0	0	12	0
fca04929-586a-0594-e040-11ac0c48099d	364	2	0	52	29	10	56	4	0	9	3	0	0	0
fca07e09-1fd2-9ef5-e040-11ac0d485bbd	0	279	16	394	15	96	444	236	0	38	0	0	0	60
fca08ee9-b480-4dc7-be56-f1eb03b56f7c	135	3	0	151	185	309	92	59	0	0	35	12	18	0
fca1c663-dec0-db39-e040-11ac0c486140	446	0	0	3	0	2	12	0	3	8	0	0	0	0
fca2d62f-2756-939e-e040-11ac0d4865e6	402	5	0	30	9	0	19	0	0	7	0	0	0	2
fca3f7d0-2231-661c-e040-11ac0c4832fd	110	68	362	16	233	47	29	157	702	30	177	0	0	73
fca6150f-d555-a29e-e040-11ac0d4873b2	17	258	455	122	200	393	153	230	366	0	118	64	26	46
fccb865d-83ed-4bfe-ad84-0689813ae977	369	0	0	3	67	0	17	0	4	7	0	0	5	6
fce8d8c6-f2a0-43a8-9a7a-b9c519a6686c	46	40	0	243	198	147	94	81	1	8	0	45	0	16
fd163b56-1c2d-4e63-9fad-ba3221ae274b	420	0	0	38	0	3	11	0	3	5	0	0	0	0
fd504153-3cf6-44b9-99d5-21961ebac188	45	89	127	339	50	252	180	70	35	78	41	10	38	45
fd74de4d-6973-4597-a541-e8a13d80ad55	405	0	0	25	26	19	30	0	2	3	0	1	0	3
fdbd0277-ddbf-4cc5-8ec3-3644b9553627	172	70	138	32	233	19	26	0	22	33	14	35	4	18
fdf7dfb7-9285-46b3-be60-672164507705	255	0	0	70	127	43	112	17	3	0	0	7	0	0
fdf9a814-c622-11e3-bf01-24c6515278c0	361	1	15	48	34	1	20	5	0	7	0	0	0	36
fe04d042-a4cc-4a14-8197-415ea40951aa	0	275	0	166	226	84	261	77	0	85	18	36	0	1
fe083d2d-d088-4ac1-825b-8c5bbfe974ac	318	0	10	44	85	14	21	0	12	61	0	0	0	0
fe4611c2-bd37-4605-adfe-60efe0392b03	437	0	0	0	14	12	0	0	3	7	3	9	1	0
fe63d42b-d471-45b6-9bdf-1a3b55465d37	431	0	0	0	27	0	22	0	1	0	11	0	0	0
fe8c62a6-c113-46e8-ab91-fdb90bb6a59f	183	125	200	24	137	303	5	136	245	0	19	193	0	37
fe96d91c-3686-4125-af71-b8703a011ad4	101	120	248	0	267	380	4	107	0	0	69	6	159	48
fea5827b-251d-474b-8713-fc76db995fe7	0	267	352	125	173	0	0	101	0	256	112	165	0	30
fec30898-f86b-4207-aa78-de77142c8f50	346	0	0	16	83	7	29	0	5	13	0	0	0	2
feccc27e-5c2e-4339-8746-0945fee93c1e	270	29	52	78	86	74	78	47	33	24	0	0	53	29
feccee20-a62d-4152-b832-b9fdaca87a61	112	258	270	39	186	223	0	226	640	94	3	101	0	0
ff3fe4a3-7d19-4d4d-81b6-aaa41ba5bf39	0	227	381	74	246	96	21	203	0	0	135	0	0	288
ff870342-f0d6-4450-8f9c-344c046a0baf	288	6	5	130	44	14	133	35	0	59	0	0	0	15
ffa976f0-aa60-4867-842e-361afa7d68ac	433	0	0	19	0	3	16	0	3	6	0	0	0	0
ffad9288-c622-11e3-bf01-24c6515278c0	125	68	0	115	192	165	271	103	8	25	0	0	0	15
ffb4f42b-58e9-40c3-8963-11804f041375	213	0	0	218	61	65	110	35	0	0	0	0	0	0
ffdd4feb-aca3-4104-b1e8-954d705a6450	240	25	42	53	160	42	5	3	0	35	0	33	0	3
ffe4bb51-e98a-41a7-a4e1-c3970386889c	255	108	0	104	75	0	138	17	0	28	0	21	0	0
PD10010a	0	173	223	374	0	66	2	2	160	159	420	88	3	12
PD10011a	50	368	406	144	150	6	29	0	63	3	175	0	25	21
PD10014a	0	522	59	257	0	0	203	0	72	119	484	89	0	29
PD11326a	65	1188	127	0	0	0	477	0	13	305	0	34	0	8
PD11327a	0	1289	625	0	0	0	0	0	497	629	123	0	0	17
PD11336a	304	56	43	83	38	28	43	0	54	30	12	0	77	0
PD11337a	110	89	17	284	10	33	142	0	96	152	283	0	55	25
PD11338a	0	0	9	450	0	14	53	0	59	182	427	0	0	0
PD11339a	5	98	212	333	81	0	0	0	293	12	299	151	0	94
PD11340a	0	502	308	132	138	170	35	0	221	65	337	96	0	17
PD11341a	165	88	4	68	220	0	118	0	0	49	13	5	1	0
PD11342a	6	23	0	317	138	10	30	8	24	228	253	42	9	12
PD11343a	0	244	183	232	115	0	0	12	141	59	440	111	45	51
PD11344a	0	126	40	380	0	20	263	0	117	184	489	0	20	0
PD11345a	56	751	392	36	0	171	0	0	413	131	472	155	126	65
PD11346a	84	521	131	107	0	0	0	0	564	38	389	246	117	107
PD11347a	24	113	41	363	0	0	114	0	127	185	393	0	52	65
PD11348a	1	111	59	369	0	51	133	0	78	205	480	0	95	25
PD11349a	61	625	230	90	0	0	0	0	475	194	339	171	3	149
PD11352a	52	20	0	421	0	44	122	41	0	128	203	27	2	14
PD11355a	91	47	11	0	352	161	77	0	0	12	4	0	9	9
PD11357a	37	150	146	277	95	0	14	42	35	7	345	185	0	13
PD11358a	0	94	0	398	0	138	74	0	0	308	423	0	0	0
PD11359a	0	30	0	457	0	111	175	28	0	162	337	0	0	5
PD11360a	51	199	109	161	144	0	3	0	221	82	299	166	31	0
PD11361a	0	60	0	402	0	41	88	16	0	506	319	0	0	20
PD11364a	0	107	83	205	183	81	23	25	0	157	307	160	0	23
PD11365a	11	188	61	188	194	37	3	43	0	86	194	182	0	44
PD11366a	21	61	276	340	77	0	0	113	0	104	126	162	0	56
PD11367a	74	131	99	333	0	71	140	0	42	140	212	0	30	80
PD11368a	51	449	278	120	27	145	94	0	259	96	534	187	0	86
PD11369a	114	333	180	116	32	296	2	0	332	64	389	0	94	65
PD11370a	23	0	0	448	0	111	42	33	0	153	268	33	0	27
PD11372a	93	107	62	341	0	0	145	29	13	108	286	0	12	14
PD11374a	0	184	0	356	0	0	229	0	192	157	505	0	0	25
PD11375a	72	0	21	395	0	1	58	0	81	183	255	20	0	25
PD11376a	107	104	0	245	17	36	47	0	81	155	367	79	0	32
PD11379a	154	146	40	36	221	136	180	0	9	42	28	0	24	39
PD11380a	67	36	29	375	0	72	78	2	17	157	289	74	17	2
PD11381a	0	35	0	396	0	146	124	0	23	219	507	0	0	0
PD11383a	387	0	0	73	0	11	9	0	0	31	0	0	0	2
PD11384a	115	21	0	230	99	71	25	0	51	119	256	45	0	0
PD11385a	0	696	426	115	57	0	28	39	315	0	504	76	21	77
PD11386a	15	99	28	386	0	23	179	11	17	187	405	54	18	1
PD11388a	0	156	144	337	28	0	0	0	393	0	375	255	0	71
PD11389a	81	0	15	407	0	44	49	0	14	73	236	33	0	0
PD11391a	167	200	46	52	28	151	275	181	205	495	98	0	136	51
PD11393a	67	468	637	179	48	28	16	57	394	0	99	0	141	11
PD11394a	0	26	48	430	0	55	103	0	91	183	398	0	0	63
PD11395a	27	142	1	200	142	59	100	24	0	210	354	94	0	15
PD11396a	0	329	105	204	51	33	12	0	219	95	678	251	2	16
PD11397a	0	381	374	262	0	183	91	87	112	4	445	139	85	74
PD11398a	4	332	207	259	126	293	35	65	0	44	73	90	17	13
PD11399a	44	23	36	370	3	60	80	0	145	166	382	0	10	55
PD11402a	19	22	15	433	0	117	107	0	48	143	362	0	0	5
PD11462a	0	320	157	177	69	3	0	2	187	208	537	239	60	36
PD11464a	0	39	22	397	0	190	110	0	94	274	376	0	119	7
PD11465a	0	202	238	178	105	96	7	0	213	93	569	154	186	0
PD11740a	151	21	9	302	10	82	33	0	8	107	202	0	0	1
PD11741a	257	1	36	24	172	0	0	0	40	15	40	30	2	27
PD11742a	0	360	70	265	46	162	332	56	0	172	302	16	9	58
PD11743a	5	233	39	317	0	112	199	14	71	260	475	47	55	0
PD11744a	0	0	0	475	0	67	64	0	0	249	298	0	0	7
PD11745a	107	524	177	37	12	50	46	0	144	192	544	197	7	70
PD11748a	33	622	39	149	0	0	408	55	65	213	402	6	97	3
PD11750a	0	258	256	58	325	0	0	0	68	120	48	6	0	44
PD11751a	0	599	197	31	245	154	94	0	14	66	0	83	19	24
PD11752a	189	232	107	13	132	170	30	0	69	171	56	130	0	16
PD11753a	0	144	271	319	55	0	0	57	36	86	416	223	0	30
PD11755a	72	856	110	78	6	225	448	0	19	149	59	36	51	29
PD11756a	64	0	0	414	0	37	101	39	0	222	201	0	0	14
PD11757a	24	454	118	75	211	215	20	0	1	116	34	133	37	12
PD11760a	34	118	27	326	0	0	115	12	35	321	423	19	25	73
PD11761a	271	112	14	5	96	0	0	0	153	69	56	135	24	0
PD11762a	56	46	0	353	0	45	50	0	12	337	356	0	0	48
PD11765a	0	93	0	285	0	146	122	0	69	661	557	0	0	6
PD11766a	49	184	62	317	0	0	296	33	70	149	377	15	4	18
PD11767a	0	20	0	411	0	102	77	6	96	411	330	0	11	0
PD11769a	16	80	6	401	0	41	188	65	0	186	267	80	23	13
PD11816a	39	234	159	291	20	0	10	28	49	48	413	258	12	26
PD11818a	162	102	119	203	0	105	128	0	253	123	252	0	147	0
PD11819a	401	0	0	37	23	0	8	0	10	24	0	0	0	0
PD13162a	7	373	0	24	256	0	61	0	191	148	366	96	4	16
PD13163a	47	419	25	144	0	30	345	31	21	326	457	48	94	107
PD13164a	32	100	106	308	48	0	18	0	129	128	341	149	95	34
PD13165a	0	449	35	214	0	466	379	8	0	286	365	9	66	46
PD13166a	199	97	60	102	128	0	158	0	28	0	42	0	8	88
PD13167a	73	390	143	130	0	89	58	0	240	247	359	297	64	77
PD13168a	0	322	34	200	0	98	206	0	126	445	564	0	116	58
PD13296a	0	687	129	0	235	15	204	0	43	112	22	45	55	12
PD13297a	0	438	37	267	0	300	401	129	0	148	272	33	55	36
PD13298a	46	437	493	123	0	95	19	73	507	147	601	211	0	24
PD13299a	0	487	196	140	20	5	98	61	163	287	536	242	0	67
PD13302a	124	140	187	193	104	138	80	54	138	23	33	43	73	0
PD13304a	397	0	14	33	26	0	0	0	0	0	0	37	0	3
PD13306a	331	3	0	78	60	13	45	0	0	13	0	0	2	0
PD13307a	69	232	59	284	9	114	161	35	33	78	272	73	77	0
PD13310a	49	117	118	301	7	0	69	126	56	161	364	260	0	15
PD13311a	0	190	97	72	351	0	29	0	48	63	36	49	0	27
PD13312a	0	44	0	473	0	138	167	66	0	106	216	17	0	5
PD13416a	0	27	0	450	0	88	107	62	0	229	291	55	0	0
PD13418a	49	739	135	0	0	0	306	53	217	453	544	73	21	82
PD13419a	333	34	3	94	37	0	66	0	2	5	2	6	0	5
PD13420a	0	79	0	466	0	49	205	67	0	146	254	0	0	0
PD13422a	360	10	0	40	57	2	31	0	4	11	0	0	7	1
PD13424a	0	167	321	282	50	182	0	0	169	113	471	72	170	0
PD13425a	111	512	328	19	133	200	85	0	287	85	97	0	23	29
PD13426a	0	28	0	166	175	0	0	0	77	190	660	220	0	2
PD13427a	0	47	0	346	0	84	135	52	0	537	397	0	0	0
PD13428a	142	83	67	64	237	63	61	12	28	0	24	38	6	4
PD13602a	0	499	247	108	0	171	48	0	247	312	858	85	18	11
PD13603a	107	385	278	70	156	71	17	0	166	0	134	95	47	3
PD13604a	1	204	54	214	109	50	104	50	107	201	382	155	116	1
PD13605a	0	289	67	225	0	213	323	0	52	356	576	0	98	4
PD13606a	233	335	204	0	71	61	17	0	269	62	93	0	83	0
PD13607a	0	176	0	235	0	144	128	0	102	340	847	67	41	65
PD13608a	180	126	40	150	95	15	167	2	57	20	15	0	54	59
PD13609a	144	451	168	40	0	68	447	0	128	275	362	0	123	63
PD13618a	140	0	13	254	78	0	21	0	10	65	218	53	0	14
PD13619a	0	294	156	368	15	81	68	119	24	69	170	168	0	56
PD13620a	57	344	72	223	44	225	447	136	0	139	71	0	63	51
PD13622a	81	654	252	76	0	259	117	0	237	171	418	60	23	37
PD13623a	0	1354	371	0	0	0	356	0	78	778	6	46	16	59
PD13625a	0	510	397	158	84	206	38	0	57	161	280	81	47	81
PD13626a	0	403	209	280	21	83	30	65	0	100	260	273	55	21
PD13627a	0	336	161	117	262	76	43	12	6	73	0	72	14	8
PD13629a	16	43	0	360	93	146	84	37	0	112	212	5	2	13
PD13630a	138	251	89	140	49	0	288	0	23	196	204	0	18	90
PD13631a	43	198	24	194	143	102	21	14	55	133	271	101	20	5
PD13752a	154	62	3	58	227	57	75	0	9	37	13	56	4	0
PD13753a	0	111	21	385	0	101	191	0	65	286	427	0	0	0
PD13754a	109	220	143	110	203	33	16	35	0	0	9	76	0	21
PD13755a	169	168	0	146	119	52	93	0	0	31	0	20	9	0
PD13756a	38	30	0	378	23	109	64	6	0	153	326	7	2	32
PD13757a	11	396	0	264	0	109	247	0	149	359	318	0	0	4
PD13758a	49	359	0	341	25	41	322	0	0	20	0	41	4	0
PD13760a	29	255	21	77	301	121	2	0	0	0	7	160	14	3
PD13761a	0	317	225	28	371	0	17	74	0	0	0	3	0	0
PD13762a	0	266	0	298	0	226	289	20	0	381	316	0	0	18
PD13763a	0	394	69	314	0	125	415	38	30	226	236	31	9	1
PD13764a	199	624	468	0	0	30	43	0	508	48	61	34	95	131
PD13765a	262	59	27	86	73	0	97	0	64	26	11	0	105	0
PD13766a	32	274	11	289	39	0	277	0	10	265	228	0	10	24
PD13767a	0	311	160	290	19	89	0	99	0	151	423	214	0	29
PD13768a	34	679	361	149	0	0	1	128	142	0	347	446	0	32
PD13770a	0	604	263	67	154	0	0	0	240	11	311	218	11	27
PD13771a	44	447	11	244	0	151	274	76	15	162	230	51	40	22
PD14432a	125	17	0	369	0	43	112	32	0	65	96	38	0	3
PD14433a	368	68	31	53	1	0	35	0	37	8	14	0	60	0
PD14435a	0	516	522	180	57	222	0	68	142	87	249	176	45	78
PD14437a	78	827	519	117	4	0	46	0	392	0	174	3	50	37
PD14439a	127	0	0	317	42	46	97	4	0	92	97	3	26	24
PD14441a	177	45	0	240	32	78	75	0	0	114	121	0	15	2
PD14442a	135	0	0	270	84	0	39	31	8	169	96	0	0	16
PD14450a	193	64	15	254	0	0	117	14	26	119	106	37	4	0
PD14453a	17	464	435	135	104	302	108	0	199	106	228	57	111	19
PD14454a	31	79	31	310	87	4	118	0	73	238	223	0	69	9
PD14456a	135	63	0	289	4	0	164	16	0	169	185	0	44	16
PD14457a	35	284	255	141	166	54	52	0	120	46	364	33	36	51
PD14458a	56	13	60	235	169	25	13	28	6	69	274	127	19	26
PD14459a	205	27	0	193	71	0	144	34	17	41	68	0	27	0
PD14460a	287	66	10	99	41	3	104	0	33	24	18	74	37	9
PD14461a	335	80	0	79	22	0	67	0	25	0	0	10	15	23
PD14462a	101	0	16	340	0	42	64	1	2	251	285	0	34	7
PD14465a	192	184	1	102	46	22	171	0	37	124	142	54	26	118
PD14467a	128	72	0	293	40	0	181	45	0	90	141	1	23	0
PD14468a	189	0	0	223	75	18	74	16	0	64	46	1	22	3
PD14471a	14	224	104	192	155	197	59	33	0	134	189	120	31	51
PD14472a	142	0	0	330	17	0	105	79	0	128	52	10	0	3
PD14473a	187	25	3	258	15	25	111	13	28	119	125	0	48	0
PD17973a	19	280	0	404	0	129	331	51	0	97	84	0	0	6
PD17981a	11	657	335	188	65	151	32	80	81	0	225	76	46	29
PD17991a	90	26	0	324	66	35	114	48	0	77	125	3	0	0
PD17994a	110	63	0	256	67	35	57	0	5	277	169	0	0	19
PD18017a	128	171	0	201	86	0	190	0	17	124	166	0	0	0
PD18020a	46	776	224	42	75	183	164	0	66	141	158	102	35	66
PD18022a	183	347	284	0	153	0	0	0	235	81	45	2	9	12
PD18024a	42	897	269	0	52	37	210	0	94	240	210	122	6	77
PD18031a	40	151	195	13	374	0	0	0	105	39	14	0	0	20
PD18037a	13	585	303	157	89	17	85	0	193	60	258	50	0	82
PD18045a	180	474	326	45	36	31	74	0	389	43	0	72	84	130
PD18046a	57	179	40	158	177	18	39	18	70	103	162	78	0	58
PD18047a	99	115	143	195	129	0	0	7	66	47	175	68	56	50
PD18048a	0	319	269	191	143	5	61	0	77	84	215	42	6	120
PD18049a	139	62	46	48	274	64	0	0	0	25	4	53	12	5
PD18050a	126	375	342	68	70	157	0	0	143	93	271	0	163	37
PD18100a	194	0	0	249	21	0	42	23	0	167	79	23	0	0
PD18101a	73	0	0	327	74	21	68	0	0	163	203	0	0	15
PD18116a	85	876	0	85	0	0	567	0	0	173	0	0	0	0
PD18149a	72	196	16	283	0	1	138	0	70	286	295	0	0	41
PD18188a	171	0	0	226	54	0	45	0	37	144	140	4	26	37
PD18189a	51	156	111	175	193	24	31	10	38	127	156	67	6	40
PD18247a	82	4	0	305	96	26	30	23	0	237	84	0	0	20
PD18251a	51	307	293	224	54	76	57	9	103	130	200	82	60	80
PD18257a	158	108	13	240	20	0	120	0	21	165	171	0	34	15
PD18258a	161	0	0	260	67	1	96	22	0	110	57	0	0	12
PD18259a	0	143	0	181	248	0	169	52	0	148	113	16	6	10
PD18264a	192	30	7	213	47	0	75	0	9	177	166	0	12	0
PD18269a	199	0	0	261	23	0	56	56	0	162	37	7	0	1
PD18728a	195	0	0	221	41	16	19	5	0	208	108	0	0	5
PD18730a	376	5	0	60	26	0	27	0	2	12	0	18	0	0
PD18733a	205	17	0	219	38	42	123	10	43	40	84	0	9	48
PD18734a	134	139	131	172	73	9	10	0	362	22	113	85	0	234
PD18748a	118	2	0	310	77	24	136	52	36	87	48	0	6	26
PD18749a	85	31	139	245	144	0	0	70	0	0	72	162	0	0
PD18751a	155	23	59	307	0	14	177	65	35	53	116	0	70	17
PD18754a	127	4	0	281	76	0	97	53	0	113	104	18	15	4
PD18756a	221	0	0	221	37	3	37	13	0	103	76	0	0	0
PD18768a	248	26	21	136	98	57	55	43	2	0	24	20	1	0
PD18769a	94	37	0	314	70	14	81	19	0	241	80	0	0	6
PD18771a	159	12	0	300	29	15	109	62	0	57	54	0	0	5
PD18775a	67	61	0	396	7	0	161	62	0	167	105	0	0	26
PD18776a	96	94	0	254	91	97	19	0	0	164	129	0	0	24
PD22036a	366	0	0	50	45	0	15	0	23	23	32	4	0	0
PD22251a	294	58	10	107	44	59	95	0	2	8	20	6	12	4
PD22355a	0	390	8	168	181	140	272	68	0	68	5	48	34	0
PD22357a	203	251	174	0	137	63	8	0	284	35	57	40	51	82
PD22358a	8	76	141	70	369	0	4	0	71	94	0	60	1	7
PD22359a	241	61	10	61	147	0	96	0	18	29	17	0	43	0
PD22360a	0	687	289	115	142	0	35	0	59	105	69	76	26	13
PD22361a	243	151	45	95	73	78	76	0	59	35	0	26	0	44
PD22362a	221	341	90	0	56	0	132	0	132	162	68	0	105	64
PD22363a	0	352	223	75	297	13	30	36	16	0	0	97	0	37
PD22364a	142	189	182	126	144	57	29	79	0	0	5	39	0	27
PD22365a	164	65	134	110	167	0	0	0	106	39	42	46	0	23
PD22366a	0	722	324	30	184	151	95	0	41	101	48	96	26	38
PD23550a	280	174	283	0	96	0	0	0	374	0	30	0	123	7
PD23554a	0	491	256	130	218	0	68	0	90	42	13	30	7	16
PD23558a	0	594	411	239	88	87	34	121	0	15	0	82	0	42
PD23559a	47	225	4	94	272	22	171	0	6	88	18	52	0	10
PD23560a	210	198	36	59	117	12	73	0	51	92	20	38	22	18
PD23561a	396	21	17	0	0	0	40	0	52	22	6	0	134	0
PD23562a	0	304	225	202	207	107	62	24	24	54	29	41	0	27
PD23563a	74	902	254	0	8	156	486	40	128	276	26	72	108	76
PD23564a	377	4	0	15	62	0	38	1	0	2	14	3	14	2
PD23565a	0	231	193	18	361	111	32	0	166	116	32	35	49	15
PD23566a	0	504	262	134	180	44	54	0	56	99	40	145	5	15
PD23567a	0	287	6	108	287	0	289	40	3	50	8	53	35	7
PD23569a	253	98	0	108	71	55	30	0	0	59	0	36	0	4
PD23570a	320	121	0	82	18	0	137	0	0	9	0	0	0	0
PD23574a	0	537	330	130	178	178	90	0	0	51	54	4	0	71
PD23577a	0	337	0	64	316	114	160	0	0	62	6	35	0	29
PD23578a	17	466	66	160	183	56	190	0	0	98	3	45	0	15
PD23579a	216	17	101	31	227	0	0	15	0	0	30	0	0	0
PD24182a	0	430	319	0	319	0	9	0	78	111	98	0	0	34
PD24186a	0	191	284	81	324	0	0	0	66	156	0	50	4	10
PD24189a	320	4	0	117	37	40	8	10	0	2	5	22	0	2
PD24190a	153	293	311	100	113	112	4	0	205	5	0	162	16	15
PD24191a	0	269	163	105	300	0	40	0	38	65	0	52	18	23
PD24192a	0	443	42	162	188	72	214	75	0	37	0	58	20	38
PD24193a	107	0	47	344	41	81	86	0	4	108	57	8	1	19
PD24194a	33	439	90	262	0	144	234	0	80	216	140	0	92	27
PD24195a	173	5	71	115	206	0	0	2	22	0	22	39	0	6
PD24196a	143	278	280	36	188	71	11	0	157	9	66	28	0	21
PD24197a	0	440	92	78	244	52	280	12	8	97	0	72	48	8
PD24199a	67	372	148	72	204	9	41	0	181	38	43	82	43	56
PD24200a	308	0	0	36	114	67	14	0	0	6	4	0	0	1
PD24201a	84	903	445	2	49	215	234	0	110	139	0	0	85	72
PD24202a	0	339	55	225	168	210	282	13	0	16	0	21	33	27
PD24204a	329	0	0	99	39	31	0	0	1	40	14	0	2	3
PD24205a	0	114	1	104	359	55	142	39	0	25	0	11	21	8
PD24206a	0	491	2126	0	0	927	610	472	1348	232	0	0	354	234
PD24207a	275	331	163	0	13	151	235	0	72	115	28	0	0	169
PD24208a	89	0	79	231	150	112	43	0	0	101	45	51	14	18
PD24209a	168	61	0	108	180	0	142	0	45	29	19	0	73	0
PD24212a	0	341	312	121	249	110	50	37	179	0	0	103	12	42
PD24214a	63	166	188	122	243	0	21	0	263	31	0	15	55	86
PD24215a	0	321	317	139	277	0	0	41	45	0	17	25	16	23
PD24216a	95	24	0	221	192	139	92	0	0	15	14	8	0	0
PD24217a	246	184	45	99	14	0	114	0	219	136	40	0	113	19
PD24218a	128	126	105	188	92	178	96	49	15	154	52	71	0	6
PD24220a	145	266	219	0	174	61	8	0	418	0	0	0	102	256
PD24221a	52	92	102	142	262	8	3	0	11	112	26	99	12	17
PD24223a	321	20	32	33	106	14	0	0	0	1	22	17	0	7
PD24224a	131	91	210	62	249	0	0	0	88	6	51	0	33	8
PD24225a	285	46	84	32	114	0	0	0	55	53	52	20	36	15
PD24302a	217	69	13	21	200	92	22	0	0	39	7	13	0	6
PD24303a	0	270	190	17	355	0	0	0	69	100	67	60	0	0
PD24304a	0	163	239	89	335	0	0	0	53	131	25	11	0	7
PD24306a	0	186	230	138	280	0	0	0	0	131	49	35	0	22
PD24307a	322	35	14	81	25	49	34	0	5	11	22	68	0	0
PD24308a	159	893	668	0	0	0	0	0	434	0	58	0	0	129
PD24314a	76	142	54	67	287	58	29	0	146	66	0	120	0	26
PD24318a	137	249	184	132	115	3	2	0	157	79	19	106	36	13
PD24320a	264	83	18	14	153	60	127	0	1	53	0	0	4	2
PD24322a	167	150	26	177	84	75	122	0	30	16	0	0	72	10
PD24325a	0	381	349	98	244	266	44	0	49	78	31	18	38	47
PD24326a	57	95	144	203	192	20	16	27	87	111	0	144	0	6
PD24327a	116	173	256	0	266	256	0	0	420	0	0	50	100	4
PD24329a	233	249	215	0	154	139	0	7	39	0	22	2	0	49
PD24332a	199	110	28	88	121	21	68	0	91	87	0	1	115	2
PD24333a	19	307	264	254	151	41	8	108	0	0	0	70	43	8
PD24335a	258	492	417	0	0	169	119	0	390	0	3	59	47	74
PD24336a	44	60	15	299	164	29	117	19	2	83	28	0	0	6
PD24337a	0	498	99	296	27	357	303	31	0	84	18	21	17	26
PD3851a	120	139	49	77	214	249	79	85	33	79	97	10	8	7
PD3890a	47	607	0	2	0	0	387	54	132	399	812	0	67	17
PD3904a	19	311	58	268	0	16	355	87	0	222	433	0	13	123
PD3905a	22	754	405	12	127	330	0	33	35	168	55	233	37	21
PD3945a	0	529	320	208	53	0	0	0	464	19	208	253	0	0
PD3989a	41	65	47	228	137	0	0	0	79	52	376	237	0	31
PD4005a	5	174	0	122	330	0	163	0	6	33	36	12	0	13
PD4006a	0	594	142	61	188	23	186	3	63	140	85	97	54	50
PD4069a	85	53	0	379	0	57	179	96	0	91	119	35	0	0
PD4072a	51	291	0	135	211	231	136	0	0	28	0	0	0	0
PD4076a	41	138	4	314	136	88	174	0	0	5	0	22	0	11
PD4085a	0	317	159	335	0	77	152	169	0	124	347	110	0	4
PD4086a	43	278	138	252	1	59	31	0	139	218	413	167	0	32
PD4088a	87	369	60	204	0	45	365	28	41	170	222	0	162	11
PD4103a	21	775	344	0	196	48	11	0	312	6	49	109	60	59
PD4107a	0	523	242	111	115	84	106	127	0	166	289	194	0	6
PD4109a	74	263	162	158	180	34	57	0	39	17	69	27	13	57
PD4115a	0	270	249	248	74	0	6	43	70	163	343	127	0	68
PD4116a	0	473	242	52	168	0	123	46	68	280	256	141	55	36
PD4192a	0	411	74	58	258	0	256	0	40	140	97	0	33	25
PD4194a	59	395	0	185	122	69	256	0	0	53	21	0	28	0
PD4198a	82	601	290	59	0	90	73	0	407	205	414	3	174	52
PD4199a	3	135	30	366	64	0	277	64	45	140	183	0	48	36
PD4225a	32	185	0	378	0	83	256	95	0	196	155	27	0	20
PD4248a	46	507	239	131	0	140	156	0	218	223	372	176	60	40
PD4252a	0	290	294	231	0	0	92	0	166	264	526	216	51	14
PD4255a	0	618	142	58	183	96	178	0	89	122	48	61	39	66
PD4261a	33	79	0	407	0	57	156	72	0	152	257	53	0	9
