Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I
b9f03936-1de5-4330-8b0f-6d0ab533876e	387	75	5	8	29	0	0	0	18
ba096d4f-5a6c-4c31-ae03-e7483cf58c38	211	255	24	20	76	85	40	0	0
ba5667da-7688-4931-bdb7-d65f391caf60	442	5	0	3	3	0	2	4	0
ba67c02a-180b-43f3-b53c-2b77d84fbe3c	447	16	5	2	4	1	7	0	0
ba686386-8113-4885-b20f-6ad09a295604	455	0	1	0	2	0	0	4	0
ba940092-c622-11e3-bf01-24c6515278c0	0	0	1738	0	0	864	1004	0	0
ba94c29b-b76e-4d67-bf5a-ce6bc45d85f8	388	70	7	11	31	0	9	0	0
baa02e74-9cae-4996-858e-17d9f52d924b	389	65	4	2	11	8	29	2	0
bb02202f-d140-4bec-95ce-5c2b117a2167	210	224	4	23	376	49	0	11	0
bb45c6f5-49cb-418d-85bb-3ded165e2d07	454	0	0	15	14	0	1	0	0
bb567851-d4ff-4a93-8576-04a37aea68af	428	19	0	3	10	0	0	5	0
bb5bedd3-d8fc-4739-8e6b-9e37223f8be2	227	191	98	56	165	0	81	7	0
bb6150f7-23e4-40f2-b466-6b6edd19c502	262	177	98	69	0	74	56	0	9
bb659e7c-0b97-41b5-ac10-a66bb1f6f283	274	159	0	19	98	27	21	0	0
bb65d670-0411-4fc5-a6cb-019caec1ab36	75	267	294	192	199	165	126	93	93
bb66787e-e0b2-45b6-b452-98a6c32132e7	446	0	0	6	4	1	4	0	0
bb8176a7-ea7c-42d7-a85a-cec1ca386f2e	388	55	6	19	76	0	0	10	17
bb91765e-4c55-4e7d-93e8-77face8c91f4	443	5	1	7	9	2	17	0	2
bba106ce-c622-11e3-bf01-24c6515278c0	242	191	63	27	86	0	42	35	19
bbb2cf2f-8f32-43d4-846c-d1020e6329ec	98	257	237	127	50	201	0	199	235
bbbc531a-dd41-40b7-ae59-e35508aea0c7	425	26	46	24	57	0	0	65	0
bbdd7393-024b-4073-b5bc-ef7a68c15b8a	0	423	34	196	373	27	0	0	62
bbe59385-5f83-43f6-a485-517c860bef6f	6	411	328	146	26	296	0	10	141
bbff7954-95ec-455c-b0bc-92f67a09ee77	258	164	301	3	71	122	43	173	0
bc0dee07-de20-44d6-be65-05af7e63ac96	0	0	1034	1168	740	1259	0	0	302
bc1d5327-2e76-4e0e-b749-72a559469d0d	0	379	331	283	50	104	63	178	47
bc395326-1656-4ef2-bb19-0cb29194b91c	450	0	0	3	0	0	0	4	0
bc5160ae-d629-46c4-b068-7075876b9103	446	6	5	10	0	0	0	1	0
bc69c97c-65c1-4e1c-a241-d17d3130e024	430	24	0	6	8	1	10	1	0
bc9b66f5-fcb8-4545-ab2d-438bb810edc0	0	306	0	273	377	185	167	0	12
bc9f105f-6d99-44ac-9871-67defd5e85cd	120	153	37	30	241	49	438	0	0
bcc74a5e-c622-11e3-bf01-24c6515278c0	193	231	0	4	62	32	83	0	27
bcc819eb-f4d8-4ddc-9fdc-a6307fb6741b	396	31	5	0	6	7	45	0	0
bcd52bcb-6e35-4220-9775-96dabff926b4	461	0	0	2	1	0	0	5	0
bce88385-4a1b-4a8c-920c-060f6a2675d4	101	341	188	91	70	129	49	105	0
bcef0b6c-6584-4090-9d28-ef784a7e5fbb	191	250	120	117	63	85	0	14	27
bcefbf6a-80ff-4825-9d3a-492e2dceb35d	85	301	303	113	0	175	153	0	0
bcf54c96-2b62-4e24-926f-d77576250dd1	417	30	0	4	31	0	2	0	0
bcf76f1a-7109-422d-94c9-5e8364895fa0	0	0	2712	1237	443	2038	0	1213	0
bcf858fd-cc3b-4fde-ab10-eb96216f4366	449	0	2	0	2	7	1	0	0
bd1ce02b-bfaf-4cde-aaac-06097a12e248	427	32	0	5	10	0	0	6	0
bd2cc59d-f5ce-46ed-beb0-4c80b24cbe71	458	0	0	15	0	2	0	2	4
bd2ec47b-a120-4b3b-b10d-aee09805ab33	443	27	0	0	16	0	0	4	0
bd2f8133-3e71-4c5e-998f-0c1a9fdfb75f	73	260	318	24	113	0	158	107	199
bd3028c7-1fde-401d-a6b2-5f8e61eb4aa1	301	148	0	8	179	4	8	0	0
bd3e88b3-b37c-4641-85fa-d8125ba324ca	0	341	64	202	487	265	118	0	8
bd403458-5154-488b-931a-a7e737a6bf8c	415	29	0	3	19	2	8	0	0
bd6bd940-ef06-433a-80d9-dca5683e9cd2	306	123	0	0	175	24	28	0	0
bdbcffb0-c7da-4e7d-8002-9feffe48533c	360	97	0	0	93	14	10	0	0
bdc039d6-4817-4e6f-b8c6-a40b1e8e1a06	395	42	0	0	30	1	19	0	0
bdeeb1a6-c622-11e3-bf01-24c6515278c0	387	74	9	6	25	0	6	0	0
bea0e802-96d3-46e2-8030-17019a71e0bb	436	20	0	3	12	0	8	1	0
beafb7c6-ef39-478e-aa47-0f1ad39f95a3	145	161	36	0	127	58	382	0	0
bef21282-c622-11e3-bf01-24c6515278c0	6	367	0	203	309	259	25	0	88
bef23192-57cd-4301-b7a7-5e82ca62482d	425	39	11	22	0	3	0	0	0
bf24366f-fd91-4d84-8b3d-eed80064250d	438	21	0	0	15	0	4	2	0
bf7462a2-394f-4838-bcb6-4d0126fa48b1	44	371	569	110	0	283	0	155	45
bf91afc4-aa2b-4365-80c5-b98c9d118e10	432	24	6	14	0	0	0	0	0
bff518fb-6da7-4dfc-ae4c-bd3f641028e2	36	39	833	1057	80	1003	199	0	0
c00d925a-ca4d-4561-a8f2-d4542f218086	437	18	0	1	29	0	8	0	0
c00de7a0-0b09-4e07-988c-ef2a7f8e932a	363	0	117	224	1	814	0	0	0
c016d025-3c92-41c5-b846-493b1fcce79e	328	73	441	7	14	380	0	445	0
c021b61c-c622-11e3-bf01-24c6515278c0	81	338	73	50	192	0	94	0	0
c0523251-3ac2-4292-bb00-9ae9ea9009f6	269	176	130	50	13	0	0	37	42
c05adc19-2e01-4712-a35a-69eee4d40998	101	229	331	89	78	181	0	247	438
c065761d-f775-457f-bda0-4c7c257a701e	108	297	354	172	50	341	0	0	0
c0812962-a345-48b7-aec0-01336c2d1eed	408	35	11	15	18	0	3	6	7
c082dc34-457e-40ec-8258-e11e8ed362c2	439	3	0	21	5	9	2	0	0
c08f65a0-bf4c-462e-9d07-ad56b3adcac8	241	195	5	27	165	0	71	0	0
c121de15-78f7-4698-91bf-fd0485c466c2	447	0	3	0	6	0	2	3	0
c13d7ee5-2bf0-43e4-9cd3-9326ed9355cf	410	28	0	0	15	4	27	0	0
c13fb736-614c-4d5f-83bf-2d7586f4fb53	112	234	281	89	49	55	237	0	0
c14407ad-670e-4d1e-9417-2b76f4810fff	462	1	0	10	0	0	0	5	0
c14b2c74-447b-4526-a6e9-415d2728c7ca	362	86	0	0	69	0	30	0	0
c158ac2a-c622-11e3-bf01-24c6515278c0	415	29	3	6	11	1	12	1	0
c15a51cc-4fdc-4343-a410-13ddc238dac8	290	154	93	37	92	6	0	60	0
c19a1388-95e6-4708-a24c-3738f1908071	436	26	0	3	26	0	0	5	0
c1abb741-4fcd-4161-b057-c7efd619cc99	379	68	56	0	0	0	0	0	0
c1b44966-0f72-4c4f-8783-ab3ffe7f17b2	9	272	0	323	412	446	152	178	0
c1d9ed06-7498-4c6c-a0de-dbf28e868109	0	143	44	469	606	748	150	0	246
c20cb5c8-a6d0-4150-b72b-3f7e8909d72b	422	20	2	4	11	0	15	1	0
c2124bb2-30e1-4093-9a8a-3a188a6dc0a9	154	218	0	113	246	77	27	284	124
c21a5d55-9790-429f-a4e6-420293c07b53	353	97	42	21	0	30	0	0	69
c271b7d2-c622-11e3-bf01-24c6515278c0	258	213	5	1	67	10	10	3	3
c27290e4-6835-448a-abdc-df8ddd5f4630	305	124	122	42	82	173	0	139	0
c285c2fa-24b4-47a1-874d-86e74b002b05	301	139	0	6	62	11	30	0	0
c298ec82-8305-4c89-898f-268308f782b2	372	96	0	12	46	0	0	0	0
c29f6ed6-880d-4f03-977e-1087738e5e60	454	0	1	0	6	0	0	4	0
c2aafb9c-230a-43df-9a43-b34aa145a7bd	388	54	0	7	49	23	8	0	0
c2ec7f57-8510-4bbf-a2e9-dbd9ce8dcad1	0	385	11	168	266	49	142	0	0
c307688c-b1fa-47f6-a9e2-1ea41f7645b6	451	0	0	0	2	0	0	4	0
c36213e4-c057-46f5-ada5-f1f921855bb4	443	17	5	2	7	0	0	7	0
c3679262-63d7-463e-9501-6ab3f177aee8	327	80	36	59	165	8	3	0	52
c3cb64b3-842b-4b42-8c42-020a0206eb06	297	160	0	11	127	0	0	0	0
c437535b-2acc-4236-beae-94e2c1336830	0	368	659	333	42	18	0	271	0
c459dba5-b27c-46f0-b5b8-c62d597a0542	400	36	4	0	34	5	20	0	0
c488a170-c622-11e3-bf01-24c6515278c0	277	181	7	0	106	0	0	0	0
c48d7f4a-e98a-4077-a749-eb9f56f05b84	44	208	586	246	254	615	0	622	322
c4c776f8-ee3f-4cce-beb9-8dcf262cdcdf	439	14	2	3	8	0	0	5	3
c4e048de-1d43-4fbd-8289-9279b16c8a3a	460	0	0	0	3	0	0	5	0
c504d5a9-29b0-4b7e-ac7b-5e543449a0f4	456	0	0	15	4	1	2	0	5
c556f81b-8a6c-4bbb-876f-2e2ce570c185	112	84	199	0	0	900	443	2449	0
c56505cb-e150-408d-9df6-3af4e608c376	457	6	0	0	9	0	0	5	0
c569b867-dadd-4591-af17-7e9b74699561	417	42	0	0	27	0	5	1	0
c59188a8-c6bb-433c-97fe-69f79a126d03	460	0	0	0	3	0	0	5	0
c5ad7238-c622-11e3-bf01-24c6515278c0	174	274	88	63	78	37	24	10	0
c5bc0826-8037-4fe6-ad4e-b1b675e771fb	433	8	0	0	16	3	10	0	0
c612570a-881d-421f-98b9-0e4563133744	0	129	1025	227	51	272	386	168	264
c61ded54-f80e-4da8-b1d8-e22551c96118	404	34	7	0	16	6	39	0	2
c6224ab0-74f5-4f0a-9fe0-c083f806c853	460	0	0	0	3	0	0	5	0
c642b9cc-bdb1-4796-9692-8be92398be17	373	91	0	0	39	0	1	7	0
c66926a8-474d-482c-bfb7-043029c8b737	253	212	1	0	95	0	40	3	0
c66c92d5-df65-46e6-861d-d8a98808e6a3	390	77	19	23	0	18	0	0	2
c67409b2-ac25-42a0-8543-4636ef132fe4	270	135	102	95	0	145	0	219	165
c6888be2-4517-41e4-a801-9c915f24e737	437	28	0	2	19	0	0	4	0
c691d6b3-8e70-4951-8551-2ee4e4d0d10b	102	278	192	139	138	71	1	32	186
c6a28615-1b92-4085-956e-eeedb2573c03	211	198	0	0	504	186	0	0	0
c6bb32f0-c622-11e3-bf01-24c6515278c0	345	79	22	71	72	67	16	108	0
c6d6f49e-6e95-4e41-8388-71f6fe017d80	469	0	1	0	2	0	0	5	0
c73f3f82-3091-46dd-b667-e96a1d8c501c	456	0	0	6	9	0	4	2	0
c741fb12-8160-43a7-bc70-2c545ea0031d	281	151	11	58	80	0	30	0	0
c75cc75a-7496-420f-b526-ea63c77e9839	0	245	19	267	480	417	2	0	366
c766274a-3c1e-443f-9ed4-c0e2b9c904d1	461	0	2	0	1	0	0	4	0
c767254e-b289-4904-a80f-050cf01ff8ba	28	22	629	1062	382	831	31	0	253
c76f7fcc-2748-4b6d-805e-d21652dd5e3a	0	219	671	440	39	750	98	412	298
c79ce3d3-4758-4f52-9da1-38f994c99f4e	286	173	52	57	0	63	0	0	39
c7d798b8-c622-11e3-bf01-24c6515278c0	329	113	27	0	89	37	19	4	41
c8381701-31cb-465a-bdf2-1b8132be7a14	449	0	0	0	2	0	0	4	0
c8e961b4-e324-40a2-89f6-736ec3845bc9	397	31	3	4	11	9	31	0	18
c8f61136-0bea-4fb4-bb63-699af7f22146	446	8	0	7	5	0	6	2	0
c8f64a71-e545-4eb6-9da3-2d43ae0c2627	331	125	1	7	26	50	31	0	6
c906a13e-c622-11e3-bf01-24c6515278c0	179	289	153	0	0	60	0	1	53
c955387a-16e5-447c-8e69-e4c04a9861d5	460	0	0	0	3	0	0	5	0
c95a2b1b-726c-4608-9fff-d57b6f1aa75a	356	62	38	37	93	65	71	24	0
c971ffa7-ce37-4138-b028-598a30478e25	350	86	27	79	74	0	19	4	0
c9959f68-c385-4c1f-9188-8203844d288e	18	368	9	179	269	101	126	0	0
c9ad6b1c-baa0-45a7-b7c4-733728505b8a	279	180	104	2	10	59	4	0	52
c9ca979d-b3ad-4ff0-92d0-140105413d28	446	0	0	6	4	1	4	0	0
c9e7c629-7b57-4ede-b315-0cea8c97c48e	212	255	165	80	16	69	0	0	0
c9e7cff0-aec2-4ff2-8091-7cbea2bf5991	150	335	0	22	201	0	0	6	0
c9f87f0d-4967-4be2-8b92-a20f1980ea22	395	50	0	2	46	1	6	0	0
c9f91ded-3b04-4cd1-8ea6-bbc635a8a4f0	64	156	220	343	304	639	362	10	0
ca004926-f3ac-4824-8ed5-d84e62efdfae	48	0	961	460	241	978	460	225	89
ca137611-533a-4d20-a85d-8e4c3a1eab2d	307	175	73	1	0	6	0	0	0
ca284012-bd06-47a3-8a9d-c6b185d87d85	112	277	0	59	224	15	65	0	100
ca2b9fe2-97e0-4d4f-afd7-a5acf638800f	434	9	0	23	3	6	0	0	0
ca49fdb1-d55a-427c-9819-90980dcd956f	404	34	0	0	34	0	17	0	0
ca5ded1c-c622-11e3-bf01-24c6515278c0	237	199	0	0	92	27	74	0	0
ca8fa9f5-3190-440d-9879-22e33d05ca6c	344	116	0	0	58	0	1	0	0
caf2e99d-8f1f-4043-b567-c3fe28dc33ac	69	79	110	0	297	116	688	0	0
cafe9603-a804-48fb-9217-e2d1c3c346c5	155	205	70	222	101	151	124	0	92
cb381d49-4546-400c-af02-f877083caa0a	185	201	50	102	165	27	77	83	51
cb4608a7-6aec-4cba-b20f-489e214c9dbd	334	113	15	36	62	0	0	39	19
cb56e4c2-2fff-4f09-be34-fbdaa3794b35	379	77	16	0	23	2	0	12	28
cb573c96-f6d4-4897-8919-9827f623b6a7	315	162	69	0	0	10	0	0	0
cb5e1546-cda6-4991-911c-f3dd9f1a475a	146	235	13	158	412	133	1	0	81
cb74d12c-eed1-4b14-8f93-d70e625eb65e	425	27	0	15	0	8	0	0	0
cb753e6f-5ea3-4b58-9db3-7a62d15c8b2e	52	327	201	147	144	145	132	50	33
cb783f8b-d092-4104-b809-3f90b19df7df	246	0	0	0	373	1397	270	1035	0
cb86fbb6-c622-11e3-bf01-24c6515278c0	278	191	84	0	0	21	0	27	10
cb89cea8-f78e-4024-97c2-8f24debee1bc	443	0	5	0	3	0	10	0	0
cba4de91-cce7-4edc-8450-d0a52c959586	364	94	0	0	46	13	22	0	0
cbb788dd-964b-4cfd-80e1-979c7b5b3c52	439	22	0	0	12	0	0	5	0
cc19a480-9c66-4ee8-a0c0-921acac02689	41	112	271	358	470	331	26	244	537
cc39b534-5ba1-4ea0-956b-676f6732beec	432	13	0	13	0	10	0	0	16
cc4f9175-a8c8-424a-99d7-8bd11cae0e52	204	244	134	47	7	89	0	30	69
cc69fe94-0ecf-45ad-a03f-8fb7198e8657	393	56	0	9	33	1	1	0	0
cc6ab103-f07c-4b80-8c8e-cddc8a4da02e	448	0	0	4	2	0	2	3	0
cc792058-c622-11e3-bf01-24c6515278c0	316	134	13	9	64	3	29	0	0
cc7af465-22ed-485d-a78c-282b840bf7c9	364	54	13	38	78	0	0	4	61
cc7bba1d-8990-4557-a565-9cff1085f023	435	11	1	0	13	0	4	5	0
cd0aeed5-93a1-4287-8a88-fe6b7b5e3983	153	206	546	68	132	382	42	791	0
cd0c3b1f-c73a-4991-8724-4e74381900cb	91	0	86	0	212	136	864	0	0
cd29af7e-d670-4d8e-83e2-da6e52abda71	430	29	0	8	49	0	0	0	0
cd2a045b-fbde-49c6-8be6-c0e3ecee246f	427	25	0	7	8	0	1	2	4
cd3d7559-b583-4474-81df-4bf9232de3c2	260	193	111	106	0	124	0	0	17
cd9efdef-a7fb-49e5-9515-63606ae8bbfc	75	334	303	110	25	205	0	156	172
cda1a403-16b6-487c-a82a-c377d1d0f89d	188	260	171	0	0	74	0	41	111
cdbbd701-9c05-4f9e-923d-06039dd8a04d	42	371	3	47	330	97	75	0	51
cdc2c513-590f-444b-9347-32ba365313a7	431	27	0	1	15	0	0	6	0
cdc672cc-35df-4f10-88f1-d3e40dabf601	331	137	21	4	25	0	0	1	0
cdcc04fc-c622-11e3-bf01-24c6515278c0	186	300	93	28	17	28	0	0	21
cdf045a6-ab6a-4dc5-b0b0-d72fbb26b0bb	428	4	1	24	41	15	11	0	0
cdf313c8-59f9-41c6-9bd2-f47cb4287da5	438	29	4	0	13	0	8	0	0
ce6154e9-3f3a-442f-a608-35e1bab66927	450	0	0	0	2	0	0	4	0
ce799e7b-30e7-44a5-a185-3e50d5e059ef	0	298	231	181	302	152	193	170	127
ce85ccf3-6621-4976-b187-2f28d45dd4d9	30	411	185	154	23	195	72	0	32
cef1fb1c-18fa-453a-b87f-295d3b0bc12b	453	0	0	0	2	0	0	4	0
cf072bfe-3191-4a71-9e0b-decaa28365e1	176	210	163	79	0	47	207	0	0
cf2d34c4-c622-11e3-bf01-24c6515278c0	0	421	326	84	5	110	111	18	0
cf5deb22-f7eb-409d-a0e4-882716199c39	459	0	4	2	0	0	5	2	5
cf6c7066-6611-43ec-aef1-295a976cce5b	0	282	148	442	127	329	126	0	74
cf777ef1-765f-4828-b789-f5aa6722eb35	279	188	6	16	96	28	0	0	19
cfe0bf13-2ff4-4164-9b6a-cd3615bf3ddc	143	298	221	158	4	83	0	66	11
d00625b4-6e0e-4d96-8e4c-8f1ddcc7aded	449	0	0	0	2	0	0	4	0
d0161ca7-3c33-4fe5-80df-0cc4b3c4e8ee	420	42	0	11	20	0	2	0	0
d01710f9-efc8-4b5f-9e53-300b30f9219f	445	10	0	4	51	7	1	0	0
d02597f8-3ac7-4165-a65f-0e134e5d215b	339	95	35	52	29	1	0	24	79
d0469256-c622-11e3-bf01-24c6515278c0	209	236	0	7	141	1	17	0	37
d053f88f-09e6-472e-a691-bb293c461399	260	212	13	22	76	35	19	0	0
d056645f-4dd3-49f3-b0a4-2293e2b4d82c	344	53	0	150	160	87	10	0	0
d05ea63c-86a3-463a-a790-2edaa74b4da7	260	123	161	59	144	65	0	88	156
d0a0d845-32e2-4590-b909-29bd27b92900	291	149	194	0	56	290	0	0	36
d0a33fd2-085c-488b-b843-2ca97c85a5cb	449	0	0	0	2	0	0	4	0
d0e033bc-8e97-4322-b3b1-8626f1e2449b	343	0	91	0	86	460	226	86	175
d0f4dd92-a63b-4766-8889-5327fca1bd91	291	156	0	19	161	0	5	0	0
d1132127-1250-43af-9c16-425798a3d1a7	329	132	0	0	65	31	29	116	0
d113ce88-04ab-4675-b363-92f80c28de34	467	0	1	0	2	0	0	5	0
d12cfd8b-682d-41df-acf8-ee7f68a6241c	55	90	180	342	492	606	85	0	407
d17c2123-d262-43f4-9d06-3547f991cde7	433	33	7	1	2	0	1	6	0
d1804679-e728-4597-ac69-49554c087b9e	107	314	194	60	42	54	175	0	5
d182b67c-c622-11e3-bf01-24c6515278c0	284	143	70	45	86	0	49	15	68
d1842491-29ff-4801-8c8a-4d619f749dd1	97	189	318	58	23	0	65	453	426
d1875ee6-6677-4117-a7a8-930ab5cde775	232	171	4	0	116	0	154	0	0
d18c6e64-9598-488a-8ab3-3652072f9277	119	267	151	145	216	111	18	97	90
d1be624b-eb76-4ce3-a6ba-ffc5b23953d3	456	1	0	0	14	0	2	4	0
d1cebf4a-4127-47ee-85cb-465fca2ac445	363	93	0	0	57	0	8	0	0
d1d2932b-f1c4-4080-9b75-dcf1ab0ab217	458	0	0	7	5	0	2	2	0
d252a54e-0377-4b3e-8228-26108ea704fa	416	32	0	3	17	0	6	0	0
d252f328-4583-4e97-9a71-bb2885f06f73	215	249	190	24	2	33	19	8	0
d25a4c65-9cb4-4611-909e-e68f93408d84	332	138	86	32	0	65	0	23	31
d2620dab-4319-499a-b8f1-9575aaf8f4f3	292	176	0	21	87	25	2	0	13
d277e679-9fdd-44cd-9f2c-f9927e44d721	328	96	7	0	67	20	84	0	0
d2ab2555-7288-47a4-a80c-bf62d65b67b8	117	286	40	144	191	36	94	82	0
d2ab7fd4-d1c7-48ae-ba9a-78c5d811465e	428	29	3	0	20	0	11	0	3
d2b7bb0a-c622-11e3-bf01-24c6515278c0	422	40	0	18	10	10	0	0	4
d2e4dc23-992d-4e44-add4-2972718083cb	0	290	623	236	3	200	287	102	0
d31cce9d-1b38-44fd-9378-0d128e12a011	355	110	6	2	83	2	7	9	0
d32f41fb-0744-4a62-81f6-0260c4920049	297	131	0	26	232	33	30	0	0
d333b55b-8bac-4a99-9d23-3cc0c25057bf	240	141	127	27	17	49	174	0	0
d3709eea-ca2a-49ac-b79c-871a5473d450	341	107	4	13	9	18	9	19	38
d392ded3-afc8-4c79-b278-40245f18f2f8	24	410	344	51	5	95	75	79	22
d3ad5b5a-c622-11e3-bf01-24c6515278c0	257	205	4	3	79	9	40	17	7
d3aff5d3-23c0-43ae-9c01-8ddd776b530b	297	117	47	133	114	101	12	0	27
d3b72600-a888-4ef6-ac5d-661c105405dd	323	104	0	7	38	36	33	0	18
d3d65db3-36f9-41c7-8e5e-1683ce94dfcb	32	333	272	90	47	275	0	10	390
d3daf373-1485-455e-a0a1-8e33d215d623	111	312	0	59	308	89	20	0	19
d404ac28-da11-4746-9c3b-cf0b1888f67b	284	156	94	76	25	36	16	0	0
d414e076-dcb6-4edf-adef-0abdc57354ea	413	37	0	7	20	5	0	2	0
d429c27a-5963-42fe-b3a0-7252c20669d8	378	98	1	0	31	20	4	0	5
d432e99a-67fb-4609-b90f-99438eee7cae	296	125	74	44	26	59	65	0	30
d452293a-6148-4fcf-9fbc-446815016751	204	191	145	160	30	82	6	19	140
d4615ca0-b5c7-4a5c-8593-bd50034a78ae	291	123	33	0	153	132	57	75	0
d4907a1b-8b06-47c5-8bca-c781d9cddaf8	264	132	203	54	17	62	0	141	185
d4b80307-abbd-48bb-b52c-6dcd409699a2	295	162	20	29	131	5	0	37	0
d4bf6034-aeae-48a6-907b-10e2cc904015	0	208	809	884	98	762	0	25	0
d4c6061b-5019-4564-806d-4e75910a4690	444	24	5	7	1	0	0	3	0
d4c9e5c6-c622-11e3-bf01-24c6515278c0	341	130	0	0	58	0	17	0	0
d4cf11be-3bd7-403b-9722-91d8e8761e4d	234	199	6	65	160	6	29	0	0
d4ea36e2-1323-4441-8c63-40ce269608f4	415	35	1	0	5	0	4	5	0
d4ecbf52-f6a9-4394-9d3b-8eb8eee1b17b	448	0	0	2	5	0	0	3	0
d515c7d2-2314-46bf-9736-ff3f3d2ab599	449	20	0	0	15	0	0	5	0
d5372745-95cf-4572-a6e7-e7f5b796911a	0	0	1796	735	0	773	680	291	0
d53c2680-89ac-4f87-a7ba-f4c669546b76	103	383	93	39	51	80	0	0	21
d5423a93-0a72-43cf-a7ae-9011f47553c7	393	60	1	0	26	0	3	3	0
d5443922-fea5-4ff0-bd6e-8ce04e1951d8	223	211	91	3	0	49	88	0	0
d54ca81c-1bcc-41ea-b17a-9f7249ebe9c1	94	322	284	237	74	166	0	126	0
d5796835-d6cd-427e-a398-5fbef88b0648	364	87	0	0	56	0	16	0	0
d5c87d16-172f-4790-8867-949dcaa534d4	416	34	0	2	20	0	0	3	0
d5f92ce6-796f-480d-bf98-e1080a279207	411	47	10	8	11	0	15	0	0
d609ce92-9edd-4286-bd5f-b93304cae9a2	376	76	46	0	0	0	0	0	0
d60f54f5-b154-42c4-99fb-cea4e7a33dc7	292	132	0	17	289	99	8	0	33
d60f880a-c622-11e3-bf01-24c6515278c0	252	182	38	36	107	0	0	175	110
d648c804-4eaf-4252-8b6f-13378158a07d	407	49	41	1	0	5	0	0	0
d6738c83-7b52-4224-846a-67bd085aaab8	329	121	2	6	68	46	18	0	0
d67cad13-e849-48b0-926c-10b6046ba0b9	52	218	660	593	75	355	0	549	0
d692ecd0-2433-426b-9af2-a30c44a80f7c	367	82	0	11	23	14	9	0	0
d6ccfd6f-2ea9-499d-a25d-4ba9d4a9258e	414	43	13	0	23	2	8	0	4
d6ee68e5-ceb3-4a63-b3bd-e64fe5398102	446	12	0	8	12	0	0	2	0
d6faafa5-7279-4dc3-be71-45af5c855b34	425	39	0	0	24	0	0	2	0
d707940e-0f9d-4da3-9380-90a422e44efd	65	333	132	215	183	12	78	55	0
d709d214-02ee-46c1-a73a-e7074cb2623e	361	93	0	0	94	25	12	0	0
d72a7338-c144-4c62-a70e-2177a3b4b77e	418	37	20	0	0	8	0	0	0
d733cf1a-4c42-4def-b6cb-5ef2c6a27fcd	280	196	121	0	0	27	12	0	9
d74be531-b0fd-42c3-954e-4a4f7eef922a	438	6	0	0	8	0	8	2	0
d7578910-c622-11e3-bf01-24c6515278c0	347	87	5	0	41	0	59	0	0
d7f8e1f3-a9a7-4929-92df-1283bac815d2	299	135	0	24	206	24	0	11	31
d8415cf6-8e4d-4c54-811e-199da14237f1	449	12	2	29	0	4	0	0	0
d876d576-c622-11e3-bf01-24c6515278c0	236	174	42	0	46	40	113	7	6
d88296ac-bb0d-47ab-9051-6c358f0af780	456	0	0	0	10	0	13	3	0
d884d070-6077-4155-9978-76aca7ba1e76	442	14	0	0	12	0	6	3	0
d8995dfa-a780-4fe6-b3f8-fb464f51a1cf	394	33	2	41	18	0	0	0	74
d8c2b4b2-e12b-43d2-bafc-87b29f027797	35	0	952	1226	281	776	90	0	140
d8c6d4b8-f279-4edc-aaa3-a1cc266aec4d	40	8	296	469	495	407	0	270	867
d8d5585d-32cd-4ac4-b410-a4122a17a558	18	193	141	558	527	590	0	0	225
d8de6de6-4cfe-4239-9ebd-3437aa65efb2	285	156	19	47	114	0	17	26	0
d8e2af63-afe0-4f15-88b4-78118cf68160	408	34	0	3	17	0	12	0	0
d8f0becd-fda8-41f4-a424-e082f9eae22c	40	220	534	567	207	608	0	4	147
d8fbb398-d1da-4444-984a-22c8523625da	0	0	612	713	193	607	719	21	0
d91e1a92-837d-44d6-92d8-419f435effe0	417	8	26	1	18	15	60	0	0
d91f487e-0895-44ef-aeb1-a62bd576f8b0	158	194	140	76	226	164	0	160	324
d926a39f-d057-4e78-8907-b74f52157d99	426	37	69	3	0	5	0	0	0
d9338d73-1d5e-4808-91f2-b5a09f7342de	421	39	0	14	7	0	0	4	6
d9690a27-bb02-498e-b15c-ee76e31d16ee	296	135	0	0	73	9	15	33	90
d991f23a-dc1b-427a-b798-bd4187d3aa02	457	2	0	5	15	0	0	3	0
d9c5493e-f969-4c04-a646-9a3134011021	314	125	11	0	30	10	6	84	81
d9cd7f95-07d3-4b87-be83-87340b08d249	242	130	121	192	82	97	70	32	0
d9e66fc5-9018-4568-b388-c5eb756f7823	14	446	67	118	280	12	8	14	0
da10f77f-4414-4125-b359-de596421cca6	458	0	0	7	5	0	2	2	0
da1ed4b9-f428-48aa-834d-1d9673999044	173	203	255	164	148	207	0	77	150
da43386c-47f8-4e03-b6ca-8b94e13792e7	45	76	614	1044	138	689	81	0	82
da5b9926-c622-11e3-bf01-24c6515278c0	0	388	113	129	378	0	104	34	0
da910f22-126e-41dc-be6b-47c8f69ad106	110	245	74	190	278	312	134	76	0
dabb5a94-9706-4429-8db0-c328e2004340	0	272	787	351	0	289	199	0	19
dabdd983-a819-410e-bfb8-5c66a66cf5ab	414	47	0	0	23	0	2	3	0
dacd4cc2-fc2b-4fbd-adf6-c8a46ae69c91	415	52	25	5	0	6	0	0	0
db198301-6c69-4d56-88d1-c650406423dd	364	73	9	10	166	8	5	0	13
db2a1df8-487d-4dad-a347-5c5ed539d5ad	314	148	26	42	87	0	14	20	23
db37739d-af50-4e63-9147-1a7d25630ac6	401	49	0	0	15	0	4	2	0
