Samples	SBS80A	SBS80B	SBS80C
f8f7f274-dd98-3bb0-e040-11ac0c483fcd	0	3	452
f8f9d9b8-abdd-1afb-e040-11ac0d480523	416	0	335
f8fae6e5-93b5-7233-e040-11ac0c4830e7	0	3	452
f8fb791c-08b4-b6e1-e040-11ac0d4868f3	0	5	451
f9012277-55c4-2486-e040-11ac0c48236f	0	3	452
f901353f-fdeb-5a55-e040-11ac0c482e89	0	8	463
f901c7f7-891e-8ec1-e040-11ac0c480829	0	6	462
f9020478-c741-6776-e040-11ac0d481228	0	3	452
f9031d03-def1-24b4-e040-11ac0c486570	0	9	452
f9039bd6-8fa6-37cb-e040-11ac0d486d06	0	12	461
f903cfe2-c082-1bf6-e040-11ac0d4809f7	0	11	450
f9052bfc-94a0-cb29-e040-11ac0c48284a	25	30	450
f90a074e-d82f-f6bb-e040-11ac0d487334	0	4	464
f90b298a-0546-6c36-e040-11ac0c487a0b	0	8	463
f90cab09-6797-eccb-e040-11ac0d486aa3	0	3	452
f90d51f8-3bc4-2e66-e040-11ac0d484d19	0	3	452
f90dbdbf-f8cd-e0d8-e040-11ac0c482576	0	22	457
f90f8204-4d65-04fa-e040-11ac0c4841bb	0	4	453
f9101872-d864-c508-e040-11ac0c4818b5	28	1	458
f9116dda-19f4-9e1b-e040-11ac0c4872b8	0	7	451
f91661d6-a2b5-fac2-e040-11ac0d4852fd	15	4	448
f91a9af2-7909-099e-e040-11ac0c484205	0	3	452
f91ba748-5a05-e738-e040-11ac0c486a08	43	6	450
f91bde65-233d-2218-e040-11ac0c480a33	7	8	449
f91d1645-9b68-edbb-e040-11ac0c4854d8	0	3	452
f91faa2e-ea53-bef4-e040-11ac0d485f5d	0	17	448
f920200e-f349-3730-e040-11ac0d4825cc	1	7	453
f920ef57-c942-d2e1-e040-11ac0d481706	0	4	464
f921b592-fa4d-49f7-b773-81a0e903aaed	163	0	405
f92268fe-7a92-51e8-e040-11ac0d48733a	11	10	446
f925f24b-bffd-89ab-e040-11ac0d48682f	23	4	443
f926087f-0bec-1316-e040-11ac0c480a58	0	6	452
f92a34fa-014e-4b41-a6d0-3b46b8c8a3ee	232	0	388
f92a78d1-90ff-70c8-e040-11ac0d485eca	0	11	463
f92b2c52-ed64-4594-e040-11ac0d48425c	0	10	449
f92b8fda-350b-17d5-e040-11ac0c480ce8	0	11	463
f92c8821-daba-3727-e040-11ac0d480224	0	10	451
f92fde51-6a19-6641-e040-11ac0c484074	0	3	452
f937fc8b-6fa7-12fd-e040-11ac0d4850f9	4	16	462
f938b6f4-a457-c624-e040-11ac0c486fad	0	4	464
f939f757-a415-ad44-e040-11ac0d4868e5	0	4	464
f93abbbf-5e13-9b85-e040-11ac0d485718	0	18	459
f93c9e35-c76c-2b59-e040-11ac0d485dee	0	4	464
f93dd46d-4611-e84e-e040-11ac0c483323	0	3	452
f93f4445-6f19-403c-e040-11ac0d48556f	0	3	452
f940cea2-7e79-e422-e040-11ac0d483224	0	4	464
f942b732-7c0b-7ec6-e040-11ac0c483f86	0	5	464
f94c4f69-8119-4eaf-97c1-5106890c14d4	87	308	385
f9718c44-c622-11e3-bf01-24c6515278c0	77	225	400
f9837a56-7244-4846-a63d-266e6a92f168	211	50	391
f9854144-d92c-46da-ac87-9d1fd7efe67d	632	0	268
f988e698-9b34-45ce-ba4c-74e06e9cae4a	932	0	197
f98de26b-c7d6-435d-81fa-1f1869da9087	940	22	251
f9a81200-5381-496a-8062-099f9e793618	349	26	376
f9c07ba7-152a-f624-e040-11ac0c484cd5	46	2	438
f9c0a08b-d1e5-4c18-e040-11ac0c4864df	244	0	366
f9c0a0d9-5af6-4476-e040-11ac0d4830d3	286	0	350
f9c0a12c-2651-d9ea-e040-11ac0d483201	287	48	386
f9c1df10-25b8-c8ae-e040-11ac0d486375	78	0	424
f9c23ce8-7f1c-9417-e040-11ac0d482562	243	0	377
f9c23d09-74e4-07f9-e040-11ac0d482577	0	4	464
f9c26646-d2b0-cf30-e040-11ac0d483918	762	0	270
f9c39eb7-39a9-6626-e040-11ac0d4870c2	652	0	266
f9c3bc8e-dbc4-1ed0-e040-11ac0d4803a9	227	0	387
f9c3e4e3-1b95-b71a-e040-11ac0d4819e7	467	0	327
f9c3eaad-a0d9-8bf8-e040-11ac0d481d8e	411	1059	259
f9c4e06c-e8a6-613b-e040-11ac0d4828ba	99	0	425
f9c51617-3fcb-91c5-e040-11ac0d484abf	448	0	335
f9c52187-2e82-d58a-e040-11ac0d484fc4	177	0	407
f9c52414-385d-8cc7-e040-11ac0d485037	134	0	415
f9c650e7-9053-78eb-e040-11ac0d4874bb	902	142	259
f9c65e3d-f3f7-dd5f-e040-11ac0d487b1f	77	0	438
f9c6f4ca-4bb8-26b4-e040-11ac0d485600	0	9	450
f9c70e38-dd99-3fe2-e040-11ac0d4862f2	208	0	379
f9dc999f-6dde-448d-9cf1-2897ddcf7b0b	4148	3621	0
f9f04e42-63a2-4ee1-ade4-9e5bb5c20cdd	120	388	402
fa2c3620-7e82-4b12-b135-87986f0f2890	429	936	334
fa4d35e3-fc38-4e26-a9e0-521a648acec1	183	0	409
fa54205f-7e51-4e5a-9f0a-5e8a2e40235f	311	0	379
fa5e2900-95e7-4700-9707-a329cd0c77fd	0	11	468
fa676301-902f-473f-8313-5bff34ae549a	91	120	405
fa6a60f5-8949-4e01-9435-d3117601627f	5	644	379
fa718a69-7d09-424b-90a3-4839ba7dc9b2	47	63	446
fa837b4d-55a7-4dcf-9fdf-cf9c13644df7	0	8	453
fa8844f8-c4b6-487a-8187-e30c12a7a453	208	203	362
fa9996c3-b874-4424-a5a6-f1c7c0f42b9b	0	14	464
fa9a3247-a465-4fdf-bb64-5afaa83a5d76	88	20	439
fab0be4b-c84a-45cd-a76f-44d9a8bf1846	1317	1323	63
fab3d6f4-de1c-4d6c-bdea-ac39a7884657	395	387	333
fabf1f6c-c622-11e3-bf01-24c6515278c0	281	412	321
fae88d21-171c-4df4-b258-3c5948a1034b	0	41	453
faff4626-615b-416a-b7a6-9d177dcc94a9	218	429	318
fb0c6353-a90c-45e2-9355-7cd16cf756ff	433	909	251
fb194ca3-10aa-4dc5-8d08-619ddbd6d1b6	82	4	422
fb74cca4-ac9c-4be0-80e3-e71592f96aae	55	9	441
fb8b5ff5-4164-4276-b75b-b0ee6bda7329	290	0	381
fb9135d9-2acf-41dd-8552-359e6b8c9470	56	3837	125
fbd899a0-c622-11e3-bf01-24c6515278c0	383	108	331
fbea74b5-b1a8-4767-af7c-e179ce8da071	0	15	463
fbf937f1-5f30-470c-8a77-46cd1c41e073	121	20	424
fc009c3d-66fc-4b9c-ae43-014607e3723a	104	0	423
fc249113-83d4-4abe-8c80-a4f7305dcd91	231	1637	277
fc447d4f-2532-c8ea-e040-11ac0c48469f	661	0	260
fc447d51-cdc2-a180-e040-11ac0c4846a4	1191	2294	0
fc447d53-24d1-c83d-e040-11ac0c4846a6	465	1262	263
fc447d55-95d8-0b34-e040-11ac0d483afa	325	706	263
fc447d56-0d53-e0c3-e040-11ac0c4846a8	908	7	209
fc453f67-6623-4e8c-b519-0bd79e4d4651	630	425	251
fc5dc6d8-62d2-76d8-e040-11ac0d4863c3	0	993	329
fc639186-8302-798e-e040-11ac0c484cec	506	151	302
fc63cbab-d27a-5ebb-e040-11ac0c48724f	860	645	140
fc68c24d-47ad-7961-e040-11ac0c48595c	1214	139	115
fc68e599-6a40-61dc-e040-11ac0d48700d	290	1208	261
fc6d77a9-121b-48ab-a899-713c3d1319a2	1204	0	140
fc78685a-7053-152a-e040-11ac0c480ded	153	365	336
fc7eb420-5c13-20bd-e040-11ac0d484574	1693	157	39
fc7f8eeb-9c40-123e-e040-11ac0c484061	786	1270	173
fc806c50-2f6e-418d-e040-11ac0d485f01	588	1039	196
fc812906-d3b6-4210-a842-96f095280cbf	11	9	447
fc8130df-18fe-c74d-e040-11ac0d485df2	33	82	440
fc8130df-1bc2-c537-e040-11ac0d485de6	262	263	360
fc8130df-1cdd-cade-e040-11ac0d485dec	0	19	451
fc8130df-1e8f-c879-e040-11ac0d485df4	419	0	329
fc8130df-1f21-c8f9-e040-11ac0d485dfc	16	128	420
fc8130df-2211-cfcc-e040-11ac0d485dde	768	0	225
fc8130df-24d9-32f1-e040-11ac0d485df0	1	66	449
fc8130df-2628-304a-e040-11ac0d485dfa	278	19	375
fc8130df-297f-34a3-e040-11ac0d485e02	92	17	428
fc8130df-2ca4-39d2-e040-11ac0d485e00	17	22	446
fc8130df-2d5f-3b53-e040-11ac0d485dee	770	321	245
fc8130df-2e39-3814-e040-11ac0d485de0	440	0	338
fc8130df-30a5-3e6a-e040-11ac0d485de2	891	163	189
fc8130df-3147-3e94-e040-11ac0d485df8	230	11	393
fc8130df-3225-3f96-e040-11ac0d485dfe	560	115	293
fc8130df-3361-3c8a-e040-11ac0d485dea	423	0	343
fc8130df-34f8-22c6-e040-11ac0d485de8	408	138	328
fc8130df-35ac-2304-e040-11ac0d485dda	2459	883	0
fc8130df-6860-7677-e040-11ac0d485ddc	241	418	296
fc8130df-6977-7704-e040-11ac0d485de4	59	277	410
fc8130df-6bec-7627-e040-11ac0d485e04	1300	356	98
fc8130df-897d-5404-e040-11ac0d485e0a	536	373	297
fc8130df-8e4e-586b-e040-11ac0d485e08	0	565	403
fc8130df-8ec8-5b1e-e040-11ac0d485e06	514	496	249
fc8130df-90ba-5d94-e040-11ac0d485e0c	809	650	170
fc8130df-e399-e34d-e040-11ac0c483279	264	0	374
fc8130e0-08dd-b996-e040-11ac0c48327b	486	1608	247
fc8130e0-095f-b953-e040-11ac0c483287	100	0	420
fc8130e0-096a-b991-e040-11ac0c48327d	64	59	437
fc8130e0-09f1-b964-e040-11ac0c48326e	64	1161	312
fc8130e0-0b9c-bbc9-e040-11ac0c483266	116	346	407
fc8130e0-0bc1-bba7-e040-11ac0c483289	7	162	419
fc8130e0-0bfa-bba4-e040-11ac0c48328d	38	5	440
fc8130e0-0c53-b432-e040-11ac0c483283	2	36	447
fc8130e0-0d25-b475-e040-11ac0c483277	0	15	456
fc8130e0-0db6-b568-e040-11ac0c483281	26	13	441
fc8130e0-0dcf-b558-e040-11ac0c483285	81	138	405
fc8130e0-0e1f-b54d-e040-11ac0c48326c	982	2385	61
fc8130e0-0f1a-b6eb-e040-11ac0c48328f	1132	618	96
fc8130e0-0fde-b756-e040-11ac0c48328b	90	565	364
fc8130e0-a38a-23b9-e040-11ac0c48327f	1091	914	78
fc8130e0-a39a-23b5-e040-11ac0c483270	146	0	401
fc8130e0-a538-dda3-e040-11ac0c483264	340	1222	257
fc8130e0-a539-dda8-e040-11ac0c48326a	272	992	312
fc8130e0-a774-d834-e040-11ac0c483268	755	209	242
fc8130e0-a8b4-d80d-e040-11ac0c483272	43	200	408
fc8130e0-a94d-d9d0-e040-11ac0c483262	332	1095	330
fc8130e0-ad63-b804-e040-11ac0d485e10	303	93	372
fc8130e0-ad66-b82e-e040-11ac0d485e0e	24	300	392
fc8130e0-ad8a-b832-e040-11ac0d485e14	16	241	436
fc8130e0-aed2-bb2f-e040-11ac0d485e12	460	148	310
fc8130e2-f2ef-d096-e040-11ac0c483293	111	93	398
fc8130e3-01ba-c740-e040-11ac0c483291	568	1206	141
fc8130e3-023d-c7d4-e040-11ac0c483295	359	810	260
fc8130e5-18b8-ef38-e040-11ac0c483297	208	744	341
fc81312a-99ae-7672-e040-11ac0c4832a2	38	857	351
fc81312a-d451-38fb-e040-11ac0c4832a4	63	30	418
fc813235-5ed8-7695-e040-11ac0d485e3e	880	1439	47
fc876f51-0577-3b53-e040-11ac0d48515e	89	0	427
fc876f5c-8339-bc9c-e040-11ac0d485160	780	0	266
fc876f66-ff0d-f338-e040-11ac0d485162	75	0	412
fc8edf46-2005-1af4-e040-11ac0d481414	1185	1245	81
fc93369d-3ffb-1b53-e040-11ac0c4852ba	0	5	451
fc93b9ab-760a-5223-e040-11ac0c482177	354	717	264
fc93bd81-a3f9-2f8e-e040-11ac0d48306f	0	5	451
fc93e38d-6bd5-9912-e040-11ac0c4838cd	0	5	451
fc9404ed-1ba3-2638-e040-11ac0c484da2	4	9	449
fc9469d0-4d0e-bb59-e040-11ac0d481e59	0	11	451
fc94ea15-2d98-0c5b-e040-11ac0c48569b	0	7	452
fc94ec40-2cf2-7ce8-e040-11ac0d4871fb	86	0	419
fc9500f3-e7d0-9820-e040-11ac0c48617e	30	17	439
fc950c33-faa4-0241-e040-11ac0c486786	86	456	385
fc95d5ce-6899-62f1-e040-11ac0c486011	335	0	337
fc962061-8ab0-42b3-e040-11ac0c4810cc	442	0	331
fc9650a1-9aef-ab3b-e040-11ac0c4829a7	585	0	292
fc968a86-32e3-ee88-e040-11ac0d487adb	275	20	378
fc969f27-bdc6-cd03-e040-11ac0c48577e	371	0	345
fc96e36c-67f1-4c02-e040-11ac0d48393d	8	19	450
fc96f0df-ef04-411e-e040-11ac0d484291	0	3	452
fc975588-6e70-b496-e040-11ac0c484689	134	0	419
fc97c1c5-9f4a-be90-e040-11ac0c480992	251	0	385
fc990cee-3a1e-9d45-e040-11ac0c484ab3	97	28	424
fc99832e-a4ae-8259-e040-11ac0c48131c	29	18	438
fc998aec-57dd-eab2-e040-11ac0d48680a	0	7	451
fc99b734-7f61-88d1-e040-11ac0c482e88	0	18	446
fc99bbb0-e5c7-fb9e-e040-11ac0d4807e1	0	5	451
fc9d5fc6-546f-27b7-e040-11ac0d485f87	3	10	461
fc9d5fc6-719b-0525-e040-11ac0d485f83	42	0	451
fc9d5fc6-7f7d-1313-e040-11ac0d485f85	281	176	344
fc9d5fc7-a87b-c5e7-e040-11ac0c4850aa	0	7	467
fc9d704c-0cfb-0407-e040-11ac0d486980	128	0	405
fc9d93b6-77c6-8719-e040-11ac0d487dec	144	0	399
fc9d93b6-92e8-acb7-e040-11ac0d487dee	294	0	368
fc9dbf68-4599-3c64-e040-11ac0d481623	717	117	260
fc9ef456-75a2-5967-e040-11ac0c484477	207	34	364
fc9f6916-da31-ab17-e040-11ac0c4808f3	985	973	63
fc9f6cb0-ceb9-790d-e040-11ac0c480ad1	1314	1301	0
fc9f9295-01f6-a9e0-e040-11ac0d4845af	242	0	382
fc9f998b-cc72-f6ea-e040-11ac0c482425	238	0	398
fca04929-586a-0594-e040-11ac0c48099d	120	0	409
fca07e09-1fd2-9ef5-e040-11ac0d485bbd	1479	0	99
fca08ee9-b480-4dc7-be56-f1eb03b56f7c	697	18	284
fca1c663-dec0-db39-e040-11ac0c486140	0	10	464
fca2d62f-2756-939e-e040-11ac0d4865e6	34	0	440
fca3f7d0-2231-661c-e040-11ac0c4832fd	0	1679	325
fca6150f-d555-a29e-e040-11ac0d4873b2	811	1481	156
fccb865d-83ed-4bfe-ad84-0689813ae977	27	9	442
fce8d8c6-f2a0-43a8-9a7a-b9c519a6686c	634	9	276
fd163b56-1c2d-4e63-9fad-ba3221ae274b	20	4	456
fd504153-3cf6-44b9-99d5-21961ebac188	882	318	199
fd74de4d-6973-4597-a541-e8a13d80ad55	71	0	443
fdbd0277-ddbf-4cc5-8ec3-3644b9553627	128	326	362
fdf7dfb7-9285-46b3-be60-672164507705	277	0	357
fdf9a814-c622-11e3-bf01-24c6515278c0	57	42	429
fe04d042-a4cc-4a14-8197-415ea40951aa	1057	0	172
fe083d2d-d088-4ac1-825b-8c5bbfe974ac	92	52	421
fe4611c2-bd37-4605-adfe-60efe0392b03	0	25	461
fe63d42b-d471-45b6-9bdf-1a3b55465d37	9	11	472
fe8c62a6-c113-46e8-ab91-fdb90bb6a59f	406	937	264
fe96d91c-3686-4125-af71-b8703a011ad4	596	674	239
fea5827b-251d-474b-8713-fc76db995fe7	404	986	191
fec30898-f86b-4207-aa78-de77142c8f50	68	5	428
feccc27e-5c2e-4339-8746-0945fee93c1e	308	185	360
feccee20-a62d-4152-b832-b9fdaca87a61	285	1610	257
ff3fe4a3-7d19-4d4d-81b6-aaa41ba5bf39	495	968	208
ff870342-f0d6-4450-8f9c-344c046a0baf	356	0	373
ffa976f0-aa60-4867-842e-361afa7d68ac	14	6	460
ffad9288-c622-11e3-bf01-24c6515278c0	844	0	243
ffb4f42b-58e9-40c3-8963-11804f041375	366	0	336
ffdd4feb-aca3-4104-b1e8-954d705a6450	139	114	388
ffe4bb51-e98a-41a7-a4e1-c3970386889c	403	0	343
PD10010a	406	1027	249
PD10011a	253	947	240
PD10014a	1054	652	128
PD11326a	1605	612	0
PD11327a	479	2687	14
PD11336a	169	210	389
PD11337a	613	381	302
PD11338a	550	320	324
PD11339a	85	1168	325
PD11340a	601	1256	164
PD11341a	379	0	352
PD11342a	491	274	335
PD11343a	354	1018	261
PD11344a	950	471	218
PD11345a	557	2111	100
PD11346a	235	1845	224
PD11347a	626	575	276
PD11348a	770	597	240
PD11349a	348	1820	169
PD11352a	703	80	291
PD11355a	434	31	308
PD11357a	368	677	301
PD11358a	925	281	229
PD11359a	980	82	243
PD11360a	230	929	307
PD11361a	876	325	251
PD11364a	552	529	273
PD11365a	496	460	275
PD11366a	303	748	285
PD11367a	684	409	259
PD11368a	663	1510	153
PD11369a	546	1258	213
PD11370a	684	162	292
PD11372a	640	273	297
PD11374a	894	533	221
PD11375a	442	321	348
PD11376a	499	458	313
PD11379a	639	131	285
PD11380a	610	306	299
PD11381a	916	304	230
PD11383a	60	9	444
PD11384a	398	272	362
PD11385a	448	1777	129
PD11386a	847	330	246
PD11388a	75	1382	302
PD11389a	472	134	346
PD11391a	1104	805	176
PD11393a	82	1849	214
PD11394a	662	456	279
PD11395a	743	365	260
PD11396a	502	1285	208
PD11397a	772	1336	129
PD11398a	820	567	171
PD11399a	526	546	302
PD11402a	737	257	277
PD11462a	442	1343	210
PD11464a	884	517	227
PD11465a	395	1418	228
PD11740a	437	136	353
PD11741a	0	203	441
PD11742a	1373	370	105
PD11743a	1052	601	174
PD11744a	718	149	293
PD11745a	627	1310	170
PD11748a	1465	572	55
PD11750a	190	712	281
PD11751a	819	580	127
PD11752a	465	571	279
PD11753a	312	1061	264
PD11755a	1666	472	0
PD11756a	678	102	312
PD11757a	750	530	170
PD11760a	740	529	259
PD11761a	66	472	397
PD11762a	652	348	303
PD11765a	1088	674	177
PD11766a	957	404	213
PD11767a	795	413	256
PD11769a	929	207	230
PD11816a	435	891	261
PD11818a	461	830	303
PD11819a	23	18	462
PD13162a	557	737	248
PD13163a	1356	639	99
PD13164a	350	834	304
PD13165a	1853	468	2
PD13166a	406	163	341
PD13167a	635	1355	177
PD13168a	1159	900	110
PD13296a	943	510	106
PD13297a	1765	331	20
PD13298a	268	2341	167
PD13299a	791	1398	113
PD13302a	451	599	280
PD13304a	0	57	453
PD13306a	131	0	414
PD13307a	868	419	209
PD13310a	594	798	251
PD13311a	322	344	296
PD13312a	998	4	230
PD13416a	892	163	254
PD13418a	1293	1350	29
PD13419a	178	0	409
PD13420a	999	31	236
PD13422a	85	1	437
PD13424a	439	1335	223
PD13425a	543	1179	187
PD13426a	303	880	335
PD13427a	1113	295	190
PD13428a	305	188	336
PD13602a	791	1723	90
PD13603a	295	972	262
PD13604a	734	794	220
PD13605a	1421	702	80
PD13606a	167	957	304
PD13607a	1017	953	175
PD13608a	490	175	315
PD13609a	1262	885	122
PD13618a	276	189	401
PD13619a	778	624	186
PD13620a	1548	233	91
PD13622a	959	1333	93
PD13623a	1437	1627	0
PD13625a	724	1251	125
PD13626a	758	891	151
PD13627a	539	427	214
PD13629a	766	83	274
PD13630a	859	397	230
PD13631a	578	476	270
PD13752a	351	64	340
PD13753a	979	393	215
PD13754a	318	356	301
PD13755a	488	9	310
PD13756a	682	200	286
PD13757a	1196	536	125
PD13758a	1030	0	172
PD13760a	504	221	265
PD13761a	344	435	256
PD13762a	1475	256	83
PD13763a	1489	320	79
PD13764a	123	1890	228
PD13765a	254	181	375
PD13766a	1048	218	193
PD13767a	737	872	176
PD13768a	572	1626	121
PD13770a	375	1357	174
PD13771a	1319	341	107
PD14432a	567	8	325
PD14433a	101	162	412
PD14435a	615	1609	118
PD14437a	356	1744	147
PD14439a	520	11	344
PD14441a	494	66	339
PD14442a	387	74	387
PD14450a	465	139	345
PD14453a	771	1387	127
PD14454a	606	372	294
PD14456a	667	105	313
PD14457a	406	972	259
PD14458a	345	414	361
PD14459a	457	7	363
PD14460a	295	134	376
PD14461a	208	48	400
PD14462a	546	262	335
PD14465a	636	298	285
PD14467a	677	24	313
PD14468a	355	0	376
PD14471a	765	531	207
PD14472a	527	0	339
PD14473a	476	126	355
PD17973a	1248	0	153
PD17981a	773	1082	121
PD17991a	593	0	315
PD17994a	535	192	331
PD18017a	681	104	298
PD18020a	1089	927	62
PD18022a	36	999	316
PD18024a	1082	1139	35
PD18031a	67	545	339
PD18037a	576	1155	161
PD18045a	257	1384	243
PD18046a	440	419	298
PD18047a	200	606	344
PD18048a	443	868	221
PD18049a	220	149	363
PD18050a	378	1239	228
PD18100a	366	44	388
PD18101a	526	66	352
PD18116a	1761	23	2
PD18149a	734	413	251
PD18188a	304	191	389
PD18189a	392	486	307
PD18247a	487	67	353
PD18251a	496	1012	218
PD18257a	538	201	326
PD18258a	422	0	364
PD18259a	748	73	265
PD18264a	388	156	384
PD18269a	401	19	382
PD18728a	315	108	395
PD18730a	76	8	442
PD18733a	444	77	357
PD18734a	87	1049	348
PD18748a	564	19	339
PD18749a	214	388	346
PD18751a	583	190	318
PD18754a	488	50	354
PD18756a	278	27	406
PD18768a	301	52	378
PD18769a	559	63	334
PD18771a	469	0	333
PD18775a	768	0	284
PD18776a	536	116	316
PD22036a	40	53	465
PD22251a	331	21	367
PD22355a	1169	91	122
PD22357a	120	935	330
PD22358a	139	425	337
PD22359a	278	60	385
PD22360a	616	867	133
PD22361a	370	224	331
PD22362a	479	621	271
PD22363a	400	545	231
PD22364a	351	378	290
PD22365a	39	472	385
PD22366a	845	923	88
PD23550a	0	1000	367
PD23554a	495	670	196
PD23558a	704	880	129
PD23559a	662	84	263
PD23560a	355	262	329
PD23561a	57	201	430
PD23562a	576	514	216
PD23563a	1586	1020	0
PD23564a	73	14	445
PD23565a	361	740	258
PD23566a	589	780	169
PD23567a	929	42	202
PD23569a	303	49	362
PD23570a	338	0	349
PD23574a	777	713	133
PD23577a	833	88	202
PD23578a	899	223	177
PD23579a	26	195	416
PD24182a	287	879	232
PD24186a	155	723	288
PD24189a	143	8	416
PD24190a	210	998	281
PD24191a	360	447	266
PD24192a	1027	179	143
PD24193a	487	98	318
PD24194a	1100	534	123
PD24195a	69	183	409
PD24196a	172	819	297
PD24197a	998	288	145
PD24199a	355	740	261
PD24200a	142	0	408
PD24201a	1101	1201	36
PD24202a	1144	105	140
PD24204a	104	25	429
PD24205a	602	0	277
PD24206a	889	5905	0
PD24207a	744	571	237
PD24208a	403	210	320
PD24209a	408	58	359
PD24212a	420	919	217
PD24214a	112	805	336
PD24215a	273	691	257
PD24216a	490	0	310
PD24217a	335	560	334
PD24218a	641	361	258
PD24220a	70	1264	315
PD24221a	252	350	336
PD24223a	48	91	434
PD24224a	18	543	368
PD24225a	11	352	429
PD24302a	262	77	360
PD24303a	245	609	274
PD24304a	152	593	308
PD24306a	247	539	285
PD24307a	186	91	389
PD24308a	128	2042	171
PD24314a	296	445	330
PD24318a	185	739	308
PD24320a	382	42	355
PD24322a	523	110	296
PD24325a	640	831	172
PD24326a	264	522	316
PD24327a	163	1173	305
PD24329a	243	550	316
PD24332a	297	288	346
PD24333a	456	581	236
PD24335a	341	1451	236
PD24336a	556	0	310
PD24337a	1460	264	53
PD3851a	690	289	267
PD3890a	1548	951	25
PD3904a	1323	450	132
PD3905a	884	1290	58
PD3945a	203	1668	183
PD3989a	287	661	345
PD4005a	606	0	288
PD4006a	893	666	127
PD4069a	827	0	267
PD4072a	881	0	202
PD4076a	679	0	254
PD4085a	1039	615	140
PD4086a	554	995	222
PD4088a	1209	407	148
PD4103a	446	1391	153
PD4107a	940	925	98
PD4109a	413	457	280
PD4115a	433	1006	222
PD4116a	744	1054	142
PD4192a	883	329	180
PD4194a	1006	1	181
PD4198a	561	1745	144
PD4199a	963	203	225
PD4225a	1130	108	189
PD4248a	869	1330	109
PD4252a	533	1444	167
PD4255a	950	643	107
PD4261a	873	151	251
PD4264a	846	317	245
PD4266a	619	15	324
PD4267a	295	591	337
PD4315a	476	791	264
PD4604a	991	983	91
PD4605a	444	311	311
PD4606a	812	0	230
PD4607a	905	283	228
PD4613a	511	14	311
PD4826a	1174	753	119
PD4833a	446	1150	198
PD4836a	1062	340	192
PD4841a	2120	954	0
PD4844a	856	93	199
PD4845a	106	263	381
PD4847a	488	673	228
PD4872a	1012	420	180
PD4874a	388	813	221
PD4875a	583	1246	174
PD4876a	1004	316	190
PD4951a	841	115	254
PD4952a	934	1416	55
PD4953a	989	353	180
PD4954a	1084	164	176
PD4955a	832	631	218
PD4956a	1520	199	78
PD4957a	651	275	286
PD4958a	641	0	252
PD4959a	1089	420	167
PD4962a	711	1153	127
PD4965a	920	363	204
PD4967a	1605	206	69
PD4968a	498	1258	204
PD4969a	633	177	310
PD4970a	1172	422	146
PD4971a	921	1139	109
PD4972a	909	222	242
PD4975a	426	529	227
PD4976a	955	1022	123
PD4977a	671	170	302
PD4978a	459	2219	134
PD4980a	1073	211	204
PD4981a	606	266	316
PD4982a	459	89	357
PD4983a	894	121	248
PD4985a	1008	84	232
PD4986a	1188	107	184
PD5925a	294	392	294
PD5928a	926	537	203
PD5930a	694	520	200
PD5932a	1500	366	62
PD5934a	745	607	150
PD5935a	670	715	158
PD5936a	785	0	261
PD5937a	793	343	271
PD5942a	268	674	301
PD5944a	99	319	362
PD5945a	944	302	149
PD5946a	0	1068	413
PD5947a	260	423	352
PD5948a	703	825	145
PD5950a	567	415	233
PD5951a	734	824	207
PD5953a	1077	69	207
PD5956a	1583	361	54
PD5959a	487	2115	138
PD5960a	1186	596	139
PD5961a	383	1346	227
PD5964a	862	610	229
PD6016a2	707	285	296
PD6041a	35	132	421
PD6042a	824	444	208
PD6043a	653	645	228
PD6044a	605	476	297
PD6045a	747	351	272
PD6046a	999	1085	147
PD6047a	654	656	194
PD6048a	940	817	174
PD6404a	652	1216	158
PD6405a	388	1898	168
PD6406a	329	543	253
PD6409a	589	417	216
PD6410a	623	37	268
PD6411a	865	326	165
PD6412a	1110	26	191
PD6413a	989	350	172
PD6414a	1693	117	36
PD6415a	1591	945	0
PD6416a	1082	88	156
PD6417a	906	321	213
PD6418a	266	0	376
PD6422a	515	1113	194
PD6466b	352	0	358
PD6684a	672	1164	146
PD6711a2	175	0	400
PD6719a	1070	520	164
PD6720a	867	330	230
PD6721a	708	7	264
PD6722a	976	420	200
PD6727b	488	1128	194
PD6728b	1931	165	29
PD6729a2	472	1276	216
PD6730b	159	211	370
PD6731a2	971	296	214
PD6732b	0	3049	107
PD6733b	668	188	263
PD7066a	630	1839	79
PD7067a	212	2926	152
PD7069a	221	287	369
PD7199a	853	101	249
PD7201a	748	0	277
PD7202a	542	1859	139
PD7203a	1138	607	82
PD7204a	644	472	296
PD7205a	246	1234	259
PD7206a	523	542	253
PD7207a	513	87	350
PD7209a	548	0	336
PD7210a	520	78	341
PD7211a	828	69	211
PD7214a	871	82	263
PD7215a	591	35	281
PD7217a	1049	406	179
PD7218a	600	0	314
PD7219a	841	136	252
PD7220a	0	295	451
PD7221a	710	0	285
PD7238a	701	82	296
PD7240a	923	173	207
PD7243a	214	1379	257
PD7248a	612	919	155
PD7249a	274	902	275
PD7250a	442	823	199
PD7304a	400	1467	195
PD7305a	717	869	249
PD7306a	326	1539	232
PD7307a	945	900	161
PD7316a	1211	441	134
PD7321a	1496	195	112
PD7322a	609	112	321
PD7341a	754	814	206
PD7344a	114	189	397
PD7426a	1159	931	13
PD7428a	568	249	249
