Samples	SBS80A	SBS80B	SBS80C	SBS80D	SBS80E	SBS80F	SBS80G	SBS80H	SBS80I	SBS80J	SBS80K	SBS80L	SBS80M	SBS80N	SBS80O	SBS80P	SBS80Q	SBS80R	SBS80S	SBS80T
4fdc8980-c623-11e3-bf01-24c6515278c0	181	127	0	56	131	55	43	26	15	27	27	13	31	7	12	8	1	36	0	0
50203cff-83f8-4884-8346-b91ef717d00e	417	0	0	0	7	0	3	4	0	0	0	0	26	3	0	0	0	0	1	0
5042b417-d14e-42bb-b6f3-de303346a252	279	56	0	7	107	23	4	0	13	12	33	0	6	8	5	4	2	4	7	0
5046f1b4-9d95-4841-ba30-691fa44719a2	50	238	0	27	168	169	30	2	39	102	84	42	1	11	0	7	4	27	0	34
504cdfc5-6721-43ef-b31e-fdf52f0cd9cd	79	125	91	30	206	46	30	3	0	14	67	26	26	30	0	13	7	17	3	5
504d4cb0-d2dd-420d-82e6-9ec14434a0fc	0	145	78	53	233	153	9	131	79	73	55	11	40	41	35	1	4	53	22	0
50515723-b495-42a9-8750-e3da288bf6a3	391	17	13	12	28	0	9	0	0	0	2	0	29	4	0	1	1	0	0	0
507620ef-f0fc-4ac3-a7c0-ea2e36c40f77	221	14	102	145	134	137	55	42	34	0	35	32	31	0	36	17	9	9	0	69
50a5970d-a0cb-4251-8ab0-74ad0e94be9a	409	22	2	3	7	0	8	2	0	12	2	1	24	5	2	0	3	0	0	0
50b61288-1412-4104-92e6-8b1a359ef399	0	121	188	219	260	195	51	0	0	3	109	52	26	42	3	63	0	18	0	2
50e3a421-9741-4cd8-911b-0f47ca518b6a	209	32	109	180	115	78	135	100	0	39	0	0	36	0	71	17	0	11	17	20
50eb58ba-c623-11e3-bf01-24c6515278c0	192	193	0	75	69	8	28	0	0	16	15	0	41	0	0	7	0	5	10	2
50ee360c-e3df-4888-9999-ebb88e271d08	193	87	61	48	128	175	0	0	0	0	33	38	0	9	21	32	0	15	0	20
50f4d836-79a9-4bc7-a63a-7aa29e41d418	352	34	15	7	37	0	21	0	0	1	0	1	29	8	0	0	0	0	4	0
51206157-94cc-4702-8247-c98283b487aa	425	4	4	0	7	0	6	3	0	0	0	1	25	5	0	0	2	0	0	0
513bafce-375c-49b0-ae75-6c607abd05d8	385	22	0	8	34	0	15	3	0	0	1	0	23	0	2	0	0	3	0	0
51458c86-0fdd-470e-b059-1ffbffc92a7f	226	5	57	5	165	21	73	31	24	10	0	13	12	0	37	6	0	13	5	0
5174f450-0bf7-4237-a53e-844064f0e701	214	90	0	0	132	86	0	0	0	60	74	0	0	0	0	2	0	2	0	5
51800588-c622-11e3-bf01-24c6515278c0	250	60	37	6	125	0	33	0	3	0	8	13	32	0	0	2	4	4	1	6
5187e77d-f412-4303-8049-11d1aa1a0235	47	106	112	10	275	0	71	0	0	0	14	31	52	1	7	8	7	7	8	1
51893d3f-e7f3-43f9-9fd0-c0f25ae96804	161	30	0	191	123	710	35	356	269	0	126	511	0	99	0	70	8	98	5	0
518d6c1b-8234-40be-9560-6d383d5866fa	358	0	26	41	52	39	0	10	0	0	54	9	0	0	25	0	1	0	6	1
5193a482-6ed9-4504-bd7c-c8b9e4103577	147	100	57	61	184	0	76	0	4	7	12	24	36	18	1	15	0	1	1	6
51adf6cf-f422-4d7e-aa46-cc9bf0ef8693	96	63	0	37	223	138	22	35	146	88	57	50	44	34	10	4	16	49	26	5
51b25b37-f75c-4380-a0f6-5273e0b7ee33	0	224	123	170	167	13	110	0	27	31	52	66	70	37	0	2	21	28	0	13
51dd1a39-7349-442c-b7e1-7850fb800569	414	4	3	1	6	0	3	1	1	1	1	3	26	0	1	2	0	0	5	0
51e5a835-eb48-4640-87d0-f40f5e2bff18	426	3	3	0	5	0	11	3	0	0	0	0	24	5	0	0	0	0	1	0
520b8ab2-c623-11e3-bf01-24c6515278c0	124	196	20	1	126	143	0	13	53	19	62	0	0	0	6	24	10	9	24	3
522dc834-8367-4f49-b93b-fcba91a2de7e	103	14	44	53	297	0	29	0	2	0	27	2	29	4	13	6	5	1	0	1
524bbd14-1e1f-479b-9a71-d27fce32d8bc	38	104	39	249	156	410	44	0	143	130	82	146	28	0	0	37	0	9	393	0
5255d645-d3d2-422e-8449-046cd21f4935	6	350	51	274	66	43	110	113	0	15	36	103	76	28	40	24	19	17	22	37
526b3796-2cbd-4eec-8273-064b41456279	326	83	13	42	24	0	27	84	0	12	0	3	37	0	0	0	27	23	0	0
52910a60-bb15-4ba5-9d09-50d8ee6a445b	19	153	202	116	127	135	123	107	90	157	85	0	0	35	39	10	71	29	3	57
52d8ccfc-c623-11e3-bf01-24c6515278c0	166	97	62	62	145	52	41	77	57	0	73	52	25	10	8	11	0	8	0	54
52f2d49e-f24d-41d2-9f73-33bd1cc51bba	423	0	4	0	1	0	0	2	0	0	0	0	29	0	0	0	2	0	0	0
52f43b72-15ea-40a0-a3b4-4bf22bc0bf25	241	61	22	24	120	4	42	0	0	7	7	10	23	0	12	3	18	8	4	0
5310f698-d31a-4628-84b4-dc9ac29722a5	293	58	8	22	77	17	24	0	7	36	9	11	26	14	15	0	9	1	2	6
532259b8-c622-11e3-bf01-24c6515278c0	0	246	66	108	198	96	22	0	32	21	78	31	26	17	23	3	18	6	10	1
532bec86-b8d3-41a1-ba17-913a7d378f66	16	224	138	219	139	132	86	121	9	37	80	118	80	56	5	10	20	70	3	3
534d941c-ec2d-47eb-b2dc-d3f856d0b151	390	0	0	0	42	7	5	6	1	0	0	0	26	0	0	0	1	2	3	0
53534b3c-cd15-4d68-a9b1-6902bb234c45	57	188	119	192	127	82	96	29	39	42	60	65	50	7	18	26	0	94	0	15
536dedba-46c4-4a21-b112-13c030b13069	225	203	0	62	35	0	64	0	0	21	0	0	34	0	0	2	2	0	0	1
537cccf2-fb25-448b-813e-ca5d5642b910	424	0	0	0	0	0	0	4	0	0	0	0	27	0	0	0	0	0	0	0
53ac794d-1067-43e0-8dc0-43b131f43ec5	435	0	4	0	0	0	3	3	0	0	0	0	26	0	0	0	2	0	1	0
53bb7112-3e38-45fe-a9c4-1b0871babf4a	112	0	179	48	229	161	14	125	55	30	66	39	40	0	52	2	20	3	13	26
53bcbb68-addd-47fc-9910-cd1d3f38197d	0	354	206	337	0	434	21	0	61	0	82	171	1	65	1	48	74	39	5	17
53d32d8b-5649-42b0-8c52-2c39af2a961b	225	0	121	52	142	141	6	45	0	28	31	0	11	41	2	14	0	77	0	7
53dec97d-0464-4ffd-8e2e-95b2b9a03af0	118	236	0	190	99	0	37	0	13	0	31	0	43	0	15	3	25	2	9	3
53df19a8-c623-11e3-bf01-24c6515278c0	100	235	26	87	121	113	13	40	5	0	104	51	0	20	37	31	15	4	6	3
53e6a756-bdcc-4217-afe7-27d776159544	310	29	7	7	99	2	20	0	2	9	1	3	32	6	0	3	1	0	0	2
54195db3-94a9-4538-8bb8-9953d936acd4	0	255	363	191	56	0	203	0	0	0	98	213	107	0	29	22	0	15	39	14
541f91bd-7e9d-4348-9e78-45b948d8967e	309	62	7	28	70	1	11	2	2	19	31	0	29	2	0	1	0	0	9	0
54319e3d-c28f-4ba1-9c87-299d303e4de3	288	73	16	10	86	0	45	0	0	0	0	0	26	0	0	0	3	1	0	1
54354d24-c622-11e3-bf01-24c6515278c0	299	31	0	6	102	1	21	5	0	1	7	5	22	0	0	2	1	7	4	0
54426b1a-e0d3-4d8e-9e81-2d8e6b153b22	420	0	3	0	5	0	1	3	0	0	0	0	29	0	0	0	0	0	0	0
546b97b0-ab82-42a1-bbd2-241523278ec3	424	0	0	0	0	3	0	2	0	3	0	0	28	0	0	0	1	0	0	0
546b982f-60d9-43df-9761-09369afbee2d	311	57	16	52	25	34	37	178	4	11	0	75	24	0	0	12	0	0	47	119
54842328-9432-4820-8976-7964bf9bf147	413	0	0	0	11	0	3	4	0	0	0	0	26	2	0	0	0	2	0	0
54a77010-2f16-4da9-8ca0-746a51801a00	4	201	141	282	108	222	11	72	133	93	172	57	36	80	65	19	110	6	18	16
54cfd4b0-c623-11e3-bf01-24c6515278c0	196	26	21	9	214	1	21	2	0	7	13	13	29	6	0	1	13	5	3	0
54e78de0-d357-4125-a904-ab35e461572b	0	373	122	6	0	248	19	123	11	278	153	93	53	33	0	36	13	16	6	49
551d5082-ab6a-4674-af0d-ce408f589949	257	120	15	52	67	0	90	0	0	17	0	26	32	9	0	0	18	0	0	1
5533240d-8fed-440d-b781-6092785a77ce	88	50	25	0	258	136	3	65	0	96	71	44	30	0	54	0	0	24	2	2
55345803-83d4-4fdb-b0ee-328753801da1	272	89	33	63	64	0	74	29	1	5	0	20	22	0	37	0	0	7	16	5
554b9439-7e11-43ec-8bc3-448c59100b9e	0	306	99	211	107	364	7	49	0	115	148	24	7	51	36	6	11	15	12	0
558239c7-a160-4228-8fdf-a0a1d2f62133	102	29	22	11	270	83	1	25	53	13	40	14	17	1	55	4	14	5	6	8
559c30f2-8ae7-43c8-819c-800261065e06	376	12	22	3	34	0	2	1	0	0	33	0	10	0	0	0	1	0	6	0
55ada396-0878-4724-8ebe-00da367eed3d	0	308	95	299	96	42	168	28	0	40	39	0	62	58	13	13	8	7	23	10
55c75a2a-f3d2-4469-9d23-604cf539d548	398	17	2	0	24	15	0	2	0	0	40	2	0	2	1	0	0	1	3	2
55c82198-5be6-4cc5-b5b3-b707af234107	432	4	0	0	0	0	9	5	0	0	0	1	24	2	0	0	0	0	0	0
55e520f4-0e4b-41a2-9951-c4e9f323100b	419	7	0	3	0	3	0	2	2	0	0	0	30	0	1	0	0	0	0	0
55e5497a-c623-11e3-bf01-24c6515278c0	281	81	4	21	82	0	14	0	0	0	15	16	31	5	1	9	0	4	0	0
561fd34c-7c7d-4df0-bbfc-3d31147ca562	236	106	26	41	85	0	29	0	12	2	17	20	34	0	6	1	5	0	2	0
56425c2e-6bbf-4b20-ba07-79a526dd4603	420	0	3	0	6	0	3	3	0	0	0	0	25	0	1	0	0	0	0	2
5650dc4e-8bce-4716-9199-cd5750d7a888	299	19	40	0	97	121	0	32	2	14	23	14	19	0	21	1	0	0	2	31
565e656c-d5e3-4fe4-a10c-2e9ca1e498b5	413	15	0	1	0	2	0	2	0	3	2	0	29	0	0	0	0	0	0	0
56681386-d407-4f53-ae4f-6c04437652f7	304	41	15	3	91	2	32	8	0	0	0	0	24	2	8	1	0	0	4	0
569393c8-e2fe-4580-a45b-81f1b1e01135	0	192	129	1081	0	653	95	182	143	110	245	104	43	168	47	88	58	25	151	97
569ff1b4-de87-4309-8484-80549aaf9485	280	0	36	0	128	0	31	4	6	7	2	0	17	0	11	2	3	0	6	0
56c846d6-c622-11e3-bf01-24c6515278c0	386	27	9	16	21	3	14	4	0	8	4	0	29	0	1	11	0	0	0	0
56cc8740-b132-4cbc-b513-f0b5b2305ca6	0	254	54	228	131	337	67	177	0	52	40	121	32	25	118	143	7	6	9	14
56d4ea48-c623-11e3-bf01-24c6515278c0	255	89	0	16	108	0	31	0	4	7	7	11	30	2	0	3	1	3	1	0
56ddcb96-e90b-4fce-aa4c-c677bbfee488	246	0	0	486	5	372	0	832	204	0	0	168	91	0	0	0	830	9	0	0
56e57223-264e-489d-bc9a-a07789065c40	373	42	0	9	19	0	12	2	0	16	0	0	29	0	0	0	1	0	0	0
56ffaa35-814c-4c0b-b3c6-d4514d34fec2	69	49	80	48	298	58	17	0	0	0	97	37	6	0	1	12	5	0	5	10
5702affd-eafe-42a4-8f56-c1f22f8f184d	429	0	0	0	0	0	10	4	0	0	0	0	12	2	3	0	0	0	0	2
5714b52d-7048-41b5-8141-bf42d960abe4	421	4	3	0	10	0	2	4	0	0	0	0	27	0	0	0	2	0	1	0
571ce258-b453-4cac-b05e-05755791be84	379	0	0	0	55	0	8	7	0	0	0	0	24	2	0	0	2	0	4	2
573ee34b-43a7-40d8-95ee-0ced4b46a7c8	386	16	0	10	29	0	6	0	0	1	3	3	27	0	0	0	0	0	7	0
5769ae11-5f1b-483f-b228-7584591c66e6	200	79	30	0	154	28	46	29	0	13	0	13	22	0	11	6	0	12	8	1
576a1741-8c65-40da-9f0f-b2ca805d70f3	187	172	16	57	104	0	92	0	4	11	1	17	10	15	5	11	5	0	1	1
577d5c9e-fbda-41d5-b0b3-cdb733453ea5	389	30	6	5	9	5	8	0	0	0	3	3	28	0	0	8	0	0	0	0
578ba169-1d2f-4187-b174-082bbc6a5bd2	400	44	0	5	0	1	12	2	0	0	0	0	26	0	0	0	2	0	0	0
57947014-053e-4c34-b6a7-9e6f36f48010	421	4	3	0	10	0	2	4	0	0	0	0	27	0	0	0	2	0	1	0
5808f774-c623-11e3-bf01-24c6515278c0	73	156	19	98	209	4	85	0	27	61	9	0	37	16	0	5	5	0	7	4
581be6cf-9778-49c3-9c77-1316eaa78929	435	0	0	0	0	0	2	5	0	0	0	0	25	0	0	0	0	0	1	0
589daa3f-0b76-4c9c-b494-048955e36052	402	11	0	0	12	8	0	47	0	0	3	16	23	0	1	3	0	28	0	0
589e0aea-9057-4b8c-8af1-74c74fe46a38	356	78	0	2	26	0	70	1	0	0	0	14	0	13	2	1	0	0	0	1
58c7e9c3-1345-48c0-a758-0887358b8696	431	0	0	0	0	0	17	4	0	0	0	0	7	1	0	1	0	0	3	0
58d3e932-b4a3-4cac-a6ac-73160e354a15	39	34	0	166	274	241	29	419	0	117	0	146	29	0	0	14	0	3	0	330
58e2453c-bb58-43a3-9642-705ec0e0bdbd	410	17	1	1	12	0	4	4	0	0	0	0	27	0	0	0	2	0	0	2
58f4ff52-c623-11e3-bf01-24c6515278c0	270	102	0	0	71	28	8	0	9	30	8	13	35	0	0	4	4	15	0	0
58faf969-bf37-4180-8807-2f44f2cc8eda	0	306	107	15	135	0	192	0	0	0	7	128	29	24	0	10	5	6	8	0
5912d4b3-2d5d-4b98-b967-1b4ff177097a	245	0	33	0	142	17	32	21	39	25	15	23	27	0	56	17	0	2	1	0
5935dd9d-d411-48f8-8512-aa73a63878b0	428	0	5	1	5	0	0	3	0	0	19	0	8	0	11	0	1	2	3	0
59632e7e-c622-11e3-bf01-24c6515278c0	38	187	33	160	191	83	26	0	13	41	151	46	15	46	14	26	0	21	12	2
5975deb5-00d2-4d18-b5c0-34ac9947fe11	226	91	0	16	117	0	29	7	0	30	21	0	21	0	12	1	5	4	3	0
597e4011-ea99-4356-b1d9-8cfe35db7c3b	243	87	41	8	113	4	67	0	0	9	0	8	29	5	1	0	1	0	1	0
59938f45-3e57-43d6-af3b-bb4968249e5a	189	166	0	11	111	6	74	0	0	47	0	28	31	4	0	0	11	1	1	1
59bfcb53-91c1-4dce-856a-f4afc8fa6224	427	0	0	0	0	0	0	4	0	0	0	0	25	0	0	0	0	0	0	0
59c18694-8a43-41dd-a6f6-52a20bc8dd54	181	202	0	4	66	8	52	6	0	132	3	25	46	6	0	7	3	3	2	15
59e2d6d1-debd-4796-ab0c-6a5673a990fc	415	0	6	2	14	0	2	3	0	0	24	0	3	0	14	1	3	2	3	0
5a51a6fc-c623-11e3-bf01-24c6515278c0	354	0	2	0	67	6	7	7	0	6	0	0	25	0	0	1	0	2	3	0
5a535c49-d42e-43c6-9d32-dc76f28d4f0f	394	22	0	7	11	3	1	2	0	3	2	0	30	0	0	1	0	0	0	0
5a5a8409-a8f2-4c7b-85e5-b8bd85f2930c	162	143	0	37	150	136	0	32	27	0	10	2	0	0	2	5	30	21	4	0
5a7f3c88-ef02-4e97-8009-5622245b6a09	328	19	24	31	69	30	3	9	0	4	71	0	0	0	4	5	7	3	4	1
5ab6a1d3-76f8-45d4-a430-d9831daa9ec4	283	0	12	0	143	9	12	0	1	11	3	0	18	0	4	0	9	2	8	0
5b178f44-c622-11e3-bf01-24c6515278c0	243	63	0	21	139	0	53	7	0	11	0	0	8	0	3	3	2	2	4	14
5b180356-cf58-4fad-a3d4-00fc12b43fcc	174	132	0	100	117	60	1	18	4	59	70	11	14	0	2	2	3	8	72	5
5b41e033-6df8-411e-a13b-59eeb8afbf9b	220	94	2	44	106	64	0	67	35	57	58	5	32	54	0	6	0	1	8	1
5b4b2312-acb5-4329-8d46-7f93213e3daf	405	36	0	11	1	0	15	2	0	0	0	1	26	0	0	0	0	0	2	0
5b560f4c-d2a3-43fa-b394-abef78bdefc1	25	188	55	90	214	14	94	47	0	19	7	26	30	1	40	4	9	16	2	14
5b7d5767-2037-4175-aec9-886776343181	160	40	143	241	135	414	1	263	29	0	0	42	50	0	37	0	0	39	139	46
5bb37ffc-c623-11e3-bf01-24c6515278c0	240	71	0	3	127	74	0	0	47	1	19	1	0	0	21	1	10	8	0	4
5bcf473f-417d-47a5-9745-ac7faf830b1f	254	40	48	45	103	34	5	0	19	20	50	8	9	0	30	0	4	2	30	1
5bdca282-c671-48ff-b32b-2380996016c0	422	0	3	0	3	0	1	3	0	0	0	2	29	0	0	0	0	0	1	0
5beafbbb-4613-4bab-977a-11c865e13a84	341	39	3	37	39	0	13	48	0	5	9	7	30	0	0	1	1	34	3	0
5bebc389-de0d-45b8-9d2f-6476988c358a	439	0	0	0	0	0	17	5	0	0	0	0	7	2	0	1	0	2	3	0
5c02d399-07af-4573-a568-bc1b256bc8f8	435	0	0	0	0	0	2	5	0	0	0	0	25	0	0	0	0	0	1	0
5c156f63-6537-4d93-a6c2-4155618cf638	414	4	0	0	14	0	7	5	0	0	0	0	23	4	0	0	0	2	1	0
5c3def3a-b515-41f6-8157-681b963534e7	190	0	0	124	76	272	101	52	149	91	152	452	70	0	85	9	0	2	469	0
5c4b369c-51a3-4ca7-8b9d-2a8e49c0dde7	250	111	20	40	74	0	46	0	0	18	7	11	32	0	0	0	17	0	4	3
5c775f90-83d4-4c1e-88c2-4e1ed1daa96f	385	0	7	7	50	0	8	2	1	0	4	0	24	1	0	0	2	0	5	2
5c8da06c-7964-4ad1-ac9e-d1b5507105d2	159	150	55	80	124	0	107	0	0	26	0	19	48	6	0	1	9	0	10	2
5c9b8a2c-c623-11e3-bf01-24c6515278c0	209	48	43	2	168	1	51	2	0	0	0	9	29	2	1	0	0	5	0	12
5cbd429f-ffab-41ad-8016-422f1c922e99	354	4	24	3	71	9	2	2	0	0	65	8	0	0	0	3	0	0	3	1
5cc7c966-499e-49e3-b509-4eeb00ee03d4	0	160	228	0	148	307	0	0	99	225	128	37	46	0	24	28	11	9	0	14
5cf21488-c622-11e3-bf01-24c6515278c0	318	60	3	12	64	9	12	0	0	2	14	0	17	0	0	3	14	3	4	0
5d58b984-e0b8-4237-a576-0e9d4079599e	160	247	0	0	26	84	0	0	4	71	106	46	4	21	0	11	12	0	0	1
5d6ad982-bb01-4233-b8fa-d129460eec79	223	97	42	46	79	0	55	0	0	5	7	11	26	0	0	7	0	2	32	8
5d922e48-aa70-454d-9417-c9af686feebc	114	209	25	138	116	16	94	6	0	6	5	15	33	15	20	9	11	13	8	8
5d9ff58c-5702-48fc-a66a-d1276327fd49	0	227	150	95	118	365	0	91	4	306	148	8	51	54	0	39	39	12	0	18
5dbf3203-ce73-41e4-bf9a-32fc856f73f5	0	0	1004	407	0	742	80	0	280	0	374	441	113	49	0	127	34	85	33	42
5dc6f055-c4f6-49a1-a68c-94cf87cbd363	222	174	7	92	65	0	73	18	0	16	8	15	37	9	1	9	5	3	0	1
5dce221a-c623-11e3-bf01-24c6515278c0	113	3	89	9	297	4	111	0	0	19	4	29	25	0	0	3	0	14	6	0
5deeaa45-4c1b-4ab2-a487-93c548838f68	424	0	0	0	0	0	0	4	0	0	0	0	27	0	0	0	0	0	0	0
5df0aab4-0be2-4da3-a4b7-a10fca09a4ba	407	7	0	0	25	6	1	4	0	3	0	0	29	0	2	0	0	0	0	0
5df489bc-6178-49e4-8a42-506f70300dff	139	84	0	3	196	164	23	0	98	19	17	32	9	25	28	9	24	3	0	4
5e9c69d2-c622-11e3-bf01-24c6515278c0	331	43	0	30	59	27	11	3	21	22	55	21	4	4	7	11	5	15	0	1
5ead73fe-1c34-48ed-b20d-89fc3c82dbd6	0	429	54	5	1	286	0	0	0	220	162	67	12	7	20	19	18	0	0	4
5ecc88f7-8391-4168-af11-07a6bf9b3652	439	0	0	1	0	0	0	3	0	0	6	2	22	4	0	0	0	0	0	0
5eddfb26-c623-11e3-bf01-24c6515278c0	0	273	19	60	166	40	79	50	59	82	49	48	54	10	11	26	17	12	0	11
5ee1dda9-2e84-4617-af09-2ae02873b44d	281	123	0	22	50	0	19	0	1	2	8	12	34	0	8	3	0	2	0	0
5ee28a35-7aa0-48e3-9c14-daca7b0241fe	437	0	0	0	0	0	2	5	0	0	0	0	23	0	0	0	0	0	0	2
5f00a760-fbc0-41f0-b92b-b3c553eac0e5	269	55	89	0	80	74	0	114	0	35	68	0	17	34	0	0	0	6	28	0
5f096d7b-a1ea-4cc2-af73-10108089ae84	317	27	0	22	86	0	7	0	0	3	12	0	29	0	0	0	2	0	13	0
5f13e9b8-6c8e-4fd7-aef1-da4e5d5e2a5e	373	3	4	0	61	0	13	6	0	0	4	0	16	1	8	4	0	0	1	3
5f18b334-6616-406f-8f33-0592b56c14e6	361	13	8	10	51	0	12	0	3	0	0	1	28	0	0	5	0	1	0	0
5f53bcda-2fd3-4574-9cc2-5efe353372b2	422	17	2	0	0	0	9	4	0	0	1	0	24	1	0	0	0	0	1	0
5f94cb62-4019-47ff-bf6a-eeda8e9e033c	219	69	82	0	125	0	66	2	3	25	19	29	26	0	31	7	0	13	0	0
5fa88c3a-dbc1-43f2-82b2-e0592f35ce57	369	6	2	0	66	0	11	3	0	0	0	0	26	3	0	0	2	0	1	0
5fd632ea-085e-4e9b-8dcc-ec94e492d3bf	82	265	54	44	101	65	44	23	24	35	34	30	30	3	23	13	20	5	14	18
5fd77ba9-5015-4d8b-86a0-582e5c76bdd6	208	72	33	24	153	0	60	19	7	3	7	18	25	0	0	5	7	3	11	0
5fe83740-0688-46fe-97b4-4c7c8cfa206e	412	3	2	6	10	0	0	1	0	0	0	0	30	1	0	0	2	0	0	0
5fe8a231-bbac-4f91-a47a-0de4fee752d3	403	12	0	0	14	3	0	5	0	0	0	0	27	0	1	0	0	0	0	0
6012cb02-c623-11e3-bf01-24c6515278c0	219	50	42	0	146	33	55	9	12	9	0	15	19	23	0	23	0	4	3	0
603594e3-e427-494c-b9ee-e872d6629563	377	16	6	30	35	0	39	0	0	0	2	22	23	23	0	0	0	6	0	0
60413de1-6cd2-4f74-8180-3bdd394d6d16	135	49	0	364	154	499	47	211	52	53	0	61	29	0	0	0	105	0	0	318
6051f40a-99e5-4461-9255-0e70d757b4d5	126	111	142	183	160	41	52	0	9	0	98	20	24	0	30	0	22	10	1	0
60525b38-c34b-479b-86d3-013c7e567b8f	0	162	254	733	27	331	75	93	69	222	155	0	114	144	29	31	31	27	46	57
606111e3-6b7d-42a6-b7d0-9d6c3e33acd6	435	0	0	0	0	0	2	5	0	0	0	0	25	0	0	0	0	0	1	0
606d7f5e-ff98-4245-a9ac-281f5074f97a	378	28	0	0	35	0	37	2	5	0	0	0	0	11	5	2	1	2	0	2
60aff7a0-4960-4ed1-922b-3233ccbfdba1	220	24	93	36	129	64	94	78	14	24	0	37	15	0	89	1	0	8	9	1
60c33e32-7e19-4e71-b075-a63fcf27e660	264	0	105	154	107	27	66	6	0	0	47	4	28	25	65	0	0	1	5	1
60e78c80-41a5-456a-9a81-9007d18fd72c	0	186	45	179	196	0	60	0	36	208	134	0	10	0	56	25	8	6	2	14
60f81dba-c623-11e3-bf01-24c6515278c0	254	53	27	34	117	17	44	13	8	31	21	0	25	5	5	28	0	2	0	5
616ff577-c5c3-432e-a857-f29901de119c	418	7	2	0	8	0	13	3	2	11	1	5	25	6	0	0	0	0	1	0
6172ca02-c622-11e3-bf01-24c6515278c0	235	78	38	0	130	0	69	20	4	19	12	27	16	1	5	3	4	2	4	4
61973578-4c0d-4a3f-b9c4-f96ceab24629	135	257	62	53	37	0	146	0	8	142	0	92	70	51	0	0	0	1	0	9
61a48c69-4f7d-4dc6-aff7-88a6c33137df	355	35	28	0	42	0	21	5	0	21	0	0	31	0	0	0	0	1	0	4
61cad26a-cbc6-4977-83b9-dc61e49f2861	70	243	0	182	143	21	95	14	3	12	23	36	40	10	16	5	13	29	24	10
61d941f1-87df-43af-8a29-b6809c809275	272	55	25	48	107	1	86	2	13	25	0	21	28	0	6	0	0	2	13	3
6218f366-d5d2-4289-a95e-eeedfae7523a	123	217	0	90	45	32	144	78	43	244	0	38	33	1	74	0	4	83	0	4
622eaa04-b8f9-471b-98b0-7befd119f14c	62	162	203	96	88	46	40	0	74	162	207	133	40	34	37	30	39	40	21	15
6239e340-d50c-45b1-a7ca-e1135671ae0f	413	0	6	0	21	0	4	4	0	0	0	0	26	0	0	0	2	0	1	0
626c9788-d70c-449b-b9dc-5e3f6fc00991	315	51	5	13	67	4	30	13	14	25	12	10	23	8	0	0	5	5	6	2
627823ec-c623-11e3-bf01-24c6515278c0	0	376	1	61	75	423	0	0	12	173	76	0	0	58	0	16	36	12	10	19
6297aa77-37a0-4f46-987b-32bd8653c0c2	317	29	13	11	78	3	22	0	0	15	4	0	25	0	8	1	1	7	5	0
62ac7c91-da99-4144-b927-e90528dcd8d4	408	21	0	1	0	1	7	3	0	0	0	0	25	0	0	0	2	0	0	0
62ea1264-47b6-4a6b-9fa6-779837f8e905	407	13	0	33	0	2	37	6	0	15	0	8	29	0	0	23	0	0	0	0
62fceb56-8c6e-4d20-9d2f-5b7042854d23	419	4	9	0	0	0	4	0	1	0	0	0	29	0	0	0	1	0	0	0
631ab9d0-5400-400c-b0bc-c3e576bcfe06	240	29	110	48	131	0	83	0	0	16	0	0	32	3	29	13	0	5	0	0
631eedb3-dbd1-4606-90e1-ea91b9a77a5a	435	0	0	0	0	0	2	5	0	0	0	0	25	0	0	0	0	0	1	0
632f3eb0-c623-11e3-bf01-24c6515278c0	312	78	5	2	57	6	16	3	0	7	16	16	23	1	0	7	5	1	3	0
637208b2-d8b6-45a3-a389-6f34db18fea4	383	0	0	11	40	0	1	2	0	0	5	0	25	0	0	1	0	2	8	2
63762458-902a-4329-a823-703b54cb5f9d	261	39	28	18	124	3	51	0	3	9	0	6	25	15	6	0	0	0	0	1
638e80c7-9a6e-4a32-a621-fc4168e72343	424	0	0	0	0	0	0	4	0	0	0	0	27	0	0	2	0	0	1	0
63a907ff-1042-4f9c-a385-55a32b3e103b	379	18	9	9	37	0	11	3	2	5	20	0	8	0	12	0	4	2	3	2
63adc09c-e1b1-40dd-9c35-2f8276b656fc	238	34	59	32	129	21	51	0	13	31	21	11	32	8	14	3	1	0	19	1
63bc376e-5a3d-44fd-8d77-686dfc41e458	367	0	0	8	55	1	3	6	0	0	0	0	26	0	4	2	1	0	1	0
63d0c49d-918d-41fb-808a-1f8001981917	435	0	2	0	0	0	0	5	0	0	2	0	22	0	1	0	2	0	4	0
63db50d6-5ef2-44d0-9906-26eae74ecf44	74	0	0	0	169	465	0	1357	284	0	234	672	164	0	34	82	220	76	0	0
63ea274b-d42b-4787-9c54-8ee95ea376ec	424	0	0	0	0	0	0	4	0	0	0	0	27	0	0	0	0	0	0	0
63f5bb12-1b20-49d4-9e98-570e368f947d	433	0	11	3	0	0	3	3	0	0	2	0	27	0	0	0	2	0	0	0
63faa59e-6649-412e-823a-338d0662ec72	370	48	3	10	26	1	27	2	0	0	0	0	25	1	0	0	0	1	0	2
63fef3fe-c622-11e3-bf01-24c6515278c0	220	107	8	34	124	0	71	0	0	2	0	20	22	8	8	6	0	2	3	4
6400c324-2c94-477d-acb9-669d4ea46f1e	435	0	0	0	0	0	0	6	0	0	27	0	5	0	5	0	0	1	1	2
642e1379-1061-40bc-9a4c-f7c191e84d9d	36	239	101	202	118	193	26	47	0	84	119	124	43	62	0	21	55	12	29	6
